ORF_ID	ORF	HMM_Name	Score	Significance_evalue	NAME	Alternative_name	Database	Description
0000379593	megahit_148275_89904-90392	PF07883.6	65.6	1.3e-18	Cupin_2	-	PFAM	Cupin domain
0000379597	megahit_148275_92872-93480	PF00717.18	60.3	6.7e-17	Peptidase_S24	-	PFAM	Peptidase S24-like
0000379602	megahit_148275_98386-100920	PF13954.1	119.8	4.5e-35	PapC_N	-	PFAM	PapC N-terminal domain
0000379602	megahit_148275_98386-100920	PF13953.1	44.3	6.8e-12	PapC_C	-	PFAM	PapC C-terminal domain
0000379673	megahit_148286_456-974	PF00881.19	97.7	4e-28	Nitroreductase	-	PFAM	Nitroreductase family
0000379696	megahit_148301_168-1415	PF00675.15	140.1	2.9e-41	Peptidase_M16	-	PFAM	Insulinase (Peptidase family M16)
0000379696	megahit_148301_168-1415	PF05193.16	127.5	3e-37	Peptidase_M16_C	-	PFAM	Peptidase M16 inactive domain
0000379759	megahit_148348_10638-11738	PF00267.16	426.7	4.5e-128	Porin_1	-	PFAM	Gram-negative porin
0000379766	megahit_148348_18212-18490	PF05015.8	97.7	2.1e-28	Plasmid_killer	-	PFAM	Plasmid maintenance system killer protein
0000379846	megahit_148431_9403-9756	PF07883.6	51	4.8e-14	Cupin_2	-	PFAM	Cupin domain
0000380002	megahit_148555_32276-32971	PF00717.18	58.4	2.7e-16	Peptidase_S24	-	PFAM	Peptidase S24-like
0000380113	megahit_148596_4905-5444	PF00881.19	106.5	7.8e-31	Nitroreductase	-	PFAM	Nitroreductase family
0000380137	megahit_148606_89-1099	PF14057.1	640.1	3.3e-193	GGGtGRT	-	PFAM	GGGtGRT protein
0000380360	megahit_148741_6013-6528	PF00881.19	110.3	5.2e-32	Nitroreductase	-	PFAM	Nitroreductase family
0000380372	megahit_148743_2453-2965	PF00881.19	110.5	4.8e-32	Nitroreductase	-	PFAM	Nitroreductase family
0000380426	megahit_148776_3156-3464	PF00881.19	48.8	4.4e-13	Nitroreductase	-	PFAM	Nitroreductase family
0000380519	megahit_148859_4042-5157	PF01636.18	51.8	5.9e-14	APH	-	PFAM	Phosphotransferase enzyme family
0000380698	megahit_148938_675-1343	K11068_1278_95_625	232.2	2.3e-69	hlyIII	-	KEGG	hemolysin III
0000380723	megahit_148955_3-2177	PF00873.14	790.1	1.5e-237	ACR_tran	-	PFAM	AcrB/AcrD/AcrF family
0000380890	megahit_149025_49381-49965	PF00881.19	68.2	4.6e-19	Nitroreductase	-	PFAM	Nitroreductase family
0000380896	megahit_149025_55862-56509	PF07883.6	42.8	1.7e-11	Cupin_2	-	PFAM	Cupin domain
0000381032	megahit_149113_21856-23139	PF05193.16	111.3	2.8e-32	Peptidase_M16_C	-	PFAM	Peptidase M16 inactive domain
0000381032	megahit_149113_21856-23139	K06972_355	56.8	4.9e-16	PITRM1, PreP, CYM1	-	KEGG	presequence protease [EC:3.4.24.-]
0000381096	megahit_149147_3-2018	PF13091.1	66.7	1e-18	PLDc_2	-	PFAM	PLD-like domain
0000381123	megahit_149184_611-1282	K11060_3	58	3.5e-16	entB	-	KEGG	probable enterotoxin B
0000381233	megahit_149280_3663-5087	K10815_8	46.9	6.5e-13	hcnB	-	KEGG	hydrogen cyanide synthase HcnB [EC:1.4.99.5]
0000381233	megahit_149280_3663-5087	K10816_8	43.2	1e-11	hcnC	-	KEGG	hydrogen cyanide synthase HcnC [EC:1.4.99.5]
0000381281	megahit_149327_1059-1511	PF05105.7	63.7	7.4e-18	Phage_holin_4	-	PFAM	Holin family
0000381281	megahit_149327_1059-1511	TIGR01593	45.1	4.6e-12	holin_tox_secr	-	TIGR	toxin secretion/phage lysis holin
0000381450	megahit_149400_7882-9666	PF13091.1	40.6	1.2e-10	PLDc_2	-	PFAM	PLD-like domain
0000381609	megahit_149490_10474-10863	PF00903.20	77.5	5.4e-22	Glyoxalase	-	PFAM	Glyoxalase/Bleomycin resistance protein/Dioxygenase superfamily
0000381906	megahit_149674_975-1913	PF03837.9	170.2	2.1e-50	RecT	-	PFAM	RecT family
0000381990	megahit_149756_10441-11505	PF01636.18	67.7	7.7e-19	APH	-	PFAM	Phosphotransferase enzyme family
0000382006	megahit_149756_25642-27108	PF13091.1	90.5	4.3e-26	PLDc_2	-	PFAM	PLD-like domain
0000382620	megahit_150019_22606-22818	PF07883.6	51.4	3.7e-14	Cupin_2	-	PFAM	Cupin domain
0000382636	megahit_150035_1301-1600	PF04221.7	46.2	1.8e-12	RelB	-	PFAM	RelB antitoxin
0000382637	megahit_150035_1604-1936	PF05016.9	41.1	1.1e-10	Plasmid_stabil	-	PFAM	Plasmid stabilisation system protein
0000382787	megahit_150131_9739-11082	PF13091.1	82.6	1.2e-23	PLDc_2	-	PFAM	PLD-like domain
0000382818	megahit_150133_25847-26176	K11022_5	55.2	3.9e-15	rtxA1	-	KEGG	structural toxin protein (hemagglutinin\/hemolysin) RtxA
0000382824	megahit_150133_31970-32629	K11068_1278_95_625	219.3	2.1e-65	hlyIII	-	KEGG	hemolysin III
0000382831	megahit_150139_889-1275	PF02452.12	56.7	1.6e-15	PemK	-	PFAM	PemK-like protein
0000382905	megahit_150200_1-909	PF00882.13	41.7	5.9e-11	Zn_dep_PLPC	-	PFAM	Zinc dependent phospholipase C
0000382948	megahit_150244_2720-3979	K11060_3	55.5	1.9e-15	entB	-	KEGG	probable enterotoxin B
0000382961	megahit_150244_14922-15272	PF02452.12	111.9	1.1e-32	PemK	-	PFAM	PemK-like protein
0000383152	megahit_150296_81960-83234	K03699_483	379.8	7.3e-114	tlyC	-	KEGG	putative hemolysin
0000383265	megahit_150393_22657-23742	PF01473.15	44.7	5e-12	CW_binding_1	-	PFAM	Putative cell wall binding repeat
0000383278	megahit_150397_1313-2479	PF00267.16	481.9	6.8e-145	Porin_1	-	PFAM	Gram-negative porin
0000383521	megahit_150534_42709-43494	PF01636.18	87.7	6.4e-25	APH	-	PFAM	Phosphotransferase enzyme family
0000383597	megahit_150549_28291-29334	PF01636.18	68.3	5.2e-19	APH	-	PFAM	Phosphotransferase enzyme family
0000383652	megahit_150590_1493-3973	PF13954.1	116.4	4.8e-34	PapC_N	-	PFAM	PapC N-terminal domain
0000383711	megahit_150617_6759-8204	K10816_8	63.3	8.4e-18	hcnC	-	KEGG	hydrogen cyanide synthase HcnC [EC:1.4.99.5]
0000383712	megahit_150617_8197-9450	K10815_8	46.9	6.7e-13	hcnB	-	KEGG	hydrogen cyanide synthase HcnB [EC:1.4.99.5]
0000383803	megahit_150685_1-1182	K03699_483	455.2	9.3e-137	tlyC	-	KEGG	putative hemolysin
0000383819	megahit_150710_5421-6377	PF01636.18	50.2	1.8e-13	APH	-	PFAM	Phosphotransferase enzyme family
0000383850	megahit_150715_1276-1875	PF00881.19	95.5	1.9e-27	Nitroreductase	-	PFAM	Nitroreductase family
0000384014	megahit_150796_23061-23384	PF05016.9	41.3	1e-10	Plasmid_stabil	-	PFAM	Plasmid stabilisation system protein
0000384015	megahit_150796_23384-23686	PF04221.7	57.1	7.5e-16	RelB	-	PFAM	RelB antitoxin
0000384150	megahit_150823_15940-18261	K01197_243	44.2	5.1e-12	hya	-	KEGG	hyaluronoglucosaminidase [EC:3.2.1.35]
0000384150	megahit_150823_15940-18261	PF07691.7	52.2	3.2e-14	PA14	-	PFAM	PA14 domain
0000384163	megahit_150852_90-551	PF13935.1	42	7.1e-11	Ead_Ea22	-	PFAM	Ead/Ea22-like protein
0000384370	megahit_150919_1001-1576	PF00881.19	88.8	2.1e-25	Nitroreductase	-	PFAM	Nitroreductase family
0000384390	megahit_150940_2169-2909	PF00881.19	88.6	2.5e-25	Nitroreductase	-	PFAM	Nitroreductase family
0000384419	megahit_150940_30482-30859	PF00903.20	68	4.7e-19	Glyoxalase	-	PFAM	Glyoxalase/Bleomycin resistance protein/Dioxygenase superfamily
0000384429	megahit_150940_37331-38083	PF03372.18	92.9	1.9e-26	Exo_endo_phos	-	PFAM	Endonuclease/Exonuclease/phosphatase family
0000384437	megahit_150940_44687-45229	PF07883.6	41.9	3.4e-11	Cupin_2	-	PFAM	Cupin domain
0000384485	megahit_150940_99749-100375	PF12919.2	42.3	2.3e-11	TcdA_TcdB	-	PFAM	TcdA/TcdB catalytic glycosyltransferase domain
0000384485	megahit_150940_99749-100375	PF04488.10	50.8	1.1e-13	Gly_transf_sug	-	PFAM	Glycosyltransferase sugar-binding region containing DXD motif
0000384510	megahit_150940_125539-125931	PF00903.20	49.3	3e-13	Glyoxalase	-	PFAM	Glyoxalase/Bleomycin resistance protein/Dioxygenase superfamily
0000384522	megahit_150940_136487-136861	PF00903.20	65.2	3.6e-18	Glyoxalase	-	PFAM	Glyoxalase/Bleomycin resistance protein/Dioxygenase superfamily
0000384586	megahit_150940_198729-200174	PF13091.1	118.9	7.3e-35	PLDc_2	-	PFAM	PLD-like domain
0000384615	megahit_150940_234923-235570	PF01325.14	61.2	4.2e-17	Fe_dep_repress	-	PFAM	Iron dependent repressor, N-terminal DNA binding domain
0000384615	megahit_150940_234923-235570	PF02742.10	99.6	3.6e-29	Fe_dep_repr_C	-	PFAM	Iron dependent repressor, metal binding and dimerisation domain
0000384666	megahit_150940_281301-282305	K11060_3	45.5	2.1e-12	entB	-	KEGG	probable enterotoxin B
0000384678	megahit_150940_297219-297995	PF01636.18	54.8	6.8e-15	APH	-	PFAM	Phosphotransferase enzyme family
0000384778	megahit_150965_1-1173	K11060_3	40.2	8.2e-11	entB	-	KEGG	probable enterotoxin B
0000384795	megahit_150984_1514-1912	PF02742.10	45.3	3.4e-12	Fe_dep_repr_C	-	PFAM	Iron dependent repressor, metal binding and dimerisation domain
0000384795	megahit_150984_1514-1912	PF01325.14	41.8	4.9e-11	Fe_dep_repress	-	PFAM	Iron dependent repressor, N-terminal DNA binding domain
0000385030	megahit_151066_50380-50652	TIGR02385	41.1	1e-10	RelE_StbE	-	TIGR	addiction module toxin, RelE/StbE family
0000385030	megahit_151066_50380-50652	PF05016.9	58	6.1e-16	Plasmid_stabil	-	PFAM	Plasmid stabilisation system protein
0000385083	megahit_151066_101914-102174	PF04221.7	60.8	5.2e-17	RelB	-	PFAM	RelB antitoxin
0000385084	megahit_151066_102174-102434	TIGR02116	108	1.1e-31	toxin_Txe_YoeB	-	TIGR	addiction module toxin, Txe/YoeB family
0000385169	megahit_151072_6475-7140	PF05193.16	78.6	2.9e-22	Peptidase_M16_C	-	PFAM	Peptidase M16 inactive domain
0000385277	megahit_151123_19812-20315	PF00881.19	113.5	5.7e-33	Nitroreductase	-	PFAM	Nitroreductase family
0000385314	megahit_151124_49-1212	PF00267.16	446.5	4.1e-134	Porin_1	-	PFAM	Gram-negative porin
0000385341	megahit_151152_456-1265	PF03372.18	52.5	4e-14	Exo_endo_phos	-	PFAM	Endonuclease/Exonuclease/phosphatase family
0000385353	megahit_151155_568-957	PF15607.1	95.2	1.5e-27	Ntox44	-	PFAM	Putative toxin 60
0000385369	megahit_151164_1526-2551	K01186_172	172.2	9.3e-51	NEU1	-	KEGG	Sialidase-1
0000385397	megahit_151196_13757-14416	K11068_1278_95_625	250.1	7.8e-75	hlyIII	-	KEGG	hemolysin III
0000385410	megahit_151207_8106-9467	K03699_483	464.2	1.8e-139	tlyC	-	KEGG	putative hemolysin
0000385532	megahit_151311_12026-12322	PF13997.1	104.3	1.8e-30	YqjK	-	PFAM	YqjK-like protein
0000385582	megahit_151343_1-423	PF00717.18	41.8	4e-11	Peptidase_S24	-	PFAM	Peptidase S24-like
0000385604	megahit_151353_15273-15872	PF00882.13	54.4	7.4e-15	Zn_dep_PLPC	-	PFAM	Zinc dependent phospholipase C
0000385684	megahit_151401_26253-26771	PF00881.19	96	1.3e-27	Nitroreductase	-	PFAM	Nitroreductase family
0000385757	megahit_151460_14875-15894	PF13950.1	105.5	6.1e-31	Epimerase_Csub	-	PFAM	UDP-glucose 4-epimerase C-term subunit
0000385798	megahit_151464_150-1838	K11062_2	48.4	2.5e-13	entD	-	KEGG	probable enterotoxin D
0000385811	megahit_151505_2680-3987	K12340_892	191.5	1.1e-56	tolC	-	KEGG	outer membrane protein
0000385937	megahit_151575_6172-6819	PF02742.10	99.2	5.2e-29	Fe_dep_repr_C	-	PFAM	Iron dependent repressor, metal binding and dimerisation domain
0000385937	megahit_151575_6172-6819	PF01325.14	54.1	7.2e-15	Fe_dep_repress	-	PFAM	Iron dependent repressor, N-terminal DNA binding domain
0000386126	megahit_151671_644-1744	PF03372.18	58.1	8.2e-16	Exo_endo_phos	-	PFAM	Endonuclease/Exonuclease/phosphatase family
0000386238	megahit_151700_13489-14601	PF02452.12	47.4	1.2e-12	PemK	-	PFAM	PemK-like protein
0000386258	megahit_151717_1292-2605	PF00675.15	56.3	1.9e-15	Peptidase_M16	-	PFAM	Insulinase (Peptidase family M16)
0000386259	megahit_151717_2592-3809	PF05193.16	56.7	1.5e-15	Peptidase_M16_C	-	PFAM	Peptidase M16 inactive domain
0000386600	megahit_152021_747-1304	PF00717.18	62.2	1.8e-17	Peptidase_S24	-	PFAM	Peptidase S24-like
0000386625	megahit_152030_1087-1893	PF01473.15	42.8	1.9e-11	CW_binding_1	-	PFAM	Putative cell wall binding repeat
0000386630	megahit_152037_3-797	K10815_8	63.6	5.8e-18	hcnB	-	KEGG	hydrogen cyanide synthase HcnB [EC:1.4.99.5]
0000386631	megahit_152037_800-2257	K10815_8	44.5	3.6e-12	hcnB	-	KEGG	hydrogen cyanide synthase HcnB [EC:1.4.99.5]
0000386631	megahit_152037_800-2257	K10816_8	54.6	3.7e-15	hcnC	-	KEGG	hydrogen cyanide synthase HcnC [EC:1.4.99.5]
0000386665	megahit_152074_14424-17534	PF00873.14	688.6	6.9e-207	ACR_tran	-	PFAM	AcrB/AcrD/AcrF family
0000386758	megahit_152101_7744-8094	TIGR01593	47.9	6.2e-13	holin_tox_secr	-	TIGR	toxin secretion/phage lysis holin
0000386758	megahit_152101_7744-8094	PF05105.7	65.6	2e-18	Phage_holin_4	-	PFAM	Holin family
0000386863	megahit_152212_7977-11075	PF00873.14	899.6	1.3e-270	ACR_tran	-	PFAM	AcrB/AcrD/AcrF family
0000387021	megahit_152271_1-426	PF01885.11	127.2	3e-37	PTS_2-RNA	-	PFAM	RNA 2'-phosphotransferase, Tpt1 / KptA family
0000387036	megahit_152296_461-2482	PF01636.18	51.4	7.6e-14	APH	-	PFAM	Phosphotransferase enzyme family
0000387037	megahit_152296_2686-4884	PF01473.15	136.6	3.6e-41	CW_binding_1	-	PFAM	Putative cell wall binding repeat
0000387037	megahit_152296_2686-4884	K11063_6	124.3	1.3e-36	tcdAB	-	KEGG	toxin A\/B
0000387079	megahit_152336_11361-11648	PF04221.7	42.8	2.1e-11	RelB	-	PFAM	RelB antitoxin
0000387186	megahit_152383_679-1107	PF02452.12	98.9	1.2e-28	PemK	-	PFAM	PemK-like protein
0000387239	megahit_152383_60323-61318	PF07883.6	42.9	1.6e-11	Cupin_2	-	PFAM	Cupin domain
0000387254	megahit_152388_12046-12321	PF04221.7	45.6	2.7e-12	RelB	-	PFAM	RelB antitoxin
0000387265	megahit_152388_23843-24811	K11041_146	321.8	2.1e-96	eta	-	KEGG	exfoliative toxin A\/B
0000387312	megahit_152402_1209-3797	K11060_3	40.9	5.4e-11	entB	-	KEGG	probable enterotoxin B
0000387360	megahit_152463_4200-7109	PF01636.18	89.6	1.6e-25	APH	-	PFAM	Phosphotransferase enzyme family
0000387423	megahit_152482_46057-46848	PF01636.18	52.2	4.5e-14	APH	-	PFAM	Phosphotransferase enzyme family
0000387440	megahit_152483_2-1021	K12679_6	84.3	2.5e-24	icsA, virG	-	KEGG	outer membrane protein IcsA
0000387491	megahit_152521_4853-5599	PF00717.18	40.4	1.1e-10	Peptidase_S24	-	PFAM	Peptidase S24-like
0000387524	megahit_152521_37121-37642	PF00881.19	98.6	2.1e-28	Nitroreductase	-	PFAM	Nitroreductase family
0000387531	megahit_152521_42530-42874	PF07883.6	63.6	5.8e-18	Cupin_2	-	PFAM	Cupin domain
0000387575	megahit_152527_4524-7016	PF13954.1	82.2	1.7e-23	PapC_N	-	PFAM	PapC N-terminal domain
0000387575	megahit_152527_4524-7016	PF13953.1	66.1	1e-18	PapC_C	-	PFAM	PapC C-terminal domain
0000387576	megahit_152527_7136-10816	PF02395.11	683	3.4e-205	Peptidase_S6	-	PFAM	Immunoglobulin A1 protease
0000387576	megahit_152527_7136-10816	3.4.21.72_3	329.9	1.5e-98	IgA-specifi serine endopeptidase	-	SwissProt	IgA-specifi serine endopeptidase
0000387706	megahit_152579_30287-30616	PF07883.6	47.6	5.5e-13	Cupin_2	-	PFAM	Cupin domain
0000387951	megahit_152673_5960-6757	PF03372.18	42	6.5e-11	Exo_endo_phos	-	PFAM	Endonuclease/Exonuclease/phosphatase family
0000387994	megahit_152704_630-1061	PF13091.1	61.6	3.9e-17	PLDc_2	-	PFAM	PLD-like domain
0000387996	megahit_152709_3-359	PF02742.10	56.7	9e-16	Fe_dep_repr_C	-	PFAM	Iron dependent repressor, metal binding and dimerisation domain
0000388122	megahit_152745_19758-21293	PF13091.1	95.8	1e-27	PLDc_2	-	PFAM	PLD-like domain
0000388126	megahit_152745_25835-27091	K11063_6	45.9	5.6e-13	tcdAB	-	KEGG	toxin A\/B
0000388254	megahit_152819_3513-6923	PF01473.15	45.3	3.3e-12	CW_binding_1	-	PFAM	Putative cell wall binding repeat
0000388260	megahit_152824_3524-4081	PF00717.18	52.5	1.8e-14	Peptidase_S24	-	PFAM	Peptidase S24-like
0000388260	megahit_152824_3524-4081	PF10502.4	42.4	3e-11	Peptidase_S26	-	PFAM	Signal peptidase, peptidase S26
0000388514	megahit_152948_92-1408	K03699_483	426.4	5.1e-128	tlyC	-	KEGG	putative hemolysin
0000388521	megahit_152959_2019-2387	PF02742.10	50.6	7.2e-14	Fe_dep_repr_C	-	PFAM	Iron dependent repressor, metal binding and dimerisation domain
0000388631	megahit_153024_799-1035	K11068_1278_95_625	60.8	6.2e-17	hlyIII	-	KEGG	hemolysin III
0000388638	megahit_153028_5519-5863	PF02452.12	103.9	3.4e-30	PemK	-	PFAM	PemK-like protein
0000388717	megahit_153081_4021-4626	PF00881.19	45.8	3.5e-12	Nitroreductase	-	PFAM	Nitroreductase family
0000388755	megahit_153112_1822-2715	K03699_483	301.1	5.3e-90	tlyC	-	KEGG	putative hemolysin
0000388756	megahit_153112_2860-3225	PF02452.12	107.1	3.3e-31	PemK	-	PFAM	PemK-like protein
0000388870	megahit_153159_1-495	K11041_146	170.7	2.1e-50	eta	-	KEGG	exfoliative toxin A\/B
0000388911	megahit_153186_13763-14104	PF07883.6	44.2	6.3e-12	Cupin_2	-	PFAM	Cupin domain
0000389015	megahit_153212_67979-70546	PF13964.1	57.3	5.8e-16	Kelch_6	-	PFAM	Kelch motif
0000389017	megahit_153212_71474-72610	K01186_172	323.9	7.6e-97	NEU1	-	KEGG	Sialidase-1
0000389045	megahit_153212_110112-111908	PF00801.15	75.9	9.7e-22	PKD	-	PFAM	PKD domain
0000389052	megahit_153212_119550-120359	K12340_892	52.5	1.7e-14	tolC	-	KEGG	outer membrane protein
0000389062	megahit_153212_131653-132399	PF04488.10	59.8	1.8e-16	Gly_transf_sug	-	PFAM	Glycosyltransferase sugar-binding region containing DXD motif
0000389065	megahit_153212_134797-135843	PF03372.18	73.1	2.1e-20	Exo_endo_phos	-	PFAM	Endonuclease/Exonuclease/phosphatase family
0000389069	megahit_153212_139031-141697	K01186_172	338.9	2.1e-101	NEU1	-	KEGG	Sialidase-1
0000389069	megahit_153212_139031-141697	PF13964.1	57	7.1e-16	Kelch_6	-	PFAM	Kelch motif
0000389072	megahit_153212_146553-147794	K01186_172	245.1	6.7e-73	NEU1	-	KEGG	Sialidase-1
0000389081	megahit_153212_159859-160668	PF02265.11	106.6	1e-30	S1-P1_nuclease	-	PFAM	S1/P1 Nuclease
0000389168	megahit_153212_260389-261417	PF13950.1	65.2	2.4e-18	Epimerase_Csub	-	PFAM	UDP-glucose 4-epimerase C-term subunit
0000389237	megahit_153251_11215-11517	PF01909.18	40.4	1.8e-10	NTP_transf_2	-	PFAM	Nucleotidyltransferase domain
0000389239	megahit_153251_12097-12417	PF04221.7	46.4	1.6e-12	RelB	-	PFAM	RelB antitoxin
0000389251	megahit_153251_19128-20024	PF15534.1	80.5	6.1e-23	Ntox35	-	PFAM	Putative toxin 56
0000389369	megahit_153299_64395-65075	K11068_1278_95_625	212.2	3.1e-63	hlyIII	-	KEGG	hemolysin III
0000389402	megahit_153299_100400-102658	PF00873.14	40.3	4.6e-11	ACR_tran	-	PFAM	AcrB/AcrD/AcrF family
0000389417	megahit_153299_119948-121255	K03699_483	323.2	1.1e-96	tlyC	-	KEGG	putative hemolysin
0000389445	megahit_153299_155459-156703	K06972_355	54.1	3.3e-15	PITRM1, PreP, CYM1	-	KEGG	presequence protease [EC:3.4.24.-]
0000389445	megahit_153299_155459-156703	PF00675.15	127	3.2e-37	Peptidase_M16	-	PFAM	Insulinase (Peptidase family M16)
0000389445	megahit_153299_155459-156703	PF05193.16	136	7.5e-40	Peptidase_M16_C	-	PFAM	Peptidase M16 inactive domain
0000389490	megahit_153299_211540-213318	K11063_6	78.1	1.1e-22	tcdAB	-	KEGG	toxin A\/B
0000389557	megahit_153299_283815-284678	PF00881.19	64.9	5e-18	Nitroreductase	-	PFAM	Nitroreductase family
0000389745	megahit_153388_50800-54030	PF00873.14	951.1	3.5e-286	ACR_tran	-	PFAM	AcrB/AcrD/AcrF family
0000389746	megahit_153388_54039-55421	K12340_892	152.1	1.1e-44	tolC	-	KEGG	outer membrane protein
0000390063	megahit_153444_154524-155279	PF04488.10	50.7	1.2e-13	Gly_transf_sug	-	PFAM	Glycosyltransferase sugar-binding region containing DXD motif
0000390191	megahit_153528_17518-18903	K12340_892	155.3	1.1e-45	tolC	-	KEGG	outer membrane protein
0000390207	megahit_153574_106-528	PF00903.20	61.7	4.3e-17	Glyoxalase	-	PFAM	Glyoxalase/Bleomycin resistance protein/Dioxygenase superfamily
0000390207	megahit_153574_106-528	K00457_848_95_564	46.3	1.8e-12	HPD, hppD	-	KEGG	4-hydroxyphenylpyruvate dioxygenase
0000390207	megahit_153574_106-528	TIGR01263	42.8	2.4e-11	4HPPD	-	TIGR	4-hydroxyphenylpyruvate dioxygenase
0000390309	megahit_153606_15708-17948	PF01473.15	77.5	1.9e-22	CW_binding_1	-	PFAM	Putative cell wall binding repeat
0000390309	megahit_153606_15708-17948	K11063_6	250	1.6e-74	tcdAB	-	KEGG	toxin A\/B
0000390319	megahit_153606_25197-25526	PF07883.6	72.4	1e-20	Cupin_2	-	PFAM	Cupin domain
0000390353	megahit_153606_61268-63538	K01186_172	40.5	9.8e-11	NEU1	-	KEGG	Sialidase-1
0000390355	megahit_153606_64383-64919	PF00881.19	99.3	1.3e-28	Nitroreductase	-	PFAM	Nitroreductase family
0000390356	megahit_153606_65130-66128	PF14057.1	641.6	1.1e-193	GGGtGRT	-	PFAM	GGGtGRT protein
0000390364	megahit_153606_76860-79004	PF13091.1	48.8	3.5e-13	PLDc_2	-	PFAM	PLD-like domain
0000390370	megahit_153606_82788-83390	PF00717.18	51.8	3e-14	Peptidase_S24	-	PFAM	Peptidase S24-like
0000390466	megahit_153610_463-2289	K01186_172	334.7	4e-100	NEU1	-	KEGG	Sialidase-1
0000390477	megahit_153610_12690-14954	K01186_172	296.4	1.7e-88	NEU1	-	KEGG	Sialidase-1
0000390563	megahit_153686_107-724	PF00717.18	57.5	5e-16	Peptidase_S24	-	PFAM	Peptidase S24-like
0000390575	megahit_153708_1267-2919	K11063_6	93.5	2.4e-27	tcdAB	-	KEGG	toxin A\/B
0000390676	megahit_153780_19755-22673	K06972_355	987.7	2.9e-297	PITRM1, PreP, CYM1	-	KEGG	presequence protease [EC:3.4.24.-]
0000390676	megahit_153780_19755-22673	PF08367.6	211.8	4.4e-63	M16C_assoc	-	PFAM	Peptidase M16C associated
0000390676	megahit_153780_19755-22673	PF05193.16	81.2	4.6e-23	Peptidase_M16_C	-	PFAM	Peptidase M16 inactive domain
0000390868	megahit_153858_245-844	PF00717.18	61	4e-17	Peptidase_S24	-	PFAM	Peptidase S24-like
0000390868	megahit_153858_245-844	PF10502.4	42.6	2.6e-11	Peptidase_S26	-	PFAM	Signal peptidase, peptidase S26
0000390998	megahit_154014_15665-17380	K11060_3	76.4	8.9e-22	entB	-	KEGG	probable enterotoxin B
0000391038	megahit_154041_24238-24825	K11062_2	44.3	4.3e-12	entD	-	KEGG	probable enterotoxin D
0000391085	megahit_154052_23580-24860	K03699_483	368.7	1.7e-110	tlyC	-	KEGG	putative hemolysin
0000391116	megahit_154052_53187-53708	PF00881.19	109.5	9.7e-32	Nitroreductase	-	PFAM	Nitroreductase family
0000391117	megahit_154052_53721-54260	PF00881.19	96.3	1.1e-27	Nitroreductase	-	PFAM	Nitroreductase family
0000391167	megahit_154054_11578-12162	PF00881.19	131.9	1.2e-38	Nitroreductase	-	PFAM	Nitroreductase family
0000391178	megahit_154054_19882-20394	PF00881.19	127.1	3.6e-37	Nitroreductase	-	PFAM	Nitroreductase family
0000391221	megahit_154101_7094-8104	PF14057.1	639.2	6.4e-193	GGGtGRT	-	PFAM	GGGtGRT protein
0000391381	megahit_154168_362-1288	K11041_146	161.1	1.8e-47	eta	-	KEGG	exfoliative toxin A\/B
0000391482	megahit_154228_3-620	PF01473.15	49.8	1.2e-13	CW_binding_1	-	PFAM	Putative cell wall binding repeat
0000391519	megahit_154257_21735-23171	PF13091.1	116.7	3.5e-34	PLDc_2	-	PFAM	PLD-like domain
0000391560	megahit_154267_1668-2426	PF03372.18	89.7	1.8e-25	Exo_endo_phos	-	PFAM	Endonuclease/Exonuclease/phosphatase family
0000391586	megahit_154292_14128-15408	K03699_483	381.4	2.3e-114	tlyC	-	KEGG	putative hemolysin
0000391632	megahit_154300_6644-8098	K10816_8	96.6	6.2e-28	hcnC	-	KEGG	hydrogen cyanide synthase HcnC [EC:1.4.99.5]
0000391633	megahit_154300_8114-9367	K10815_8	63.1	8e-18	hcnB	-	KEGG	hydrogen cyanide synthase HcnB [EC:1.4.99.5]
0000391638	megahit_154300_12679-14148	K10816_8	87.1	5.1e-25	hcnC	-	KEGG	hydrogen cyanide synthase HcnC [EC:1.4.99.5]
0000391639	megahit_154300_14141-15400	K10815_8	49.8	9.1e-14	hcnB	-	KEGG	hydrogen cyanide synthase HcnB [EC:1.4.99.5]
0000391701	megahit_154345_798-1274	PF05105.7	73.8	5.6e-21	Phage_holin_4	-	PFAM	Holin family
0000391701	megahit_154345_798-1274	TIGR01593	40.5	1.2e-10	holin_tox_secr	-	TIGR	toxin secretion/phage lysis holin
0000391743	megahit_154363_3-527	PF04221.7	52	2.8e-14	RelB	-	PFAM	RelB antitoxin
0000391746	megahit_154366_428-1030	PF00881.19	51	9.1e-14	Nitroreductase	-	PFAM	Nitroreductase family
0000391759	megahit_154366_14740-15012	TIGR02385	73	1.1e-20	RelE_StbE	-	TIGR	addiction module toxin, RelE/StbE family
0000391759	megahit_154366_14740-15012	TIGR00053	64.5	5.5e-18	TIGR00053	-	TIGR	addiction module toxin component, YafQ family
0000391777	megahit_154366_32561-33331	PF02265.11	196.9	2.7e-58	S1-P1_nuclease	-	PFAM	S1/P1 Nuclease
0000391798	megahit_154366_61706-62968	K01364_14	60.5	6.4e-17	speB	-	KEGG	streptopain
0000391798	megahit_154366_61706-62968	PF01640.12	91.9	2.7e-26	Peptidase_C10	-	PFAM	Peptidase C10 family
0000391801	megahit_154366_64387-65013	PF00881.19	102.2	1.7e-29	Nitroreductase	-	PFAM	Nitroreductase family
0000391806	megahit_154366_69648-71111	K12340_892	158.6	1.1e-46	tolC	-	KEGG	outer membrane protein
