genome,completeness,contamination,strain_heterogeneity,length,N50,centrality
human1_HC-4_metabat2.109.fa_sub.contigs.fa,69.73,0.1,0.0,1621836,34317,0.0
human1_HC-4_metabat2.141.fa.contigs.fa,17.07,0.0,0.0,778295,45494,0.0
human1_HC-4_metabat2.47.fa_sub.contigs.fa,17.25,0.0,0.0,618440,73777,0.0
human1_HC-4_metabat2.49.fa.contigs.fa,30.91,0.0,0.0,747930,33428,0.0
human1_HC-4_metabat2.76.fa.contigs.fa,41.23,0.0,0.0,702330,51279,0.0
human1_HC-5_maxbin.001.fasta.contigs.fa,98.14,1.43,0.0,4722258,103235,0.9991871166666665
human1_HC-5_maxbin.002.fasta.contigs.fa,38.19,1.9,12.5,1990366,54685,0.0
human1_HC-5_maxbin.003.fasta.contigs.fa,61.74,3.41,15.38,3597729,54216,0.0
human1_HC-5_maxbin.004.fasta.contigs.fa,93.04,3.92,5.0,3117876,62771,0.999275316923077
human1_HC-5_maxbin.005.fasta.contigs.fa,99.63,1.5,0.0,2959369,68860,0.9998449342857143
human1_HC-5_maxbin.006.fasta.contigs.fa,22.62,6.28,6.25,1732745,38555,0.0
human1_HC-5_maxbin.007.fasta.contigs.fa,100.0,0.0,0.0,2735573,119267,0.9993954505
human1_HC-5_maxbin.008.fasta.contigs.fa,76.24,3.48,0.0,1768460,67457,0.9989081262499999
human1_HC-5_maxbin.009.fasta.contigs.fa,98.63,0.0,0.0,2716051,88343,0.9997283209677419
human1_HC-5_maxbin.013.fasta.contigs.fa,23.73,1.9,0.0,890516,33382,0.0
human1_HC-5_maxbin.016.fasta.contigs.fa,88.59,2.22,0.0,4152536,41555,0.9985841044444445
human1_HC-5_maxbin.017.fasta.contigs.fa,96.2,36.08,7.32,3400507,51137,0.0
human1_HC-5_maxbin.018.fasta.contigs.fa,89.08,4.47,0.0,5507272,82872,0.9995151695454545
human1_HC-5_maxbin.019.fasta.contigs.fa,57.08,1.25,0.0,1422805,183917,0.0
human1_HC-5_maxbin.020.fasta.contigs.fa,89.36,20.93,1.69,5216167,5706,0.0
human1_HC-5_maxbin.023.fasta.contigs.fa,95.27,2.18,0.0,2365456,36208,0.9990120588235295
human1_HC-5_maxbin.026.fasta_sub.contigs.fa,69.72,2.89,0.0,2047700,26218,0.0
human1_HC-5_maxbin.027.fasta.contigs.fa,96.86,2.42,11.76,3273587,18787,0.9997172758333334
human1_HC-5_maxbin.029.fasta.contigs.fa,66.38,19.54,8.7,4579709,3419,0.0
human1_HC-5_maxbin.035.fasta.contigs.fa,94.49,78.28,0.0,3856960,3269,0.0
human1_HC-5_maxbin.037.fasta.contigs.fa,69.21,0.34,0.0,1349421,2581,0.0
human1_HC-5_metabat2.104.fa.contigs.fa,21.52,0.0,0.0,721618,180721,0.0
human1_HC-5_metabat2.56.fa.contigs.fa,23.86,0.0,0.0,385141,19547,0.0
human1_HC-5_metabat2.78.fa.contigs.fa,24.83,0.0,0.0,637083,30263,0.0
human1_HC-5_metabat2.80.fa_sub.contigs.fa,26.2,0.58,0.0,560743,8927,0.0
human1_HC-5_metabat2.96.fa.contigs.fa,12.56,0.0,0.0,510475,109583,0.0
human1_HC-6_maxbin.003.fasta.contigs.fa,18.36,0.0,0.0,829672,59791,0.0
human1_HC-6_maxbin.004.fasta.contigs.fa,56.51,0.0,0.0,2388590,105085,0.0
human1_HC-6_maxbin.007.fasta.contigs.fa,66.67,0.0,0.0,1773849,88510,0.0
human1_HC-6_maxbin.009.fasta.contigs.fa,97.2,0.17,0.0,6645575,140088,0.9997059946666667
human1_HC-6_maxbin.010.fasta.contigs.fa,100.0,0.0,0.0,2774826,124321,0.9993858845
human1_HC-6_maxbin.011.fasta.contigs.fa,14.88,0.0,0.0,1811791,43773,0.0
human1_HC-6_maxbin.012.fasta.contigs.fa,85.39,1.61,50.0,2233416,68869,0.9993488411538463
human1_HC-6_maxbin.013.fasta.contigs.fa,99.63,1.87,0.0,3277432,54506,0.9997967471428572
human1_HC-6_maxbin.015.fasta_sub.contigs.fa,1.17,0.0,0.0,122330,18466,0.0
human1_HC-6_maxbin.016.fasta.contigs.fa,4.43,0.0,0.0,180743,65654,0.0
human1_HC-6_maxbin.017.fasta.contigs.fa,31.74,5.7,0.0,1436387,84882,0.0
human1_HC-6_maxbin.019.fasta.contigs.fa,98.63,1.37,0.0,2796333,85588,0.9997307070967741
human1_HC-6_maxbin.020.fasta.contigs.fa,83.24,4.56,0.0,2123321,41884,0.9987164643750001
human1_HC-6_maxbin.023.fasta.contigs.fa,95.3,2.15,0.0,2889903,213417,0.9998570508333334
human1_HC-6_maxbin.024.fasta.contigs.fa,83.87,18.96,71.11,4251606,14215,0.9875267309090908
human1_HC-6_maxbin.025.fasta.contigs.fa,88.51,1.52,0.0,5540835,93516,0.9994507095454547
human1_HC-6_maxbin.026.fasta.contigs.fa,82.03,44.39,6.45,5397489,3306,0.0
human1_HC-6_maxbin.027.fasta.contigs.fa,82.91,11.72,6.12,5353079,71354,0.99875554125
human1_HC-6_maxbin.028.fasta.contigs.fa,80.1,32.37,41.57,5420101,19442,0.0
human1_HC-6_maxbin.030.fasta.contigs.fa,85.31,30.32,3.75,3024039,38488,0.0
human1_HC-6_maxbin.031.fasta.contigs.fa,96.89,2.92,9.52,6821242,9553,0.9994907974999999
human1_HC-6_maxbin.032.fasta.contigs.fa,72.63,4.44,2.5,2769262,6897,0.9990736992857141
human1_HC-6_maxbin.034.fasta.contigs.fa,89.05,9.33,4.76,2226102,5992,0.9993966750000001
human1_HC-6_maxbin.035.fasta.contigs.fa,89.58,16.25,0.0,1999322,3318,0.9986944
human1_HC-6_maxbin.036.fasta.contigs.fa,85.75,2.59,0.0,1481587,4367,0.9990750413043478
human1_HC-6_maxbin.038.fasta.contigs.fa,54.25,5.26,0.0,2601670,4134,0.0
human1_HC-6_maxbin.041.fasta.contigs.fa,12.41,1.17,8.33,310318,2528,0.0
human1_HC-6_maxbin.043.fasta_sub.contigs.fa,71.88,27.27,0.0,2644462,2019,0.0
human1_HC-6_maxbin.045.fasta.contigs.fa,50.15,18.55,5.88,2470183,1743,0.0
human1_HC-6_maxbin.046.fasta.contigs.fa,57.39,1.86,0.0,950041,2195,0.0
human1_HC-6_metabat2.31.fa.contigs.fa,18.33,0.22,36.36,384407,23190,0.0
human1_HC-6_metabat2.71.fa.contigs.fa,5.7,0.0,0.0,233288,179253,0.0
human1_HC-6_metabat2.78.fa.contigs.fa,67.17,0.0,0.0,978920,5493,0.0
human1_HC-6_metabat2.90.fa.contigs.fa,36.9,0.0,0.0,994163,25024,0.0
human1_HC-6_metabat2.97.fa.contigs.fa,21.89,0.58,0.0,774025,46679,0.0
human1_HC-7_maxbin.002.fasta.contigs.fa,36.06,0.0,0.0,1730697,105085,0.0
human1_HC-7_maxbin.004.fasta.contigs.fa,93.72,5.25,46.3,6556107,133906,0.9995534859999999
human1_HC-7_maxbin.006.fasta.contigs.fa,83.41,0.48,0.0,2011958,121416,0.9946991142857144
human1_HC-7_maxbin.007.fasta.contigs.fa,10.72,0.0,0.0,758560,65655,0.0
human1_HC-7_maxbin.009.fasta.contigs.fa,86.16,7.59,0.0,1715830,93901,0.9988758987499999
human1_HC-7_maxbin.010.fasta.contigs.fa,100.0,0.0,0.0,2763985,124041,0.999389504
human1_HC-7_maxbin.012.fasta.contigs.fa,56.57,3.15,40.0,2472700,12843,0.0
human1_HC-7_maxbin.014.fasta.contigs.fa,98.63,0.0,0.0,2697314,93496,0.9998062590322582
human1_HC-7_maxbin.015.fasta.contigs.fa,99.25,0.0,0.0,3398749,226382,0.9998384241666667
human1_HC-7_maxbin.016.fasta.contigs.fa,78.69,4.75,0.0,3207379,24681,0.99563765
human1_HC-7_maxbin.017.fasta.contigs.fa,88.51,1.52,0.0,5033748,100714,0.9997232368181815
human1_HC-7_maxbin.018.fasta.contigs.fa,97.32,2.62,20.0,2761396,121015,0.9998870974999999
human1_HC-7_maxbin.020.fasta.contigs.fa,91.98,18.14,2.0,3401421,93644,0.9949575086666668
human1_HC-7_maxbin.021.fasta.contigs.fa,94.3,3.32,27.78,2729702,65910,0.99922318
human1_HC-7_maxbin.022.fasta.contigs.fa,70.23,7.59,0.0,3219189,47490,0.9981920611111111
human1_HC-7_maxbin.024.fasta.contigs.fa,92.0,18.79,5.36,3719162,22352,0.999217576875
human1_HC-7_maxbin.025.fasta.contigs.fa,87.15,0.54,0.0,1445495,362801,0.999943634117647
human1_HC-7_maxbin.026.fasta.contigs.fa,89.74,10.58,10.34,5673744,124796,0.998923505
human1_HC-7_maxbin.027.fasta.contigs.fa,64.77,2.35,20.0,1342205,134104,0.0
human1_HC-7_maxbin.028.fasta.contigs.fa,69.01,17.52,16.46,3130412,53734,0.0
human1_HC-7_maxbin.031.fasta.contigs.fa,71.59,5.22,0.0,1631852,46950,0.99917862375
human1_HC-7_maxbin.032.fasta.contigs.fa,83.06,0.0,0.0,1590048,122880,0.9991656408695653
human1_HC-7_maxbin.033.fasta.contigs.fa,96.88,6.25,13.33,3817288,113421,0.9997353318181816
human1_HC-7_maxbin.035.fasta.contigs.fa,39.56,11.24,0.0,2382967,9292,0.0
human1_HC-7_maxbin.036.fasta.contigs.fa,95.17,2.29,0.0,6470258,13499,0.9994688185714287
human1_HC-7_maxbin.037.fasta.contigs.fa,92.9,28.26,7.87,3275140,13671,0.0
human1_HC-7_maxbin.040.fasta.contigs.fa,46.69,12.57,17.14,961979,14458,0.0
human1_HC-7_maxbin.042.fasta.contigs.fa,13.54,0.0,0.0,433394,3679,0.0
human1_HC-7_maxbin.046.fasta_sub.contigs.fa,67.54,19.12,7.5,2564702,1984,0.0
human1_HC-7_maxbin.051.fasta.contigs.fa,71.63,7.47,3.33,2724856,4327,0.9991645764285714
human1_HC-7_maxbin.053.fasta.contigs.fa,67.87,2.64,27.27,2852106,2286,0.0
human1_HC-7_maxbin.055.fasta.contigs.fa,43.94,1.62,33.33,1183783,1971,0.0
human1_HC-7_metabat2.13.fa.contigs.fa,17.11,0.0,0.0,594777,79053,0.0
human1_HC-7_metabat2.68.fa.contigs.fa,71.66,0.95,0.0,1730264,11737,0.99959202875
human1_HC-7_metabat2.8.fa.contigs.fa,16.84,0.0,0.0,469429,65390,0.0
human1_HC-8_maxbin.001.fasta.contigs.fa,29.37,0.0,0.0,1640207,88032,0.0
human1_HC-8_maxbin.002.fasta.contigs.fa,99.25,0.0,0.0,3512043,232429,0.9998609408333333
human1_HC-8_maxbin.004.fasta.contigs.fa,100.0,0.68,100.0,2823655,132514,0.99949997475
human1_HC-8_maxbin.006.fasta.contigs.fa,96.91,1.93,16.67,3486852,66112,0.9994193903846155
human1_HC-8_maxbin.007.fasta.contigs.fa,98.63,0.0,0.0,2773586,88343,0.9998042596774195
human1_HC-8_maxbin.008.fasta_sub.contigs.fa,37.24,25.75,35.82,2119048,32628,0.0
human1_HC-8_maxbin.010.fasta.contigs.fa,85.42,6.33,0.0,3828447,45690,0.99854595
human1_HC-8_maxbin.011.fasta.contigs.fa,88.16,3.62,0.0,2434519,105803,0.9943406361904763
human1_HC-8_maxbin.012.fasta.contigs.fa,5.3,0.1,25.0,1027281,62284,0.0
human1_HC-8_maxbin.013.fasta.contigs.fa,96.36,25.56,3.49,4190652,55929,0.0
human1_HC-8_maxbin.014.fasta.contigs.fa,95.57,4.43,0.0,3336975,72557,0.9990035033333333
human1_HC-8_maxbin.015.fasta.contigs.fa,94.86,0.54,0.0,6391991,37338,0.9994644989285713
human1_HC-8_maxbin.016.fasta.contigs.fa,99.63,1.31,0.0,2897360,64261,0.9997900514285715
human1_HC-8_maxbin.017.fasta_sub.contigs.fa,67.72,0.63,0.0,1739313,45345,0.0
human1_HC-8_maxbin.019.fasta_sub.contigs.fa,49.77,7.14,0.0,4801953,5447,0.0
human1_HC-8_maxbin.021.fasta_sub.contigs.fa,72.78,8.86,0.0,3686026,43041,0.9900661500000001
human1_HC-8_maxbin.022.fasta.contigs.fa,90.93,1.9,0.0,2450632,38640,0.9948996773333334
human1_HC-8_maxbin.023.fasta.contigs.fa,98.25,14.64,12.0,2659988,83696,0.9998585733333334
human1_HC-8_maxbin.024.fasta_sub.contigs.fa,75.29,1.44,0.0,2093471,44135,0.9989613599999998
human1_HC-8_maxbin.025.fasta.contigs.fa,92.19,0.37,0.0,1495123,62652,0.9999365652941177
human1_HC-8_maxbin.026.fasta.contigs.fa,87.12,1.03,0.0,2774197,28973,0.9994116185714287
human1_HC-8_maxbin.028.fasta.contigs.fa,93.02,3.79,0.0,2013949,16371,0.9993830814285715
human1_HC-8_maxbin.029.fasta.contigs.fa,83.47,0.4,0.0,1616233,41951,0.9992280447826086
human1_HC-8_maxbin.030.fasta.contigs.fa,91.22,3.79,6.82,3995645,4146,0.9993289620000001
human1_HC-8_maxbin.031.fasta.contigs.fa,62.6,16.62,0.0,3309209,1927,0.0
human1_HC-8_maxbin.033.fasta.contigs.fa,69.88,7.89,11.11,2365036,3575,0.0
human1_HC-8_maxbin.039.fasta.contigs.fa,71.97,10.51,8.33,1912906,2386,0.997800611764706
human1_HC-8_maxbin.041.fasta.contigs.fa,30.19,5.5,0.0,1330844,2425,0.0
human1_HC-8_maxbin.042.fasta.contigs.fa,70.09,19.39,0.0,2432249,2192,0.99879237625
human1_HC-8_maxbin.043.fasta.contigs.fa,14.35,2.46,22.22,283430,2068,0.0
human1_HC-8_metabat2.105.fa.contigs.fa,9.87,0.0,0.0,264170,106322,0.0
human1_HC-8_metabat2.122.fa.contigs.fa,6.33,0.0,0.0,384913,111558,0.0
human1_HC-8_metabat2.38.fa_sub.contigs.fa,31.21,0.0,0.0,473840,27712,0.0
human1_HC-8_metabat2.97.fa.contigs.fa,5.66,0.0,0.0,235679,58296,0.0
human1_HC-9_maxbin.001.fasta.contigs.fa,100.0,12.93,65.0,4963442,104807,0.9992491176190477
human1_HC-9_maxbin.002.fasta.contigs.fa,99.32,0.0,0.0,2759359,124124,0.9995145152499999
human1_HC-9_maxbin.003.fasta.contigs.fa,98.66,1.01,0.0,2102637,225890,0.9998227018181818
human1_HC-9_maxbin.004.fasta.contigs.fa,41.77,0.0,0.0,977523,118376,0.0
human1_HC-9_maxbin.005.fasta.contigs.fa,62.3,0.97,25.0,4141534,151192,0.0
human1_HC-9_maxbin.007.fasta.contigs.fa,95.02,4.11,28.57,2999258,15277,0.9920405186666666
human1_HC-9_maxbin.008.fasta.contigs.fa,65.03,3.13,33.33,2901161,9285,0.0
human1_HC-9_maxbin.009.fasta.contigs.fa,98.25,13.16,24.24,5294981,41884,0.9987399590000001
human1_HC-9_maxbin.011.fasta.contigs.fa,88.45,1.07,50.0,4371874,47406,0.9983777866666667
human1_HC-9_maxbin.012.fasta.contigs.fa,32.9,18.38,90.8,4623236,9344,0.0
human1_HC-9_maxbin.013.fasta_sub.contigs.fa,31.8,8.87,28.57,3206117,30772,0.0
human1_HC-9_maxbin.014.fasta.contigs.fa,74.14,0.0,0.0,4155596,129320,0.999008731875
human1_HC-9_maxbin.016.fasta_sub.contigs.fa,76.62,8.71,7.69,2816690,27161,0.999693915
human1_HC-9_maxbin.018.fasta.contigs.fa,95.89,16.2,5.77,4774536,6607,0.9992065116666665
human1_HC-9_maxbin.019.fasta.contigs.fa,58.05,15.83,0.0,1796389,1713,0.0
human1_HC-9_maxbin.020.fasta.contigs.fa,92.59,7.73,2.38,3590488,5711,0.9993732461904761
human1_HC-9_maxbin.021.fasta.contigs.fa,93.1,27.32,17.24,2804480,6620,0.0
human1_HC-9_metabat2.48.fa.contigs.fa,55.12,0.0,0.0,1382478,329150,0.0
human1_HC-9_metabat2.50.fa.contigs.fa,26.97,0.0,0.0,1025599,57909,0.0
human1_HV-10_maxbin.002.fasta.contigs.fa,99.23,0.17,0.0,6850823,54405,0.9995075335714285
human1_HV-10_maxbin.003.fasta.contigs.fa,56.33,7.59,0.0,1582547,64312,0.0
human1_HV-10_maxbin.004.fasta.contigs.fa,97.38,28.39,3.7,1711274,189530,0.0
human1_HV-10_maxbin.005.fasta.contigs.fa,96.84,0.87,25.0,4020995,56031,0.9993111314285714
human1_HV-10_maxbin.006.fasta.contigs.fa,98.95,0.0,0.0,1596790,362801,0.9999440500000001
human1_HV-10_maxbin.007.fasta.contigs.fa,65.19,2.53,0.0,1933800,66838,0.0
human1_HV-10_maxbin.008.fasta.contigs.fa,56.52,0.62,0.0,1156377,210527,0.0
human1_HV-10_maxbin.009.fasta.contigs.fa,97.26,0.0,0.0,2739311,85646,0.9998352587096775
human1_HV-10_maxbin.010.fasta.contigs.fa,97.2,14.92,2.11,6861405,60481,0.999546034
human1_HV-10_maxbin.012.fasta.contigs.fa,95.65,3.21,9.09,3350585,90077,0.99906536
human1_HV-10_maxbin.013.fasta.contigs.fa,100.0,0.0,0.0,2787582,119151,0.9993076004999999
human1_HV-10_maxbin.014.fasta.contigs.fa,91.85,0.0,0.0,3666790,870382,0.9999526553333332
human1_HV-10_maxbin.015.fasta.contigs.fa,76.86,3.0,100.0,1925439,10094,0.9853083909523809
human1_HV-10_maxbin.018.fasta.contigs.fa,66.0,1.45,0.0,2659742,48283,0.0
human1_HV-10_maxbin.019.fasta_sub.contigs.fa,21.52,0.63,0.0,691978,39622,0.0
human1_HV-10_maxbin.021.fasta.contigs.fa,65.59,18.46,6.98,2727482,58258,0.0
human1_HV-10_maxbin.022.fasta.contigs.fa,81.29,29.82,2.83,2778817,88225,0.0
human1_HV-10_maxbin.023.fasta.contigs.fa,68.99,3.8,0.0,2444585,81808,0.0
human1_HV-10_maxbin.025.fasta.contigs.fa,96.77,0.94,66.67,1786554,75740,0.9984628117391303
human1_HV-10_maxbin.027.fasta.contigs.fa,65.64,1.09,0.0,3163717,124053,0.0
human1_HV-10_maxbin.028.fasta.contigs.fa,99.25,0.75,0.0,3473574,231147,0.9998281833333333
human1_HV-10_maxbin.029.fasta.contigs.fa,91.23,10.71,0.0,2407865,86698,0.9997306904166668
human1_HV-10_maxbin.030.fasta.contigs.fa,91.42,20.82,14.29,6611293,24999,0.0
human1_HV-10_maxbin.036.fasta.contigs.fa,91.28,9.67,7.32,3104758,15424,0.999108747
human1_HV-10_maxbin.041.fasta.contigs.fa,91.79,21.26,11.36,4639511,6498,0.0
human1_HV-10_maxbin.042.fasta_sub.contigs.fa,88.54,4.45,2.5,4124030,4696,0.99931316
human1_HV-10_maxbin.044.fasta.contigs.fa,69.29,14.58,0.0,4010029,3743,0.0
human1_HV-10_maxbin.047.fasta.contigs.fa,78.31,10.87,0.0,1992850,2787,0.9980580975000001
human1_HV-10_metabat2.22.fa.contigs.fa,56.89,0.0,0.0,699656,5029,0.0
human1_HV-10_metabat2.41.fa.contigs.fa,25.95,0.0,0.0,771372,187684,0.0
human1_HV-10_metabat2.51.fa_sub.contigs.fa,71.55,0.0,0.0,2617113,21458,0.9996697685714289
human1_HV-10_metabat2.7.fa.contigs.fa,78.23,1.61,100.0,1684679,32994,0.999545510625
human1_HV-11_maxbin.002.fasta.contigs.fa,95.49,4.66,33.33,3524063,72895,0.99911275625
human1_HV-11_maxbin.003.fasta.contigs.fa,81.88,3.64,0.0,3518181,63254,0.9939829885714287
human1_HV-11_maxbin.004.fasta.contigs.fa,97.51,10.19,10.71,3636788,64202,0.999242306923077
human1_HV-11_maxbin.005.fasta.contigs.fa,96.58,0.0,0.0,3018181,64320,0.9997053903225807
human1_HV-11_maxbin.006.fasta.contigs.fa,80.36,12.03,0.0,4095914,40926,0.9986386422222222
human1_HV-11_maxbin.007.fasta.contigs.fa,100.0,0.0,0.0,2685467,133141,0.9994392444999999
human1_HV-11_maxbin.008.fasta.contigs.fa,37.5,5.06,0.0,2432641,34791,0.0
human1_HV-11_maxbin.009.fasta.contigs.fa,59.94,2.86,10.53,2797447,57486,0.0
human1_HV-11_maxbin.010.fasta.contigs.fa,94.63,0.47,0.0,2568205,193172,0.9998715708333333
human1_HV-11_maxbin.011.fasta.contigs.fa,77.99,14.46,17.19,5766676,42784,0.9991667873333333
human1_HV-11_maxbin.012.fasta.contigs.fa,93.67,61.13,4.46,4143928,88843,0.0
human1_HV-11_maxbin.014.fasta.contigs.fa,95.19,0.38,0.0,3198178,63565,0.9987826722222223
human1_HV-11_maxbin.015.fasta.contigs.fa,96.52,1.27,0.0,3665874,61601,0.99947939
human1_HV-11_maxbin.016.fasta.contigs.fa,95.32,36.48,6.35,4183113,42837,0.0
human1_HV-11_maxbin.017.fasta.contigs.fa,99.33,5.22,9.09,3072235,66242,0.993544738
human1_HV-11_maxbin.018.fasta.contigs.fa,89.47,47.37,17.39,4129759,53240,0.0
human1_HV-11_maxbin.019.fasta.contigs.fa,37.97,3.8,10.0,1291082,79025,0.0
human1_HV-11_maxbin.020.fasta.contigs.fa,57.59,20.25,17.78,1276412,82352,0.0
human1_HV-11_maxbin.021.fasta.contigs.fa,85.26,14.77,0.0,4393371,34692,0.9979145899999998
human1_HV-11_maxbin.023.fasta.contigs.fa,91.21,1.48,0.0,1432350,57129,0.9998968641176472
human1_HV-11_maxbin.024.fasta.contigs.fa,94.24,0.89,0.0,6529859,12699,0.9990559778571428
human1_HV-11_maxbin.025.fasta.contigs.fa,96.31,7.93,22.22,2811200,20874,0.9995129591666667
human1_HV-11_maxbin.026.fasta.contigs.fa,93.96,0.0,0.0,2359738,18820,0.9989681970588234
human1_HV-11_maxbin.027.fasta.contigs.fa,89.52,2.02,0.0,2288769,24894,0.999609515625
human1_HV-11_maxbin.028.fasta_sub.contigs.fa,79.31,11.52,36.36,4290936,13624,0.998601463125
human1_HV-11_maxbin.030.fasta_sub.contigs.fa,60.39,21.19,0.0,4105626,3737,0.0
human1_HV-11_maxbin.031.fasta_sub.contigs.fa,15.01,1.29,0.0,1967832,4032,0.0
human1_HV-11_maxbin.032.fasta_sub.contigs.fa,47.03,11.32,0.0,2397097,3116,0.0
human1_HV-11_maxbin.033.fasta_sub.contigs.fa,43.18,4.84,5.0,3897129,2353,0.0
human1_HV-11_maxbin.038.fasta.contigs.fa,81.62,7.3,20.0,2939862,4837,0.9994960781818183
human1_HV-11_maxbin.039.fasta.contigs.fa,75.92,7.18,16.67,1766402,3620,0.9991482942857142
human1_HV-11_maxbin.042.fasta.contigs.fa,62.17,2.15,0.0,1049737,1891,0.0
human1_HV-11_maxbin.043.fasta.contigs.fa,63.03,11.27,28.3,2227262,2091,0.0
human1_HV-11_metabat2.104.fa.contigs.fa,76.69,0.84,50.0,1148354,7824,0.9997277475
human1_HV-11_metabat2.78.fa.contigs.fa,31.66,0.0,0.0,540370,8671,0.0
human1_HV-11_metabat2.86.fa.contigs.fa,57.76,5.17,66.67,2419523,11697,0.0
human1_HV-12_maxbin.001.fasta.contigs.fa,52.61,0.82,14.29,1683861,34930,0.0
human1_HV-12_maxbin.004.fasta.contigs.fa,92.2,3.67,9.09,3229876,64756,0.999078488076923
human1_HV-12_maxbin.005.fasta.contigs.fa,52.0,1.24,11.11,2951341,40885,0.0
human1_HV-12_maxbin.006.fasta.contigs.fa,97.1,2.48,12.5,3052451,88037,0.99923934875
human1_HV-12_maxbin.007.fasta.contigs.fa,82.61,29.01,22.29,4906052,42664,0.0
human1_HV-12_maxbin.008.fasta.contigs.fa,86.39,0.12,0.0,2394017,128260,0.9992215564999999
human1_HV-12_maxbin.009.fasta.contigs.fa,97.26,0.0,0.0,2671679,88343,0.9998192122580646
human1_HV-12_maxbin.010.fasta.contigs.fa,94.24,10.06,30.0,5023649,105085,0.9992698004761904
human1_HV-12_maxbin.011.fasta.contigs.fa,66.98,40.18,26.84,5900856,35479,0.0
human1_HV-12_maxbin.013.fasta.contigs.fa,62.56,1.45,0.0,2162631,55967,0.0
human1_HV-12_maxbin.014.fasta.contigs.fa,64.63,2.45,0.0,2093092,136545,0.0
human1_HV-12_maxbin.015.fasta.contigs.fa,44.92,6.65,0.0,2022910,74020,0.0
human1_HV-12_maxbin.016.fasta.contigs.fa,45.9,4.01,0.0,3122324,14780,0.0
human1_HV-12_maxbin.017.fasta.contigs.fa,12.66,0.0,0.0,426658,121307,0.0
human1_HV-12_maxbin.018.fasta.contigs.fa,90.02,7.34,36.0,3142030,24178,0.9974942928571428
human1_HV-12_maxbin.022.fasta.contigs.fa,94.63,1.34,0.0,2464967,119078,0.9998070916666665
human1_HV-12_maxbin.023.fasta.contigs.fa,97.37,47.37,11.36,4738371,36008,0.0
human1_HV-12_maxbin.024.fasta.contigs.fa,94.94,3.91,12.5,2952142,49548,0.9996964066666667
human1_HV-12_maxbin.025.fasta.contigs.fa,97.25,1.26,10.0,6702860,26015,0.999389505
human1_HV-12_maxbin.026.fasta_sub.contigs.fa,78.19,1.12,25.0,1877721,65817,0.9985120911764706
human1_HV-12_maxbin.028.fasta.contigs.fa,91.23,11.24,22.73,4136724,16886,0.9992310833333334
human1_HV-12_maxbin.029.fasta.contigs.fa,99.14,8.15,8.33,4906257,25353,0.9992248937499999
human1_HV-12_maxbin.030.fasta.contigs.fa,90.32,14.77,2.63,2584678,25842,0.9996221868749999
human1_HV-12_maxbin.032.fasta.contigs.fa,97.11,1.78,0.0,1569205,22399,0.9999094347058824
human1_HV-12_maxbin.033.fasta.contigs.fa,96.51,62.48,1.64,4181256,6524,0.0
human1_HV-12_maxbin.034.fasta.contigs.fa,77.96,3.99,11.11,2098851,10275,0.9993933999999999
human1_HV-12_maxbin.037.fasta.contigs.fa,63.64,2.35,12.5,1273463,3658,0.0
human1_HV-12_maxbin.039.fasta.contigs.fa,83.32,3.05,11.76,2754206,3236,0.9995479683333334
human1_HV-12_maxbin.040.fasta.contigs.fa,64.53,2.15,25.0,1246791,2760,0.0
human1_HV-12_maxbin.046.fasta.contigs.fa,90.2,34.66,0.0,2076489,2200,0.0
human1_HV-12_maxbin.047.fasta.contigs.fa,56.95,14.14,5.0,1465018,1519,0.0
human1_HV-12_metabat2.104.fa_sub.contigs.fa,11.12,0.0,0.0,479199,43057,0.0
human1_HV-12_metabat2.27.fa.contigs.fa,28.48,0.0,0.0,737793,75407,0.0
human1_HV-12_metabat2.33.fa.contigs.fa,10.74,0.0,0.0,297928,62761,0.0
human1_HV-12_metabat2.45.fa.contigs.fa,55.26,0.67,100.0,1032105,15890,0.0
human1_HV-12_metabat2.67.fa.contigs.fa,12.28,0.0,0.0,429855,66224,0.0
human1_HV-13_maxbin.002.fasta.contigs.fa,99.25,0.0,0.0,2416599,35396,0.9999021383333333
human1_HV-13_maxbin.003.fasta.contigs.fa,11.08,0.0,0.0,667691,33677,0.0
human1_HV-13_maxbin.004.fasta.contigs.fa,98.41,0.54,0.0,6759890,59165,0.9995242975
human1_HV-13_maxbin.005.fasta.contigs.fa,98.78,0.97,0.0,5190144,193906,0.9952489917647057
human1_HV-13_maxbin.006.fasta.contigs.fa,98.28,48.28,0.0,5675097,134620,0.0
human1_HV-13_maxbin.007.fasta.contigs.fa,96.11,0.0,0.0,1287860,194114,0.99992975875
human1_HV-13_maxbin.008.fasta.contigs.fa,96.52,0.79,0.0,1834475,133872,0.99968395
human1_HV-13_maxbin.009.fasta.contigs.fa,93.45,0.08,0.0,3852625,363598,0.9998926353333333
human1_HV-13_maxbin.010.fasta.contigs.fa,96.55,4.08,5.88,5198801,49538,0.9995343480000001
human1_HV-13_maxbin.011.fasta.contigs.fa,66.68,19.05,2.09,4877794,2149,0.0
human1_HV-13_maxbin.012.fasta.contigs.fa,88.48,43.86,2.44,4411271,2154,0.0
human1_HV-14_maxbin.001.fasta.contigs.fa,33.83,0.0,0.0,1532142,109938,0.0
human1_HV-14_maxbin.002.fasta.contigs.fa,53.45,0.0,0.0,3073419,142624,0.0
human1_HV-14_maxbin.003.fasta.contigs.fa,81.22,0.06,50.0,4127755,165481,0.9949725794117645
