user_genome	classification	fastani_reference	fastani_reference_radius	fastani_taxonomy	fastani_ani	fastani_af	closest_placement_reference	closest_placement_radius	closest_placement_taxonomy	closest_placement_ani	closest_placement_af	pplacer_taxonomy	classification_method	note	other_related_references(genome_id,species_name,radius,ANI,AF)	msa_percent	translation_table	red_value	warnings
Bin_0_7_1-contigs	d__Bacteria;p__Firmicutes;c__Bacilli;o__RF39;f__UBA660;g__CAG-822;s__	N/A	N/A	N/A	N/A	N/A	GCA_900546055.1	95.0	d__Bacteria;p__Firmicutes;c__Bacilli;o__RF39;f__UBA660;g__CAG-822;s__CAG-822 sp900546055	78.14	0.38	d__Bacteria;p__Firmicutes;c__Bacilli;o__RF39;f__UBA660;g__CAG-822;s__	taxonomic classification defined by topology and ANI	N/A	GCA_000432855.1, s__CAG-822 sp000432855, 95.0, 77.1, 0.26; GCA_902783265.1, s__CAG-822 sp902783265, 95.0, 76.92, 0.15; GCA_900318075.1, s__CAG-822 sp900318075, 95.0, 76.81, 0.14; GCA_902783895.1, s__CAG-822 sp902783895, 95.0, 76.46, 0.19	72.23	11	0.9605220517660853	N/A
Bin_0_8_1-contigs	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__TANB77;f__CAG-508;g__;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__TANB77;f__CAG-508;g__;s__	taxonomic novelty determined using RED	N/A	N/A	65.52	11	0.893886926071805	N/A
Bin_0_9_1-contigs	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Limosilactobacillus;s__Limosilactobacillus reuteri_E	GCF_013694365.1	95.0	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Limosilactobacillus;s__Limosilactobacillus reuteri_E	97.77	0.82	GCF_013694365.1	95.0	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Limosilactobacillus;s__Limosilactobacillus reuteri_E	97.77	0.82	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Limosilactobacillus;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCF_000016825.1, s__Limosilactobacillus reuteri, 95.0, 95.63, 0.84; GCF_003072625.1, s__Limosilactobacillus reuteri_D, 95.0, 94.31, 0.83; GCF_014145615.1, s__Limosilactobacillus sp014145615, 95.0, 93.31, 0.81; GCF_014145545.1, s__Limosilactobacillus sp014145545, 95.0, 90.66, 0.78; GCF_014635905.1, s__Limosilactobacillus caviae, 95.0, 83.66, 0.76; GCF_009663775.1, s__Limosilactobacillus sp009663775, 95.0, 82.2, 0.63; GCF_014145435.1, s__Limosilactobacillus sp014145435, 95.0, 81.18, 0.62; GCA_900557215.1, s__Limosilactobacillus sp900557215, 95.0, 80.42, 0.16; GCF_900156885.1, s__Limosilactobacillus sp900156885, 95.0, 80.32, 0.44; GCF_001435935.1, s__Limosilactobacillus panis, 95.0, 80.03, 0.19; GCF_001435345.1, s__Limosilactobacillus pontis, 95.0, 79.83, 0.15; GCF_001435775.1, s__Limosilactobacillus ingluviei, 95.0, 79.82, 0.07; GCF_002871555.1, s__Limosilactobacillus vaginalis_A, 95.0, 79.79, 0.31; GCF_000159435.1, s__Limosilactobacillus vaginalis, 95.0, 79.67, 0.3; GCF_014145505.1, s__Limosilactobacillus sp014145505, 95.0, 79.59, 0.28; GCF_002940945.1, s__Limosilactobacillus pontis_A, 95.0, 79.54, 0.18; GCF_001434465.1, s__Limosilactobacillus oris, 95.0, 79.5, 0.16; GCF_001436045.1, s__Limosilactobacillus frumenti, 95.0, 79.11, 0.26; GCF_000160835.1, s__Limosilactobacillus antri, 95.0, 78.96, 0.17; GCF_013487845.1, s__Limosilactobacillus sp013487845, 95.0, 78.84, 0.14; GCA_003343585.1, s__Limosilactobacillus fermentum_A, 95.0, 78.48, 0.04; GCA_002299975.1, s__Limosilactobacillus sp002299975, 95.0, 78.39, 0.17; GCF_000161935.1, s__Limosilactobacillus coleohominis, 95.0, 78.14, 0.15; GCF_001436025.1, s__Limosilactobacillus mucosae, 95.0, 78.03, 0.11; GCF_000159215.1, s__Limosilactobacillus fermentum, 95.0, 77.99, 0.07; GCF_001293735.1, s__Limosilactobacillus gorillae, 95.0, 77.95, 0.08; GCF_012843675.1, s__Limosilactobacillus sp012843675, 95.0, 77.83, 0.1; GCF_001437055.1, s__Limosilactobacillus secaliphilus, 95.0, 77.74, 0.09; GCF_001311375.1, s__Limosilactobacillus equigenerosi, 95.0, 77.29, 0.09; GCF_900240275.1, s__Limosilactobacillus timonensis, 95.0, 77.19, 0.08; GCF_001434365.1, s__Limosilactobacillus gastricus, 95.0, 77.18, 0.1	77.67	11	N/A	N/A
Bin_10_1-contigs	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Peptostreptococcales;f__Anaerovoracaceae;g__BX12;s__	N/A	N/A	N/A	N/A	N/A	GCF_014333425.1	95.0	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Peptostreptococcales;f__Anaerovoracaceae;g__BX12;s__BX12 sp014333425	78.92	0.4	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Peptostreptococcales;f__Anaerovoracaceae;g__BX12;s__	taxonomic classification defined by topology and ANI	N/A	GCF_902363595.1, s__BX12 sp902363595, 95.0, 77.52, 0.23; GCF_009911365.1, s__BX12 sp009911365, 95.0, 77.21, 0.18	52.17	11	0.9563784432998085	N/A
Bin_10_2-contigs	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Monoglobales;f__Monoglobaceae;g__;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Monoglobales;f__Monoglobaceae;g__;s__	taxonomic novelty determined using RED	N/A	N/A	74.73	11	0.861059366272227	N/A
Bin_10_3-contigs	d__Bacteria;p__Firmicutes;c__Bacilli;o__Paenibacillales;f__Paenibacillaceae;g__Paenibacillus;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Firmicutes;c__Bacilli;o__Paenibacillales;f__Paenibacillaceae;g__Paenibacillus;s__	ANI	N/A	GCF_009870825.1, s__Paenibacillus sp009870825, 95.0, 81.65, 0.54; GCF_000787385.1, s__Paenibacillus sp000787385, 95.0, 80.79, 0.48; GCF_004916975.1, s__Paenibacillus sp004916975, 95.0, 80.66, 0.48; GCF_009807035.1, s__Paenibacillus sp009807035, 95.0, 80.48, 0.47; GCF_004001045.1, s__Paenibacillus chibensis, 95.0, 80.47, 0.45; GCF_014192015.1, s__Paenibacillus rhizosphaerae, 95.0, 79.01, 0.27; GCF_002257645.1, s__Paenibacillus sp002257645, 95.0, 78.92, 0.28; GCF_009363095.1, s__Paenibacillus cellulositrophicus_A, 95.0, 78.85, 0.3; GCF_002407025.1, s__Paenibacillus lautus_A, 95.0, 78.51, 0.16; GCF_000987955.1, s__Paenibacillus sp000987955, 95.0, 78.24, 0.2; GCF_002573715.1, s__Paenibacillus sp002573715, 95.0, 78.23, 0.18; GCF_004000945.1, s__Paenibacillus lautus, 95.0, 78.13, 0.14; GCA_900177425.1, s__Paenibacillus uliginis, 95.0, 78.11, 0.14; GCF_000576305.1, s__Paenibacillus pini, 95.0, 77.94, 0.12; GCF_001277345.1, s__Paenibacillus solani, 95.0, 77.92, 0.12; GCF_006874425.1, s__Paenibacillus ottowii, 95.0, 77.86, 0.07; GCF_000949425.1, s__Paenibacillus sp000949425, 95.0, 77.76, 0.07; GCF_001860525.1, s__Paenibacillus sp001860525, 95.0, 77.7, 0.14; GCF_000426545.1, s__Paenibacillus panacisoli, 96.1083, 77.68, 0.07; GCA_002438345.1, s__Paenibacillus sp002438345, 95.0, 77.68, 0.08; GCF_000230915.1, s__Paenibacillus lactis, 95.0, 77.58, 0.16; GCF_009363115.1, s__Paenibacillus brasilensis, 95.0, 77.55, 0.08; GCF_000377505.1, s__Paenibacillus massiliensis, 96.1083, 77.53, 0.07; GCF_900156375.1, s__Paenibacillus macquariensis, 95.0, 77.51, 0.07; GCF_000520715.1, s__Paenibacillus zanthoxyli, 95.0, 77.51, 0.09; GCF_000612505.1, s__Paenibacillus sabinae, 95.0, 77.49, 0.1; GCF_001637205.1, s__Paenibacillus glacialis, 95.0, 77.49, 0.07; GCF_004000885.1, s__Paenibacillus glucanolyticus, 95.0, 77.48, 0.12; GCF_001373415.1, s__Paenibacillus dakarensis, 95.0, 77.47, 0.08; GCF_002741055.1, s__Paenibacillus ihbetae, 95.0, 77.41, 0.14; GCF_000756615.1, s__Paenibacillus durus, 95.0, 77.41, 0.1; GCF_001315105.1, s__Paenibacillus sp001315105, 95.0, 77.38, 0.09; GCF_002272015.1, s__Paenibacillus campinasensis, 95.0, 77.36, 0.12; GCF_000993825.1, s__Paenibacillus durus_B, 95.0, 77.36, 0.1; GCF_000236805.1, s__Paenibacillus peoriae, 95.0, 77.36, 0.09; GCF_001012825.1, s__Paenibacillus etheri, 95.0, 77.34, 0.09; GCF_013359945.1, s__Paenibacillus sp013359945, 95.0, 77.3, 0.09; GCF_001637225.1, s__Paenibacillus antarcticus, 95.0, 77.28, 0.06; GCF_900289175.1, s__Paenibacillus sp900289175, 95.0, 77.28, 0.1; GCA_014644435.1, s__Paenibacillus albidus, 95.0, 77.25, 0.11; GCF_005217525.1, s__Paenibacillus terrae_C, 95.0, 77.25, 0.07; GCF_000758525.1, s__Paenibacillus sp000758525, 95.0, 77.25, 0.11; GCA_014639235.1, s__Paenibacillus silvae, 95.0, 77.24, 0.08; GCF_000499205.1, s__Paenibacillus sp000499205, 95.0, 77.24, 0.1; GCF_000758605.1, s__Paenibacillus sp000758605, 95.0, 77.23, 0.09; GCF_900101225.1, s__Paenibacillus sp900101225, 95.22, 77.22, 0.08; GCF_900110315.1, s__Paenibacillus sophorae, 95.0, 77.22, 0.11; GCF_003854965.1, s__Paenibacillus sp003854965, 95.0, 77.2, 0.11; GCF_013359905.1, s__Paenibacillus taichungensis, 95.0, 77.19, 0.1; GCF_003287275.1, s__Paenibacillus taichungensis_A, 95.0, 77.18, 0.1; GCF_000237325.1, s__Paenibacillus polymyxa_C, 95.0, 77.17, 0.07; GCF_900102965.1, s__Paenibacillus jilunlii, 95.0, 77.15, 0.13; GCF_012933385.1, s__Paenibacillus lemnae, 95.0, 77.15, 0.08; GCF_003268635.1, s__Paenibacillus sp003268635, 95.0, 77.15, 0.07; GCF_900111565.1, s__Paenibacillus sp900111565, 95.0, 77.14, 0.13; GCF_000520735.1, s__Paenibacillus forsythiae, 95.0, 77.14, 0.08; GCF_900116105.1, s__Paenibacillus sp900116105, 95.0, 77.13, 0.07; GCF_000758705.1, s__Paenibacillus graminis, 95.0, 77.13, 0.12; GCF_008973665.1, s__Paenibacillus yunnanensis, 95.0, 77.13, 0.11; GCF_900109515.1, s__Paenibacillus sp900109515, 95.0, 77.12, 0.09; GCF_001909055.1, s__Paenibacillus helianthi, 95.0, 77.12, 0.1; GCF_002240415.1, s__Paenibacillus kribbensis, 95.0, 77.11, 0.09; GCF_000758565.1, s__Paenibacillus sp000758565, 95.0, 77.11, 0.09; GCF_001280595.1, s__Paenibacillus xylanivorans, 95.0, 77.1, 0.1; GCF_001570725.1, s__Paenibacillus amylolyticus_A, 95.0, 77.1, 0.08; GCF_000217775.1, s__Paenibacillus polymyxa, 95.0, 77.1, 0.06; GCF_000520815.1, s__Paenibacillus maysiensis, 95.0, 77.09, 0.08; GCF_005577435.1, s__Paenibacillus sp005577435, 95.0, 77.08, 0.09; GCF_004000925.1, s__Paenibacillus illinoisensis, 95.0, 77.08, 0.08; GCF_001719045.1, s__Paenibacillus polymyxa_B, 95.0, 77.07, 0.07; GCF_001955535.1, s__Paenibacillus sp001955535, 95.0, 77.06, 0.07; GCF_000235585.1, s__Paenibacillus terrae_B, 95.0, 77.06, 0.09; GCF_000758625.1, s__Paenibacillus sp000758625, 95.0, 77.06, 0.1; GCF_001514495.1, s__Paenibacillus pabuli, 95.0, 77.04, 0.11; GCF_013359935.1, s__Paenibacillus xylanilyticus, 95.0, 77.04, 0.09; GCF_000758545.1, s__Paenibacillus sp000758545, 95.0, 77.03, 0.07; GCF_013401555.1, s__Paenibacillus sp900110055, 95.0, 77.03, 0.1; GCF_001368795.1, s__Paenibacillus ihuae, 95.0, 77.0, 0.09; GCF_000758685.1, s__Paenibacillus stellifer, 95.0, 77.0, 0.1; GCF_001517085.1, s__Paenibacillus sp001517085, 95.0, 76.99, 0.09; GCF_000758725.1, s__Paenibacillus odorifer, 95.0, 76.98, 0.08; GCF_013204885.1, s__Paenibacillus tritici, 95.0, 76.98, 0.1; GCF_000316285.1, s__Paenibacillus sonchi, 96.3322, 76.96, 0.1; GCF_001709075.1, s__Paenibacillus polymyxa_D, 95.0, 76.95, 0.07; GCF_002264395.1, s__Paenibacillus sp002264395, 95.0, 76.94, 0.07; GCF_000981585.1, s__Paenibacillus riograndensis, 96.3322, 76.93, 0.11; GCF_000758585.1, s__Paenibacillus sp000758585, 95.0, 76.92, 0.08; GCF_008710135.1, s__Paenibacillus spiritus, 95.0, 76.91, 0.08; GCF_900099765.1, s__Paenibacillus typhae, 95.0, 76.9, 0.1; GCF_000374185.1, s__Paenibacillus sp000374185, 95.0, 76.89, 0.1; GCF_001955855.1, s__Paenibacillus sp001955855, 95.7262, 76.89, 0.09; GCF_000943545.1, s__Paenibacillus terrae_A, 95.0, 76.88, 0.09; GCF_000758665.1, s__Paenibacillus borealis, 95.0, 76.88, 0.1; GCA_001955915.1, s__Paenibacillus sp001955915, 95.0, 76.88, 0.08; GCF_008635795.1, s__Paenibacillus tepidiphilus, 95.0, 76.84, 0.11; GCF_001857945.1, s__Paenibacillus crassostreae, 95.0, 76.83, 0.06; GCF_000732325.1, s__Paenibacillus sp000732325, 95.0, 76.83, 0.07; GCF_000723885.1, s__Paenibacillus camerounensis, 95.0, 76.73, 0.1; GCF_001426865.1, s__Paenibacillus sp001426865, 95.0, 76.68, 0.07; GCF_001955925.1, s__Paenibacillus sp001955925, 95.0, 76.56, 0.1	79.69	11	0.9754069867925772	N/A
Bin_11_10_1-contigs	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Mediterraneibacter;s__Mediterraneibacter sp900541505	GCA_900541505.1	95.0	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Mediterraneibacter;s__Mediterraneibacter sp900541505	97.47	0.8	GCA_900541505.1	95.0	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Mediterraneibacter;s__Mediterraneibacter sp900541505	97.47	0.8	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Mediterraneibacter;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCF_014287475.1, s__Mediterraneibacter sp014287475, 95.0, 79.02, 0.33; GCF_001487105.1, s__Mediterraneibacter massiliensis, 95.0, 78.66, 0.28; GCF_002159505.1, s__Mediterraneibacter sp002159505, 95.0, 78.38, 0.17; GCF_002161355.1, s__Mediterraneibacter sp002161355, 95.0, 78.29, 0.2; GCF_900120155.1, s__Mediterraneibacter sp900120155, 95.0, 78.11, 0.16; GCA_900555215.1, s__Mediterraneibacter sp900555215, 95.0, 78.09, 0.22; GCF_002160525.1, s__Mediterraneibacter sp002160525, 95.0, 78.03, 0.22; GCF_000153925.1, s__Mediterraneibacter torques, 95.0, 77.98, 0.13; GCF_900751785.1, s__Mediterraneibacter sp900751785, 95.0, 77.65, 0.2; GCF_900752395.1, s__Mediterraneibacter sp900752395, 95.0, 77.64, 0.13; GCF_900761655.1, s__Mediterraneibacter sp900761655, 95.0, 77.63, 0.21; GCF_000155205.1, s__Mediterraneibacter lactaris, 95.0, 77.58, 0.13; GCA_002314255.1, s__Mediterraneibacter sp002314255, 95.0, 77.57, 0.24; GCF_001312505.1, s__Mediterraneibacter faecis, 95.0, 77.44, 0.1; GCA_900553885.1, s__Mediterraneibacter sp900553885, 95.0, 77.25, 0.15	90.25	11	N/A	N/A
Bin_11_11-contigs	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Enterocloster;s__	N/A	N/A	N/A	N/A	N/A	GCA_900549235.1	95.0	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Enterocloster;s__Enterocloster sp900549235	77.65	0.25	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Enterocloster;s__	taxonomic classification defined by topology and ANI	N/A	GCA_900547035.1, s__Enterocloster sp900547035, 95.0, 78.57, 0.25; GCF_902364025.1, s__Enterocloster lavalensis, 95.0, 78.3, 0.26; GCF_900753815.1, s__Enterocloster sp900753815, 95.0, 78.19, 0.23; GCF_900770345.1, s__Enterocloster sp900770345, 95.0, 78.03, 0.25; GCA_900555045.1, s__Enterocloster sp900555045, 95.0, 77.99, 0.26; GCF_000158075.1, s__Enterocloster asparagiformis, 95.0, 77.98, 0.27; GCF_900113155.1, s__Enterocloster clostridioformis, 95.0, 77.86, 0.26; GCF_000155435.1, s__Enterocloster sp000155435, 95.0, 77.83, 0.26; GCF_005845215.1, s__Enterocloster sp005845215, 95.0, 77.82, 0.27; GCF_002234575.2, s__Enterocloster bolteae, 95.0, 77.77, 0.27; GCF_001517625.2, s__Enterocloster sp001517625, 95.0, 77.74, 0.21; GCF_013282095.1, s__Enterocloster sp900538485, 95.0, 77.58, 0.21; GCF_000424325.1, s__Enterocloster clostridioformis_A, 95.0, 77.56, 0.27; GCA_001304855.1, s__Enterocloster sp001304855, 95.0, 77.55, 0.22; GCA_900555905.1, s__Enterocloster sp900555905, 95.0, 77.55, 0.19; GCF_000233455.1, s__Enterocloster citroniae, 95.0, 77.54, 0.26; GCF_003434055.1, s__Enterocloster aldenensis, 95.0, 77.47, 0.25; GCF_009696375.1, s__Enterocloster sp900540675, 95.0, 77.44, 0.13; GCF_900759225.1, s__Enterocloster sp900759225, 95.0, 77.37, 0.23; GCA_900543885.1, s__Enterocloster sp900543885, 95.0, 77.26, 0.13; GCF_003473545.1, s__Enterocloster sp000431375, 95.0, 77.25, 0.13; GCA_900551225.1, s__Enterocloster sp900551225, 95.0, 77.24, 0.18; GCA_900541315.1, s__Enterocloster sp900541315, 95.0, 77.09, 0.11	80.21	11	0.9482004131018893	N/A
Bin_11_12-contigs	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Lachnoclostridium_B;s__Lachnoclostridium_B phocaeensis	GCF_900120345.1	95.0	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Lachnoclostridium_B;s__Lachnoclostridium_B phocaeensis	97.94	0.87	GCF_900120345.1	95.0	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Lachnoclostridium_B;s__Lachnoclostridium_B phocaeensis	97.94	0.87	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Lachnoclostridium_B;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCF_002160985.1, s__Lachnoclostridium_B sp002160985, 95.0, 87.11, 0.8; GCF_000765215.1, s__Lachnoclostridium_B sp000765215, 95.0, 86.43, 0.79; GCA_900543315.1, s__Lachnoclostridium_B sp900543315, 95.0, 78.28, 0.25; GCF_902362865.1, s__Lachnoclostridium_B sp900066765, 95.0, 76.79, 0.11; GCF_003477705.1, s__Lachnoclostridium_B sp900066555, 95.0, 76.73, 0.09	67.4	11	N/A	N/A
Bin_11_13-contigs	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Ruminococcus_D;s__Ruminococcus_D sp900752625	GCF_900752625.1	95.0	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Ruminococcus_D;s__Ruminococcus_D sp900752625	98.89	0.91	GCF_900752625.1	95.0	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Ruminococcus_D;s__Ruminococcus_D sp900752625	98.89	0.91	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Ruminococcus_D;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCF_900604945.1, s__Ruminococcus_D sp900604945, 95.0, 86.65, 0.76; GCA_900543145.1, s__Ruminococcus_D sp900543145, 95.0, 80.42, 0.6; GCF_000723465.1, s__Ruminococcus_D bicirculans, 95.0, 78.03, 0.17; GCF_900112155.1, s__Ruminococcus_D albus_D, 95.0, 77.61, 0.08; GCA_002358895.1, s__Ruminococcus_D sp002358895, 95.0, 77.47, 0.19; GCA_900539835.1, s__Ruminococcus_D sp900539835, 95.0, 77.44, 0.2; GCA_900539095.1, s__Ruminococcus_D sp900539095, 95.0, 77.39, 0.16; GCA_000434695.1, s__Ruminococcus_D sp000434695, 95.0, 77.34, 0.12; GCA_902787365.1, s__Ruminococcus_D sp902787365, 95.0, 77.31, 0.08; GCF_900770285.1, s__Ruminococcus_D sp900770285, 95.0, 77.31, 0.14; GCF_000686125.1, s__Ruminococcus_D sp000686125, 95.0, 77.3, 0.08; GCA_900319075.1, s__Ruminococcus_D sp900319075, 95.0, 77.22, 0.1; GCA_902800795.1, s__Ruminococcus_D sp902800795, 95.0, 77.2, 0.1; GCA_902787825.1, s__Ruminococcus_D sp902787825, 95.0, 77.15, 0.08; GCF_000178155.2, s__Ruminococcus_D albus_C, 95.0, 77.14, 0.08; GCA_902781565.1, s__Ruminococcus_D sp902781565, 95.0, 77.14, 0.05; GCA_900314975.1, s__Ruminococcus_D sp900314975, 95.0, 77.09, 0.08; GCA_900318545.1, s__Ruminococcus_D sp900318545, 95.0, 77.06, 0.09; GCF_900109655.1, s__Ruminococcus_D albus_B, 95.0, 77.04, 0.09; GCF_000526775.1, s__Ruminococcus_D albus_A, 95.0, 77.0, 0.08; GCF_000621805.1, s__Ruminococcus_D sp000621805, 95.0, 76.99, 0.09; GCA_902762735.1, s__Ruminococcus_D sp902762735, 95.0, 76.97, 0.07; GCF_900119155.1, s__Ruminococcus_D sp900119155, 95.0, 76.97, 0.06; GCF_000179635.2, s__Ruminococcus_D albus, 95.0, 76.93, 0.09; GCF_900104495.1, s__Ruminococcus_D sp900104495, 95.0, 76.92, 0.11; GCA_902786975.1, s__Ruminococcus_D sp902786975, 95.0, 76.78, 0.08; GCA_902780505.1, s__Ruminococcus_D sp902780505, 95.0, 76.74, 0.08; GCA_002391065.1, s__Ruminococcus_D sp002391065, 95.0, 76.62, 0.08; GCA_902797535.1, s__Ruminococcus_D sp902797535, 95.0, 76.59, 0.06; GCA_002371625.1, s__Ruminococcus_D sp002371625, 95.0, 76.58, 0.06; GCA_902786965.1, s__Ruminococcus_D sp902786965, 95.0, 76.51, 0.09; GCA_902766335.1, s__Ruminococcus_D sp902766335, 95.0, 76.4, 0.06; GCA_902767035.1, s__Ruminococcus_D sp902767035, 95.0, 76.33, 0.09; GCA_902797485.1, s__Ruminococcus_D sp902797485, 95.0, 76.32, 0.08; GCA_002368715.1, s__Ruminococcus_D sp002368715, 95.0, 76.22, 0.06; GCA_902788785.1, s__Ruminococcus_D sp902788785, 95.0, 76.16, 0.07; GCA_902776945.1, s__Ruminococcus_D sp902776945, 95.0, 76.15, 0.07	92.87	11	N/A	N/A
Bin_11_14-contigs	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Blautia;s__Blautia sp900765525	GCA_900765525.1	95.0	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Blautia;s__Blautia sp900765525	99.44	0.78	GCA_900765525.1	95.0	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Blautia;s__Blautia sp900765525	99.44	0.78	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Blautia;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCA_900543715.1, s__Blautia sp900543715, 95.0, 79.1, 0.31; GCF_002161285.1, s__Blautia sp002161285, 95.0, 79.06, 0.34; GCF_013304445.1, s__Blautia sp900541955, 95.0, 78.93, 0.28; GCF_003287895.1, s__Blautia sp003287895, 95.0, 78.87, 0.26; GCF_902363515.1, s__Blautia sp000432195, 95.0, 78.55, 0.25; GCF_002222595.2, s__Blautia hansenii, 95.0, 78.3, 0.19; GCA_900539145.1, s__Blautia sp900539145, 95.0, 78.26, 0.25; GCF_900120295.1, s__Blautia sp900120295, 95.0, 78.25, 0.19; GCA_900556555.1, s__Blautia sp900556555, 95.0, 77.92, 0.19; GCF_003481745.1, s__Blautia stercoris, 95.0, 77.83, 0.12; GCA_900547685.1, s__Blautia sp900547685, 95.0, 77.78, 0.2; GCA_900753905.1, s__Blautia sp900753905, 95.0, 77.62, 0.18; GCA_900555025.1, s__Blautia sp900555025, 95.0, 77.6, 0.17; GCA_001304935.1, s__Blautia sp001304935, 95.0, 77.55, 0.18; GCF_900461125.1, s__Blautia coccoides, 95.0, 77.54, 0.21; GCF_002270465.1, s__Blautia hominis, 95.0, 77.5, 0.17; GCF_002221555.2, s__Blautia coccoides_A, 95.0, 77.48, 0.17	86.64	11	N/A	N/A
Bin_11_15-contigs	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__;s__	N/A	N/A	N/A	N/A	N/A	GCF_000154345.1	95.0	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__Clostridium_A;s__Clostridium_A leptum	77.11	0.08	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__;s__	taxonomic classification defined by topology and ANI	N/A	N/A	84.93	11	0.8488955140609578	N/A
