user_genome	classification	fastani_reference	fastani_reference_radius	fastani_taxonomy	fastani_ani	fastani_af	closest_placement_reference	closest_placement_radius	closest_placement_taxonomy	closest_placement_ani	closest_placement_af	pplacer_taxonomy	classification_method	note	other_related_references(genome_id,species_name,radius,ANI,AF)	msa_percent	translation_table	red_value	warnings
maxbin_015_fasta_contigs-contigs	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Negativibacillus;s__Negativibacillus sp900547455	GCA_900547455.1	95.0	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Negativibacillus;s__Negativibacillus sp900547455	97.65	0.74	GCA_900547455.1	95.0	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Negativibacillus;s__Negativibacillus sp900547455	97.65	0.74	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Negativibacillus;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCA_000435195.1, s__Negativibacillus sp000435195, 95.0, 80.56, 0.53; GCA_900547015.1, s__Negativibacillus sp900547015, 95.0, 79.26, 0.46; GCF_900148495.1, s__Negativibacillus massiliensis, 95.0, 79.13, 0.28	83.92	11	N/A	N/A
maxbin_016_fasta_contigs-contigs	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Lawsonibacter;s__Lawsonibacter sp900545895	GCA_900545895.1	95.0	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Lawsonibacter;s__Lawsonibacter sp900545895	97.46	0.67	GCA_900545895.1	95.0	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Lawsonibacter;s__Lawsonibacter sp900545895	97.46	0.67	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Lawsonibacter;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCF_002160305.1, s__Lawsonibacter sp002160305, 95.0, 94.31, 0.65; GCF_902363045.1, s__Lawsonibacter sp902363045, 95.0, 83.0, 0.44; GCF_003573975.1, s__Lawsonibacter sp900066825, 95.0, 82.72, 0.45; GCA_900553135.1, s__Lawsonibacter sp900553135, 95.0, 82.59, 0.48; GCA_900766145.1, s__Lawsonibacter sp900766145, 95.0, 82.01, 0.37; GCA_900764755.1, s__Lawsonibacter sp900764755, 95.0, 81.99, 0.45; GCF_008727735.1, s__Lawsonibacter sp000177015, 95.0, 81.64, 0.39; GCF_003478995.1, s__Lawsonibacter sp003478995, 95.0, 81.57, 0.37; GCF_003112755.1, s__Lawsonibacter asaccharolyticus, 95.0, 81.38, 0.4; GCF_002161175.1, s__Lawsonibacter sp002161175, 95.0, 81.38, 0.33; GCA_900550705.1, s__Lawsonibacter sp900550705, 95.0, 81.25, 0.5; GCF_014287875.1, s__Lawsonibacter sp014287875, 95.0, 81.22, 0.34; GCA_900549405.1, s__Lawsonibacter sp900549405, 95.0, 81.2, 0.45; GCF_009911595.1, s__Lawsonibacter sp009911595, 95.0, 81.05, 0.33; GCF_000492175.1, s__Lawsonibacter sp000492175, 95.0, 80.96, 0.34; GCF_003612335.1, s__Lawsonibacter sp003612335, 95.0, 80.6, 0.35; GCF_009911645.1, s__Lawsonibacter sp009911645, 95.0, 80.37, 0.31; GCA_900754605.1, s__Lawsonibacter sp900754605, 95.0, 79.83, 0.29; GCF_009917615.1, s__Lawsonibacter sp009917615, 95.0, 79.75, 0.28; GCF_902362775.1, s__Lawsonibacter sp900066645, 95.0, 79.53, 0.29; GCA_900763995.1, s__Lawsonibacter sp900763995, 95.0, 78.34, 0.27	64.82	11	N/A	N/A
maxbin_017_fasta_contigs-contigs	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Lachnospira;s__	N/A	N/A	N/A	N/A	N/A	GCF_014287955.1	95.0	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Lachnospira;s__Lachnospira sp900316325	79.17	0.33	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Lachnospira;s__	taxonomic classification defined by topology and ANI	N/A	GCA_900547255.1, s__Lachnospira sp900547255, 95.0, 78.31, 0.13; GCF_000146185.1, s__Lachnospira eligens, 95.6336, 78.27, 0.11; GCF_000702205.1, s__Lachnospira multipara_A, 95.0, 78.05, 0.07; GCF_000424105.1, s__Lachnospira multipara, 95.5522, 77.96, 0.08; GCF_009680455.1, s__Lachnospira eligens_A, 95.6336, 77.94, 0.12; GCF_003464165.1, s__Lachnospira sp003451515, 95.0, 77.93, 0.13; GCF_003458705.1, s__Lachnospira sp003537285, 95.4867, 77.87, 0.12; GCF_900103815.1, s__Lachnospira pectinoschiza_B, 95.5522, 77.72, 0.07; GCA_900112995.1, s__Lachnospira rogosae_A, 95.0, 77.69, 0.11; GCA_000437735.1, s__Lachnospira sp000437735, 95.0, 77.57, 0.15; GCA_900772425.1, s__Lachnospira sp900772425, 95.0, 77.35, 0.12; GCA_002394205.1, s__Lachnospira sp002394205, 95.0, 77.13, 0.08; GCA_900552795.1, s__Lachnospira sp900552795, 95.0, 77.13, 0.17; GCA_900545725.1, s__Lachnospira sp900545725, 95.0, 76.99, 0.11; GCA_000436475.1, s__Lachnospira sp000436475, 95.0, 76.65, 0.1; GCA_900551945.1, s__Lachnospira sp900551945, 95.0, 76.6, 0.08; GCA_002435585.1, s__Lachnospira sp002435585, 95.0, 76.47, 0.08; GCA_000436535.1, s__Lachnospira sp000436535, 95.0, 76.41, 0.09	82.29	11	0.958030907013947	Genome has more than 14.2% of markers with multiple hits
maxbin_018_fasta_contigs-contigs	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__CAG-274;g__UMGS1441;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__CAG-274;g__;s__	taxonomic novelty determined using RED	N/A	N/A	90.43	11	0.9582414739651514	N/A
maxbin_019_fasta_contigs-contigs	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__TANB77;f__CAG-508;g__;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__TANB77;f__CAG-508;g__;s__	taxonomic novelty determined using RED	N/A	N/A	68.27	11	0.9186243698640675	N/A
maxbin_021_fasta_contigs-contigs	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__UBA7067;s__	N/A	N/A	N/A	N/A	N/A	GCA_002493755.1	95.0	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__UBA7067;s__UBA7067 sp002493755	78.19	0.18	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__;s__	taxonomic classification defined by topology and ANI	N/A	N/A	79.63	11	0.9499116295545721	N/A
maxbin_023_fasta_contigs-contigs	d__Bacteria;p__Firmicutes;c__Bacilli;o__Erysipelotrichales;f__Erysipelatoclostridiaceae;g__Massiliomicrobiota;s__Massiliomicrobiota sp002160815	GCF_002160815.1	95.0	d__Bacteria;p__Firmicutes;c__Bacilli;o__Erysipelotrichales;f__Erysipelatoclostridiaceae;g__Massiliomicrobiota;s__Massiliomicrobiota sp002160815	98.02	0.8	GCF_002160815.1	95.0	d__Bacteria;p__Firmicutes;c__Bacilli;o__Erysipelotrichales;f__Erysipelatoclostridiaceae;g__Massiliomicrobiota;s__Massiliomicrobiota sp002160815	98.02	0.8	d__Bacteria;p__Firmicutes;c__Bacilli;o__Erysipelotrichales;f__Erysipelatoclostridiaceae;g__Massiliomicrobiota;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCF_002160865.1, s__Massiliomicrobiota sp002160865, 95.0, 87.23, 0.72	85.53	11	N/A	N/A
maxbin_024_fasta_contigs-contigs	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Ruthenibacterium;s__Ruthenibacterium sp900546885	GCA_900546885.1	95.0	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Ruthenibacterium;s__Ruthenibacterium sp900546885	98.91	0.79	GCA_900546885.1	95.0	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Ruthenibacterium;s__Ruthenibacterium sp900546885	98.91	0.79	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Ruthenibacterium;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCA_003149955.1, s__Ruthenibacterium sp003149955, 95.0, 86.68, 0.59; GCF_900759375.1, s__Ruthenibacterium sp900759375, 95.0, 86.4, 0.66; GCF_000949455.1, s__Ruthenibacterium lactatiformans, 95.0, 79.18, 0.29; GCA_013316265.1, s__Ruthenibacterium sp013316265, 95.0, 78.14, 0.21; GCA_002315015.1, s__Ruthenibacterium sp002315015, 95.0, 77.35, 0.14; GCA_009929695.1, s__Ruthenibacterium sp009929695, 95.0, 76.56, 0.06	78.88	11	N/A	N/A
maxbin_026_fasta_contigs-contigs	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Mediterraneibacter;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Mediterraneibacter;s__	ANI	N/A	GCF_002161355.1, s__Mediterraneibacter sp002161355, 95.0, 79.65, 0.3; GCF_900120155.1, s__Mediterraneibacter sp900120155, 95.0, 79.46, 0.27; GCF_002160525.1, s__Mediterraneibacter sp002160525, 95.0, 79.45, 0.29; GCF_002159505.1, s__Mediterraneibacter sp002159505, 95.0, 79.39, 0.29; GCF_900751785.1, s__Mediterraneibacter sp900751785, 95.0, 79.24, 0.35; GCA_900555215.1, s__Mediterraneibacter sp900555215, 95.0, 79.12, 0.41; GCA_002314255.1, s__Mediterraneibacter sp002314255, 95.0, 78.99, 0.41; GCF_900761655.1, s__Mediterraneibacter sp900761655, 95.0, 78.63, 0.31; GCF_000155205.1, s__Mediterraneibacter lactaris, 95.0, 78.4, 0.21; GCF_001312505.1, s__Mediterraneibacter faecis, 95.0, 78.33, 0.18; GCA_900553885.1, s__Mediterraneibacter sp900553885, 95.0, 78.25, 0.25; GCF_000153925.1, s__Mediterraneibacter torques, 95.0, 78.14, 0.19; GCF_900752395.1, s__Mediterraneibacter sp900752395, 95.0, 78.0, 0.26; GCA_900541505.1, s__Mediterraneibacter sp900541505, 95.0, 77.92, 0.18; GCF_001487105.1, s__Mediterraneibacter massiliensis, 95.0, 77.48, 0.17; GCF_014287475.1, s__Mediterraneibacter sp014287475, 95.0, 77.3, 0.13	75.2	11	0.9487812377888571	Genome has more than 10.8% of markers with multiple hits
maxbin_028_fasta_contigs-contigs	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Enterococcaceae;g__Enterococcus;s__Enterococcus faecalis	GCF_000392875.1	95.0	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Enterococcaceae;g__Enterococcus;s__Enterococcus faecalis	98.74	0.83	GCF_000392875.1	95.0	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Enterococcaceae;g__Enterococcus;s__Enterococcus faecalis	98.74	0.83	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Enterococcaceae;g__Enterococcus;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCA_001465345.1, s__Enterococcus rotai, 95.0, 79.11, 0.21; GCF_002148425.1, s__Enterococcus sp002148425, 95.0, 78.81, 0.23; GCF_002197645.1, s__Enterococcus wangshanyuanii, 95.0, 78.57, 0.21; GCF_002140715.1, s__Enterococcus sp002140715, 95.0, 78.55, 0.22; GCF_000633635.1, s__Enterococcus crotali, 95.0, 78.53, 0.23; GCF_002141365.1, s__Enterococcus sp002141365, 95.0, 78.46, 0.24; GCF_000407165.1, s__Enterococcus haemoperoxidus, 95.0, 78.45, 0.24; GCF_001730295.1, s__Enterococcus plantarum, 95.0, 78.42, 0.22; GCF_001730285.1, s__Enterococcus ureasiticus, 95.0, 78.4, 0.23; GCF_001742285.1, s__Enterococcus rivorum, 95.0, 78.38, 0.2; GCF_001730305.1, s__Enterococcus termitis, 95.0, 78.35, 0.23; GCF_001730365.1, s__Enterococcus quebecensis, 95.0, 78.34, 0.22; GCF_000407445.1, s__Enterococcus moraviensis, 95.0, 78.3, 0.24; GCF_001730315.1, s__Enterococcus ureilyticus, 95.0, 78.27, 0.21; GCF_002174455.1, s__Enterococcus sp002174455, 95.0, 78.23, 0.21; GCA_001465115.1, s__Enterococcus silesiacus, 95.0, 78.21, 0.24; GCF_000407145.1, s__Enterococcus caccae, 95.0, 78.1, 0.25; GCF_002140975.1, s__Enterococcus sp002140975, 95.0, 77.98, 0.14	93.53	11	N/A	N/A
maxbin_029_fasta_contigs-contigs	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Blautia_A;s__	N/A	N/A	N/A	N/A	N/A	GCF_000157975.1	95.0	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Blautia_A;s__Blautia_A hydrogenotrophica	79.23	0.24	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Blautia_A;s__	taxonomic classification defined by topology and ANI	N/A	GCF_002159835.1, s__Blautia_A sp002159835, 95.0, 78.41, 0.14; GCA_900542045.1, s__Blautia_A sp900542045, 95.0, 78.36, 0.15; GCF_009707925.1, s__Blautia_A luti, 95.0, 78.21, 0.1; GCF_000484655.1, s__Blautia_A wexlerae, 95.0, 78.21, 0.11; GCA_000702025.1, s__Blautia_A schinkii_A, 95.0, 78.16, 0.1; GCA_900066355.1, s__Blautia_A sp900066355, 95.0, 78.0, 0.09; GCF_003460605.1, s__Blautia_A sp900066145, 95.0, 77.97, 0.1; GCF_003471165.1, s__Blautia_A sp003471165, 95.0, 77.88, 0.09; GCF_001487165.1, s__Blautia_A massiliensis, 95.0, 77.87, 0.11; GCF_003461245.1, s__Blautia_A sp000436615, 95.0, 77.86, 0.09; GCF_003480185.1, s__Blautia_A sp003480185, 95.0, 77.81, 0.1; GCA_000210015.1, s__Blautia_A obeum_B, 95.0, 77.8, 0.1; GCA_900551075.1, s__Blautia_A sp900551075, 95.0, 77.75, 0.08; GCF_013302405.1, s__Blautia_A caecimuris, 95.0, 77.75, 0.1; GCF_013300825.1, s__Blautia_A wexlerae_B, 95.0, 77.71, 0.09; GCF_003477525.1, s__Blautia_A sp003477525, 95.0, 77.69, 0.1; GCF_000153905.1, s__Blautia_A obeum, 95.0, 77.68, 0.09; GCA_000285855.2, s__Blautia_A sp000285855, 95.0, 77.66, 0.12; GCF_900120195.1, s__Blautia_A sp900120195, 95.0, 77.64, 0.09; GCF_013304825.1, s__Blautia_A schinkii, 95.0, 77.63, 0.09; GCA_900541985.1, s__Blautia_A sp900541985, 95.0, 77.54, 0.13; GCF_013302415.1, s__Blautia_A faecis, 95.0, 77.48, 0.09; GCA_900553515.1, s__Blautia_A sp900553515, 95.0, 77.45, 0.11; GCF_009883055.1, s__Blautia_A sp900548245, 95.0, 77.35, 0.1; GCF_013304735.1, s__Blautia_A sp900066205, 95.0, 77.34, 0.1; GCF_003461955.1, s__Blautia_A sp900066335, 95.0, 77.28, 0.09; GCF_013304385.1, s__Blautia_A sp900066505, 95.0, 77.27, 0.08; GCF_003474435.1, s__Blautia_A sp003474435, 95.0, 77.18, 0.1; GCA_008661915.1, s__Blautia_A wexlerae_A, 95.0, 77.16, 0.08; GCA_900316115.1, s__Blautia_A sp900316115, 95.0, 77.14, 0.09; GCA_900541345.1, s__Blautia_A sp900541345, 95.0, 77.14, 0.11; GCF_900763175.1, s__Blautia_A sp900763175, 95.0, 77.06, 0.08; GCA_900551465.1, s__Blautia_A sp900551465, 95.0, 77.02, 0.09; GCA_900549015.1, s__Blautia_A sp900549015, 95.0, 76.95, 0.12; GCF_900764225.1, s__Blautia_A sp900764225, 95.0, 76.95, 0.12; GCA_900540785.1, s__Blautia_A sp900540785, 95.0, 76.85, 0.08; GCF_900756405.1, s__Blautia_A sp900756405, 95.0, 76.82, 0.11; GCF_900751995.1, s__Blautia_A sp900751995, 95.0, 76.79, 0.13; GCA_902803215.1, s__Blautia_A sp902803215, 95.0, 76.68, 0.04; GCA_900551715.1, s__Blautia_A sp900551715, 95.0, 76.39, 0.1; GCA_900547615.1, s__Blautia_A sp900547615, 95.0, 76.31, 0.08; GCA_902783305.1, s__Blautia_A sp902783305, 95.0, 75.61, 0.04; GCA_902782975.1, s__Blautia_A sp902782975, 95.0, 75.28, 0.04	79.75	11	0.9536660758218609	Genome has more than 10.8% of markers with multiple hits
maxbin_031_fasta_contigs-contigs	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Lawsonibacter;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Lawsonibacter;s__	ANI	N/A	GCA_900545895.1, s__Lawsonibacter sp900545895, 95.0, 83.71, 0.36; GCF_002160305.1, s__Lawsonibacter sp002160305, 95.0, 83.61, 0.46; GCF_003478995.1, s__Lawsonibacter sp003478995, 95.0, 82.32, 0.43; GCA_900550705.1, s__Lawsonibacter sp900550705, 95.0, 81.9, 0.5; GCA_900549405.1, s__Lawsonibacter sp900549405, 95.0, 81.75, 0.45; GCF_002161175.1, s__Lawsonibacter sp002161175, 95.0, 81.71, 0.37; GCF_014287875.1, s__Lawsonibacter sp014287875, 95.0, 81.58, 0.42; GCF_902363045.1, s__Lawsonibacter sp902363045, 95.0, 81.32, 0.4; GCF_003573975.1, s__Lawsonibacter sp900066825, 95.0, 81.2, 0.4; GCF_003112755.1, s__Lawsonibacter asaccharolyticus, 95.0, 81.16, 0.37; GCA_900553135.1, s__Lawsonibacter sp900553135, 95.0, 80.89, 0.39; GCF_009911595.1, s__Lawsonibacter sp009911595, 95.0, 80.81, 0.37; GCF_000492175.1, s__Lawsonibacter sp000492175, 95.0, 80.77, 0.39; GCA_900764755.1, s__Lawsonibacter sp900764755, 95.0, 80.6, 0.35; GCF_003612335.1, s__Lawsonibacter sp003612335, 95.0, 80.59, 0.37; GCA_900766145.1, s__Lawsonibacter sp900766145, 95.0, 80.5, 0.35; GCF_008727735.1, s__Lawsonibacter sp000177015, 95.0, 80.39, 0.36; GCF_902362775.1, s__Lawsonibacter sp900066645, 95.0, 80.2, 0.34; GCF_009911645.1, s__Lawsonibacter sp009911645, 95.0, 80.04, 0.38; GCF_009917615.1, s__Lawsonibacter sp009917615, 95.0, 79.83, 0.33; GCA_900763995.1, s__Lawsonibacter sp900763995, 95.0, 79.24, 0.37; GCA_900754605.1, s__Lawsonibacter sp900754605, 95.0, 79.09, 0.25	57.12	11	0.9473584826936363	Genome has more than 17.5% of markers with multiple hits
maxbin_032_fasta_contigs-contigs	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Merdimonas;s__	N/A	N/A	N/A	N/A	N/A	GCF_001754075.1	95.0	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Merdimonas;s__Merdimonas faecis	98.09	0.52	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Merdimonas;s__	taxonomic classification defined by topology and ANI	N/A	GCA_900553355.1, s__Merdimonas sp900553355, 95.0, 81.73, 0.36	46.36	11	0.9976188483016905	Genome has more than 20.8% of markers with multiple hits
maxbin_033_fasta_contigs-contigs	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Flavonifractor;s__Flavonifractor plautii	GCF_000239295.1	95.0	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Flavonifractor;s__Flavonifractor plautii	98.45	0.8	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Flavonifractor;s__	ANI	topological placement and ANI have incongruent species assignments	GCF_000239295.1, s__Flavonifractor plautii, 95.0, 98.45, 0.8; GCF_000508885.1, s__Flavonifractor sp000508885, 95.0, 98.1, 0.59; GCF_002161215.1, s__Flavonifractor sp002161215, 95.0, 85.65, 0.57; GCF_900626285.1, s__Flavonifractor massiliensis_A, 95.0, 83.26, 0.49; GCF_002159455.1, s__Flavonifractor sp002159455, 95.0, 82.94, 0.48; GCF_002159265.1, s__Flavonifractor sp002159265, 95.0, 82.83, 0.44; GCF_002161085.1, s__Flavonifractor sp002161085, 95.0, 82.59, 0.43; GCF_014287895.1, s__Flavonifractor sp900549795, 95.0, 80.75, 0.39; GCF_014281125.1, s__Flavonifractor gabonensis, 95.0, 80.71, 0.41	73.69	11	N/A	Genome has more than 13.3% of markers with multiple hits
maxbin_034_fasta_contigs-contigs	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Evtepia;s__Evtepia sp900546255	GCA_900546255.1	95.0	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Evtepia;s__Evtepia sp900546255	97.97	0.78	GCA_900546255.1	95.0	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Evtepia;s__Evtepia sp900546255	97.97	0.78	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Evtepia;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCA_004554585.1, s__Evtepia sp004554585, 95.0, 83.48, 0.61; GCA_004551945.1, s__Evtepia sp004551945, 95.0, 82.71, 0.54; GCF_003425665.1, s__Evtepia gabavorous, 95.0, 82.42, 0.58; GCA_004556345.1, s__Evtepia sp004556345, 95.0, 82.14, 0.49; GCA_900758955.1, s__Evtepia sp900758955, 95.0, 78.11, 0.19; GCF_000620945.1, s__Evtepia viridis, 95.0, 77.56, 0.08	77.7	11	N/A	Genome has more than 13.3% of markers with multiple hits
maxbin_035_fasta_contigs-contigs	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__;s__	taxonomic classification fully defined by topology	N/A	N/A	75.56	11	0.906821289887341	Genome has more than 19.2% of markers with multiple hits
maxbin_036_fasta_contigs-contigs	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Dysosmobacter;s__Dysosmobacter sp900556925	GCA_900556925.1	95.0	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Dysosmobacter;s__Dysosmobacter sp900556925	96.95	0.65	GCA_900556925.1	95.0	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Dysosmobacter;s__Dysosmobacter sp900556925	96.95	0.65	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Dysosmobacter;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCF_005121165.1, s__Dysosmobacter welbionis, 95.0, 87.65, 0.7; GCA_900544955.1, s__Dysosmobacter sp900544955, 95.0, 82.91, 0.49; GCA_900770295.1, s__Dysosmobacter sp900770295, 95.0, 82.63, 0.5; GCA_004558115.1, s__Dysosmobacter sp004558115, 95.0, 82.25, 0.45; GCA_900551885.1, s__Dysosmobacter sp900551885, 95.0, 82.1, 0.46; GCA_900548505.1, s__Dysosmobacter sp900548505, 95.0, 81.91, 0.46; GCA_900546705.1, s__Dysosmobacter sp900546705, 95.0, 81.65, 0.44; GCA_000436875.1, s__Dysosmobacter sp000436875, 95.0, 81.52, 0.45; GCA_900752075.1, s__Dysosmobacter sp900752075, 95.0, 81.5, 0.33; GCA_900554425.1, s__Dysosmobacter sp900554425, 95.0, 81.45, 0.45; GCF_000403435.2, s__Dysosmobacter sp000403435, 95.0, 81.22, 0.5; GCA_900550685.1, s__Dysosmobacter sp900550685, 95.0, 80.42, 0.36; GCA_009773995.1, s__Dysosmobacter sp009773995, 95.0, 80.24, 0.39; GCA_009774015.1, s__Dysosmobacter sp009774015, 95.0, 80.19, 0.37; GCA_900763685.1, s__Dysosmobacter sp900763685, 95.0, 80.04, 0.36; GCA_004553545.1, s__Dysosmobacter sp004553545, 95.0, 80.01, 0.38; GCF_014297285.1, s__Dysosmobacter sp001916835, 95.0, 79.45, 0.37; GCA_900544105.1, s__Dysosmobacter sp900544105, 95.0, 79.44, 0.29; GCF_014297375.1, s__Dysosmobacter sp014297375, 95.0, 79.34, 0.32; GCA_900544615.1, s__Dysosmobacter sp900544615, 95.0, 79.06, 0.34; GCF_900115635.1, s__Dysosmobacter sp900115635, 95.0, 78.73, 0.34; GCA_900542115.1, s__Dysosmobacter sp900542115, 95.0, 78.29, 0.29	54.06	11	N/A	N/A
maxbin_037_fasta_contigs-contigs	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__UBA5446;s__UBA5446 sp900543085	GCA_900543085.1	95.0	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__UBA5446;s__UBA5446 sp900543085	97.66	0.8	GCA_900543085.1	95.0	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__UBA5446;s__UBA5446 sp900543085	97.66	0.8	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__UBA5446;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCA_900759385.1, s__UBA5446 sp900759385, 95.0, 85.46, 0.61; GCA_900544765.1, s__UBA5446 sp900544765, 95.0, 84.48, 0.59; GCA_900545405.1, s__UBA5446 sp900545405, 95.0, 81.5, 0.48; GCA_900546485.1, s__UBA5446 sp900546485, 95.0, 80.84, 0.4; GCA_900544295.1, s__UBA5446 sp900544295, 95.0, 80.64, 0.39; GCA_900546615.1, s__UBA5446 sp900546615, 95.0, 79.97, 0.38; GCA_004553625.1, s__UBA5446 sp004553625, 95.0, 79.77, 0.36; GCA_900752445.1, s__UBA5446 sp900752445, 95.0, 79.67, 0.42; GCA_002427465.1, s__UBA5446 sp002427465, 95.0, 76.56, 0.13; GCA_012513005.1, s__UBA5446 sp012513005, 95.0, 76.35, 0.04	91.28	11	N/A	N/A
