ORF_ID	ORF	HMM_Name	Score	Significance_evalue	NAME	Alternative_name	Database	Description
0000776049	megahit_442651_1184-1912	PF05193.16	66.6	1.4e-18	Peptidase_M16_C	-	PFAM	Peptidase M16 inactive domain
0000776049	megahit_442651_1184-1912	K06972_355	56.6	5.7e-16	PITRM1, PreP, CYM1	-	KEGG	presequence protease [EC:3.4.24.-]
0000776212	megahit_442787_1104-1637	PF00881.19	77.4	7e-22	Nitroreductase	-	PFAM	Nitroreductase family
0000776282	megahit_442853_674-1360	PF00652.17	49.5	2.5e-13	Ricin_B_lectin	-	PFAM	Ricin-type beta-trefoil lectin domain
0000776383	megahit_442911_86892-88991	PF13091.1	43.4	1.7e-11	PLDc_2	-	PFAM	PLD-like domain
0000776503	megahit_442911_209266-210519	PF05193.16	70.3	1e-19	Peptidase_M16_C	-	PFAM	Peptidase M16 inactive domain
0000776504	megahit_442911_210516-211784	PF05193.16	62.4	2.7e-17	Peptidase_M16_C	-	PFAM	Peptidase M16 inactive domain
0000776504	megahit_442911_210516-211784	K06972_355	62.7	8.5e-18	PITRM1, PreP, CYM1	-	KEGG	presequence protease [EC:3.4.24.-]
0000776504	megahit_442911_210516-211784	PF00675.15	60	1.4e-16	Peptidase_M16	-	PFAM	Insulinase (Peptidase family M16)
0000776539	megahit_442923_2330-2689	PF02452.12	98.7	1.4e-28	PemK	-	PFAM	PemK-like protein
0000776648	megahit_443025_2397-2759	PF00903.20	40.9	1.2e-10	Glyoxalase	-	PFAM	Glyoxalase/Bleomycin resistance protein/Dioxygenase superfamily
0000777027	megahit_443316_763-2664	PF00246.19	64.4	8e-18	Peptidase_M14	-	PFAM	Zinc carboxypeptidase
0000777244	megahit_443466_23197-23961	PF00881.19	58.6	4.1e-16	Nitroreductase	-	PFAM	Nitroreductase family
0000777250	megahit_443466_30288-31682	K03699_483	386.3	7.4e-116	tlyC	-	KEGG	putative hemolysin
0000777251	megahit_443466_31771-32118	PF02452.12	105.9	7.9e-31	PemK	-	PFAM	PemK-like protein
0000777329	megahit_443515_1-525	PF07591.6	70.4	8.3e-20	PT-HINT	-	PFAM	Pretoxin HINT domain
0000777528	megahit_443709_885-1403	PF00881.19	95.3	2.1e-27	Nitroreductase	-	PFAM	Nitroreductase family
0000777548	megahit_443743_2-829	K03699_483	281.8	3.8e-84	tlyC	-	KEGG	putative hemolysin
0000777632	megahit_443762_70250-70786	PF00717.18	41.2	6.3e-11	Peptidase_S24	-	PFAM	Peptidase S24-like
0000777638	megahit_443766_1-1389	PF13091.1	69.2	1.7e-19	PLDc_2	-	PFAM	PLD-like domain
0000777661	megahit_443774_1463-1981	PF00881.19	123.8	3.8e-36	Nitroreductase	-	PFAM	Nitroreductase family
0000777682	megahit_443810_19457-20116	K11068_1278_95_625	225.6	2.4e-67	hlyIII	-	KEGG	hemolysin III
0000777752	megahit_443898_457-1029	K03699_483	208.2	8.3e-62	tlyC	-	KEGG	putative hemolysin
0000777784	megahit_443921_20265-20726	PF00903.20	51.3	7.1e-14	Glyoxalase	-	PFAM	Glyoxalase/Bleomycin resistance protein/Dioxygenase superfamily
0000778009	megahit_444107_2-1654	PF00873.14	324.6	6.1e-97	ACR_tran	-	PFAM	AcrB/AcrD/AcrF family
0000778039	megahit_444125_26024-26845	PF00882.13	42.9	2.5e-11	Zn_dep_PLPC	-	PFAM	Zinc dependent phospholipase C
0000778041	megahit_444125_29015-29401	PF02452.12	95.4	1.5e-27	PemK	-	PFAM	PemK-like protein
0000778079	megahit_444202_3-503	PF14058.1	120.2	4.7e-35	PcfK	-	PFAM	PcfK-like protein
0000778205	megahit_444299_2408-2824	PF00903.20	43.4	1.9e-11	Glyoxalase	-	PFAM	Glyoxalase/Bleomycin resistance protein/Dioxygenase superfamily
0000778206	megahit_444299_2865-3368	PF00881.19	125.9	8.5e-37	Nitroreductase	-	PFAM	Nitroreductase family
0000778332	megahit_444401_41916-42509	PF00717.18	59.3	1.4e-16	Peptidase_S24	-	PFAM	Peptidase S24-like
0000778344	megahit_444401_53399-54259	PF07883.6	40.7	8.1e-11	Cupin_2	-	PFAM	Cupin domain
0000778653	megahit_444692_27055-30087	PF00873.14	476.3	8.9e-143	ACR_tran	-	PFAM	AcrB/AcrD/AcrF family
0000778654	megahit_444692_30084-31325	K12340_892	168.6	1e-49	tolC	-	KEGG	outer membrane protein
0000778696	megahit_444692_79401-82241	PF00675.15	94	4.5e-27	Peptidase_M16	-	PFAM	Insulinase (Peptidase family M16)
0000778696	megahit_444692_79401-82241	PF05193.16	127.9	2.2e-37	Peptidase_M16_C	-	PFAM	Peptidase M16 inactive domain
0000778696	megahit_444692_79401-82241	K06972_355	77.4	2.9e-22	PITRM1, PreP, CYM1	-	KEGG	presequence protease [EC:3.4.24.-]
0000778720	megahit_444692_106291-107640	PF01640.12	75.2	3.6e-21	Peptidase_C10	-	PFAM	Peptidase C10 family
0000778772	megahit_444770_962-2377	K03699_483	385.9	1e-115	tlyC	-	KEGG	putative hemolysin
0000778901	megahit_444837_19470-20063	PF00881.19	106.1	1e-30	Nitroreductase	-	PFAM	Nitroreductase family
0000778939	megahit_444877_7470-8063	PF00882.13	66.8	1.1e-18	Zn_dep_PLPC	-	PFAM	Zinc dependent phospholipase C
0000779058	megahit_445017_2308-3591	PF05193.16	79.3	1.8e-22	Peptidase_M16_C	-	PFAM	Peptidase M16 inactive domain
0000779058	megahit_445017_2308-3591	K06972_355	63.2	6e-18	PITRM1, PreP, CYM1	-	KEGG	presequence protease [EC:3.4.24.-]
0000779058	megahit_445017_2308-3591	PF00675.15	68.3	3.7e-19	Peptidase_M16	-	PFAM	Insulinase (Peptidase family M16)
0000779059	megahit_445017_3608-4876	PF05193.16	66.7	1.3e-18	Peptidase_M16_C	-	PFAM	Peptidase M16 inactive domain
0000779071	megahit_445025_3-1025	K06972_355	272.8	2.7e-81	PITRM1, PreP, CYM1	-	KEGG	presequence protease [EC:3.4.24.-]
0000779279	megahit_445223_1320-2846	PF13091.1	99.2	8.6e-29	PLDc_2	-	PFAM	PLD-like domain
0000779329	megahit_445263_5950-6594	K11062_2	44.2	4.8e-12	entD	-	KEGG	probable enterotoxin D
0000779415	megahit_445278_395-910	PF13958.1	144.2	1.7e-42	ToxN_toxin	-	PFAM	Toxin ToxN, type III toxin-antitoxin system
0000779480	megahit_445336_801-1592	PF00881.19	83.2	1.2e-23	Nitroreductase	-	PFAM	Nitroreductase family
0000779483	megahit_445336_4339-5763	PF13091.1	95	1.8e-27	PLDc_2	-	PFAM	PLD-like domain
0000779499	megahit_445343_451-984	PF07883.6	44.1	6.7e-12	Cupin_2	-	PFAM	Cupin domain
0000779579	megahit_445463_8526-9278	PF01636.18	55	5.9e-15	APH	-	PFAM	Phosphotransferase enzyme family
0000779614	megahit_445466_2618-3508	PF07883.6	42.6	2.1e-11	Cupin_2	-	PFAM	Cupin domain
0000779784	megahit_445550_21845-22180	PF01909.18	47.5	1.1e-12	NTP_transf_2	-	PFAM	Nucleotidyltransferase domain
0000779895	megahit_445712_410-1195	PF03372.18	101.7	4e-29	Exo_endo_phos	-	PFAM	Endonuclease/Exonuclease/phosphatase family
0000779924	megahit_445757_1-519	PF07591.6	72.6	1.7e-20	PT-HINT	-	PFAM	Pretoxin HINT domain
0000779927	megahit_445757_1783-2055	PF07591.6	86.4	9.4e-25	PT-HINT	-	PFAM	Pretoxin HINT domain
0000780052	megahit_445823_6544-8001	PF13091.1	102.2	1e-29	PLDc_2	-	PFAM	PLD-like domain
0000780115	megahit_445864_1206-1406	PF14057.1	118.8	1.3e-34	GGGtGRT	-	PFAM	GGGtGRT protein
0000780259	megahit_445976_19484-20299	PF00881.19	98.9	1.7e-28	Nitroreductase	-	PFAM	Nitroreductase family
0000780303	megahit_446013_612-1094	PF13994.1	113	4.8e-33	PgaD	-	PFAM	PgaD-like protein
0000780304	megahit_446013_1416-3137	K11017_55	352	3.4e-105	shlB	-	KEGG	hemolysin activation\/secretion protein
0000780305	megahit_446013_3169-4866	K15125_378	531.9	1.8e-159	fhaB	-	KEGG	filamentous hemagglutinin
0000780305	megahit_446013_3169-4866	PF05594.9	56	2.4e-15	Fil_haemagg	-	PFAM	Haemagluttinin repeat
0000780305	megahit_446013_3169-4866	K11016_57	237.4	1.4e-70	shlA	-	KEGG	hemolysin
0000780305	megahit_446013_3169-4866	PF05860.8	125.5	5.9e-37	Haemagg_act	-	PFAM	haemagglutination activity domain
0000780317	megahit_446039_3934-4551	PF00717.18	49.5	1.6e-13	Peptidase_S24	-	PFAM	Peptidase S24-like
0000780554	megahit_446208_48909-49250	PF01909.18	54	1e-14	NTP_transf_2	-	PFAM	Nucleotidyltransferase domain
0000780576	megahit_446235_529-1083	PF00882.13	51.7	5e-14	Zn_dep_PLPC	-	PFAM	Zinc dependent phospholipase C
0000780647	megahit_446292_882-1151	PF01909.18	49.4	2.7e-13	NTP_transf_2	-	PFAM	Nucleotidyltransferase domain
0000780762	megahit_446425_2-454	K11060_3	45.1	2.8e-12	entB	-	KEGG	probable enterotoxin B
0000780778	megahit_446429_836-1282	PF02742.10	56.8	8.8e-16	Fe_dep_repr_C	-	PFAM	Iron dependent repressor, metal binding and dimerisation domain
0000780778	megahit_446429_836-1282	PF01325.14	51.2	5.7e-14	Fe_dep_repress	-	PFAM	Iron dependent repressor, N-terminal DNA binding domain
0000780779	megahit_446429_1703-2320	PF00881.19	89.7	1.2e-25	Nitroreductase	-	PFAM	Nitroreductase family
0000780790	megahit_446451_1901-3715	PF00881.19	99.8	8.9e-29	Nitroreductase	-	PFAM	Nitroreductase family
0000780799	megahit_446456_7427-7693	PF00881.19	60.6	1e-16	Nitroreductase	-	PFAM	Nitroreductase family
0000780800	megahit_446456_7745-8056	PF00881.19	47.6	9.9e-13	Nitroreductase	-	PFAM	Nitroreductase family
0000780822	megahit_446456_27337-28605	PF05193.16	94.4	4.3e-27	Peptidase_M16_C	-	PFAM	Peptidase M16 inactive domain
0000780823	megahit_446456_28598-29884	PF05193.16	54	1e-14	Peptidase_M16_C	-	PFAM	Peptidase M16 inactive domain
0000780823	megahit_446456_28598-29884	K06972_355	48.1	2.2e-13	PITRM1, PreP, CYM1	-	KEGG	presequence protease [EC:3.4.24.-]
0000780823	megahit_446456_28598-29884	PF00675.15	56.8	1.3e-15	Peptidase_M16	-	PFAM	Insulinase (Peptidase family M16)
0000780898	megahit_446463_17861-18673	PF01473.15	44.5	5.5e-12	CW_binding_1	-	PFAM	Putative cell wall binding repeat
0000780930	megahit_446463_48757-49299	PF00881.19	61.1	7.3e-17	Nitroreductase	-	PFAM	Nitroreductase family
0000781018	megahit_446566_4214-4414	PF14057.1	118.8	1.3e-34	GGGtGRT	-	PFAM	GGGtGRT protein
0000781069	megahit_446596_31294-31644	PF02452.12	69	2.2e-19	PemK	-	PFAM	PemK-like protein
0000781153	megahit_446596_129407-130192	PF07883.6	58.5	2.2e-16	Cupin_2	-	PFAM	Cupin domain
0000781162	megahit_446597_5201-6217	PF13950.1	115.4	5e-34	Epimerase_Csub	-	PFAM	UDP-glucose 4-epimerase C-term subunit
0000781279	megahit_446618_4715-5011	PF01909.18	47.4	1.2e-12	NTP_transf_2	-	PFAM	Nucleotidyltransferase domain
0000781291	megahit_446633_534-866	PF05016.9	46.1	3.1e-12	Plasmid_stabil	-	PFAM	Plasmid stabilisation system protein
0000781292	megahit_446633_863-1168	PF04221.7	59.2	1.6e-16	RelB	-	PFAM	RelB antitoxin
0000781318	megahit_446657_112-1122	PF14057.1	638.6	9.5e-193	GGGtGRT	-	PFAM	GGGtGRT protein
0000781412	megahit_446731_18298-19095	PF03837.9	122.2	1.1e-35	RecT	-	PFAM	RecT family
0000781430	megahit_446732_4903-6261	PF00246.19	70.3	1.3e-19	Peptidase_M14	-	PFAM	Zinc carboxypeptidase
0000781514	megahit_446803_3-935	K11062_2	54.1	4.7e-15	entD	-	KEGG	probable enterotoxin D
0000781514	megahit_446803_3-935	K11060_3	53.7	7.1e-15	entB	-	KEGG	probable enterotoxin B
0000781665	megahit_446871_74357-75190	PF01636.18	82.4	2.5e-23	APH	-	PFAM	Phosphotransferase enzyme family
0000781672	megahit_446872_3394-4830	K10816_8	52.4	1.7e-14	hcnC	-	KEGG	hydrogen cyanide synthase HcnC [EC:1.4.99.5]
0000781700	megahit_446877_5008-5658	PF00717.18	53.9	6.6e-15	Peptidase_S24	-	PFAM	Peptidase S24-like
0000781730	megahit_446890_3507-4358	PF00881.19	82.3	2.1e-23	Nitroreductase	-	PFAM	Nitroreductase family
0000781779	megahit_446917_2-757	K11060_3	51.4	3.5e-14	entB	-	KEGG	probable enterotoxin B
0000781833	megahit_446964_20006-20380	PF02452.12	111.9	1.1e-32	PemK	-	PFAM	PemK-like protein
0000781952	megahit_447092_354-1820	K11062_2	87.6	3.4e-25	entD	-	KEGG	probable enterotoxin D
0000782053	megahit_447116_96234-97250	PF13950.1	105	8.9e-31	Epimerase_Csub	-	PFAM	UDP-glucose 4-epimerase C-term subunit
0000782156	megahit_447138_51234-52220	K01186_172	73.4	9.8e-21	NEU1	-	KEGG	Sialidase-1
0000782254	megahit_447233_751-2748	PF13091.1	57.5	6.9e-16	PLDc_2	-	PFAM	PLD-like domain
0000782292	megahit_447264_417-2063	K01186_172	192.9	4.7e-57	NEU1	-	KEGG	Sialidase-1
0000782348	megahit_447337_14413-15009	PF00881.19	41.7	6.7e-11	Nitroreductase	-	PFAM	Nitroreductase family
0000782394	megahit_447337_66167-66727	PF10502.4	45.1	4.5e-12	Peptidase_S26	-	PFAM	Signal peptidase, peptidase S26
0000782394	megahit_447337_66167-66727	PF00717.18	55	3e-15	Peptidase_S24	-	PFAM	Peptidase S24-like
0000782394	megahit_447337_66167-66727	TIGR02771	42.5	2.5e-11	TraF_Ti	-	TIGR	conjugative transfer signal peptidase TraF
0000782566	megahit_447407_48851-49438	PF10502.4	182.5	1.7e-54	Peptidase_S26	-	PFAM	Signal peptidase, peptidase S26
0000782566	megahit_447407_48851-49438	TIGR02771	80.4	5.7e-23	TraF_Ti	-	TIGR	conjugative transfer signal peptidase TraF
0000782645	megahit_447435_39179-39553	PF02742.10	40.8	8.6e-11	Fe_dep_repr_C	-	PFAM	Iron dependent repressor, metal binding and dimerisation domain
0000782714	megahit_447502_1796-2395	PF07883.6	49.3	1.6e-13	Cupin_2	-	PFAM	Cupin domain
0000782786	megahit_447561_22166-22693	PF10502.4	44	9.5e-12	Peptidase_S26	-	PFAM	Signal peptidase, peptidase S26
0000782786	megahit_447561_22166-22693	TIGR02771	46.9	1.1e-12	TraF_Ti	-	TIGR	conjugative transfer signal peptidase TraF
0000782786	megahit_447561_22166-22693	PF00717.18	60.5	6e-17	Peptidase_S24	-	PFAM	Peptidase S24-like
0000782849	megahit_447617_23674-24219	PF00881.19	124.6	2.1e-36	Nitroreductase	-	PFAM	Nitroreductase family
0000782909	megahit_447696_389-1405	K11062_2	47.7	4e-13	entD	-	KEGG	probable enterotoxin D
0000783048	megahit_447849_103-483	PF01325.14	47	1.2e-12	Fe_dep_repress	-	PFAM	Iron dependent repressor, N-terminal DNA binding domain
0000783048	megahit_447849_103-483	PF02742.10	51.3	4.4e-14	Fe_dep_repr_C	-	PFAM	Iron dependent repressor, metal binding and dimerisation domain
0000783146	megahit_447910_353-1819	K11062_2	84.3	3.3e-24	entD	-	KEGG	probable enterotoxin D
0000783314	megahit_448070_3622-4326	PF00717.18	45.7	2.5e-12	Peptidase_S24	-	PFAM	Peptidase S24-like
0000783397	megahit_448154_987-1436	TIGR01593	48.6	3.9e-13	holin_tox_secr	-	TIGR	toxin secretion/phage lysis holin
0000783397	megahit_448154_987-1436	PF05105.7	65.4	2.3e-18	Phage_holin_4	-	PFAM	Holin family
0000783647	megahit_448385_458-721	TIGR02116	87.3	3.2e-25	toxin_Txe_YoeB	-	TIGR	addiction module toxin, Txe/YoeB family
0000783685	megahit_448407_2-538	K11060_3	56.2	1.2e-15	entB	-	KEGG	probable enterotoxin B
0000783707	megahit_448443_2-778	K11021_124	53.8	5e-15	tccC	-	KEGG	insecticidal toxin complex protein TccC
0000783841	megahit_448535_570-1370	PF00652.17	57.5	8.6e-16	Ricin_B_lectin	-	PFAM	Ricin-type beta-trefoil lectin domain
0000783920	megahit_448553_180-815	PF00717.18	66.7	6.9e-19	Peptidase_S24	-	PFAM	Peptidase S24-like
0000783976	megahit_448660_566-1768	PF00267.16	446.3	4.7e-134	Porin_1	-	PFAM	Gram-negative porin
0000784091	megahit_448747_37003-39471	PF13953.1	77.1	3.8e-22	PapC_C	-	PFAM	PapC C-terminal domain
0000784091	megahit_448747_37003-39471	PF13954.1	116.2	5.7e-34	PapC_N	-	PFAM	PapC N-terminal domain
0000784109	megahit_448747_56232-58124	PF04151.10	51	1.4e-13	PPC	-	PFAM	Bacterial pre-peptidase C-terminal domain
0000784145	megahit_448747_104140-105543	PF07883.6	48.6	2.7e-13	Cupin_2	-	PFAM	Cupin domain
0000784169	megahit_448747_132391-134985	PF00246.19	81	6.9e-23	Peptidase_M14	-	PFAM	Zinc carboxypeptidase
0000784185	megahit_448753_3-1136	PF13091.1	40.7	1.1e-10	PLDc_2	-	PFAM	PLD-like domain
0000784245	megahit_448803_11552-13093	PF13091.1	100.3	4.1e-29	PLDc_2	-	PFAM	PLD-like domain
0000784304	megahit_448808_22144-22626	PF00717.18	41.6	4.5e-11	Peptidase_S24	-	PFAM	Peptidase S24-like
0000784395	megahit_448938_522-1049	PF00881.19	108.5	1.9e-31	Nitroreductase	-	PFAM	Nitroreductase family
0000784607	megahit_449051_113839-114735	PF07883.6	41.9	3.3e-11	Cupin_2	-	PFAM	Cupin domain
0000784862	megahit_449168_81008-82033	PF13950.1	113	2.9e-33	Epimerase_Csub	-	PFAM	UDP-glucose 4-epimerase C-term subunit
0000784982	megahit_449168_201902-203155	K03699_483	345.6	1.7e-103	tlyC	-	KEGG	putative hemolysin
0000785001	megahit_449180_2977-3927	PF01636.18	51.8	5.8e-14	APH	-	PFAM	Phosphotransferase enzyme family
0000785018	megahit_449180_20733-22529	PF01473.15	42.2	3.1e-11	CW_binding_1	-	PFAM	Putative cell wall binding repeat
0000785087	megahit_449182_37245-37829	PF00881.19	131.9	1.2e-38	Nitroreductase	-	PFAM	Nitroreductase family
0000785098	megahit_449182_45549-46061	PF00881.19	127.1	3.6e-37	Nitroreductase	-	PFAM	Nitroreductase family
0000785229	megahit_449241_3-1661	K12340_892	252.8	2.9e-75	tolC	-	KEGG	outer membrane protein
0000785230	megahit_449241_1654-2010	PF00873.14	104.1	2.4e-30	ACR_tran	-	PFAM	AcrB/AcrD/AcrF family
0000785321	megahit_449349_230-805	PF07883.6	41.7	4e-11	Cupin_2	-	PFAM	Cupin domain
0000785372	megahit_449391_1348-2418	K10816_8	139.1	7.8e-41	hcnC	-	KEGG	hydrogen cyanide synthase HcnC [EC:1.4.99.5]
0000785524	megahit_449526_5862-6599	PF00717.18	40.2	1.3e-10	Peptidase_S24	-	PFAM	Peptidase S24-like
0000785600	megahit_449531_71095-71631	PF00717.18	43.9	9e-12	Peptidase_S24	-	PFAM	Peptidase S24-like
0000785601	megahit_449531_71621-72217	PF00717.18	52.3	2e-14	Peptidase_S24	-	PFAM	Peptidase S24-like
0000785601	megahit_449531_71621-72217	PF10502.4	44.2	8.2e-12	Peptidase_S26	-	PFAM	Signal peptidase, peptidase S26
0000785617	megahit_449531_89265-90323	PF03372.18	49.7	2.9e-13	Exo_endo_phos	-	PFAM	Endonuclease/Exonuclease/phosphatase family
0000785908	megahit_449943_4076-4327	PF14057.1	162.5	6.8e-48	GGGtGRT	-	PFAM	GGGtGRT protein
0000785923	megahit_449946_3-563	PF13091.1	45.2	4.5e-12	PLDc_2	-	PFAM	PLD-like domain
0000785991	megahit_449965_65850-66653	PF00246.19	87.2	9.4e-25	Peptidase_M14	-	PFAM	Zinc carboxypeptidase
0000786022	megahit_449979_6333-6683	PF02452.12	106.1	7.2e-31	PemK	-	PFAM	PemK-like protein
0000786037	megahit_449981_3-2972	PF01473.15	258.2	9.2e-80	CW_binding_1	-	PFAM	Putative cell wall binding repeat
0000786037	megahit_449981_3-2972	K11063_6	107.5	1.4e-31	tcdAB	-	KEGG	toxin A\/B
0000786156	megahit_450072_41-1426	K03699_483	501	1.2e-150	tlyC	-	KEGG	putative hemolysin
0000786199	megahit_450126_690-1403	PF00717.18	57.3	5.9e-16	Peptidase_S24	-	PFAM	Peptidase S24-like
0000786333	megahit_450193_985-2487	K06972_355	256.9	1.8e-76	PITRM1, PreP, CYM1	-	KEGG	presequence protease [EC:3.4.24.-]
0000786333	megahit_450193_985-2487	PF00675.15	40.8	1.1e-10	Peptidase_M16	-	PFAM	Insulinase (Peptidase family M16)
0000786333	megahit_450193_985-2487	PF05193.16	56.4	1.9e-15	Peptidase_M16_C	-	PFAM	Peptidase M16 inactive domain
0000786468	megahit_450314_2608-2991	TIGR01593	88.7	1.5e-25	holin_tox_secr	-	TIGR	toxin secretion/phage lysis holin
0000786468	megahit_450314_2608-2991	PF05105.7	139	3.4e-41	Phage_holin_4	-	PFAM	Holin family
0000786565	megahit_450402_3643-4272	PF00717.18	42.5	2.5e-11	Peptidase_S24	-	PFAM	Peptidase S24-like
0000786572	megahit_450418_435-1874	PF01636.18	75.1	4.3e-21	APH	-	PFAM	Phosphotransferase enzyme family
0000786576	megahit_450420_4296-5171	PF00873.14	105.5	9.7e-31	ACR_tran	-	PFAM	AcrB/AcrD/AcrF family
0000786580	megahit_450420_9087-9836	PF01636.18	64.1	1e-17	APH	-	PFAM	Phosphotransferase enzyme family
0000786581	megahit_450420_10061-11632	PF13091.1	101.3	2e-29	PLDc_2	-	PFAM	PLD-like domain
0000786834	megahit_450523_574-996	TIGR01593	91.3	2.4e-26	holin_tox_secr	-	TIGR	toxin secretion/phage lysis holin
0000786834	megahit_450523_574-996	PF05105.7	137.4	1.1e-40	Phage_holin_4	-	PFAM	Holin family
0000787281	megahit_450996_1341-1613	TIGR00053	80.9	4.1e-23	TIGR00053	-	TIGR	addiction module toxin component, YafQ family
0000787281	megahit_450996_1341-1613	TIGR02385	91.7	1.6e-26	RelE_StbE	-	TIGR	addiction module toxin, RelE/StbE family
0000787282	megahit_450996_1606-1887	PF04221.7	56.6	1.1e-15	RelB	-	PFAM	RelB antitoxin
0000787433	megahit_451071_35891-36430	PF01885.11	169.4	3.3e-50	PTS_2-RNA	-	PFAM	RNA 2'-phosphotransferase, Tpt1 / KptA family
0000787590	megahit_451226_1132-1347	PF14057.1	146.9	3.9e-43	GGGtGRT	-	PFAM	GGGtGRT protein
0000787744	megahit_451340_65636-66223	K11062_2	50.6	5.2e-14	entD	-	KEGG	probable enterotoxin D
0000787815	megahit_451354_14527-18414	K11063_6	210.4	1.4e-62	tcdAB	-	KEGG	toxin A\/B
0000787815	megahit_451354_14527-18414	PF01473.15	41.7	4.4e-11	CW_binding_1	-	PFAM	Putative cell wall binding repeat
0000787881	megahit_451357_50283-50648	PF00903.20	46.7	1.8e-12	Glyoxalase	-	PFAM	Glyoxalase/Bleomycin resistance protein/Dioxygenase superfamily
0000788003	megahit_451514_4733-5089	PF02452.12	59	3e-16	PemK	-	PFAM	PemK-like protein
0000788036	megahit_451533_13896-16910	PF00873.14	664.5	1.3e-199	ACR_tran	-	PFAM	AcrB/AcrD/AcrF family
0000788084	megahit_451533_72054-72596	PF00717.18	55.8	1.8e-15	Peptidase_S24	-	PFAM	Peptidase S24-like
0000788116	megahit_451533_98328-98840	PF00881.19	106.3	8.9e-31	Nitroreductase	-	PFAM	Nitroreductase family
0000788118	megahit_451533_99903-100520	PF00717.18	60	8.1e-17	Peptidase_S24	-	PFAM	Peptidase S24-like
0000788134	megahit_451533_116114-116683	PF07883.6	61.8	2e-17	Cupin_2	-	PFAM	Cupin domain
0000788229	megahit_451533_219587-221335	K11061_2	55.4	1.6e-15	entC	-	KEGG	probable enterotoxin C
0000788229	megahit_451533_219587-221335	K11060_3	102.6	1e-29	entB	-	KEGG	probable enterotoxin B
0000788229	megahit_451533_219587-221335	K11062_2	88.8	1.5e-25	entD	-	KEGG	probable enterotoxin D
0000788230	megahit_451533_221453-223060	K11061_2	50.7	4.2e-14	entC	-	KEGG	probable enterotoxin C
0000788230	megahit_451533_221453-223060	K11060_3	125.1	1.6e-36	entB	-	KEGG	probable enterotoxin B
0000788230	megahit_451533_221453-223060	K11062_2	92.1	1.4e-26	entD	-	KEGG	probable enterotoxin D
0000788237	megahit_451533_229833-231389	PF13091.1	94.2	3.1e-27	PLDc_2	-	PFAM	PLD-like domain
0000788273	megahit_451545_1141-2361	PF01636.18	64.9	5.6e-18	APH	-	PFAM	Phosphotransferase enzyme family
0000788302	megahit_451560_10695-11462	PF00717.18	40.5	1e-10	Peptidase_S24	-	PFAM	Peptidase S24-like
0000788379	megahit_451644_5154-5891	K11068_1278_95_625	225.4	2.8e-67	hlyIII	-	KEGG	hemolysin III
0000788430	megahit_451644_55874-56644	PF03372.18	69.1	3.4e-19	Exo_endo_phos	-	PFAM	Endonuclease/Exonuclease/phosphatase family
0000788437	megahit_451644_63886-64263	PF07883.6	50	9.8e-14	Cupin_2	-	PFAM	Cupin domain
0000788532	megahit_451706_3222-3887	K11068_1278_95_625	214.5	6.2e-64	hlyIII	-	KEGG	hemolysin III
0000788595	megahit_451726_7515-7952	PF00717.18	54.3	5.1e-15	Peptidase_S24	-	PFAM	Peptidase S24-like
0000788617	megahit_451726_32827-34185	K03699_483	502.6	3.9e-151	tlyC	-	KEGG	putative hemolysin
0000788657	megahit_451726_72777-73994	PF05193.16	103.1	9.1e-30	Peptidase_M16_C	-	PFAM	Peptidase M16 inactive domain
0000788657	megahit_451726_72777-73994	PF00675.15	101.2	2.7e-29	Peptidase_M16	-	PFAM	Insulinase (Peptidase family M16)
0000788664	megahit_451726_81673-82479	PF07883.6	41.4	4.8e-11	Cupin_2	-	PFAM	Cupin domain
0000788689	megahit_451726_107961-108341	PF00903.20	55.6	3.3e-15	Glyoxalase	-	PFAM	Glyoxalase/Bleomycin resistance protein/Dioxygenase superfamily
0000788963	megahit_451948_158-853	K11068_1278_95_625	228.2	3.8e-68	hlyIII	-	KEGG	hemolysin III
0000789115	megahit_452088_51975-53528	K11062_2	79.3	1.1e-22	entD	-	KEGG	probable enterotoxin D
0000789162	megahit_452122_14153-15547	K03699_483	381	3.2e-114	tlyC	-	KEGG	putative hemolysin
0000789163	megahit_452122_15693-16040	PF02452.12	108.6	1.2e-31	PemK	-	PFAM	PemK-like protein
0000789194	megahit_452122_50955-53096	PF00873.14	40.4	4.4e-11	ACR_tran	-	PFAM	AcrB/AcrD/AcrF family
0000789418	megahit_452384_3534-3860	PF05016.9	62.4	2.6e-17	Plasmid_stabil	-	PFAM	Plasmid stabilisation system protein
0000789573	megahit_452467_1-2478	PF05193.16	70.5	8.9e-20	Peptidase_M16_C	-	PFAM	Peptidase M16 inactive domain
0000789573	megahit_452467_1-2478	PF08367.6	226.6	1.3e-67	M16C_assoc	-	PFAM	Peptidase M16C associated
0000789573	megahit_452467_1-2478	K06972_355	799.7	1.8e-240	PITRM1, PreP, CYM1	-	KEGG	presequence protease [EC:3.4.24.-]
0000789689	megahit_452572_3-1028	K11060_3	40.8	5.7e-11	entB	-	KEGG	probable enterotoxin B
0000789739	megahit_452665_1-648	PF03372.18	83.2	1.8e-23	Exo_endo_phos	-	PFAM	Endonuclease/Exonuclease/phosphatase family
0000789742	megahit_452665_1342-1971	PF00717.18	58.8	2e-16	Peptidase_S24	-	PFAM	Peptidase S24-like
0000789861	megahit_452698_74608-75021	PF00903.20	52.7	2.5e-14	Glyoxalase	-	PFAM	Glyoxalase/Bleomycin resistance protein/Dioxygenase superfamily
