## 1 - Complete phage contigs - category 1 (sure)
## Contig_id,Nb genes contigs,Fragment,Nb genes,Category,Nb phage hallmark genes,Phage gene enrichment sig,Non-Caudovirales phage gene enrichment sig,Pfam depletion sig,Uncharacterized enrichment sig,Strand switch depletion sig,Short genes enrichment sig
VIRSorter_0000036605,13,VIRSorter_0000036605,13,3,,,,gene_1-gene_11:3.98258790843492,gene_1-gene_11:4.20123294484383,,2.03619189025400
VIRSorter_0000036649,6,VIRSorter_0000036649,6,3,,,,3.54519526637483,2.38733732976581,,4.25963731050576
VIRSorter_0000036656,17,VIRSorter_0000036656,17,3,,,,gene_1-gene_16:7.89755154289893,gene_4-gene_16:2.44646047508427,,
VIRSorter_0000036757,7,VIRSorter_0000036757,7,3,,,,4.13606114410397,2.93695489510101,,
VIRSorter_0000037129,7,VIRSorter_0000037129,7,3,,,,4.13606114410397,,,2.56415563401556
VIRSorter_0000037319,7,VIRSorter_0000037319,7,3,,,,4.13606114410397,4.29375070706083,,
VIRSorter_0000037573,10,VIRSorter_0000037573,10,3,,,,4.43179588839529,2.52529882742866,,
VIRSorter_0000037715,4,VIRSorter_0000037715,4,3,,,,2.36346351091656,2.45357183260619,,4.00000000000000
VIRSorter_0000037737,7,VIRSorter_0000037737,7,3,,,,4.13606114410397,4.29375070706083,,
VIRSorter_0000039044,12,VIRSorter_0000039044,12,3,,,,6.31223928236602,3.75333389037717,,
VIRSorter_0000039104,19,VIRSorter_0000039104,19,3,,,,gene_1-gene_16:7.71349135417198,gene_1-gene_16:8.07392464093051,,gene_1-gene_16:4.60391655405147
VIRSorter_0000039212,20,VIRSorter_0000039212,20,3,,,,4.42811630617052,3.75223530458581,,
VIRSorter_0000039361,49,VIRSorter_0000039361,49,3,,,,gene_1-gene_16:6.54004019128250,gene_1-gene_47:4.30564387801951,,
VIRSorter_0000039368,8,VIRSorter_0000039368,8,3,,,,4.72692702183311,3.49474974496487,,
VIRSorter_0000039584,11,VIRSorter_0000039584,11,3,,,,4.50546665371526,4.72411169012416,,gene_2-gene_11:2.30937761663574
VIRSorter_0000039974,11,VIRSorter_0000039974,11,3,,,,6.02240340030086,2.52915877163523,,
VIRSorter_0000040300,20,VIRSorter_0000040300,20,3,,,,gene_1-gene_18:7.09039248348479,gene_1-gene_18:7.46638973853573,,
VIRSorter_0000040496,37,VIRSorter_0000040496,37,3,,,,gene_1-gene_31:10.65361496973748,gene_1-gene_31:6.50128591643278,,
VIRSorter_0000040564,19,VIRSorter_0000040564,19,3,,,,gene_3-gene_18:6.03797464976025,gene_4-gene_14:5.00695985017277,,
VIRSorter_0000040926,4,VIRSorter_0000040926,4,3,,,,2.36346351091656,2.45357183260619,,4.00000000000000
VIRSorter_0000041112,8,VIRSorter_0000041112,8,3,,,,4.72692702183311,4.90714366521238,,
VIRSorter_0000041338,8,VIRSorter_0000041338,8,3,,,,4.72692702183311,2.43596067191369,,
VIRSorter_0000041791,29,VIRSorter_0000041791,29,3,,,,gene_3-gene_27:9.03556620581292,gene_6-gene_29:4.27170213217906,,
VIRSorter_0000041795,14,VIRSorter_0000041795,14,3,,,,5.47719854938207,5.76323990456970,,
VIRSorter_0000041868,9,VIRSorter_0000041868,9,3,,,,5.31779289956225,,,2.07929796534391
VIRSorter_0000042347,41,VIRSorter_0000042347,41,3,,,,gene_1-gene_40:11.52890637530752,gene_6-gene_40:8.43866193881907,,
VIRSorter_0000042413,26,VIRSorter_0000042413,26,3,,,,gene_1-gene_24:7.28292562394983,gene_1-gene_24:2.66369155750760,,gene_3-gene_20:3.50435116938388
VIRSorter_0000042445,15,VIRSorter_0000042445,15,3,,,,4.57395298186382,gene_1-gene_14:3.19241990462567,,
VIRSorter_0000042589,15,VIRSorter_0000042589,15,3,,,,gene_1-gene_13:6.35903711574488,gene_3-gene_13:2.67253446242012,,
VIRSorter_0000042670,17,VIRSorter_0000042670,17,3,,,,6.78711139802857,gene_1-gene_16:6.55304481175499,,
VIRSorter_0000042859,16,VIRSorter_0000042859,16,3,,,,gene_4-gene_16:4.64664778337757,gene_7-gene_16:4.68677155017325,,
VIRSorter_0000043025,5,VIRSorter_0000043025,5,3,,,,2.95432938864569,3.06696479075774,,5.00000000000000
VIRSorter_0000043058,9,VIRSorter_0000043058,9,3,,,,3.88508102084939,4.05886122064134,,
VIRSorter_0000043075,26,VIRSorter_0000043075,26,3,,,,gene_3-gene_23:6.96204116592683,gene_3-gene_23:7.37603639714294,,
VIRSorter_0000043301,31,VIRSorter_0000043301,31,3,,,,gene_1-gene_25:5.29608583049886,gene_1-gene_27:3.81638933874406,,
VIRSorter_0000043781,6,VIRSorter_0000043781,6,3,,,,3.54519526637483,3.68035774890928,,6.00000000000000
VIRSorter_0000043851,23,VIRSorter_0000043851,23,3,,,,gene_1-gene_21:8.59556644275081,gene_4-gene_18:5.50222300039049,,
VIRSorter_0000043960,31,VIRSorter_0000043960,31,3,,,,gene_5-gene_29:4.30119467256849,gene_6-gene_29:3.27739599015758,,
VIRSorter_0000044160,7,VIRSorter_0000044160,7,3,,,,4.13606114410397,4.29375070706083,,
VIRSorter_0000044186,11,VIRSorter_0000044186,11,3,,,,4.50546665371526,,,gene_1-gene_10:2.30937761663574
VIRSorter_0000044800,10,VIRSorter_0000044800,10,3,,,,4.43179588839529,2.52529882742866,,
VIRSorter_0000044903,28,VIRSorter_0000044903,28,3,,,,gene_1-gene_27:4.43947538494260,gene_1-gene_10:2.34924574483956,,
VIRSorter_0000045187,29,VIRSorter_0000045187,29,3,,,,12.88322573535425,gene_2-gene_27:7.45807531007244,,gene_2-gene_18:6.09626648982383
VIRSorter_0000045210,7,VIRSorter_0000045210,7,3,,,,4.13606114410397,4.29375070706083,,
VIRSorter_0000045287,4,VIRSorter_0000045287,4,3,,,,2.36346351091656,2.45357183260619,,4.00000000000000
VIRSorter_0000045332,7,VIRSorter_0000045332,7,3,,,,4.13606114410397,4.29375070706083,,
VIRSorter_0000045508,11,VIRSorter_0000045508,11,3,,,,gene_1-gene_10:5.43153752257173,gene_1-gene_10:5.65680832679581,,
VIRSorter_0000045650,9,VIRSorter_0000045650,9,3,,,,5.31779289956225,4.05886122064134,,
VIRSorter_0000045883,11,VIRSorter_0000045883,11,3,,,,4.50546665371526,gene_1-gene_10:2.04817757270899,,gene_2-gene_11:2.30937761663574
VIRSorter_0000046224,14,VIRSorter_0000046224,14,3,,,,5.47719854938207,5.76323990456970,,
VIRSorter_0000046468,28,VIRSorter_0000046468,28,3,,,,gene_1-gene_24:8.52383641786301,gene_1-gene_24:6.42065703488456,,
VIRSorter_0000046908,7,VIRSorter_0000046908,7,3,,,,4.13606114410397,2.93695489510101,,3.75325529027616
VIRSorter_0000047124,7,VIRSorter_0000047124,7,3,,,,4.13606114410397,4.29375070706083,,2.56415563401556
VIRSorter_0000047591,19,VIRSorter_0000047591,19,3,,,,gene_1-gene_17:6.60305120930161,gene_1-gene_11:2.25439106765980,,
VIRSorter_0000047781,13,VIRSorter_0000047781,13,3,,,,gene_1-gene_12:4.53676731574567,gene_4-gene_13:3.62799934579239,,
VIRSorter_0000047855,13,VIRSorter_0000047855,13,3,,,,gene_1-gene_11:5.49952465502053,gene_1-gene_11:4.20123294484383,,3.00311423224048
VIRSorter_0000048095,12,VIRSorter_0000048095,12,3,,,,gene_2-gene_11:3.65364463801165,gene_2-gene_11:3.84984809540874,,gene_1-gene_11:6.56336036830734
VIRSorter_0000048110,25,VIRSorter_0000048110,25,3,,,,12.63810803485825,13.20128504541846,,
VIRSorter_0000048291,8,VIRSorter_0000048291,8,3,,,,4.72692702183311,4.90714366521238,,2.29892011493682
VIRSorter_0000048334,10,VIRSorter_0000048334,10,3,,,,4.43179588839529,3.46543697984530,,
VIRSorter_0000048390,11,VIRSorter_0000048390,11,3,,,,4.50546665371526,4.72411169012416,,
VIRSorter_0000048575,50,VIRSorter_0000048575,50,3,,,,11.93757134446070,gene_2-gene_50:5.11441638872259,,
VIRSorter_0000048640,13,VIRSorter_0000048640,13,3,,,,6.68125641047880,,,2.03619189025400
VIRSorter_0000048714,20,VIRSorter_0000048714,20,3,,,,gene_2-gene_19:7.09039248348479,gene_5-gene_19:3.21430161549637,,
VIRSorter_0000048768,65,VIRSorter_0000048768,65,3,,,,gene_1-gene_60:10.62371200284868,gene_1-gene_60:5.13177187245738,,
VIRSorter_0000048893,10,VIRSorter_0000048893,10,3,,,,4.43179588839529,2.52529882742866,,
VIRSorter_0000049060,7,VIRSorter_0000049060,7,3,,,,4.13606114410397,4.29375070706083,,
VIRSorter_0000049168,20,VIRSorter_0000049168,20,3,,,,8.22718435362901,8.64818204688932,,
VIRSorter_0000049351,22,VIRSorter_0000049351,22,3,,,,gene_12-gene_22:4.54048326269943,gene_5-gene_22:3.58971951316477,,
VIRSorter_0000049411,21,VIRSorter_0000049411,21,3,,,,7.25463799405395,gene_3-gene_21:2.31365674431657,,
VIRSorter_0000050354,7,VIRSorter_0000050354,7,3,,,,4.13606114410397,4.29375070706083,,
VIRSorter_0000050846,14,VIRSorter_0000050846,14,3,,,,gene_3-gene_14:5.91429927369398,gene_3-gene_14:2.31295295527718,,
VIRSorter_0000051120,11,VIRSorter_0000051120,11,3,,,,gene_2-gene_11:5.43153752257173,gene_2-gene_11:2.98831572512564,,
VIRSorter_0000051195,21,VIRSorter_0000051195,21,3,,,,4.85667637807776,5.21189195815897,,
VIRSorter_0000051512,96,VIRSorter_0000051512,96,3,,,,gene_8-gene_96:35.91817373090778,gene_9-gene_96:27.67015124871952,,
VIRSorter_0000052522,8,VIRSorter_0000052522,8,3,,,,4.72692702183311,4.90714366521238,,
VIRSorter_0000052830,64,VIRSorter_0000052830,64,3,,,,4.10317118586554,gene_21-gene_64:2.18854121301857,,
VIRSorter_0000052909,8,VIRSorter_0000052909,8,3,,,,4.72692702183311,2.43596067191369,,
VIRSorter_0000053222,11,VIRSorter_0000053222,11,3,,,,4.50546665371526,4.72411169012416,,gene_2-gene_11:2.30937761663574
VIRSorter_0000053471,38,VIRSorter_0000053471,38,3,,,,gene_1-gene_36:13.37931194242229,,,gene_21-gene_33:3.67077921565236
VIRSorter_0000053874,20,VIRSorter_0000053874,20,3,,,,4.42811630617052,gene_1-gene_18:2.77647403231282,,
VIRSorter_0000054058,7,VIRSorter_0000054058,7,3,,,,4.13606114410397,2.93695489510101,,
VIRSorter_0000054351,16,VIRSorter_0000054351,16,3,,,,8.00669601232400,gene_1-gene_13:3.62727206128983,,
VIRSorter_0000054592,20,VIRSorter_0000054592,20,3,,,,8.22718435362901,8.64818204688932,,
VIRSorter_0000054807,14,VIRSorter_0000054807,14,3,,,,4.18972637194793,gene_4-gene_14:2.81866249809836,,
VIRSorter_0000055043,8,VIRSorter_0000055043,8,3,,,,4.72692702183311,3.49474974496487,,2.29892011493682
VIRSorter_0000055493,10,VIRSorter_0000055493,10,3,,,,4.43179588839529,4.62799934579239,,
VIRSorter_0000055633,7,VIRSorter_0000055633,7,3,,,,4.13606114410397,2.93695489510101,,
VIRSorter_0000055691,12,VIRSorter_0000055691,12,3,,,,4.75861606536203,2.72130047252540,,
VIRSorter_0000055958,4,VIRSorter_0000055958,4,3,,,,2.36346351091656,2.45357183260619,,4.00000000000000
VIRSorter_0000056952,7,VIRSorter_0000056952,7,3,,,,4.13606114410397,2.93695489510101,,
VIRSorter_0000056983,18,VIRSorter_0000056983,18,3,,,,5.85581491539965,3.89554839171052,,
VIRSorter_0000057255,17,VIRSorter_0000057255,17,3,,,,6.78711139802857,7.14061308300319,,
VIRSorter_0000057357,24,VIRSorter_0000057357,24,3,,,,gene_2-gene_23:7.61773613892073,gene_2-gene_23:4.49437847838388,,
VIRSorter_0000057405,8,VIRSorter_0000057405,8,3,,,,4.72692702183311,4.90714366521238,,4.63059858630338
VIRSorter_0000057731,25,VIRSorter_0000057731,25,3,,,,12.63810803485825,4.95691692413734,,
VIRSorter_0000058367,13,VIRSorter_0000058367,13,3,,,,6.68125641047880,gene_4-gene_13:5.13392958151547,,
VIRSorter_0000058768,21,VIRSorter_0000058768,21,3,,,,gene_1-gene_20:8.15463368648040,gene_3-gene_20:4.73437666743437,,
VIRSorter_0000059238,10,VIRSorter_0000059238,10,3,,,,5.90865877729139,4.62799934579239,,3.83297051764977
VIRSorter_0000059645,9,VIRSorter_0000059645,9,3,,,,3.88508102084939,4.04901380929314,,2.07929796534391
VIRSorter_0000059684,8,VIRSorter_0000059684,8,3,,,,4.72692702183311,3.49474974496487,,
VIRSorter_0000059818,8,VIRSorter_0000059818,8,3,,,,4.72692702183311,2.43596067191369,,
VIRSorter_0000060275,15,VIRSorter_0000060275,15,3,,,,5.89267012990596,gene_1-gene_10:2.14321768511138,,
VIRSorter_0000060323,21,VIRSorter_0000060323,21,3,,,,gene_1-gene_20:9.92522295189229,gene_1-gene_20:10.37576456034046,,
VIRSorter_0000060468,6,VIRSorter_0000060468,6,3,,,,3.54519526637483,2.38733732976581,,4.25963731050576
VIRSorter_0000060806,8,VIRSorter_0000060806,8,3,,,,4.72692702183311,3.49474974496487,,4.63059858630338
VIRSorter_0000060956,8,VIRSorter_0000060956,8,3,,,,4.72692702183311,3.49474974496487,,
VIRSorter_0000061260,9,VIRSorter_0000061260,9,3,,,,3.88508102084939,4.05886122064134,,2.07929796534391
VIRSorter_0000061502,7,VIRSorter_0000061502,7,3,,,,2.80793626646615,2.93695489510101,,5.19382002601611
VIRSorter_0000061712,12,VIRSorter_0000061712,12,3,,,,4.75861606536203,3.75333389037717,,
VIRSorter_0000061744,7,VIRSorter_0000061744,7,3,,,,4.13606114410397,4.29375070706083,,
VIRSorter_0000062095,14,VIRSorter_0000062095,14,3,,,,gene_1-gene_12:5.91429927369398,gene_2-gene_12:4.02514168578815,,
VIRSorter_0000062426,27,VIRSorter_0000062426,27,3,,,,gene_4-gene_27:8.56959390842369,gene_5-gene_15:4.51432642927486,,
VIRSorter_0000062483,26,VIRSorter_0000062483,26,3,,,,9.72969635748006,gene_1-gene_25:7.05363046102308,,
VIRSorter_0000062519,15,VIRSorter_0000062519,15,3,,,,7.54076887120316,4.85321115308591,,
VIRSorter_0000062747,4,VIRSorter_0000062747,4,3,,,,2.36346351091656,2.45357183260619,,4.00000000000000
VIRSorter_0000062919,10,VIRSorter_0000062919,10,3,,,,4.43179588839529,4.62799934579239,,
VIRSorter_0000063552,11,VIRSorter_0000063552,11,3,,,,gene_2-gene_11:5.43153752257173,gene_2-gene_11:2.98831572512564,,
VIRSorter_0000063776,21,VIRSorter_0000063776,21,3,,,,gene_3-gene_21:4.93499915128452,4.17766332585730,,
VIRSorter_0000064537,13,VIRSorter_0000064537,13,3,,,,gene_1-gene_12:4.53676731574567,gene_1-gene_12:2.49945172290904,,
VIRSorter_0000064980,60,VIRSorter_0000064980,60,3,,,,gene_3-gene_60:11.62292564919759,gene_6-gene_60:6.73761518324166,,
VIRSorter_0000064986,7,VIRSorter_0000064986,7,3,,,,4.13606114410397,2.93695489510101,,
VIRSorter_0000065015,10,VIRSorter_0000065015,10,3,,,,4.43179588839529,3.46543697984530,,
VIRSorter_0000065165,9,VIRSorter_0000065165,9,3,,,,3.88508102084939,4.05886122064134,,
VIRSorter_0000065248,41,VIRSorter_0000065248,41,3,,,,gene_1-gene_37:7.81441850646164,gene_1-gene_39:6.50596839657436,,
VIRSorter_0000065430,16,VIRSorter_0000065430,16,3,,,,8.00669601232400,gene_5-gene_14:2.01827894850308,,
VIRSorter_0000065641,24,VIRSorter_0000065641,24,3,,,,gene_3-gene_24:7.61773613892073,gene_1-gene_11:3.12205169879620,,
VIRSorter_0000066298,19,VIRSorter_0000066298,19,3,,,,gene_3-gene_19:6.60305120930161,gene_3-gene_13:2.25439106765980,,
VIRSorter_0000066792,8,VIRSorter_0000066792,8,3,,,,4.72692702183311,3.49474974496487,,4.63059858630338
VIRSorter_0000066907,8,VIRSorter_0000066907,8,3,,,,4.72692702183311,2.43596067191369,,
VIRSorter_0000067122,6,VIRSorter_0000067122,6,3,,,,2.28063019090583,2.38733732976581,,4.25963731050576
VIRSorter_0000068262,18,VIRSorter_0000068262,18,3,,,,4.65597537410300,,,gene_9-gene_18:3.38671646256460
VIRSorter_0000068663,7,VIRSorter_0000068663,7,3,,,,4.13606114410397,4.29375070706083,,
VIRSorter_0000068758,13,VIRSorter_0000068758,13,3,,,,5.09380581471979,2.09395309033040,,
VIRSorter_0000068935,15,VIRSorter_0000068935,15,3,,,,7.54076887120316,6.20119300472651,,
VIRSorter_0000069008,9,VIRSorter_0000069008,9,3,,,,5.31779289956225,2.05924785546608,,
VIRSorter_0000069473,14,VIRSorter_0000069473,14,3,,,,5.47719854938207,gene_5-gene_14:3.45190808673671,,gene_1-gene_13:3.91594890312882
VIRSorter_0000069962,34,VIRSorter_0000069962,34,3,,,,7.57335414267787,gene_16-gene_26:4.23543917868814,,
VIRSorter_0000070053,8,VIRSorter_0000070053,8,3,,,,3.34336788579149,3.49474974496487,,4.63059858630338
VIRSorter_0000070268,11,VIRSorter_0000070268,11,3,,,,4.50546665371526,3.51763250243438,,
VIRSorter_0000070282,33,VIRSorter_0000070282,33,3,,,,gene_3-gene_33:6.14162865503465,gene_1-gene_28:4.21253442602625,,
VIRSorter_0000070283,10,VIRSorter_0000070283,10,3,,,,5.90865877729139,2.52529882742866,,2.78649887135540
VIRSorter_0000070405,16,VIRSorter_0000070405,16,3,,,,6.33117930791227,4.11223788324942,,gene_1-gene_15:5.28188320643054
VIRSorter_0000070594,7,VIRSorter_0000070594,7,3,,,,4.13606114410397,2.93695489510101,,2.56415563401556
VIRSorter_0000070621-circular,92,VIRSorter_0000070621-circular,92,3,,,,42.51580004704325,29.87375379864551,,
VIRSorter_0000070736-circular,9,VIRSorter_0000070736-circular,9,3,,,,3.88508102084939,4.05886122064134,,
VIRSorter_0000070821-circular,32,VIRSorter_0000070821-circular,32,3,,,,gene_1-gene_29:4.76635664215360,gene_1-gene_29:3.49102413934711,,
VIRSorter_0000070853-circular,23,VIRSorter_0000070853-circular,23,3,,,,gene_4-gene_23:5.32767645782359,gene_4-gene_23:4.55929748006090,,
## 4 - Prophages - category 1 (sure)
## Contig_id,Nb genes contigs,Fragment,Nb genes,Category,Nb phage hallmark genes,Phage gene enrichment sig,Non-Caudovirales phage gene enrichment sig,Pfam depletion sig,Uncharacterized enrichment sig,Strand switch depletion sig,Short genes enrichment sig
VIRSorter_0000001548,92,VIRSorter_0000001548-gene_41-gene_57,17,1,3,gene_41-gene_57:2.05656350114561,,,,,
VIRSorter_0000004955,32,VIRSorter_0000004955-gene_1-gene_25,25,1,3,gene_1-gene_25:7.58182841373899,,gene_1-gene_23:9.31868076558221,,,
VIRSorter_0000025651,149,VIRSorter_0000025651-gene_22-gene_31,10,1,2,,gene_22-gene_31:9.90417002185221,,,,
VIRSorter_0000028716,67,VIRSorter_0000028716-gene_22-gene_59,38,1,3,gene_22-gene_59:5.18958513088697,,gene_22-gene_59:17.17381343034222,,,
VIRSorter_0000041103,20,VIRSorter_0000041103-gene_1-gene_16,16,1,4,gene_1-gene_16:11.75065767839688,,gene_1-gene_16:7.63431010812435,,,
VIRSorter_0000069729,105,VIRSorter_0000069729-gene_1-gene_51,51,1,2,gene_1-gene_51:17.72405188049139,,gene_1-gene_51:24.29491898018306,,,
## 5 - Prophages - category 2 (somewhat sure)
## Contig_id,Nb genes contigs,Fragment,Nb genes,Category,Nb phage hallmark genes,Phage gene enrichment sig,Non-Caudovirales phage gene enrichment sig,Pfam depletion sig,Uncharacterized enrichment sig,Strand switch depletion sig,Short genes enrichment sig
VIRSorter_0000000834,32,VIRSorter_0000000834-gene_2-gene_13,12,2,3,,,gene_2-gene_13:3.09585823368045,,,
VIRSorter_0000000861,148,VIRSorter_0000000861-gene_82-gene_148,67,2,4,,,gene_82-gene_146:17.40801511484138,gene_83-gene_148:6.85949986168040,,
VIRSorter_0000001291,76,VIRSorter_0000001291-gene_2-gene_23,22,2,,gene_2-gene_23:3.50368559437189,,gene_2-gene_21:5.24099241067428,,,
VIRSorter_0000002052,208,VIRSorter_0000002052-gene_1-gene_36,36,2,6,gene_1-gene_35:10.62973589437386,,gene_1-gene_36:15.10203361533192,,,
VIRSorter_0000002330,67,VIRSorter_0000002330-gene_53-gene_67,15,2,,gene_54-gene_67:3.71645812152277,,gene_53-gene_67:2.66292226705664,,,
VIRSorter_0000002380,61,VIRSorter_0000002380-gene_1-gene_31,31,2,,gene_1-gene_31:2.09137915175122,,gene_1-gene_29:7.74833447584971,,,
VIRSorter_0000002402,91,VIRSorter_0000002402-gene_11-gene_60,50,2,6,gene_19-gene_60:10.38725942643606,,gene_11-gene_56:13.88131380529195,,,
VIRSorter_0000002794,62,VIRSorter_0000002794-gene_1-gene_28,28,2,4,gene_3-gene_17:5.97159691149306,,gene_1-gene_28:11.47399715030550,,,
VIRSorter_0000003673-circular,213,VIRSorter_0000003673-circular-gene_171-gene_196,26,2,,gene_172-gene_196:3.65832009794543,,gene_171-gene_196:5.15251286528497,,,
VIRSorter_0000004089,121,VIRSorter_0000004089-gene_1-gene_43,43,2,3,gene_7-gene_37:3.08117936770486,,gene_1-gene_43:12.04019011246465,,,
VIRSorter_0000004401,99,VIRSorter_0000004401-gene_33-gene_99,67,2,3,gene_36-gene_75:6.02297060415405,,gene_33-gene_99:11.62893045328813,,,
VIRSorter_0000004405,155,VIRSorter_0000004405-gene_69-gene_131,63,2,3,gene_89-gene_114:4.52123771469538,,gene_69-gene_131:19.95431463313944,gene_72-gene_88:2.12712763081504,,gene_72-gene_84:3.70434019520738
VIRSorter_0000004613,158,VIRSorter_0000004613-gene_38-gene_158,121,2,5,gene_38-gene_127:3.03594728847697,,gene_59-gene_158:33.22829823274886,gene_45-gene_144:7.50210108468978,,
VIRSorter_0000004832,167,VIRSorter_0000004832-gene_114-gene_166,53,2,4,gene_114-gene_160:5.41724547694759,,gene_114-gene_166:19.97657533479850,,,
VIRSorter_0000005805,101,VIRSorter_0000005805-gene_46-gene_101,56,2,2,,,gene_46-gene_101:11.12704224752275,,,
VIRSorter_0000006032,136,VIRSorter_0000006032-gene_62-gene_118,57,2,6,gene_72-gene_111:9.77586434291743,,gene_62-gene_118:23.94563624156264,,,
VIRSorter_0000006256,65,VIRSorter_0000006256-gene_1-gene_44,44,2,4,gene_22-gene_31:5.27834312169701,,gene_1-gene_44:15.79906701973865,,,
VIRSorter_0000006404,121,VIRSorter_0000006404-gene_22-gene_97,76,2,3,,,gene_22-gene_97:18.69773998625335,gene_23-gene_89:8.97945366325222,,
VIRSorter_0000008257,150,VIRSorter_0000008257-gene_34-gene_71,38,2,4,gene_46-gene_62:2.74896296387563,,gene_37-gene_71:16.73899309515919,gene_34-gene_71:2.40762561901035,,
VIRSorter_0000009152,192,VIRSorter_0000009152-gene_149-gene_192,44,2,6,gene_170-gene_188:6.67156783875046,,gene_149-gene_192:14.90317942803103,,,
VIRSorter_0000009156,123,VIRSorter_0000009156-gene_41-gene_95,55,2,6,gene_68-gene_91:6.71518964711991,,gene_41-gene_95:22.88595234432313,gene_58-gene_67:2.33603909845712,,
VIRSorter_0000009214,24,VIRSorter_0000009214-gene_14-gene_23,10,2,,gene_14-gene_23:2.00434768211750,,,,,
VIRSorter_0000009987-circular,138,VIRSorter_0000009987-circular-gene_7-gene_108,102,2,3,,,gene_9-gene_108:45.00804493650063,gene_7-gene_105:29.70435366126159,,
VIRSorter_0000010005,423,VIRSorter_0000010005-gene_178-gene_249,72,2,6,gene_178-gene_248:28.98573391568315,,gene_178-gene_249:33.68023240024145,,,
VIRSorter_0000010298,181,VIRSorter_0000010298-gene_38-gene_48,11,2,1,,,gene_38-gene_48:2.43667954174348,,,
VIRSorter_0000010730,172,VIRSorter_0000010730-gene_112-gene_170,59,2,5,gene_116-gene_166:2.26218119227207,,gene_112-gene_170:28.59464824028375,gene_112-gene_169:4.18346812689817,,gene_113-gene_157:2.12681775624376
VIRSorter_0000011212,76,VIRSorter_0000011212-gene_28-gene_76,49,2,3,,,gene_30-gene_76:14.58771199011117,gene_28-gene_76:3.30142090687857,,
VIRSorter_0000011411,178,VIRSorter_0000011411-gene_109-gene_124,16,2,1,,,gene_109-gene_124:3.72587426177116,,,
VIRSorter_0000012413,97,VIRSorter_0000012413-gene_1-gene_54,54,2,7,gene_26-gene_54:8.09026820520245,,gene_1-gene_54:13.27935570375821,,,
VIRSorter_0000012428,13,VIRSorter_0000012428-gene_1-gene_10,10,2,1,,,gene_1-gene_10:4.90865877729139,gene_1-gene_10:2.46543697984530,,
VIRSorter_0000012476,42,VIRSorter_0000012476-gene_10-gene_42,33,2,1,,,gene_10-gene_42:3.30312144139142,,,
VIRSorter_0000012706,47,VIRSorter_0000012706-gene_7-gene_20,14,2,1,,,gene_7-gene_20:5.40230408022861,,,
VIRSorter_0000012846,145,VIRSorter_0000012846-gene_4-gene_58,55,2,3,,,gene_4-gene_58:14.58760532793278,gene_43-gene_58:4.19126452788009,,
VIRSorter_0000013134,81,VIRSorter_0000013134-gene_1-gene_58,58,2,,gene_23-gene_34:2.04887112501067,,gene_1-gene_58:21.86487442469731,gene_2-gene_58:3.74586215996091,,
VIRSorter_0000013268,16,VIRSorter_0000013268-gene_1-gene_10,10,2,,gene_1-gene_10:5.24540191717133,,gene_1-gene_10:4.46150074594917,,,
VIRSorter_0000015351,67,VIRSorter_0000015351-gene_48-gene_65,18,2,1,,,gene_48-gene_65:5.67668640948556,,,
VIRSorter_0000015467,89,VIRSorter_0000015467-gene_1-gene_71,71,2,3,,,gene_1-gene_71:26.06585574304435,gene_1-gene_70:7.49432843797684,,gene_6-gene_27:2.09853309637687
VIRSorter_0000015523,174,VIRSorter_0000015523-gene_134-gene_174,41,2,3,,,gene_134-gene_174:3.86207777824055,,,
VIRSorter_0000015833,52,VIRSorter_0000015833-gene_16-gene_51,36,2,3,,,gene_16-gene_51:13.04191006297513,gene_17-gene_50:3.94133205774274,,
VIRSorter_0000015909,128,VIRSorter_0000015909-gene_27-gene_86,60,2,3,,,gene_27-gene_86:11.86805611801617,,,
VIRSorter_0000016642,16,VIRSorter_0000016642-gene_1-gene_10,10,2,1,,,gene_1-gene_10:4.46150074594917,,,
VIRSorter_0000016732,94,VIRSorter_0000016732-gene_14-gene_82,69,2,4,gene_33-gene_49:7.14955394407479,,gene_14-gene_82:24.92209197744613,,,gene_51-gene_77:4.70874343470335
VIRSorter_0000017012,96,VIRSorter_0000017012-gene_54-gene_84,31,2,1,gene_54-gene_79:7.15305278316665,,gene_54-gene_84:9.67916907420987,,,
VIRSorter_0000017545,67,VIRSorter_0000017545-gene_30-gene_48,19,2,,gene_30-gene_47:3.04055453021851,,gene_30-gene_48:7.99320166731254,,,
VIRSorter_0000017912,46,VIRSorter_0000017912-gene_8-gene_38,31,2,1,,,gene_8-gene_38:13.51158733784934,gene_15-gene_33:4.31983587486946,,
VIRSorter_0000018386,20,VIRSorter_0000018386-gene_10-gene_19,10,2,,,gene_10-gene_19:3.04442247554612,,,,
VIRSorter_0000018765,82,VIRSorter_0000018765-gene_59-gene_79,21,2,1,,,gene_59-gene_79:4.44259050154873,,,
VIRSorter_0000019270,85,VIRSorter_0000019270-gene_26-gene_78,53,2,4,gene_58-gene_71:6.47473059971863,,gene_26-gene_78:20.52242084881372,gene_30-gene_57:7.40621097738905,,gene_29-gene_43:4.56542484462913
VIRSorter_0000019393,163,VIRSorter_0000019393-gene_107-gene_161,55,2,5,gene_135-gene_152:11.27000892541938,,gene_107-gene_161:22.68737493711976,gene_111-gene_130:3.71452198051060,,
VIRSorter_0000019769,61,VIRSorter_0000019769-gene_1-gene_12,12,2,,gene_1-gene_11:2.87217561951906,,gene_1-gene_12:2.39751809817407,,,
