CONTIG_NAME	CALL	CONTIG_LENGTH	LOCI	ANNOTATIONS:UNIREF50	ANNOTATIONS:UNIREF90
megahit_4134	unclassified	965	--	--	--
megahit_414	unclassified	1034	--	--	--
megahit_4141	unclassified	1117	--	--	--
megahit_4145	unclassified	2089	--	--	--
megahit_4146	unclassified	1024	--	--	--
megahit_4149	unclassified	814	--	--	--
megahit_4178	unclassified	4387	--	--	--
megahit_4187	unclassified	842	--	--	--
megahit_4191	unclassified	875	--	--	--
megahit_4199	unclassified	757	--	--	--
megahit_420	unclassified	1869	--	--	--
megahit_4201	unclassified	1481	--	--	--
megahit_4206	unclassified	888	--	--	--
megahit_4210	unclassified	2001	--	--	--
megahit_4211	unclassified	917	--	--	--
megahit_4212	unclassified	1949	--	--	--
megahit_4214	unclassified	775	--	--	--
megahit_4216	unclassified	2045	--	--	--
megahit_4219	unclassified	773	--	--	--
megahit_4222	unclassified	1480	--	--	--
megahit_4230	unclassified	1030	--	--	--
megahit_4237	unclassified	801	--	--	--
megahit_4245	unclassified	893	--	--	--
megahit_4250	unclassified	877	--	--	--
megahit_4258	unclassified	10226	--	--	--
megahit_4268	unclassified	881	--	--	--
megahit_4270	unclassified	801	--	--	--
megahit_4274	unclassified	960	--	--	--
megahit_4276	unclassified	874	--	--	--
megahit_4285	unclassified	961	--	--	--
megahit_4287	unclassified	8061	--	--	--
megahit_4293	unclassified	1004	--	--	--
megahit_4301	unclassified	826	--	--	--
megahit_4304	unclassified	3938	--	--	--
megahit_4308	unclassified	9267	--	--	--
megahit_4309	unclassified	1427	--	--	--
megahit_4312	unclassified	1264	--	--	--
megahit_4313	unclassified	1659	--	--	--
megahit_4314	unclassified	2252	--	--	--
megahit_4316	unclassified	2867	--	--	--
megahit_432	unclassified	2040	--	--	--
megahit_4329	unclassified	1036	--	--	--
megahit_4333	unclassified	1236	--	--	--
megahit_4334	unclassified	1079	--	--	--
megahit_4336	unclassified	1209	--	--	--
megahit_4343	unclassified	782	--	--	--
megahit_4347	unclassified	2443	--	--	--
megahit_435	unclassified	854	--	--	--
megahit_4351	unclassified	1228	--	--	--
megahit_4356	unclassified	1600	--	--	--
megahit_4359	unclassified	1155	--	--	--
megahit_4375	unclassified	750	--	--	--
megahit_4376	unclassified	10730	--	--	--
megahit_438	unclassified	2224	--	--	--
megahit_44	unclassified	1428	--	--	--
megahit_440	unclassified	41884	--	--	--
megahit_4402	unclassified	7301	--	--	--
megahit_4406	unclassified	1616	--	--	--
megahit_4418	unclassified	861	--	--	--
megahit_4423	unclassified	1147	--	--	--
megahit_4431	unclassified	1367	--	--	--
megahit_4433	unclassified	983	--	--	--
megahit_4434	unclassified	1425	--	--	--
megahit_4440	unclassified	1327	--	--	--
megahit_4447	unclassified	1225	--	--	--
megahit_4448	unclassified	814	--	--	--
megahit_445	unclassified	2803	--	--	--
megahit_4457	unclassified	1232	--	--	--
megahit_4458	unclassified	1951	--	--	--
megahit_4462	unclassified	6753	--	--	--
megahit_4464	unclassified	1147	--	--	--
megahit_4465	unclassified	1060	--	--	--
megahit_4466	unclassified	920	--	--	--
megahit_4467	unclassified	947	--	--	--
megahit_4468	unclassified	753	--	--	--
megahit_4472	unclassified	2958	--	--	--
megahit_4473	unclassified	2048	--	--	--
megahit_4477	unclassified	986	--	--	--
megahit_4485	unclassified	2006	--	--	--
megahit_4486	unclassified	2213	--	--	--
megahit_4493	unclassified	1145	--	--	--
megahit_4500	unclassified	811	--	--	--
megahit_4503	unclassified	899	--	--	--
megahit_4507	unclassified	764	--	--	--
megahit_451	unclassified	1619	--	--	--
megahit_4513	unclassified	1100	--	--	--
megahit_4516	unclassified	2385	--	--	--
megahit_4528	unclassified	7249	--	--	--
megahit_4540	unclassified	1932	--	--	--
megahit_4541	unclassified	2950	--	--	--
megahit_4551	unclassified	1651	--	--	--
megahit_4556	unclassified	1455	--	--	--
megahit_4570	unclassified	853	--	--	--
megahit_4573	unclassified	7597	--	--	--
megahit_4574	unclassified	890	--	--	--
megahit_4580	unclassified	1828	--	--	--
megahit_4583	unclassified	780	--	--	--
megahit_4585	unclassified	1563	--	--	--
megahit_4590	unclassified	868	--	--	--
megahit_4594	unclassified	1231	--	--	--
megahit_4602	unclassified	1858	--	--	--
megahit_4604	unclassified	2253	--	--	--
megahit_461	unclassified	1133	--	--	--
megahit_4613	unclassified	1490	--	--	--
megahit_4615	unclassified	1582	--	--	--
megahit_4616	unclassified	2042	--	--	--
megahit_4621	unclassified	763	--	--	--
megahit_4623	unclassified	1393	--	--	--
megahit_4627	unclassified	756	--	--	--
megahit_4629	unclassified	860	--	--	--
megahit_4635	unclassified	12589	--	--	--
megahit_4639	unclassified	1192	--	--	--
megahit_464	unclassified	3787	--	--	--
megahit_4642	unclassified	1154	--	--	--
megahit_4648	unclassified	2335	--	--	--
megahit_4649	unclassified	1018	--	--	--
megahit_4650	unclassified	1144	--	--	--
megahit_4656	unclassified	888	--	--	--
megahit_4663	unclassified	1123	--	--	--
megahit_4667	unclassified	1145	--	--	--
megahit_4673	unclassified	2411	--	--	--
megahit_4675	unclassified	2879	--	--	--
megahit_4681	unclassified	1493	--	--	--
megahit_4684	unclassified	1087	--	--	--
megahit_4687	unclassified	1991	--	--	--
megahit_4691	unclassified	2146	--	--	--
megahit_4694	unclassified	6533	--	--	--
megahit_4698	unclassified	1110	--	--	--
megahit_4702	unclassified	811	--	--	--
megahit_4707	unclassified	1130	--	--	--
megahit_4713	unclassified	1614	--	--	--
megahit_4722	unclassified	1695	--	--	--
megahit_4725	unclassified	766	--	--	--
megahit_4730	unclassified	1071	--	--	--
megahit_4737	unclassified	4775	--	--	--
megahit_4738	unclassified	4614	--	--	--
megahit_4740	unclassified	2001	--	--	--
megahit_4742	unclassified	969	--	--	--
megahit_4744	unclassified	1328	--	--	--
megahit_4754	unclassified	2970	--	--	--
megahit_4757	unclassified	770	--	--	--
megahit_4759	unclassified	1949	--	--	--
megahit_4763	unclassified	920	--	--	--
megahit_4766	unclassified	1182	--	--	--
megahit_4769	unclassified	813	--	--	--
megahit_4771	unclassified	922	--	--	--
megahit_4775	unclassified	1411	--	--	--
megahit_4779	unclassified	1189	--	--	--
megahit_478	unclassified	1005	--	--	--
megahit_4788	unclassified	1110	--	--	--
megahit_4789	unclassified	770	--	--	--
megahit_4799	unclassified	840	--	--	--
megahit_4804	unclassified	1498	--	--	--
megahit_4808	unclassified	10272	--	--	--
megahit_4811	unclassified	1392	--	--	--
megahit_4814	unclassified	9604	4701:6604:+	UniRef50_D4LGH8	UniRef90_D4LGH8
megahit_4819	unclassified	1395	--	--	--
megahit_4824	unclassified	2425	--	--	--
megahit_4831	unclassified	832	--	--	--
megahit_4833	unclassified	2649	--	--	--
megahit_4835	unclassified	917	--	--	--
megahit_4836	unclassified	1896	--	--	--
megahit_4838	unclassified	2936	--	--	--
megahit_4839	unclassified	1165	--	--	--
megahit_484	unclassified	753	--	--	--
megahit_4853	unclassified	1672	--	--	--
megahit_4857	unclassified	1294	--	--	--
megahit_4865	unclassified	1213	--	--	--
megahit_4866	unclassified	1722	--	--	--
megahit_4868	unclassified	3533	--	--	--
megahit_4875	unclassified	858	--	--	--
megahit_4878	unclassified	981	--	--	--
megahit_4882	unclassified	7132	--	--	--
megahit_4883	unclassified	3549	--	--	--
megahit_4884	unclassified	934	--	--	--
megahit_4902	unclassified	820	--	--	--
megahit_4904	unclassified	924	--	--	--
megahit_4907	unclassified	1313	--	--	--
megahit_4911	unclassified	2122	--	--	--
megahit_4918	unclassified	783	--	--	--
megahit_4919	unclassified	815	--	--	--
megahit_4926	unclassified	1583	--	--	--
megahit_4931	unclassified	5108	--	--	--
megahit_4937	unclassified	1811	--	--	--
megahit_4947	unclassified	3387	--	--	--
megahit_4957	unclassified	6486	--	--	--
megahit_4958	unclassified	811	--	--	--
megahit_4963	unclassified	858	--	--	--
megahit_497	unclassified	902	--	--	--
megahit_4980	unclassified	3282	--	--	--
megahit_4981	unclassified	1076	--	--	--
megahit_499	unclassified	1099	--	--	--
megahit_4990	unclassified	1547	--	--	--
megahit_4995	unclassified	1290	--	--	--
megahit_4997	unclassified	3022	--	--	--
megahit_4998	unclassified	2885	--	--	--
megahit_500	unclassified	782	--	--	--
megahit_5007	unclassified	2177	--	--	--
megahit_5010	unclassified	1535	--	--	--
megahit_5013	unclassified	845	--	--	--
megahit_5018	unclassified	1412	--	--	--
megahit_5030	unclassified	1327	--	--	--
megahit_5045	unclassified	1692	--	--	--
megahit_5058	unclassified	2516	--	--	--
megahit_5062	unclassified	1068	--	--	--
megahit_5065	unclassified	823	--	--	--
megahit_5083	unclassified	824	--	--	--
megahit_5084	unclassified	792	--	--	--
megahit_5086	unclassified	1446	--	--	--
megahit_5087	unclassified	1533	--	--	--
megahit_5089	unclassified	1220	--	--	--
megahit_5090	unclassified	1242	--	--	--
megahit_5093	unclassified	1264	--	--	--
megahit_5098	unclassified	1580	--	--	--
megahit_5101	unclassified	1292	--	--	--
megahit_5106	unclassified	2794	--	--	--
megahit_5107	unclassified	794	--	--	--
megahit_5117	unclassified	1074	--	--	--
megahit_514	unclassified	1362	--	--	--
megahit_5144	unclassified	880	--	--	--
megahit_5145	unclassified	5381	--	--	--
megahit_5147	unclassified	771	--	--	--
megahit_5150	unclassified	1592	--	--	--
megahit_5169	unclassified	1839	--	--	--
megahit_5181	unclassified	1447	--	--	--
megahit_5182	unclassified	2430	--	--	--
megahit_5186	unclassified	1259	--	--	--
megahit_5189	unclassified	1364	--	--	--
megahit_519	unclassified	770	--	--	--
megahit_5200	unclassified	980	--	--	--
megahit_5221	unclassified	898	--	--	--
megahit_5223	unclassified	1674	--	--	--
megahit_5227	unclassified	1274	--	--	--
megahit_5229	unclassified	1124	--	--	--
megahit_523	unclassified	915	--	--	--
megahit_5235	unclassified	1370	--	--	--
megahit_5241	unclassified	1216	--	--	--
megahit_5242	unclassified	988	--	--	--
megahit_5261	unclassified	1137	--	--	--
megahit_5265	unclassified	3379	--	--	--
megahit_5270	unclassified	1188	--	--	--
megahit_5275	unclassified	998	--	--	--
megahit_5278	unclassified	788	--	--	--
megahit_5280	unclassified	1457	--	--	--
megahit_5283	unclassified	1624	--	--	--
megahit_5285	unclassified	1373	--	--	--
megahit_53	unclassified	1217	--	--	--
megahit_5300	unclassified	1145	--	--	--
megahit_5306	unclassified	927	--	--	--
megahit_5307	unclassified	927	--	--	--
megahit_5308	unclassified	816	--	--	--
megahit_531	unclassified	1771	--	--	--
megahit_5315	unclassified	781	--	--	--
megahit_5329	unclassified	3871	--	--	--
megahit_5331	unclassified	1827	--	--	--
megahit_5335	unclassified	872	--	--	--
megahit_5343	unclassified	10421	--	--	--
megahit_5346	unclassified	898	--	--	--
megahit_535	unclassified	832	--	--	--
megahit_5350	unclassified	2782	--	--	--
megahit_5351	unclassified	1149	--	--	--
megahit_5353	unclassified	893	--	--	--
megahit_5358	unclassified	1465	--	--	--
megahit_5368	unclassified	1695	--	--	--
megahit_5369	unclassified	1405	--	--	--
megahit_5375	unclassified	2627	--	--	--
megahit_5376	unclassified	2462	--	--	--
megahit_5380	unclassified	1469	--	--	--
megahit_5386	unclassified	1669	--	--	--
megahit_5387	unclassified	880	--	--	--
megahit_5397	unclassified	954	--	--	--
megahit_540	unclassified	1408	--	--	--
megahit_5403	unclassified	2464	--	--	--
megahit_5404	unclassified	831	--	--	--
megahit_5406	unclassified	1632	--	--	--
megahit_5407	unclassified	1937	--	--	--
megahit_5410	unclassified	4540	--	--	--
megahit_5415	unclassified	843	--	--	--
megahit_542	unclassified	1082	--	--	--
megahit_5420	unclassified	817	--	--	--
megahit_5427	unclassified	769	--	--	--
megahit_5434	unclassified	846	--	--	--
megahit_5435	unclassified	840	--	--	--
megahit_5436	unclassified	1334	--	--	--
megahit_5437	unclassified	2549	--	--	--
megahit_5442	unclassified	1999	--	--	--
megahit_5449	unclassified	813	--	--	--
megahit_5453	unclassified	864	--	--	--
megahit_5461	unclassified	1101	--	--	--
megahit_5463	unclassified	1036	--	--	--
megahit_5469	unclassified	1003	--	--	--
megahit_5477	unclassified	808	--	--	--
megahit_5484	unclassified	2069	--	--	--
megahit_5490	unclassified	1777	--	--	--
megahit_5505	unclassified	1232	--	--	--
megahit_5509	unclassified	1117	--	--	--
megahit_5516	unclassified	1303	--	--	--
megahit_5519	unclassified	1029	--	--	--
megahit_5524	unclassified	1508	--	--	--
megahit_5525	unclassified	4350	--	--	--
megahit_5527	unclassified	1048	--	--	--
megahit_5529	unclassified	1491	--	--	--
megahit_553	unclassified	2262	--	--	--
megahit_5530	unclassified	1067	--	--	--
megahit_5531	unclassified	1209	--	--	--
megahit_5534	unclassified	4793	--	--	--
megahit_554	unclassified	13118	--	--	--
megahit_5542	unclassified	1438	--	--	--
megahit_5548	unclassified	1489	--	--	--
megahit_555	unclassified	1476	--	--	--
megahit_5555	unclassified	1240	--	--	--
megahit_5557	unclassified	921	--	--	--
megahit_5564	unclassified	1110	--	--	--
megahit_5566	unclassified	818	--	--	--
megahit_5570	unclassified	879	--	--	--
megahit_5572	unclassified	11142	--	--	--
megahit_5577	unclassified	996	--	--	--
megahit_5589	unclassified	1352	--	--	--
megahit_559	unclassified	11925	--	--	--
megahit_5593	unclassified	752	--	--	--
megahit_5598	unclassified	2255	--	--	--
megahit_5599	unclassified	1092	--	--	--
megahit_5604	unclassified	1152	--	--	--
megahit_5618	unclassified	1735	--	--	--
megahit_562	unclassified	811	--	--	--
megahit_5631	unclassified	924	--	--	--
megahit_5632	unclassified	2352	--	--	--
megahit_5635	unclassified	940	--	--	--
megahit_5638	unclassified	2185	--	--	--
megahit_5639	unclassified	2512	--	--	--
megahit_5641	unclassified	1256	--	--	--
megahit_5644	unclassified	1073	1:805:+	UniRef50_A6P026	UniRef90_unknown
megahit_5650	unclassified	928	--	--	--
megahit_5652	unclassified	2028	--	--	--
megahit_5654	unclassified	894	--	--	--
megahit_5659	unclassified	2409	--	--	--
megahit_5664	unclassified	2564	--	--	--
megahit_5665	unclassified	1959	--	--	--
megahit_5669	unclassified	870	--	--	--
megahit_5680	unclassified	1165	--	--	--
megahit_5682	unclassified	990	--	--	--
megahit_5683	unclassified	1314	--	--	--
megahit_5684	unclassified	1766	--	--	--
megahit_5694	unclassified	3922	--	--	--
megahit_5696	unclassified	1036	--	--	--
megahit_5703	unclassified	808	--	--	--
megahit_5704	unclassified	1429	--	--	--
megahit_5705	unclassified	1827	--	--	--
megahit_5710	unclassified	1294	--	--	--
megahit_5711	unclassified	942	--	--	--
megahit_5712	unclassified	810	--	--	--
megahit_5735	unclassified	2186	--	--	--
megahit_5741	unclassified	4786	--	--	--
megahit_5748	unclassified	758	--	--	--
megahit_5751	unclassified	10060	--	--	--
megahit_5754	unclassified	910	--	--	--
megahit_5755	unclassified	762	--	--	--
megahit_5763	unclassified	4985	--	--	--
megahit_5765	unclassified	2016	--	--	--
megahit_5766	unclassified	1077	--	--	--
megahit_5773	unclassified	2810	--	--	--
megahit_5784	unclassified	1237	--	--	--
megahit_5794	unclassified	2108	--	--	--
megahit_5803	unclassified	1088	--	--	--
megahit_5805	unclassified	857	--	--	--
megahit_5806	unclassified	931	--	--	--
megahit_5809	unclassified	755	--	--	--
megahit_581	unclassified	1564	--	--	--
megahit_5812	unclassified	2438	--	--	--
megahit_5815	unclassified	993	--	--	--
megahit_5816	unclassified	986	--	--	--
megahit_5819	unclassified	1185	--	--	--
megahit_582	unclassified	851	--	--	--
megahit_5820	unclassified	763	--	--	--
megahit_5822	unclassified	1438	--	--	--
megahit_5824	unclassified	3604	--	--	--
megahit_5834	unclassified	1339	--	--	--
megahit_5838	unclassified	1151	--	--	--
megahit_584	unclassified	840	--	--	--
megahit_5841	unclassified	996	--	--	--
megahit_5842	unclassified	961	--	--	--
megahit_5843	unclassified	4682	--	--	--
megahit_5854	unclassified	911	--	--	--
megahit_5857	unclassified	2574	--	--	--
megahit_5858	unclassified	12100	--	--	--
megahit_5862	unclassified	2392	--	--	--
megahit_5867	unclassified	2217	--	--	--
megahit_587	unclassified	1671	--	--	--
megahit_5870	unclassified	2100	--	--	--
megahit_5871	unclassified	780	--	--	--
megahit_5873	unclassified	1012	--	--	--
megahit_5876	unclassified	815	--	--	--
megahit_5879	unclassified	896	--	--	--
megahit_588	unclassified	6473	--	--	--
megahit_5883	unclassified	859	--	--	--
megahit_5894	unclassified	1220	--	--	--
megahit_5896	unclassified	901	--	--	--
megahit_5898	unclassified	780	--	--	--
megahit_59	unclassified	2624	--	--	--
megahit_5902	unclassified	810	--	--	--
megahit_5904	unclassified	1517	--	--	--
megahit_5911	unclassified	2893	--	--	--
megahit_5915	unclassified	782	--	--	--
megahit_5916	unclassified	3462	--	--	--
megahit_5918	unclassified	1311	--	--	--
megahit_5922	unclassified	780	--	--	--
megahit_5924	unclassified	851	--	--	--
megahit_5925	unclassified	1980	--	--	--
megahit_5931	unclassified	2081	--	--	--
megahit_5933	unclassified	6017	--	--	--
megahit_5949	unclassified	781	--	--	--
megahit_5953	unclassified	784	--	--	--
megahit_5955	unclassified	844	--	--	--
megahit_5956	unclassified	2477	--	--	--
megahit_5964	unclassified	1209	--	--	--
megahit_5974	unclassified	755	--	--	--
megahit_598	unclassified	820	--	--	--
megahit_5980	unclassified	3945	--	--	--
megahit_5986	unclassified	839	--	--	--
megahit_5991	unclassified	1138	--	--	--
megahit_5995	unclassified	1591	--	--	--
megahit_6	unclassified	1622	--	--	--
megahit_6002	unclassified	907	--	--	--
megahit_6005	unclassified	1112	--	--	--
megahit_6007	unclassified	828	--	--	--
megahit_6009	unclassified	860	--	--	--
megahit_6012	unclassified	849	--	--	--
megahit_6013	unclassified	1224	--	--	--
megahit_6021	unclassified	2448	--	--	--
megahit_6025	unclassified	811	--	--	--
megahit_6026	unclassified	893	--	--	--
megahit_6028	unclassified	1097	--	--	--
megahit_6029	unclassified	1196	--	--	--
megahit_6034	unclassified	789	--	--	--
megahit_6036	unclassified	1595	--	--	--
megahit_6040	unclassified	1250	--	--	--
megahit_6043	unclassified	958	--	--	--
megahit_6046	unclassified	760	--	--	--
megahit_605	unclassified	1169	--	--	--
megahit_6067	unclassified	1717	--	--	--
megahit_6071	unclassified	15527	--	--	--
megahit_6072	unclassified	4422	--	--	--
megahit_6073	unclassified	806	--	--	--
megahit_6077	unclassified	1385	--	--	--
megahit_6081	unclassified	854	--	--	--
megahit_6087	unclassified	776	--	--	--
megahit_6096	unclassified	1688	--	--	--
megahit_6119	unclassified	1014	--	--	--
megahit_6123	unclassified	2283	--	--	--
megahit_6126	unclassified	984	--	--	--
megahit_6129	unclassified	1290	--	--	--
megahit_6131	unclassified	802	--	--	--
megahit_6132	unclassified	1111	--	--	--
megahit_6136	unclassified	847	--	--	--
megahit_614	unclassified	790	--	--	--
megahit_6166	unclassified	2171	--	--	--
megahit_6167	unclassified	971	--	--	--
megahit_6170	unclassified	1028	--	--	--
megahit_618	unclassified	882	--	--	--
megahit_6181	unclassified	931	--	--	--
megahit_6191	unclassified	1279	--	--	--
megahit_6193	unclassified	7487	--	--	--
megahit_6198	unclassified	2588	--	--	--
megahit_6199	unclassified	2018	--	--	--
megahit_6203	unclassified	988	--	--	--
megahit_6204	unclassified	1090	--	--	--
megahit_6207	unclassified	1002	--	--	--
megahit_621	unclassified	1181	--	--	--
megahit_6211	unclassified	1178	--	--	--
megahit_6214	unclassified	1604	--	--	--
megahit_6217	unclassified	919	--	--	--
megahit_6239	unclassified	1138	--	--	--
megahit_6244	unclassified	2456	--	--	--
megahit_6249	unclassified	788	--	--	--
megahit_6251	unclassified	920	--	--	--
megahit_6258	unclassified	754	--	--	--
megahit_626	unclassified	3032	--	--	--
megahit_6262	unclassified	982	--	--	--
megahit_6278	unclassified	2990	--	--	--
megahit_628	unclassified	1017	--	--	--
megahit_6284	unclassified	1070	--	--	--
megahit_6286	unclassified	1905	--	--	--
megahit_6289	unclassified	1277	--	--	--
megahit_6291	unclassified	773	--	--	--
megahit_6297	unclassified	1561	--	--	--
megahit_6303	unclassified	991	--	--	--
megahit_6304	unclassified	2424	--	--	--
megahit_6314	unclassified	778	--	--	--
megahit_6316	unclassified	6117	--	--	--
megahit_6317	unclassified	767	--	--	--
megahit_6318	unclassified	969	--	--	--
megahit_632	unclassified	1863	--	--	--
megahit_6326	unclassified	5850	--	--	--
megahit_633	unclassified	1136	--	--	--
megahit_6334	unclassified	1378	--	--	--
megahit_6345	unclassified	2533	--	--	--
megahit_6352	unclassified	1636	--	--	--
megahit_6354	unclassified	1122	--	--	--
megahit_6356	unclassified	3911	--	--	--
megahit_6357	unclassified	3586	--	--	--
megahit_6361	unclassified	760	--	--	--
megahit_6363	unclassified	1162	--	--	--
megahit_6366	unclassified	843	--	--	--
megahit_6367	unclassified	816	--	--	--
megahit_6368	unclassified	1246	--	--	--
megahit_6369	unclassified	1911	--	--	--
megahit_6373	unclassified	1569	--	--	--
megahit_638	unclassified	890	--	--	--
megahit_6381	unclassified	2765	--	--	--
megahit_6382	unclassified	1379	--	--	--
megahit_6384	unclassified	1192	--	--	--
megahit_6390	unclassified	902	--	--	--
megahit_6396	unclassified	808	--	--	--
megahit_6404	unclassified	1532	--	--	--
megahit_6405	unclassified	753	--	--	--
megahit_6414	unclassified	884	--	--	--
megahit_6415	unclassified	774	--	--	--
megahit_6421	unclassified	900	--	--	--
megahit_6426	unclassified	953	--	--	--
megahit_6436	unclassified	2417	--	--	--
megahit_6439	unclassified	1670	--	--	--
megahit_6452	unclassified	894	--	--	--
megahit_6458	unclassified	1194	--	--	--
megahit_6461	unclassified	2025	--	--	--
megahit_6466	unclassified	1188	--	--	--
megahit_6478	unclassified	1368	--	--	--
megahit_6479	unclassified	1566	--	--	--
megahit_648	unclassified	3434	--	--	--
megahit_6482	unclassified	6750	--	--	--
megahit_6487	unclassified	1747	--	--	--
megahit_6496	unclassified	3365	--	--	--
megahit_6501	unclassified	1350	--	--	--
megahit_6512	unclassified	3917	--	--	--
megahit_6515	unclassified	5938	--	--	--
megahit_6516	unclassified	817	--	--	--
megahit_6519	unclassified	1187	--	--	--
megahit_6528	unclassified	1668	--	--	--
megahit_6536	unclassified	1338	--	--	--
megahit_6547	unclassified	3144	--	--	--
megahit_6552	unclassified	2291	--	--	--
megahit_6553	unclassified	1278	--	--	--
megahit_6560	unclassified	3140	--	--	--
megahit_657	unclassified	2174	--	--	--
megahit_6574	unclassified	2307	--	--	--
megahit_6578	unclassified	1201	--	--	--
megahit_6580	unclassified	755	--	--	--
megahit_6584	unclassified	1003	--	--	--
megahit_6588	unclassified	6016	--	--	--
megahit_659	unclassified	755	--	--	--
megahit_6590	unclassified	2478	--	--	--
megahit_6592	unclassified	1057	--	--	--
megahit_6593	unclassified	1404	--	--	--
megahit_6597	unclassified	1334	--	--	--
megahit_6607	unclassified	1467	--	--	--
megahit_6612	unclassified	1158	--	--	--
megahit_6613	unclassified	850	--	--	--
megahit_6614	unclassified	1237	--	--	--
megahit_6621	unclassified	1827	--	--	--
megahit_6622	unclassified	3352	--	--	--
megahit_6626	unclassified	4161	--	--	--
megahit_6629	unclassified	2988	--	--	--
megahit_6632	unclassified	2315	--	--	--
megahit_6634	unclassified	750	--	--	--
megahit_6636	unclassified	1237	--	--	--
megahit_6637	unclassified	963	--	--	--
megahit_6647	unclassified	4164	--	--	--
megahit_6650	unclassified	1031	--	--	--
megahit_6651	unclassified	767	--	--	--
megahit_6653	unclassified	1031	--	--	--
megahit_6654	unclassified	1299	--	--	--
megahit_6658	unclassified	1086	--	--	--
megahit_6660	unclassified	1145	--	--	--
megahit_6664	unclassified	1595	--	--	--
megahit_6665	unclassified	799	--	--	--
megahit_667	unclassified	853	--	--	--
megahit_6678	unclassified	792	--	--	--
megahit_668	unclassified	946	--	--	--
megahit_6689	unclassified	1100	--	--	--
megahit_669	unclassified	757	--	--	--
megahit_6695	unclassified	906	--	--	--
megahit_67	unclassified	791	--	--	--
megahit_6713	unclassified	915	--	--	--
megahit_6717	unclassified	1938	--	--	--
megahit_6718	unclassified	1530	--	--	--
megahit_6723	unclassified	830	--	--	--
megahit_6726	unclassified	1516	--	--	--
megahit_6734	unclassified	1118	--	--	--
megahit_6737	unclassified	1155	--	--	--
megahit_6744	unclassified	2104	--	--	--
megahit_6751	unclassified	2704	--	--	--
megahit_6755	unclassified	4176	--	--	--
megahit_6769	unclassified	1266	--	--	--
megahit_6776	unclassified	1071	--	--	--
megahit_6778	unclassified	763	--	--	--
megahit_678	unclassified	754	--	--	--
megahit_6797	unclassified	2029	--	--	--
megahit_6802	unclassified	13795	--	--	--
megahit_6809	unclassified	1188	--	--	--
megahit_6819	unclassified	831	--	--	--
megahit_6820	unclassified	1442	--	--	--
megahit_6830	unclassified	1237	--	--	--
megahit_6831	unclassified	1663	--	--	--
megahit_6837	unclassified	964	--	--	--
megahit_6838	unclassified	1256	--	--	--
megahit_6849	unclassified	1215	--	--	--
megahit_6863	unclassified	1294	--	--	--
megahit_6874	unclassified	1158	--	--	--
megahit_6885	unclassified	1104	--	--	--
megahit_6895	unclassified	847	--	--	--
megahit_6896	unclassified	3369	--	--	--
megahit_6898	unclassified	782	--	--	--
megahit_69	unclassified	1226	--	--	--
megahit_6903	unclassified	1405	--	--	--
megahit_6914	unclassified	1222	--	--	--
megahit_6923	unclassified	754	--	--	--
megahit_6926	unclassified	779	--	--	--
megahit_6942	unclassified	873	--	--	--
megahit_6943	unclassified	754	--	--	--
megahit_6945	unclassified	790	--	--	--
megahit_6948	unclassified	824	--	--	--
megahit_6951	unclassified	863	--	--	--
megahit_6956	unclassified	1381	--	--	--
megahit_6962	unclassified	1037	--	--	--
megahit_6969	unclassified	2364	--	--	--
megahit_6972	unclassified	985	--	--	--
megahit_6974	unclassified	867	--	--	--
megahit_6975	unclassified	5388	--	--	--
megahit_6979	unclassified	3061	--	--	--
megahit_6982	unclassified	1029	--	--	--
megahit_6991	unclassified	1189	--	--	--
megahit_6992	unclassified	3952	--	--	--
megahit_6993	unclassified	4029	--	--	--
megahit_6996	unclassified	1388	--	--	--
megahit_6997	unclassified	1509	--	--	--
megahit_6998	unclassified	1269	--	--	--
megahit_7	unclassified	1325	--	--	--
megahit_700	unclassified	907	--	--	--
megahit_7000	unclassified	2464	--	--	--
megahit_7010	unclassified	1476	--	--	--
megahit_7013	unclassified	2074	--	--	--
megahit_7017	unclassified	1702	--	--	--
megahit_7018	unclassified	1048	--	--	--
megahit_7020	unclassified	1847	--	--	--
megahit_7028	unclassified	1377	--	--	--
megahit_7035	unclassified	828	--	--	--
megahit_7041	unclassified	2330	--	--	--
megahit_7057	unclassified	12282	--	--	--
megahit_706	unclassified	762	--	--	--
megahit_7066	unclassified	807	--	--	--
megahit_7069	unclassified	1391	--	--	--
megahit_707	unclassified	6475	--	--	--
megahit_7070	unclassified	997	--	--	--
megahit_7081	unclassified	8519	--	--	--
megahit_7090	unclassified	2066	--	--	--
megahit_7101	unclassified	755	--	--	--
megahit_7103	unclassified	2184	--	--	--
megahit_7115	unclassified	1040	--	--	--
megahit_7120	unclassified	1066	--	--	--
megahit_7128	unclassified	6078	--	--	--
megahit_7129	unclassified	1055	--	--	--
megahit_7130	unclassified	3506	--	--	--
megahit_7134	unclassified	3328	--	--	--
megahit_7136	unclassified	1228	--	--	--
megahit_7138	unclassified	1404	--	--	--
megahit_7139	unclassified	932	--	--	--
megahit_7140	unclassified	803	--	--	--
megahit_7141	unclassified	836	--	--	--
megahit_7143	unclassified	1700	--	--	--
megahit_7148	unclassified	951	--	--	--
megahit_7149	unclassified	750	--	--	--
megahit_7151	unclassified	820	--	--	--
megahit_7154	unclassified	867	--	--	--
megahit_7168	unclassified	1247	--	--	--
megahit_717	unclassified	2613	--	--	--
