CONTIG_NAME	CALL	CONTIG_LENGTH	LOCI	ANNOTATIONS:UNIREF50	ANNOTATIONS:UNIREF90
megahit_29319	unclassified	804	--	--	--
megahit_2932	unclassified	1539	--	--	--
megahit_29323	unclassified	982	--	--	--
megahit_29331	unclassified	1257	--	--	--
megahit_29332	unclassified	853	--	--	--
megahit_29333	unclassified	6581	--	--	--
megahit_29342	unclassified	5076	--	--	--
megahit_29353	unclassified	1196	--	--	--
megahit_29354	unclassified	6425	--	--	--
megahit_29359	unclassified	906	--	--	--
megahit_29360	unclassified	848	--	--	--
megahit_29364	unclassified	1266	--	--	--
megahit_29367	unclassified	943	--	--	--
megahit_29371	unclassified	1965	--	--	--
megahit_29372	unclassified	1760	--	--	--
megahit_29374	unclassified	876	--	--	--
megahit_29379	unclassified	23641	--	--	--
megahit_29381	unclassified	979	--	--	--
megahit_2944	unclassified	1186	--	--	--
megahit_2949	unclassified	859	--	--	--
megahit_2952	unclassified	868	--	--	--
megahit_2957	unclassified	1003	--	--	--
megahit_2958	unclassified	816	--	--	--
megahit_2963	unclassified	4410	--	--	--
megahit_2965	unclassified	2235	--	--	--
megahit_2971	unclassified	869	--	--	--
megahit_2974	unclassified	910	--	--	--
megahit_2985	unclassified	1010	--	--	--
megahit_2988	unclassified	977	--	--	--
megahit_2995	unclassified	1127	--	--	--
megahit_3	unclassified	762	--	--	--
megahit_3001	unclassified	762	--	--	--
megahit_3004	unclassified	1156	--	--	--
megahit_3014	unclassified	1542	--	--	--
megahit_3017	unclassified	1330	--	--	--
megahit_3019	unclassified	1176	--	--	--
megahit_3021	unclassified	770	--	--	--
megahit_3023	unclassified	778	--	--	--
megahit_3024	unclassified	917	--	--	--
megahit_3031	unclassified	780	--	--	--
megahit_3033	unclassified	1528	--	--	--
megahit_3036	unclassified	2680	--	--	--
megahit_3044	unclassified	1080	--	--	--
megahit_3047	unclassified	1229	--	--	--
megahit_305	unclassified	1085	--	--	--
megahit_3058	unclassified	950	--	--	--
megahit_3061	unclassified	1954	--	--	--
megahit_3068	unclassified	1080	--	--	--
megahit_3074	unclassified	825	--	--	--
megahit_3078	unclassified	1326	--	--	--
megahit_3083	unclassified	1904	--	--	--
megahit_3090	unclassified	992	--	--	--
megahit_3100	unclassified	3521	--	--	--
megahit_3104	unclassified	772	--	--	--
megahit_3109	unclassified	1431	--	--	--
megahit_3112	unclassified	985	--	--	--
megahit_312	unclassified	1177	--	--	--
megahit_3120	unclassified	849	--	--	--
megahit_3129	unclassified	787	--	--	--
megahit_313	unclassified	839	--	--	--
megahit_3144	unclassified	1481	--	--	--
megahit_3145	unclassified	14292	--	--	--
megahit_3146	unclassified	2490	--	--	--
megahit_3153	unclassified	1694	--	--	--
megahit_3154	unclassified	822	--	--	--
megahit_3158	unclassified	1014	--	--	--
megahit_3159	unclassified	1168	--	--	--
megahit_3165	unclassified	1510	--	--	--
megahit_3169	unclassified	2538	--	--	--
megahit_317	unclassified	3368	--	--	--
megahit_3172	unclassified	925	--	--	--
megahit_3175	unclassified	781	--	--	--
megahit_3179	unclassified	2796	--	--	--
megahit_3182	unclassified	935	--	--	--
megahit_3185	unclassified	1224	--	--	--
megahit_3197	unclassified	2053	--	--	--
megahit_3198	unclassified	1371	--	--	--
megahit_32	unclassified	1053	--	--	--
megahit_3205	unclassified	863	--	--	--
megahit_3207	unclassified	1241	--	--	--
megahit_3220	unclassified	789	--	--	--
megahit_3221	unclassified	1540	--	--	--
megahit_3234	unclassified	871	--	--	--
megahit_3237	unclassified	835	--	--	--
megahit_3239	unclassified	826	--	--	--
megahit_324	unclassified	838	--	--	--
megahit_3241	unclassified	919	--	--	--
megahit_3250	unclassified	1186	--	--	--
megahit_3252	unclassified	1234	--	--	--
megahit_3253	unclassified	1190	--	--	--
megahit_3254	unclassified	2144	--	--	--
megahit_3261	unclassified	896	--	--	--
megahit_3273	unclassified	1109	--	--	--
megahit_3275	unclassified	802	--	--	--
megahit_3276	unclassified	1153	--	--	--
megahit_3287	unclassified	1133	--	--	--
megahit_3291	unclassified	1828	--	--	--
megahit_3297	unclassified	32588	--	--	--
megahit_330	unclassified	940	--	--	--
megahit_3300	unclassified	1710	--	--	--
megahit_3304	unclassified	1032	--	--	--
megahit_3309	unclassified	2266	--	--	--
megahit_3314	unclassified	1551	--	--	--
megahit_3318	unclassified	846	--	--	--
megahit_3320	unclassified	1663	--	--	--
megahit_3323	unclassified	1012	--	--	--
megahit_3326	unclassified	846	--	--	--
megahit_3331	unclassified	1059	--	--	--
megahit_3341	unclassified	1533	--	--	--
megahit_3345	unclassified	2906	--	--	--
megahit_3349	unclassified	1026	--	--	--
megahit_3350	unclassified	817	--	--	--
megahit_3359	unclassified	1269	--	--	--
megahit_3360	unclassified	11408	--	--	--
megahit_3363	unclassified	823	--	--	--
megahit_3371	unclassified	2523	--	--	--
megahit_3372	unclassified	767	--	--	--
megahit_3373	unclassified	1630	--	--	--
megahit_3379	unclassified	3509	--	--	--
megahit_3381	unclassified	752	--	--	--
megahit_3386	unclassified	941	--	--	--
megahit_3388	unclassified	777	--	--	--
megahit_3392	unclassified	1172	--	--	--
megahit_3395	unclassified	1530	--	--	--
megahit_3404	unclassified	766	--	--	--
megahit_3409	unclassified	2522	--	--	--
megahit_341	unclassified	986	--	--	--
megahit_3418	unclassified	1161	--	--	--
megahit_342	unclassified	1523	--	--	--
megahit_3421	unclassified	863	--	--	--
megahit_3432	unclassified	1529	--	--	--
megahit_3437	unclassified	830	--	--	--
megahit_344	unclassified	4104	--	--	--
megahit_3440	unclassified	1413	--	--	--
megahit_3443	unclassified	3962	--	--	--
megahit_3447	unclassified	823	--	--	--
megahit_3457	unclassified	1187	--	--	--
megahit_3459	unclassified	2274	--	--	--
megahit_346	unclassified	1400	--	--	--
megahit_3460	unclassified	4140	--	--	--
megahit_3464	unclassified	1083	--	--	--
megahit_347	unclassified	993	--	--	--
megahit_3470	unclassified	795	--	--	--
megahit_3483	unclassified	1402	--	--	--
megahit_3493	unclassified	1087	--	--	--
megahit_3495	unclassified	1170	--	--	--
megahit_3496	unclassified	973	--	--	--
megahit_3500	unclassified	758	--	--	--
megahit_3501	unclassified	2929	--	--	--
megahit_3510	unclassified	7032	--	--	--
megahit_3514	unclassified	2272	--	--	--
megahit_3516	unclassified	1316	--	--	--
megahit_3526	unclassified	2238	--	--	--
megahit_3532	unclassified	1162	--	--	--
megahit_3534	unclassified	1273	--	--	--
megahit_3535	unclassified	850	--	--	--
megahit_3544	unclassified	2347	--	--	--
megahit_3546	unclassified	14197	--	--	--
megahit_3548	unclassified	1216	--	--	--
megahit_3554	unclassified	769	--	--	--
megahit_3555	unclassified	858	--	--	--
megahit_356	unclassified	4068	--	--	--
megahit_3561	unclassified	798	--	--	--
megahit_3570	unclassified	981	--	--	--
megahit_3582	unclassified	1613	--	--	--
megahit_3583	unclassified	1155	--	--	--
megahit_3584	unclassified	1045	--	--	--
megahit_3585	unclassified	1003	--	--	--
megahit_3588	unclassified	904	--	--	--
megahit_359	unclassified	1235	--	--	--
megahit_3596	unclassified	1296	--	--	--
megahit_36	unclassified	11435	--	--	--
megahit_3601	unclassified	2667	--	--	--
megahit_3604	unclassified	927	--	--	--
megahit_3609	unclassified	1040	--	--	--
megahit_3612	unclassified	1164	--	--	--
megahit_3615	unclassified	10708	--	--	--
megahit_3629	unclassified	1103	--	--	--
megahit_3630	unclassified	1023	--	--	--
megahit_3631	unclassified	751	--	--	--
megahit_3637	unclassified	2734	--	--	--
megahit_3642	unclassified	1292	--	--	--
megahit_3646	unclassified	902	--	--	--
megahit_3647	unclassified	840	--	--	--
megahit_3649	unclassified	1175	--	--	--
megahit_3650	unclassified	943	--	--	--
megahit_3652	unclassified	1022	--	--	--
megahit_3653	unclassified	1069	--	--	--
megahit_3654	unclassified	1285	--	--	--
megahit_3658	unclassified	792	--	--	--
megahit_366	unclassified	18902	--	--	--
megahit_3663	unclassified	916	--	--	--
megahit_3669	unclassified	1026	--	--	--
megahit_3670	unclassified	2407	--	--	--
megahit_3672	unclassified	981	--	--	--
megahit_3673	unclassified	1028	--	--	--
megahit_3676	unclassified	855	--	--	--
megahit_368	unclassified	926	--	--	--
megahit_3682	unclassified	1921	--	--	--
megahit_3686	unclassified	5977	--	--	--
megahit_3690	unclassified	764	--	--	--
megahit_3694	unclassified	1772	--	--	--
megahit_3695	unclassified	1019	--	--	--
megahit_3698	unclassified	974	--	--	--
megahit_3699	unclassified	1107	--	--	--
megahit_3702	unclassified	1404	--	--	--
megahit_3704	unclassified	752	--	--	--
megahit_3705	unclassified	39156	--	--	--
megahit_3712	unclassified	2540	--	--	--
megahit_3714	unclassified	1164	--	--	--
megahit_3715	unclassified	1734	--	--	--
megahit_3717	unclassified	1963	--	--	--
megahit_372	unclassified	922	--	--	--
megahit_3721	unclassified	794	--	--	--
megahit_3727	unclassified	1554	--	--	--
megahit_3732	unclassified	2650	--	--	--
megahit_3735	unclassified	2434	--	--	--
megahit_3736	unclassified	1547	--	--	--
megahit_3743	unclassified	1435	--	--	--
megahit_3748	unclassified	829	--	--	--
megahit_3755	unclassified	1297	--	--	--
megahit_3759	unclassified	1292	--	--	--
megahit_3762	unclassified	955	--	--	--
megahit_3764	unclassified	1143	--	--	--
megahit_3769	unclassified	1301	--	--	--
megahit_3774	unclassified	867	--	--	--
megahit_3778	unclassified	966	--	--	--
megahit_3779	unclassified	895	--	--	--
megahit_378	unclassified	937	--	--	--
megahit_3783	unclassified	1294	--	--	--
megahit_3784	unclassified	777	--	--	--
megahit_3786	unclassified	931	--	--	--
megahit_379	unclassified	1212	--	--	--
megahit_3790	unclassified	1128	--	--	--
megahit_3796	unclassified	878	--	--	--
megahit_3797	unclassified	7008	--	--	--
megahit_38	unclassified	1482	--	--	--
megahit_3809	unclassified	761	--	--	--
megahit_3813	unclassified	1037	--	--	--
megahit_3814	unclassified	818	--	--	--
megahit_3815	unclassified	851	--	--	--
megahit_3820	unclassified	1792	--	--	--
megahit_3822	unclassified	1208	--	--	--
megahit_3826	unclassified	1231	--	--	--
megahit_3833	unclassified	910	--	--	--
megahit_3835	unclassified	788	--	--	--
megahit_3837	unclassified	1321	--	--	--
megahit_3842	unclassified	808	--	--	--
megahit_3847	unclassified	784	--	--	--
megahit_3848	unclassified	991	--	--	--
megahit_3851	unclassified	1042	--	--	--
megahit_3861	unclassified	955	--	--	--
megahit_3865	unclassified	1250	--	--	--
megahit_3867	unclassified	1085	--	--	--
megahit_3868	unclassified	2072	--	--	--
megahit_388	unclassified	1514	--	--	--
megahit_3882	unclassified	867	--	--	--
megahit_3887	unclassified	819	--	--	--
megahit_39	unclassified	922	--	--	--
megahit_3900	unclassified	942	--	--	--
megahit_3906	unclassified	1228	--	--	--
megahit_3908	unclassified	1008	--	--	--
megahit_391	unclassified	1060	--	--	--
megahit_3911	unclassified	2738	--	--	--
megahit_3917	unclassified	1296	--	--	--
megahit_3918	unclassified	2825	--	--	--
megahit_3921	unclassified	2023	--	--	--
megahit_3922	unclassified	1826	--	--	--
megahit_3926	unclassified	1099	--	--	--
megahit_3932	unclassified	1141	--	--	--
megahit_3934	unclassified	974	--	--	--
megahit_3936	unclassified	1451	--	--	--
megahit_3939	unclassified	834	--	--	--
megahit_3940	unclassified	850	--	--	--
megahit_3946	unclassified	1095	--	--	--
megahit_3947	unclassified	4529	--	--	--
megahit_3949	unclassified	1455	--	--	--
megahit_3951	unclassified	2544	--	--	--
megahit_3952	unclassified	1313	--	--	--
megahit_3954	unclassified	1410	--	--	--
megahit_3965	unclassified	4279	--	--	--
megahit_3967	unclassified	1212	--	--	--
megahit_3970	unclassified	1101	--	--	--
megahit_3975	unclassified	1282	--	--	--
megahit_3982	unclassified	9296	--	--	--
megahit_3983	unclassified	2191	--	--	--
megahit_3984	unclassified	769	--	--	--
megahit_3986	unclassified	1003	--	--	--
megahit_3988	unclassified	1894	--	--	--
megahit_4	unclassified	914	--	--	--
megahit_4003	unclassified	884	--	--	--
megahit_4004	unclassified	1863	--	--	--
megahit_4008	unclassified	817	--	--	--
megahit_4010	unclassified	869	--	--	--
megahit_4011	unclassified	1786	--	--	--
megahit_4012	unclassified	937	--	--	--
megahit_4013	unclassified	1010	--	--	--
megahit_402	unclassified	926	--	--	--
megahit_4020	unclassified	1049	--	--	--
megahit_4027	unclassified	1456	--	--	--
megahit_4034	unclassified	794	--	--	--
megahit_4036	unclassified	930	--	--	--
megahit_404	unclassified	1145	--	--	--
megahit_4040	unclassified	1420	--	--	--
megahit_4045	unclassified	9711	--	--	--
megahit_4046	unclassified	987	--	--	--
megahit_4047	unclassified	1055	--	--	--
megahit_4050	unclassified	1298	--	--	--
megahit_4054	unclassified	897	--	--	--
megahit_4056	unclassified	777	--	--	--
megahit_406	unclassified	6267	--	--	--
megahit_4061	unclassified	819	--	--	--
megahit_4062	unclassified	900	--	--	--
megahit_4063	unclassified	938	--	--	--
megahit_407	unclassified	873	--	--	--
megahit_4075	unclassified	894	--	--	--
megahit_4077	unclassified	5019	--	--	--
megahit_4086	unclassified	858	--	--	--
megahit_4087	unclassified	864	--	--	--
megahit_4088	unclassified	3438	--	--	--
megahit_4089	unclassified	1517	--	--	--
megahit_409	unclassified	977	--	--	--
megahit_4090	unclassified	881	--	--	--
megahit_4091	unclassified	1646	--	--	--
megahit_4092	unclassified	5148	--	--	--
megahit_41	unclassified	796	--	--	--
megahit_410	unclassified	1047	--	--	--
megahit_4100	unclassified	1017	--	--	--
megahit_4108	unclassified	1193	--	--	--
megahit_4119	unclassified	2605	--	--	--
megahit_4128	unclassified	920	--	--	--
megahit_4132	unclassified	6318	--	--	--
megahit_4135	unclassified	841	--	--	--
megahit_4138	unclassified	1413	--	--	--
megahit_4141	unclassified	22540	--	--	--
megahit_4143	unclassified	3327	--	--	--
megahit_4151	unclassified	2352	--	--	--
megahit_416	unclassified	4328	--	--	--
megahit_4161	unclassified	836	--	--	--
megahit_4172	unclassified	765	--	--	--
megahit_4174	unclassified	836	--	--	--
megahit_4178	unclassified	2036	--	--	--
megahit_4179	unclassified	1986	--	--	--
megahit_4192	unclassified	1538	--	--	--
megahit_4193	unclassified	1172	--	--	--
megahit_4194	unclassified	1246	--	--	--
megahit_4199	unclassified	2414	--	--	--
megahit_4200	unclassified	888	--	--	--
megahit_4206	unclassified	1142	--	--	--
megahit_4207	unclassified	1070	--	--	--
megahit_4208	unclassified	1010	--	--	--
megahit_4219	unclassified	886	--	--	--
megahit_4223	unclassified	4648	--	--	--
megahit_4228	unclassified	809	--	--	--
megahit_4229	unclassified	3164	--	--	--
megahit_4237	unclassified	1009	--	--	--
megahit_4240	unclassified	2114	--	--	--
megahit_4242	unclassified	1010	--	--	--
megahit_4245	unclassified	1153	--	--	--
megahit_4256	unclassified	914	--	--	--
megahit_4257	unclassified	1044	--	--	--
megahit_426	unclassified	1540	--	--	--
megahit_4269	unclassified	1468	--	--	--
megahit_4275	unclassified	796	--	--	--
megahit_4277	unclassified	2540	--	--	--
megahit_4282	unclassified	884	--	--	--
megahit_4291	unclassified	933	--	--	--
megahit_4297	unclassified	2110	--	--	--
megahit_4299	unclassified	3001	--	--	--
megahit_430	unclassified	1227	--	--	--
megahit_4303	unclassified	755	--	--	--
megahit_4310	unclassified	869	--	--	--
megahit_4313	unclassified	780	--	--	--
megahit_4314	unclassified	912	--	--	--
megahit_4315	unclassified	3249	--	--	--
megahit_4318	unclassified	793	--	--	--
megahit_434	unclassified	848	--	--	--
megahit_4351	unclassified	1344	--	--	--
megahit_4357	unclassified	762	--	--	--
megahit_4359	unclassified	784	--	--	--
megahit_4376	unclassified	1044	--	--	--
megahit_4379	unclassified	916	--	--	--
megahit_4385	unclassified	930	--	--	--
megahit_4386	unclassified	792	--	--	--
megahit_4387	unclassified	1599	--	--	--
megahit_4389	unclassified	1066	--	--	--
megahit_4398	unclassified	1184	--	--	--
megahit_4399	unclassified	2421	--	--	--
megahit_44	unclassified	1096	--	--	--
megahit_440	unclassified	3116	--	--	--
megahit_4404	unclassified	1160	--	--	--
megahit_4405	unclassified	1331	--	--	--
megahit_4407	unclassified	1857	--	--	--
megahit_4408	unclassified	1086	--	--	--
megahit_4415	unclassified	1148	--	--	--
megahit_4416	unclassified	1050	--	--	--
megahit_4422	unclassified	2783	--	--	--
megahit_4424	unclassified	1032	--	--	--
megahit_4427	unclassified	1240	--	--	--
megahit_4433	unclassified	4756	--	--	--
megahit_4434	unclassified	1025	--	--	--
megahit_4441	unclassified	1195	--	--	--
megahit_4455	unclassified	1616	--	--	--
megahit_4457	unclassified	757	--	--	--
megahit_4465	unclassified	1544	--	--	--
megahit_4471	unclassified	751	--	--	--
megahit_4478	unclassified	2105	--	--	--
megahit_448	unclassified	1609	--	--	--
megahit_4480	unclassified	4822	--	--	--
megahit_4485	unclassified	1875	--	--	--
megahit_4488	unclassified	814	--	--	--
megahit_4496	unclassified	791	--	--	--
megahit_4497	unclassified	1772	--	--	--
megahit_4498	unclassified	802	--	--	--
megahit_45	unclassified	868	--	--	--
megahit_4502	unclassified	1022	--	--	--
megahit_4507	unclassified	882	--	--	--
megahit_4515	unclassified	910	--	--	--
megahit_4521	unclassified	936	--	--	--
megahit_4522	unclassified	806	--	--	--
megahit_4529	unclassified	1133	--	--	--
megahit_4535	unclassified	793	--	--	--
megahit_4537	unclassified	2124	--	--	--
megahit_4538	unclassified	793	--	--	--
megahit_4540	unclassified	2684	--	--	--
megahit_4543	unclassified	2107	--	--	--
megahit_4548	unclassified	3454	--	--	--
megahit_4549	unclassified	993	--	--	--
megahit_455	unclassified	816	--	--	--
megahit_4550	unclassified	1088	--	--	--
megahit_4552	unclassified	1646	--	--	--
megahit_4554	unclassified	995	--	--	--
megahit_4556	unclassified	1078	--	--	--
megahit_456	unclassified	1167	--	--	--
megahit_4570	unclassified	1220	--	--	--
megahit_4580	unclassified	1528	--	--	--
megahit_4581	unclassified	1200	--	--	--
megahit_4588	unclassified	1275	--	--	--
megahit_459	unclassified	988	--	--	--
megahit_4604	unclassified	1141	--	--	--
megahit_4608	unclassified	896	--	--	--
megahit_4610	unclassified	1620	--	--	--
megahit_4613	unclassified	1620	--	--	--
megahit_4617	unclassified	7951	--	--	--
megahit_4635	unclassified	1195	--	--	--
megahit_4645	unclassified	2256	--	--	--
megahit_4649	unclassified	3076	--	--	--
megahit_4654	unclassified	6813	--	--	--
megahit_4655	unclassified	760	--	--	--
megahit_4659	unclassified	1308	--	--	--
megahit_4661	unclassified	1421	--	--	--
megahit_4664	unclassified	1348	--	--	--
megahit_4672	unclassified	876	--	--	--
megahit_468	unclassified	788	--	--	--
megahit_4680	unclassified	886	--	--	--
megahit_4692	unclassified	1026	--	--	--
megahit_4694	unclassified	2766	--	--	--
megahit_4699	unclassified	1104	--	--	--
megahit_4700	unclassified	1224	--	--	--
megahit_4705	unclassified	9611	--	--	--
megahit_4710	unclassified	2489	--	--	--
megahit_4715	unclassified	1863	--	--	--
megahit_4716	unclassified	934	--	--	--
megahit_4717	unclassified	1274	--	--	--
megahit_4719	unclassified	4966	--	--	--
megahit_4727	unclassified	1225	--	--	--
megahit_4730	unclassified	2489	--	--	--
megahit_4731	unclassified	1344	--	--	--
megahit_4732	unclassified	4154	--	--	--
megahit_4733	unclassified	1084	--	--	--
megahit_4736	unclassified	1102	--	--	--
megahit_4738	unclassified	937	--	--	--
megahit_4740	unclassified	1326	--	--	--
megahit_4744	unclassified	1407	--	--	--
megahit_4748	unclassified	844	--	--	--
megahit_4755	unclassified	25508	--	--	--
megahit_4758	unclassified	1532	--	--	--
megahit_4765	unclassified	899	--	--	--
megahit_4767	unclassified	911	--	--	--
megahit_477	unclassified	938	--	--	--
megahit_4772	unclassified	1756	--	--	--
megahit_4774	unclassified	1294	--	--	--
megahit_4775	unclassified	14630	--	--	--
megahit_4781	unclassified	2012	--	--	--
megahit_4782	unclassified	10585	--	--	--
megahit_4784	unclassified	1309	--	--	--
megahit_479	unclassified	1880	--	--	--
megahit_4791	unclassified	809	--	--	--
megahit_4799	unclassified	1094	--	--	--
megahit_4810	unclassified	1809	--	--	--
megahit_4815	unclassified	1192	--	--	--
megahit_4820	unclassified	1561	--	--	--
megahit_4822	unclassified	839	--	--	--
megahit_4824	unclassified	1106	--	--	--
megahit_4825	unclassified	1254	--	--	--
megahit_4827	unclassified	966	--	--	--
megahit_483	unclassified	3744	--	--	--
megahit_4830	unclassified	804	--	--	--
megahit_4835	unclassified	1399	--	--	--
megahit_4837	unclassified	794	--	--	--
megahit_4842	unclassified	1474	--	--	--
megahit_4851	unclassified	864	--	--	--
megahit_4852	unclassified	767	--	--	--
megahit_4857	unclassified	1520	--	--	--
megahit_486	unclassified	6089	--	--	--
megahit_4860	unclassified	822	--	--	--
megahit_4861	unclassified	2820	--	--	--
megahit_4865	unclassified	1096	--	--	--
megahit_4874	unclassified	1290	--	--	--
megahit_4888	unclassified	904	--	--	--
megahit_489	unclassified	1469	--	--	--
megahit_490	unclassified	931	--	--	--
megahit_4906	unclassified	871	--	--	--
megahit_4907	unclassified	1232	--	--	--
megahit_4913	unclassified	986	--	--	--
megahit_4917	unclassified	812	--	--	--
megahit_4922	unclassified	4166	--	--	--
megahit_4928	unclassified	820	--	--	--
megahit_4929	unclassified	2230	--	--	--
megahit_4931	unclassified	3266	--	--	--
megahit_4934	unclassified	1832	--	--	--
megahit_4936	unclassified	1667	--	--	--
megahit_4937	unclassified	1341	--	--	--
megahit_4939	unclassified	1217	--	--	--
megahit_4941	unclassified	1570	--	--	--
megahit_4942	unclassified	774	--	--	--
megahit_4943	unclassified	1589	--	--	--
megahit_4944	unclassified	1410	--	--	--
megahit_4947	unclassified	1240	--	--	--
megahit_4948	unclassified	1664	--	--	--
megahit_4950	unclassified	1144	--	--	--
megahit_4958	unclassified	1074	--	--	--
megahit_4963	unclassified	1025	--	--	--
megahit_4967	unclassified	2094	--	--	--
megahit_497	unclassified	2317	--	--	--
megahit_4977	unclassified	1218	--	--	--
megahit_4988	unclassified	980	--	--	--
megahit_4990	unclassified	2646	--	--	--
megahit_4992	unclassified	1165	--	--	--
megahit_4993	unclassified	847	--	--	--
megahit_50	unclassified	2466	--	--	--
megahit_5000	unclassified	883	--	--	--
megahit_5002	unclassified	1717	--	--	--
megahit_5004	unclassified	867	--	--	--
megahit_501	unclassified	7398	--	--	--
megahit_5012	unclassified	1166	--	--	--
megahit_5014	unclassified	864	--	--	--
megahit_5017	unclassified	1747	--	--	--
megahit_5018	unclassified	3725	--	--	--
megahit_5026	unclassified	1019	--	--	--
megahit_5030	unclassified	1127	--	--	--
megahit_5036	unclassified	752	--	--	--
megahit_5037	unclassified	796	--	--	--
megahit_504	unclassified	1012	--	--	--
megahit_5048	unclassified	787	--	--	--
megahit_505	unclassified	932	--	--	--
megahit_5050	unclassified	3624	--	--	--
megahit_5055	unclassified	892	--	--	--
megahit_506	unclassified	1156	--	--	--
megahit_5062	unclassified	1126	--	--	--
megahit_5068	unclassified	972	--	--	--
megahit_507	unclassified	764	--	--	--
megahit_5072	unclassified	2312	--	--	--
megahit_5079	unclassified	2593	--	--	--
megahit_5083	unclassified	1338	--	--	--
megahit_5086	unclassified	11823	--	--	--
megahit_5087	unclassified	791	--	--	--
megahit_5095	unclassified	823	--	--	--
megahit_510	unclassified	1722	--	--	--
megahit_5105	unclassified	1355	--	--	--
megahit_5106	unclassified	782	--	--	--
megahit_5110	unclassified	1544	--	--	--
megahit_5111	unclassified	2790	--	--	--
megahit_5115	unclassified	2333	--	--	--
megahit_5118	unclassified	792	--	--	--
megahit_512	unclassified	860	--	--	--
megahit_5125	unclassified	827	--	--	--
megahit_5126	unclassified	890	--	--	--
megahit_5129	unclassified	1415	--	--	--
megahit_5130	unclassified	957	--	--	--
megahit_5133	unclassified	1133	--	--	--
megahit_5141	unclassified	855	--	--	--
megahit_5144	unclassified	3040	--	--	--
megahit_5147	unclassified	948	--	--	--
megahit_5148	unclassified	770	--	--	--
megahit_5159	unclassified	1509	--	--	--
megahit_517	unclassified	1156	--	--	--
megahit_5170	unclassified	3226	--	--	--
megahit_5174	unclassified	1125	--	--	--
megahit_5182	unclassified	1020	--	--	--
megahit_5183	unclassified	783	--	--	--
megahit_5185	unclassified	1212	--	--	--
megahit_519	unclassified	832	--	--	--
megahit_5198	unclassified	28573	--	--	--
megahit_5204	unclassified	3864	--	--	--
megahit_5209	unclassified	1523	--	--	--
megahit_5212	unclassified	1031	--	--	--
megahit_5214	unclassified	1003	--	--	--
megahit_5217	unclassified	1068	--	--	--
megahit_5224	unclassified	904	--	--	--
megahit_5230	unclassified	780	--	--	--
megahit_5240	unclassified	1354	--	--	--
megahit_5243	unclassified	1136	--	--	--
megahit_5245	unclassified	2111	--	--	--
megahit_5251	unclassified	1085	--	--	--
megahit_5262	unclassified	1449	--	--	--
megahit_5266	unclassified	2227	--	--	--
megahit_5270	unclassified	1368	--	--	--
megahit_5276	unclassified	917	--	--	--
megahit_5278	unclassified	863	--	--	--
megahit_5280	unclassified	4819	--	--	--
megahit_5287	unclassified	1186	--	--	--
megahit_5288	unclassified	1414	--	--	--
megahit_5290	unclassified	895	--	--	--
megahit_5291	unclassified	761	--	--	--
megahit_5292	unclassified	1729	--	--	--
megahit_5298	unclassified	1224	--	--	--
megahit_5299	unclassified	2180	--	--	--
megahit_53	unclassified	1365	--	--	--
megahit_530	unclassified	3147	--	--	--
megahit_5302	unclassified	750	--	--	--
megahit_5307	unclassified	7376	--	--	--
megahit_5308	unclassified	1016	--	--	--
megahit_5309	unclassified	1152	--	--	--
megahit_5312	unclassified	885	--	--	--
megahit_5314	unclassified	1382	--	--	--
megahit_5315	unclassified	768	--	--	--
megahit_5318	unclassified	814	--	--	--
megahit_5320	unclassified	1235	--	--	--
megahit_5321	unclassified	1129	--	--	--
megahit_5322	unclassified	965	--	--	--
megahit_5324	unclassified	998	--	--	--
megahit_5325	unclassified	1095	--	--	--
megahit_5329	unclassified	1491	--	--	--
megahit_5330	unclassified	2531	--	--	--
megahit_5331	unclassified	1056	--	--	--
megahit_5337	unclassified	800	--	--	--
megahit_5339	unclassified	1082	--	--	--
megahit_5345	unclassified	3123	--	--	--
megahit_5348	unclassified	2013	--	--	--
megahit_5351	unclassified	810	--	--	--
megahit_5352	unclassified	4409	--	--	--
megahit_5353	unclassified	16521	--	--	--
megahit_5354	unclassified	6914	--	--	--
megahit_5358	unclassified	851	--	--	--
megahit_5360	unclassified	1112	--	--	--
megahit_5369	unclassified	979	--	--	--
megahit_5373	unclassified	1060	--	--	--
megahit_5374	unclassified	890	--	--	--
megahit_5378	unclassified	1295	--	--	--
megahit_5385	unclassified	1209	--	--	--
megahit_5388	unclassified	1052	--	--	--
megahit_5389	unclassified	753	--	--	--
megahit_5401	unclassified	1159	--	--	--
megahit_5402	unclassified	836	--	--	--
megahit_5416	unclassified	891	--	--	--
megahit_5419	unclassified	857	--	--	--
megahit_5422	unclassified	1567	--	--	--
megahit_5424	unclassified	1523	--	--	--
megahit_5426	unclassified	1730	--	--	--
megahit_543	unclassified	871	--	--	--
megahit_5431	unclassified	1674	--	--	--
megahit_5433	unclassified	3615	--	--	--
megahit_5435	unclassified	4160	--	--	--
megahit_5444	unclassified	784	--	--	--
megahit_5450	unclassified	1109	--	--	--
megahit_546	unclassified	2270	--	--	--
megahit_5460	unclassified	1043	--	--	--
megahit_5464	unclassified	1002	--	--	--
megahit_5465	unclassified	895	--	--	--
megahit_5471	unclassified	1476	--	--	--
megahit_5472	unclassified	838	--	--	--
megahit_5478	unclassified	1071	--	--	--
megahit_548	unclassified	1448	--	--	--
megahit_5482	unclassified	837	--	--	--
megahit_5489	unclassified	1103	--	--	--
megahit_5500	unclassified	1932	--	--	--
megahit_5504	unclassified	1449	--	--	--
