CONTIG_NAME	CALL	CONTIG_LENGTH	MIN_MAX_SCORE	AVG_MAX_SCORE	SYNTENY	DIRECTION	CLADE_A	CLADE_B	LCA	MELDED_A	MELDED_B	TAXONOMY_A	TAXONOMY_B	LOCI	ANNOTATIONS:UNIREF50	ANNOTATIONS:UNIREF90
megahit_5982	lgt	7928	0.9973	0.9995	AAAAAAAB	A?B	s__Lachnospiraceae_bacterium_7_1_58FAA	g__Oscillibacter	o__Clostridiales	--	s__Oscillibacter_sp_KLE_1728; s__Oscillibacter_sp_KLE_1745	r__Root|k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Lachnospiraceae_noname|s__Lachnospiraceae_bacterium_7_1_58FAA	r__Root|k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Oscillospiraceae|g__Oscillibacter	1:699:-|842:2500:-|2551:3318:-|3325:4095:-|4085:4903:-|4900:5676:-|6017:6985:-|7194:7928:-	UniRef50_B8FSW8|UniRef50_D4JY22|UniRef50_B8FSX1|UniRef50_B8FSX2|UniRef50_D4JXE4|UniRef50_H1CIM5|UniRef50_D4JY19|UniRef50_G4KW08	UniRef90_H1CIN0|UniRef90_H1CIM9|UniRef90_H1CIM8|UniRef90_H1CIM7|UniRef90_H1CIM6|UniRef90_H1CIM5|UniRef90_H1CIM4|UniRef90_U2S6K1
megahit_5993	lgt	2082	0.9650	0.9761	AB	A?B	s__Ruminococcus_sp_JC304	s__Ruminococcus_sp_5_1_39BFAA	g__Ruminococcus	--	--	r__Root|k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcus|s__Ruminococcus_sp_JC304	r__Root|k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcus|s__Ruminococcus_sp_5_1_39BFAA	1:1230:+|1464:2082:+	UniRef50_P0AGM8|UniRef50_D3EAX0	UniRef90_R7D7B2|UniRef90_R7CNG3
megahit_6209	lgt	49627	0.8038	0.9728	ABBBBBBBBBBBB*BBBBBBBBBBBBBBBBBB*BBBBBBB	A?B	g__Ruminococcus	g__Eubacterium	o__Clostridiales	--	--	r__Root|k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcus	r__Root|k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Eubacteriaceae|g__Eubacterium	1:801:+|886:2015:+|2145:3134:+|3211:3918:+|3945:5078:+|5302:6363:+|6484:7395:+|7388:8602:+|8631:9881:+|10005:12116:+|12226:13218:+|13384:16371:+|16519:17430:+|17597:18979:-|19166:20221:-|20247:20747:-|20750:21214:-|21231:21728:-|21739:21969:-|22093:23142:-|23490:24416:-|24704:25954:+|26007:26456:+|26684:26884:+|31548:32990:+|33126:34007:+|34004:34906:+|34937:35929:+|35945:36457:+|36471:37220:+|37235:38035:+|38037:39047:+|39398:40855:+|40852:41406:+|41670:43829:+|43807:45459:+|45939:46736:+|46764:46977:+|47010:48368:+|48431:49453:-	UniRef50_B7GMM8|UniRef50_R6Z187|UniRef50_R6ENR6|UniRef50_R5KFS1|UniRef50_R5U355|UniRef50_R5KA32|UniRef50_R5TQK5|UniRef50_R5TIQ9|UniRef50_R5U9D1|UniRef50_R6G2K1|UniRef50_D9R0R0|UniRef50_unknown|UniRef50_R5U6T1|UniRef50_R5TDI4|UniRef50_D4J0C2|UniRef50_R5TGE8|UniRef50_R5U0U1|UniRef50_R5U6T5|UniRef50_R5TGE6|UniRef50_R6NMS7|UniRef50_R5TZC0|UniRef50_R6GBS9|UniRef50_R5TLT9|UniRef50_R5TF68|UniRef50_U2RJA5|UniRef50_D4JAR7|UniRef50_R5TLT5|UniRef50_R5TF64|UniRef50_R5U5H0|UniRef50_R6WHC8|UniRef50_R5TF74|UniRef50_R6LFZ7|UniRef50_N2A8C4|UniRef50_R6V911|UniRef50_R5KUY6|UniRef50_R5HI17|UniRef50_I5AV61|UniRef50_U2RB06|UniRef50_R5BLT4|UniRef50_R5IHK2	UniRef90_C6JAD5|UniRef90_R5TQK9|UniRef90_R5TIR2|UniRef90_R5U9D5|UniRef90_R5U355|UniRef90_R5TIU0|UniRef90_R5TQK5|UniRef90_R5TIQ9|UniRef90_R5U9D1|UniRef90_U2R647|UniRef90_R5TGE3|UniRef90_unknown|UniRef90_R5U6T1|UniRef90_R5TGE1|UniRef90_R5TN36|UniRef90_R5TGE8|UniRef90_R5U0U1|UniRef90_R5U6T5|UniRef90_R5TGE6|UniRef90_R5TN40|UniRef90_R5TZC0|UniRef90_R5TF84|UniRef90_R5TLT9|UniRef90_R5TF68|UniRef90_U2RJA5|UniRef90_R5TF79|UniRef90_R5TLT5|UniRef90_R5TF64|UniRef90_R5U5H0|UniRef90_R5TZA6|UniRef90_R5TF74|UniRef90_R5TLS9|UniRef90_U2Q444|UniRef90_R5U3Z1|UniRef90_unknown|UniRef90_R5TKF3|UniRef90_R5U272|UniRef90_U2RB06|UniRef90_R5THS6|UniRef90_R5TPD6
megahit_6534	lgt	1168	0.8922	0.9105	AB	A?B	s__Coprococcus_comes	s__Eubacterium_rectale	o__Clostridiales	--	--	r__Root|k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Coprococcus|s__Coprococcus_comes	r__Root|k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Eubacteriaceae|g__Eubacterium|s__Eubacterium_rectale	2:843:-|864:1167:-	UniRef50_R5HBG1|UniRef50_D4JI55	UniRef90_R6LPX5|UniRef90_C4Z8L0
megahit_6792	lgt	2656	0.8745	0.9182	ABA	B>A	s__Bacteroides_vulgatus	s__Bacteroides_plebeius	g__Bacteroides	--	--	r__Root|k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_vulgatus	r__Root|k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_plebeius	1:516:+|1000:1497:+|1665:2569:+	UniRef50_C9KT59|UniRef50_R5W3B3|UniRef50_D6CZE7	UniRef90_C9KT59|UniRef90_R5W3B3|UniRef90_R9HU81
megahit_6915	lgt	1191	0.8339	0.8426	AB	A?B	s__Lachnospiraceae_bacterium_3_1_57FAA_CT1	s__Desulfotomaculum_gibsoniae	o__Clostridiales	--	--	r__Root|k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Lachnospiraceae_noname|s__Lachnospiraceae_bacterium_3_1_57FAA_CT1	r__Root|k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Peptococcaceae|g__Desulfotomaculum|s__Desulfotomaculum_gibsoniae	115:698:-|897:1191:-	UniRef50_R6P3W7|UniRef50_R4KMV7	UniRef90_U2CXF7|UniRef90_R4KMV7
megahit_7042	lgt	10262	0.8520	0.9855	AAAAAAAAAABB	A?B	s__Lachnospiraceae_bacterium_7_1_58FAA	g__Oscillibacter	o__Clostridiales	--	s__Oscillibacter_sp_KLE_1728; s__Oscillibacter_sp_KLE_1745	r__Root|k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Lachnospiraceae_noname|s__Lachnospiraceae_bacterium_7_1_58FAA	r__Root|k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Oscillospiraceae|g__Oscillibacter	161:1102:-|1223:1546:-|1533:1817:-|2078:4009:-|4411:4905:-|5157:5357:-|5412:6011:-|6028:6405:-|6687:6926:+|6947:8584:+|8692:9465:-|9632:10262:-	UniRef50_H1CE05|UniRef50_U2QUT3|UniRef50_K1TAM6|UniRef50_U2AYT0|UniRef50_H1CE01|UniRef50_H1CE00|UniRef50_H1CHI4|UniRef50_R6U831|UniRef50_H1CDZ7|UniRef50_R5D8W0|UniRef50_R6Q4H7|UniRef50_R6YU93	UniRef90_H1CE05|UniRef90_H1CE04|UniRef90_K1TAM6|UniRef90_H1CE02|UniRef90_H1CE01|UniRef90_H1CE00|UniRef90_H1CDZ9|UniRef90_H1CDZ8|UniRef90_H1CDZ7|UniRef90_H1CDZ6|UniRef90_U2SF26|UniRef90_G4KT34
megahit_7264	lgt	8972	0.8060	0.9605	ABBBBBBBBBBB	A?B	g__Lachnospiraceae_noname	g__Butyrivibrio	f__Lachnospiraceae	--	--	r__Root|k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Lachnospiraceae_noname	r__Root|k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Butyrivibrio	1:1298:-|1463:1981:-|2025:2372:-|2383:2799:-|2816:3673:-|3663:3872:-|3936:5690:-|5968:6423:-|6456:6743:-|6807:7769:-|7833:8744:-|8747:8968:-	UniRef50_D4M217|UniRef50_V2XJN5|UniRef50_D4RXZ1|UniRef50_D4RXZ2|UniRef50_U2UDA6|UniRef50_D4RXZ4|UniRef50_V2Z615|UniRef50_D4RXZ6|UniRef50_D4RXZ7|UniRef50_N2B8I6|UniRef50_D4JD37|UniRef50_D4JDM3	UniRef90_A5ZNT5|UniRef90_D4RXZ0|UniRef90_D4RXZ1|UniRef90_D4RXZ2|UniRef90_D4RXZ3|UniRef90_D4RXZ4|UniRef90_D4RXZ5|UniRef90_D4RXZ6|UniRef90_D4RXZ7|UniRef90_D4RXZ8|UniRef90_D4RXZ9|UniRef90_D4RY00
megahit_7317	lgt	838	0.9327	0.9486	AB	A?B	s__Ruminococcus_sp_JC304	s__Ruminococcus_sp_5_1_39BFAA	g__Ruminococcus	--	--	r__Root|k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcus|s__Ruminococcus_sp_JC304	r__Root|k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcus|s__Ruminococcus_sp_5_1_39BFAA	1:424:-|542:838:-	UniRef50_R7N281|UniRef50_C6JG32	UniRef90_UPI00031F5728|UniRef90_unknown
megahit_7436	lgt	3505	0.9073	0.9432	AAB	A?B	o__Clostridiales	o__Erysipelotrichales	p__Firmicutes	--	--	r__Root|k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales	r__Root|k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales	340:1617:-|1796:2452:-|2618:2827:-	UniRef50_Q8RBG6|UniRef50_R6WA96|UniRef50_R6W304	UniRef90_D4JMS4|UniRef90_R9MUQ5|UniRef90_H1BBF3
megahit_7875	lgt	4759	0.8179	0.8751	AB	A?B	s__Ruminococcus_obeum	s__Roseburia_inulinivorans	f__Lachnospiraceae	--	--	r__Root|k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Blautia|s__Ruminococcus_obeum	r__Root|k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Roseburia|s__Roseburia_inulinivorans	1397:3346:-|3595:4756:+	UniRef50_R5I890|UniRef50_C0FN99	UniRef90_unknown|UniRef90_C0FN99
megahit_8655	lgt	6800	0.9644	0.9841	AAAB	A?B	s__Bacteroides_pectinophilus	s__Coprococcus_catus	o__Clostridiales	--	--	r__Root|k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiales_noname|g__Clostridiales_noname|s__Bacteroides_pectinophilus	r__Root|k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Coprococcus|s__Coprococcus_catus	553:1767:-|2180:2741:-|2770:3525:-|5697:6800:-	UniRef50_F5YIA1|UniRef50_C4Z7W1|UniRef50_C4Z7W0|UniRef50_E0S318	UniRef90_C4Z7W2|UniRef90_C4Z7W1|UniRef90_C4Z7W0|UniRef90_D4JBH4
megahit_8667	lgt	72212	0.9195	0.9934	AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA*BBBB	A?B	g__Enterococcus	g__Eubacterium	p__Firmicutes	--	--	r__Root|k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Enterococcaceae|g__Enterococcus	r__Root|k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Eubacteriaceae|g__Eubacterium	1:931:+|1151:1924:-|2217:2579:-|2603:3400:-|3676:4334:+|4874:5431:+|5560:6069:-|6240:7001:-|6998:7219:-|7225:8745:-|8809:9510:-|9503:9913:-|10232:10966:+|11192:12195:+|12412:13311:-|13336:13692:-|13740:14321:-|14559:14855:+|15099:16052:-|16074:16829:-|16826:17782:-|17775:18725:-|18873:19319:+|19500:21773:-|22070:23068:-|23079:23888:-|23897:27475:-|27498:28193:-|28404:30188:-|30211:31125:-|31152:32114:-|32114:33058:-|33059:34081:-|34337:34579:-|34703:35704:-|35752:37788:-|37916:39598:-|39651:40013:-|40857:43520:+|43570:44316:-|44338:45135:-|45125:45999:-|45970:46812:-|47083:47464:-|47492:48510:-|48510:48899:-|48927:49292:-|49459:49730:-|49869:50516:-|50577:51877:-|51877:52317:-|52569:53600:-|53609:54145:-|54177:54575:-|54815:55354:-|55380:55691:-|55728:56096:-|56154:56441:-|56623:57057:-|57060:57721:-|57720:58077:-|58100:58390:-|58420:59256:-|59294:59584:-|59584:60207:-|60235:60864:-|60895:61319:-|61703:62605:-|62619:63470:-|63489:64568:-|64583:64897:-|64919:65404:-|65388:66875:-|67066:68271:-|68424:70576:-|70601:71115:-|71290:71752:-|71929:72212:-	UniRef50_S5VDQ1|UniRef50_I6T992|UniRef50_C9B8R4|UniRef50_A4VSZ7|UniRef50_A8ETK5|UniRef50_K8EUU6|UniRef50_D4MBU1|UniRef50_H5SY19|UniRef50_U5ZK77|UniRef50_Q3XYL1|UniRef50_H8L9N2|UniRef50_L7ZXF9|UniRef50_K0N363|UniRef50_W1K5R1|UniRef50_I6T9A6|UniRef50_V5XM23|UniRef50_V5XL03|UniRef50_H8L8M9|UniRef50_Q3Y050|UniRef50_P94420|UniRef50_H5T6I1|UniRef50_P94418|UniRef50_L8A2S8|UniRef50_unknown|UniRef50_K0N5R8|UniRef50_F3Y8G1|UniRef50_unknown|UniRef50_Q9KA05|UniRef50_F2F682|UniRef50_D4MFG2|UniRef50_C5DA09|UniRef50_P0A2V4|UniRef50_P50980|UniRef50_I3TY81|UniRef50_P65742|UniRef50_L8A4F6|UniRef50_J9W5M6|UniRef50_Q49X06|UniRef50_R2QQS8|UniRef50_Q8DWH1|UniRef50_D2NWE2|UniRef50_Q88XV1|UniRef50_A3CRB9|UniRef50_I4CE88|UniRef50_B9MKF3|UniRef50_Q2S3P1|UniRef50_A7FZ47|UniRef50_A7HM29|UniRef50_C0ME26|UniRef50_F2I7T6|UniRef50_B2V7J4|UniRef50_Q0BUN4|UniRef50_Q824N7|UniRef50_Q6MSN9|UniRef50_Q839F2|UniRef50_K7YLS5|UniRef50_Q30TV4|UniRef50_Q839F5|UniRef50_Q67JV0|UniRef50_Q9RXJ6|UniRef50_A1SNL3|UniRef50_A4SCR3|UniRef50_Q839G1|UniRef50_A4VYP5|UniRef50_Q02W25|UniRef50_Q4AAE0|UniRef50_B2GDX0|UniRef50_K8FD95|UniRef50_S4ZJC0|UniRef50_R7A7X4|UniRef50_C5J5A4|UniRef50_I6T9H1|UniRef50_R2QQQ2|UniRef50_Q5HRK4|UniRef50_Q1AU26|UniRef50_P66612|UniRef50_B2S684|UniRef50_A9KJL3	UniRef90_I3U386|UniRef90_unknown|UniRef90_S0JN46|UniRef90_S0K386|UniRef90_Q82ZI6|UniRef90_S0JL83|UniRef90_S0K0J0|UniRef90_S0JN42|UniRef90_unknown|UniRef90_S0JYV6|UniRef90_S0JL76|UniRef90_S0S492|UniRef90_V5XLE8|UniRef90_W1K5R1|UniRef90_S0JL72|UniRef90_S0S489|UniRef90_S0SKA3|UniRef90_S0K371|UniRef90_S0S4L9|UniRef90_S0JL66|UniRef90_S0K0H5|UniRef90_S0JN27|UniRef90_S0SDR8|UniRef90_unknown|UniRef90_I6T5A6|UniRef90_S0S480|UniRef90_unknown|UniRef90_R2STP9|UniRef90_S0S4L5|UniRef90_H8L8L6|UniRef90_H8L8L5|UniRef90_I6SB71|UniRef90_I6T9D0|UniRef90_I3TY81|UniRef90_I3TY80|UniRef90_unknown|UniRef90_unknown|UniRef90_D4MFG8|UniRef90_unknown|UniRef90_L8A2Q6|UniRef90_I6T9D9|UniRef90_S0S4J9|UniRef90_R2SEY1|UniRef90_H8L8K1|UniRef90_Q839D9|UniRef90_V5XLB9|UniRef90_P59754|UniRef90_E6LDZ6|UniRef90_H8L8J5|UniRef90_H8L8J4|UniRef90_Q839E5|UniRef90_Q839E8|UniRef90_H8L8I9|UniRef90_Q839F0|UniRef90_Q839F2|UniRef90_I6SBA0|UniRef90_G4L3C2|UniRef90_Q839F5|UniRef90_V5XLW4|UniRef90_Q839F8|UniRef90_Q839F9|UniRef90_Q839G0|UniRef90_Q839G1|UniRef90_Q839G2|UniRef90_Q839G3|UniRef90_Q839G4|UniRef90_H8L8H3|UniRef90_S0SK95|UniRef90_S0JNH7|UniRef90_S0SK59|UniRef90_S0JZC9|UniRef90_S0JLL6|UniRef90_S0K0W2|UniRef90_unknown|UniRef90_C4Z2R8|UniRef90_C4Z2R7|UniRef90_C4Z2R6|UniRef90_unknown
megahit_8866	lgt	23023	0.8288	0.9710	AAAAAAAAAAAAAAAAABBBBAAAAAAAA	B>A	g__Eubacterium	g__Peptostreptococcaceae_noname	o__Clostridiales	--	--	r__Root|k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Eubacteriaceae|g__Eubacterium	r__Root|k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Peptostreptococcaceae|g__Peptostreptococcaceae_noname	1:860:-|1157:1732:+|1773:2102:+|2147:2992:+|3133:3708:+|3680:4039:+|4021:4233:+|4226:4606:+|4633:5799:+|5801:7081:+|7071:9233:+|9328:10743:+|10747:11370:+|11681:11986:+|12006:12470:+|12486:13196:+|13259:13873:+|14334:14999:+|15088:16002:+|15995:16762:+|16782:17669:+|17940:18566:+|18586:19023:+|19060:19437:+|19446:19935:+|20028:20392:+|20419:21380:+|21386:21763:+|22148:22888:+	UniRef50_D4JHU7|UniRef50_R5U839|UniRef50_R5THJ8|UniRef50_U2QIB9|UniRef50_R5U217|UniRef50_R5U844|UniRef50_R5THK0|UniRef50_R5TP94|UniRef50_R5THN0|UniRef50_R5U223|UniRef50_R5U847|UniRef50_R5THK3|UniRef50_R5TP98|UniRef50_R5KRG9|UniRef50_R5U231|UniRef50_R5U851|UniRef50_R5THK8|UniRef50_R6RR33|UniRef50_R6N892|UniRef50_T4P8H3|UniRef50_R5U9K3|UniRef50_R5THP1|UniRef50_R5F7S3|UniRef50_U2QQF7|UniRef50_U2QI66|UniRef50_U2R1U9|UniRef50_U2RA67|UniRef50_R5TR81|UniRef50_R5UA07	UniRef90_C6JHT1|UniRef90_R5U839|UniRef90_R5THJ8|UniRef90_U2QIB9|UniRef90_unknown|UniRef90_R5U844|UniRef90_R5THK0|UniRef90_R5TP94|UniRef90_R5THN0|UniRef90_R5U223|UniRef90_R5U847|UniRef90_R5THK3|UniRef90_R5TP98|UniRef90_R5THN5|UniRef90_R5U231|UniRef90_R5U851|UniRef90_R5THK8|UniRef90_T4P1T3|UniRef90_T4P7X4|UniRef90_T4P8H3|UniRef90_T4P7G7|UniRef90_U2PBI7|UniRef90_R5U236|UniRef90_U2QQF7|UniRef90_U2QI66|UniRef90_U2R1U9|UniRef90_U2RA67|UniRef90_R5TR81|UniRef90_R5UA07
megahit_9464	lgt	36649	0.8381	0.9245	AABBBBBBBBBBBBBBBBBBBBBBBBBB	A?B	s__Dorea_longicatena	s__Blautia_sp_KLE_1732	f__Lachnospiraceae	--	--	r__Root|k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Dorea|s__Dorea_longicatena	r__Root|k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Blautia|s__Blautia_sp_KLE_1732	258:911:-|1448:2707:+|2864:3373:-|3386:5174:-|5568:6845:-|7077:7775:+|7785:10100:+|10365:10742:+|10761:11209:+|11269:12949:+|13015:13470:-|13857:14501:-|15214:16467:+|16567:17469:+|17485:18324:+|18363:20659:+|20811:21731:+|22044:23369:+|23534:25138:+|25485:26609:+|27072:27893:+|27944:28770:+|28914:30878:-|31036:31620:-|31762:32790:+|32768:34276:+|34254:35852:+|35858:36649:+	UniRef50_A6BK22|UniRef50_G2SWN8|UniRef50_R6UHQ0|UniRef50_D4KTZ7|UniRef50_R6ENC4|UniRef50_R7BQH2|UniRef50_D4LK34|UniRef50_R5NHJ1|UniRef50_D4LK32|UniRef50_D4LK31|UniRef50_D4LK30|UniRef50_R6V5I4|UniRef50_R6VJ61|UniRef50_D5HEW0|UniRef50_R5VTD5|UniRef50_D5HFR4|UniRef50_D4LK22|UniRef50_O34645|UniRef50_E6K2Y0|UniRef50_B8DKX1|UniRef50_D4LK16|UniRef50_F4A146|UniRef50_unknown|UniRef50_F4LK69|UniRef50_D4LK12|UniRef50_R6JTE4|UniRef50_R7PND1|UniRef50_R6M409	UniRef90_A6BK22|UniRef90_A6BK08|UniRef90_R5MYG5|UniRef90_D4LK37|UniRef90_R5NI74|UniRef90_D4LK35|UniRef90_D4LK34|UniRef90_R5NHJ1|UniRef90_D4LK32|UniRef90_D4LK31|UniRef90_D4LK30|UniRef90_D4LK28|UniRef90_R5MZH4|UniRef90_R5N5H4|UniRef90_R5N0D7|UniRef90_unknown|UniRef90_D4LK22|UniRef90_D4LK21|UniRef90_D4LK19|UniRef90_D4LNN6|UniRef90_D4LK16|UniRef90_R5N597|UniRef90_unknown|UniRef90_D4LK13|UniRef90_D4LK12|UniRef90_R5NBC2|UniRef90_D4LK10|UniRef90_R5NP80
megahit_9957	lgt	1106	0.8441	0.9020	AB	A?B	s__Coprococcus_comes	s__Dorea_longicatena	f__Lachnospiraceae	--	--	r__Root|k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Coprococcus|s__Coprococcus_comes	r__Root|k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Dorea|s__Dorea_longicatena	1:413:-|563:1106:-	UniRef50_R5CG37|UniRef50_D4J5G4	UniRef90_C0BC80|UniRef90_R7FX22
