CONTIG_NAME	CALL	CONTIG_LENGTH	MIN_MAX_SCORE	AVG_MAX_SCORE	SYNTENY	DIRECTION	CLADE_A	CLADE_B	LCA	MELDED_A	MELDED_B	TAXONOMY_A	TAXONOMY_B	LOCI	ANNOTATIONS:UNIREF50	ANNOTATIONS:UNIREF90
megahit_47610	lgt	33379	0.8006	0.9914	ABBBBBBBBBBBBBBBBBBBBBB*BBBBBBBBB	A?B	g__Bacillus	g__Erysipelotrichaceae_noname	p__Firmicutes	--	--	r__Root|k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Bacillaceae|g__Bacillus	r__Root|k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Erysipelotrichaceae_noname	74:302:-|839:2689:-|2667:3524:-|3524:4567:-|4576:5133:-|5235:6059:-|6069:6449:-|6470:7957:-|7994:8308:-|8361:9470:-|9471:10661:-|10684:12900:-|12901:13287:-|13297:14133:-|14134:14955:-|15154:15789:-|15799:16518:-|16649:17301:-|17563:17955:+|18011:18595:+|18673:18957:-|19848:20303:+|20363:20941:-|21288:23712:-|23991:25862:-|25868:27703:-|27742:28683:+|28734:29261:-|29388:30602:-|30685:30933:-|30994:31245:-|31483:31860:+|31862:33142:+	UniRef50_M4KYC9|UniRef50_R5LAB1|UniRef50_R7GSW6|UniRef50_Q9CGD4|UniRef50_R5IYS7|UniRef50_C7NCL2|UniRef50_R5QYI7|UniRef50_D4LM41|UniRef50_B0N2Z2|UniRef50_R5QZB9|UniRef50_R5ZAL0|UniRef50_R7GMX0|UniRef50_B5L3H7|UniRef50_R5RM58|UniRef50_R7G7V6|UniRef50_P0DH75|UniRef50_Q732I6|UniRef50_A8ETK5|UniRef50_R5RRW0|UniRef50_R5R4S7|UniRef50_R5YXW1|UniRef50_B1C1I9|UniRef50_B1C1J0|UniRef50_A2RLY6|UniRef50_H1AKI0|UniRef50_H1AKI1|UniRef50_D1AK18|UniRef50_R5Z3T2|UniRef50_Q2SS11|UniRef50_B1C1J7|UniRef50_R5VNU8|UniRef50_R5QSM4|UniRef50_Q04IA2	UniRef90_I0UJR1|UniRef90_B1C1G8|UniRef90_unknown|UniRef90_H1AGW0|UniRef90_B1C1H1|UniRef90_B1C1H2|UniRef90_B1C1H3|UniRef90_unknown|UniRef90_B1C1H5|UniRef90_B1C1H6|UniRef90_B1C1H7|UniRef90_B1C1H8|UniRef90_B1C1C2|UniRef90_B1C1I0|UniRef90_B1C1I1|UniRef90_B1C1I2|UniRef90_B1C1I3|UniRef90_R5QZF2|UniRef90_B1C1I5|UniRef90_B1C1I6|UniRef90_B1C1I7|UniRef90_B1C1I9|UniRef90_B1C1J0|UniRef90_unknown|UniRef90_B1C1J2|UniRef90_B1C1J3|UniRef90_B1C1J4|UniRef90_R5R017|UniRef90_B1C1J6|UniRef90_B1C1J7|UniRef90_unknown|UniRef90_R5RGW0|UniRef90_R5RC21
megahit_47814	lgt	5139	0.8806	0.8937	ABBB	A?B	s__Clostridium_sp_ASF356	s__Clostridiales_bacterium_1_7_47FAA	o__Clostridiales	--	--	r__Root|k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiaceae|g__Clostridium|s__Clostridium_sp_ASF356	r__Root|k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiales_noname|g__Clostridiales_noname|s__Clostridiales_bacterium_1_7_47FAA	2229:2978:+|3806:4278:+|4288:4645:+|4783:5139:+	UniRef50_G4L085|UniRef50_R5EZP2|UniRef50_R6PT82|UniRef50_R7PMY2	UniRef90_N1ZFZ0|UniRef90_C5EJ91|UniRef90_R7PKS7|UniRef90_C5EJ89
megahit_47926	lgt	1949	0.8154	0.8907	ABA	B>A	s__Eubacterium_ramulus	s__Clostridium_asparagiforme	o__Clostridiales	--	--	r__Root|k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Eubacteriaceae|g__Eubacterium|s__Eubacterium_ramulus	r__Root|k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiaceae|g__Clostridium|s__Clostridium_asparagiforme	1:1376:+|1410:1625:+|1636:1949:+	UniRef50_E9SUE9|UniRef50_C0CTR9|UniRef50_U2QMJ6	UniRef90_U2PEJ7|UniRef90_C0CTR9|UniRef90_U2QMJ6
megahit_47988	lgt	4508	0.9583	0.9685	AAAB	A?B	s__Eubacterium_rectale	s__Roseburia_inulinivorans	o__Clostridiales	--	--	r__Root|k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Eubacteriaceae|g__Eubacterium|s__Eubacterium_rectale	r__Root|k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Roseburia|s__Roseburia_inulinivorans	1:760:+|916:1628:-|1641:2414:-|3187:3498:-	UniRef50_R7FV34|UniRef50_R7FRA9|UniRef50_R5ZSF8|UniRef50_C0FYZ0	UniRef90_D4JJD2|UniRef90_C4Z8B8|UniRef90_C4Z8B9|UniRef90_C0FYZ0
megahit_48049	lgt	5822	0.9518	0.9724	AAAB	A?B	s__Blautia_producta	s__Clostridium_hathewayi	o__Clostridiales	--	--	r__Root|k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Blautia|s__Blautia_producta	r__Root|k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiaceae|g__Clostridium|s__Clostridium_hathewayi	537:1457:+|1454:3235:+|3444:4567:+|5328:5822:+	UniRef50_R6BGC0|UniRef50_R5HWQ6|UniRef50_R6N583|UniRef50_D6DHZ9	UniRef90_UPI000366D431|UniRef90_UPI0003826886|UniRef90_UPI000369B390|UniRef90_D3APA7
megahit_48999	lgt	9182	0.9240	0.9679	*ABBBBB	A?B	g__Dorea	g__Roseburia	f__Lachnospiraceae	--	--	r__Root|k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Dorea	r__Root|k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Roseburia	1:550:-|604:840:-|2191:3939:-|3993:4208:-|4597:7023:+|7134:8120:+|8184:9046:-	UniRef50_G7SCJ6|UniRef50_G1WSB0|UniRef50_D4KUM7|UniRef50_D4KUM8|UniRef50_D4JJ96|UniRef50_D4KUN0|UniRef50_D4M0C8	UniRef90_G1WSA8|UniRef90_G1WSB0|UniRef90_D4KUM7|UniRef90_D4KUM8|UniRef90_D4JJ96|UniRef90_D4KUN0|UniRef90_D4KUN1
megahit_49319	lgt	2453	0.9152	0.9482	AB	A?B	s__Clostridium_sp_ATCC_29733	s__Pseudoflavonifractor_capillosus	o__Clostridiales	--	--	r__Root|k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiaceae|g__Clostridium|s__Clostridium_sp_ATCC_29733	r__Root|k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiales_noname|g__Pseudoflavonifractor|s__Pseudoflavonifractor_capillosus	293:1930:-|2094:2360:-	UniRef50_R7PID8|UniRef50_A5N4T5	UniRef90_U2DCC8|UniRef90_U2DVE4
megahit_51087	lgt	59529	0.8768	0.9948	AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAB	A?B	s__Lactobacillus_plantarum	s__Bacillus_sp_B14905	c__Bacilli	--	--	r__Root|k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae|g__Lactobacillus|s__Lactobacillus_plantarum	r__Root|k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Bacillaceae|g__Bacillus|s__Bacillus_sp_B14905	154:1119:-|1274:3823:-|3839:4513:-|4534:5199:-|5723:7171:-|7178:8212:-|8271:9002:-|9284:9946:-|9956:11314:-|11504:12628:-|12745:13086:-|13089:14249:-|14308:15000:-|15021:15272:-|15272:15826:-|16021:17019:-|17505:20303:-|20617:21315:-|21333:22118:-|22142:22411:-|22415:22837:-|22861:24156:-|24174:25520:-|25637:26512:-|26543:27634:-|27634:29013:-|29305:30270:-|30299:32440:-|32437:32832:-|32854:33813:-|33847:34290:-|34442:34810:-|34926:35885:+|36390:38777:-|38890:39402:-|39694:40341:+|40603:42025:+|42304:43227:-|43494:43763:+|43925:45079:-|45094:45453:-|45585:46604:+|46620:47258:+|47512:48414:-|48411:49214:-|49211:49873:-|50166:50801:+|51016:52827:-|52905:53990:-|54175:54906:-|55042:55440:-|55727:56470:-|56611:57111:+|58667:58867:-	UniRef50_P65239|UniRef50_I9L064|UniRef50_R4Q3D2|UniRef50_G2KUE1|UniRef50_I9KZX7|UniRef50_C6VR91|UniRef50_C6VR92|UniRef50_C6VR93|UniRef50_C6VR94|UniRef50_Q039P7|UniRef50_R4Q4N3|UniRef50_M4KMH2|UniRef50_G2KUE5|UniRef50_I8R577|UniRef50_C6VRA0|UniRef50_Q88V90|UniRef50_B2G6L2|UniRef50_Q38XM1|UniRef50_J9VZN6|UniRef50_Q03EY6|UniRef50_Q88V85|UniRef50_T2G7U9|UniRef50_O07672|UniRef50_F9UQC5|UniRef50_B1MXW0|UniRef50_Q929Y1|UniRef50_Q65JY3|UniRef50_Q03QH2|UniRef50_C6VRB4|UniRef50_Q5M2U6|UniRef50_A7Z4D6|UniRef50_C6VRB7|UniRef50_R9X6S5|UniRef50_Q88V72|UniRef50_Q042B4|UniRef50_M5AGN3|UniRef50_C9A9R5|UniRef50_R4Q3H6|UniRef50_Q88V67|UniRef50_E1TLC8|UniRef50_C6VRC7|UniRef50_R4Q3I1|UniRef50_G2SN94|UniRef50_M4KMK5|UniRef50_Q03AS0|UniRef50_R5JER5|UniRef50_I8R9A9|UniRef50_U5S7Y6|UniRef50_I9AKQ7|UniRef50_Q88V56|UniRef50_P60375|UniRef50_K0N627|UniRef50_R4PRY2|UniRef50_V5XTJ1	UniRef90_Q88VA5|UniRef90_unknown|UniRef90_R4Q3D2|UniRef90_I8R5A6|UniRef90_E1TL87|UniRef90_C6VR91|UniRef90_F9UQA8|UniRef90_C6VR93|UniRef90_C6VR94|UniRef90_Q88V96|UniRef90_R4Q4N3|UniRef90_M4KMH2|UniRef90_I9AKR8|UniRef90_C6VR99|UniRef90_C6VRA0|UniRef90_Q88V90|UniRef90_unknown|UniRef90_C6VRA3|UniRef90_C6VRA4|UniRef90_M4KQR2|UniRef90_Q88V85|UniRef90_A0A021WGI5|UniRef90_C6VRA8|UniRef90_F9UQC5|UniRef90_Q88V81|UniRef90_Q88V80|UniRef90_Q88V79|UniRef90_unknown|UniRef90_C6VRB4|UniRef90_Q88V76|UniRef90_Q88V75|UniRef90_C6VRB7|UniRef90_F9UQD4|UniRef90_Q88V72|UniRef90_A0A023MAA6|UniRef90_C6VRC1|UniRef90_C6VRC2|UniRef90_R4Q3H6|UniRef90_Q88V67|UniRef90_C6VRC6|UniRef90_C6VRC7|UniRef90_R4Q3I1|UniRef90_C6VRC9|UniRef90_E1TLD2|UniRef90_Q88V61|UniRef90_C6VRD2|UniRef90_C6VRD3|UniRef90_I9L021|UniRef90_C6VRD5|UniRef90_Q88V56|UniRef90_Q88V55|UniRef90_R4Q3J1|UniRef90_R4PRY2|UniRef90_V5XTJ1
megahit_51694	lgt	2548	0.8674	0.9274	ABB	A?B	s__Faecalibacterium_prausnitzii	s__Anaerostipes_hadrus	o__Clostridiales	--	--	r__Root|k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Faecalibacterium|s__Faecalibacterium_prausnitzii	r__Root|k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Anaerostipes|s__Anaerostipes_hadrus	365:733:-|865:2032:-|2021:2545:+	UniRef50_H8LCD2|UniRef50_D4J641|UniRef50_B8FQ01	UniRef90_D4K6W9|UniRef90_D4J641|UniRef90_G2T0E9
megahit_5170	lgt	7260	0.8820	0.9106	ABA	B>A	s__Ruminococcus_obeum	s__Eubacterium_rectale	o__Clostridiales	--	--	r__Root|k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Blautia|s__Ruminococcus_obeum	r__Root|k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Eubacteriaceae|g__Eubacterium|s__Eubacterium_rectale	5493:5762:+|5771:6231:-|6503:7260:+	UniRef50_A5ZWD9|UniRef50_F4A863|UniRef50_R5I890	UniRef90_A5ZWD9|UniRef90_C4ZFB1|UniRef90_unknown
megahit_51819	lgt	5377	0.8159	0.8657	ABB	A?B	o__Lactobacillales	s__Faecalibacterium_prausnitzii	p__Firmicutes	f__Enterococcaceae|g__Enterococcus|s__Enterococcus_faecium; f__Lactobacillaceae|g__Lactobacillus|s__Lactobacillus_plantarum	--	r__Root|k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales	r__Root|k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Faecalibacterium|s__Faecalibacterium_prausnitzii	807:1918:-|2318:2992:-|3037:5214:-	UniRef50_R7R8K8|UniRef50_R5CH41|UniRef50_D4KBD3	UniRef90_G9SV64|UniRef90_A8SG43|UniRef90_D4KBD3
megahit_51883	lgt	1530	0.8548	0.8820	ABA	B>A	s__Dorea_formicigenerans	s__Eubacterium_rectale	o__Clostridiales	--	--	r__Root|k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Dorea|s__Dorea_formicigenerans	r__Root|k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Eubacteriaceae|g__Eubacterium|s__Eubacterium_rectale	1:299:-|533:946:+|1104:1530:-	UniRef50_R7FQ98|UniRef50_C4ZFG4|UniRef50_D6E8D7	UniRef90_R7FQ98|UniRef90_R6KZE0|UniRef90_G2T0F3
megahit_52219	lgt	887	0.8355	0.8980	AB	A?B	s__Coprococcus_comes	s__Bacteroides_pectinophilus	o__Clostridiales	--	--	r__Root|k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Coprococcus|s__Coprococcus_comes	r__Root|k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiales_noname|g__Clostridiales_noname|s__Bacteroides_pectinophilus	1:387:+|415:887:+	UniRef50_F2MXT8|UniRef50_E8ZVL4	UniRef90_C0B7Y8|UniRef90_B7ARF8
megahit_52399	lgt	22288	0.8289	0.9123	AAB	A?B	s__Eubacterium_eligens	s__Ruminococcus_obeum	o__Clostridiales	--	--	r__Root|k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Eubacteriaceae|g__Eubacterium|s__Eubacterium_eligens	r__Root|k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Blautia|s__Ruminococcus_obeum	122:2863:-|4104:6786:-|21013:22233:-	UniRef50_C4Z2E6|UniRef50_C4Z2E8|UniRef50_D4LYH0	UniRef90_C4Z2E6|UniRef90_unknown|UniRef90_D4LYH0
megahit_5258	lgt	9139	0.8547	0.9165	AAAAAAB	A?B	s__Ruminococcus_torques	s__Ruminococcus_sp	o__Clostridiales	--	--	r__Root|k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Blautia|s__Ruminococcus_torques	r__Root|k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcus|s__Ruminococcus_sp	173:1510:+|1680:2522:+|2522:3358:+|3506:5065:+|5028:6737:+|6734:8476:+|8900:9139:-	UniRef50_D4KWJ7|UniRef50_R5XCI4|UniRef50_R6NTN6|UniRef50_R7JPL2|UniRef50_R5UFT6|UniRef50_R7JPR4|UniRef50_D4LPV8	UniRef90_D4M681|UniRef90_D4M682|UniRef90_R6NTN6|UniRef90_D4M684|UniRef90_D4M685|UniRef90_D4M686|UniRef90_D4LPV8
megahit_52659	lgt	2122	0.8151	0.8164	AB	A?B	s__Ruminococcus_obeum	s__Ruminococcus_sp_5_1_39BFAA	o__Clostridiales	--	--	r__Root|k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Blautia|s__Ruminococcus_obeum	r__Root|k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcus|s__Ruminococcus_sp_5_1_39BFAA	2:253:+|1410:2122:-	UniRef50_G2SXD8|UniRef50_D4KVB2	UniRef90_R6LXH2|UniRef90_D4LKN4
megahit_5270	lgt	9369	0.8650	0.9141	AB	A?B	s__Blautia_sp_KLE_1732	s__Ruminococcus_sp_JC304	o__Clostridiales	--	--	r__Root|k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Blautia|s__Blautia_sp_KLE_1732	r__Root|k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcus|s__Ruminococcus_sp_JC304	6828:7120:+|8457:8673:+	UniRef50_U2DBV0|UniRef50_UPI0002D9D64A	UniRef90_U2DBV0|UniRef90_UPI0002D9D64A
megahit_52752	lgt	1674	0.8268	0.8958	AB	A?B	s__Bifidobacterium_thermophilum	s__Ruminococcus_sp_5_1_39BFAA	k__Bacteria	--	--	r__Root|k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales|f__Bifidobacteriaceae|g__Bifidobacterium|s__Bifidobacterium_thermophilum	r__Root|k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcus|s__Ruminococcus_sp_5_1_39BFAA	223:591:+|664:1564:+	UniRef50_R6JLG4|UniRef50_R5E2N8	UniRef90_M4RBX3|UniRef90_R5E2N8
megahit_52863	lgt	1782	0.8823	0.9373	AB	A?B	s__Ruminococcus_torques	s__Roseburia_intestinalis	f__Lachnospiraceae	--	--	r__Root|k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Blautia|s__Ruminococcus_torques	r__Root|k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Roseburia|s__Roseburia_intestinalis	117:752:+|1277:1534:-	UniRef50_D4LZP7|UniRef50_D4KSC4	UniRef90_D4LZP7|UniRef90_D4KSC4
megahit_53050	lgt	4340	0.8333	0.8416	AB	A?B	s__Clostridium_celatum	s__Clostridium_sp_Maddingley_MBC34_26	g__Clostridium	--	--	r__Root|k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiaceae|g__Clostridium|s__Clostridium_celatum	r__Root|k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiaceae|g__Clostridium|s__Clostridium_sp_Maddingley_MBC34_26	905:1551:+|1751:2295:+	UniRef50_R6G3X0|UniRef50_R4KAA4	UniRef90_L1Q3C4|UniRef90_K6U9I5
megahit_53500	lgt	1002	0.8221	0.9098	AB	A?B	s__Lachnospiraceae_bacterium_4_1_37FAA	s__Blautia_sp_KLE_1732	f__Lachnospiraceae	--	--	r__Root|k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Lachnospiraceae_noname|s__Lachnospiraceae_bacterium_4_1_37FAA	r__Root|k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Blautia|s__Blautia_sp_KLE_1732	1:277:+|522:931:+	UniRef50_Q93C76|UniRef50_Q0SVL6	UniRef90_E9RX22|UniRef90_U2ELP7
megahit_53917	lgt	8244	0.9320	0.9605	ABB	A?B	s__Blautia_producta	s__Eubacterium_rectale	o__Clostridiales	--	--	r__Root|k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Blautia|s__Blautia_producta	r__Root|k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Eubacteriaceae|g__Eubacterium|s__Eubacterium_rectale	38:301:+|2525:6331:+|6597:7808:+	UniRef50_UPI00047A83A0|UniRef50_R5HJB5|UniRef50_R5NHS2	UniRef90_UPI00047A83A0|UniRef90_unknown|UniRef90_C4Z951
megahit_53924	lgt	4898	0.9517	0.9619	AB	A?B	s__Blautia_sp_KLE_1732	s__Bacteroides_pectinophilus	o__Clostridiales	--	--	r__Root|k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Blautia|s__Blautia_sp_KLE_1732	r__Root|k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiales_noname|g__Clostridiales_noname|s__Bacteroides_pectinophilus	494:2313:-|2896:4898:-	UniRef50_B0NGK2|UniRef50_G2T4X0	UniRef90_U2EQ23|UniRef90_R5FBZ7
megahit_54204	lgt	1972	0.9000	0.9476	AB	A?B	s__Clostridium_symbiosum	s__Clostridium_leptum	g__Clostridium	--	--	r__Root|k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiaceae|g__Clostridium|s__Clostridium_symbiosum	r__Root|k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiaceae|g__Clostridium|s__Clostridium_leptum	3:899:+|1425:1838:+	UniRef50_R6N2W8|UniRef50_R6P677	UniRef90_U2C7N4|UniRef90_R6P677
megahit_54233	lgt	13457	0.8979	0.9646	AAB	A?B	s__Clostridium_citroniae	s__Clostridium_hathewayi	g__Clostridium	--	--	r__Root|k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiaceae|g__Clostridium|s__Clostridium_citroniae	r__Root|k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiaceae|g__Clostridium|s__Clostridium_hathewayi	1:259:+|288:1784:+|4669:5373:-	UniRef50_G5HPN6|UniRef50_R5G4I9|UniRef50_D3AK89	UniRef90_G5HPN6|UniRef90_G5HPN5|UniRef90_D3AK89
megahit_54237	lgt	3256	0.8392	0.9196	ABA	B>A	s__Eubacterium_hallii	s__Ruminococcus_obeum	o__Clostridiales	--	--	r__Root|k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Eubacteriaceae|g__Eubacterium|s__Eubacterium_hallii	r__Root|k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Blautia|s__Ruminococcus_obeum	1:777:-|796:2151:-|2236:3255:-	UniRef50_R7JSE9|UniRef50_R5KHM7|UniRef50_R7D913	UniRef90_R5GB56|UniRef90_D4M3E8|UniRef90_R5GBT9
megahit_54733	lgt	2627	0.8172	0.9064	AAB	A?B	s__Clostridium_spiroforme	s__Marvinbryantia_formatexigens	p__Firmicutes	--	--	r__Root|k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Erysipelotrichaceae_noname|s__Clostridium_spiroforme	r__Root|k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Marvinbryantia|s__Marvinbryantia_formatexigens	1:220:-|245:547:-|1070:2359:-	UniRef50_G0VMY7|UniRef50_I3VSK1|UniRef50_C4Z3E3	UniRef90_B1C2S1|UniRef90_B1C2S2|UniRef90_R7D9G1
megahit_55785	lgt	1252	0.9925	0.9955	AB	A?B	s__Ruminococcus_lactaris	s__Bacteroides_pectinophilus	o__Clostridiales	--	--	r__Root|k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcus|s__Ruminococcus_lactaris	r__Root|k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiales_noname|g__Clostridiales_noname|s__Bacteroides_pectinophilus	46:607:+|673:1074:+	UniRef50_B5CN78|UniRef50_C0BFE9	UniRef90_B5CN78|UniRef90_unknown
megahit_56790	lgt	6386	0.9738	0.9866	AABBB	A?B	s__Eubacterium_ramulus	s__Ruminococcus_torques	o__Clostridiales	--	--	r__Root|k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Eubacteriaceae|g__Eubacterium|s__Eubacterium_ramulus	r__Root|k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Blautia|s__Ruminococcus_torques	249:893:-|966:2435:+|2768:3334:-|3539:4759:+|4761:6170:+	UniRef50_F9Y252|UniRef50_G0VRJ9|UniRef50_R6NSE0|UniRef50_D6GRL9|UniRef50_B2V3D0	UniRef90_R5U5G5|UniRef90_R5TZ99|UniRef90_D4M2H8|UniRef90_D4M2H9|UniRef90_D4M2I0
megahit_57052	lgt	18860	0.8040	0.9048	ABBBBBBBBB	A?B	s__Lachnospiraceae_bacterium_3_1_57FAA_CT1	s__Clostridiales_bacterium_1_7_47FAA	o__Clostridiales	--	--	r__Root|k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Lachnospiraceae_noname|s__Lachnospiraceae_bacterium_3_1_57FAA_CT1	r__Root|k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiales_noname|g__Clostridiales_noname|s__Clostridiales_bacterium_1_7_47FAA	4969:5859:+|9552:10279:+|11226:12044:+|12111:13587:+|13636:14157:+|14182:14646:+|14694:15245:+|15332:15946:+|15939:16724:+|16738:17745:+	UniRef50_E3I4H2|UniRef50_C5EH04|UniRef50_C4Z0G4|UniRef50_A4IS20|UniRef50_D9R8M5|UniRef50_R7N6H8|UniRef50_R5IU00|UniRef50_R7A2U2|UniRef50_D4MSW0|UniRef50_R6K0T8	UniRef90_C0CWV7|UniRef90_C5EH04|UniRef90_R5F3M0|UniRef90_R5EZL0|UniRef90_C5EH00|UniRef90_C5EGZ9|UniRef90_C5EGZ8|UniRef90_C5EGZ7|UniRef90_C5EGZ6|UniRef90_C5EGZ5
