CONTIG_NAME	CALL	CONTIG_LENGTH	MIN_MAX_SCORE	AVG_MAX_SCORE	SYNTENY	DIRECTION	CLADE_A	CLADE_B	LCA	MELDED_A	MELDED_B	TAXONOMY_A	TAXONOMY_B	LOCI	ANNOTATIONS:UNIREF50	ANNOTATIONS:UNIREF90
megahit_505452	lgt	2710	0.8202	0.8349	ABA	B>A	o__Clostridiales	o__Lactobacillales	p__Firmicutes	--	--	r__Root|k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales	r__Root|k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales	1:344:+|558:815:+|1048:1837:+	UniRef50_D4JJR2|UniRef50_E7FPN2|UniRef50_R7GCG1	UniRef90_C6LMA5|UniRef90_E7FPN2|UniRef90_N1ZRD8
megahit_509460	lgt	798	0.8512	0.8692	AB	A?B	s__Clostridium_scindens	s__Blautia_hydrogenotrophica	o__Clostridiales	--	--	r__Root|k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiaceae|g__Clostridium|s__Clostridium_scindens	r__Root|k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Blautia|s__Blautia_hydrogenotrophica	4:275:-|342:797:-	UniRef50_B0N9S6|UniRef50_C0CKW7	UniRef90_B0N9S6|UniRef90_C0CKW7
megahit_512070	lgt	1966	0.8065	0.8215	AB	A?B	s__Dorea_sp_5_2	s__Clostridium_hylemonae	o__Clostridiales	--	--	r__Root|k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Dorea|s__Dorea_sp_5_2	r__Root|k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiaceae|g__Clostridium|s__Clostridium_hylemonae	157:1209:-|1228:1957:-	UniRef50_Q3A9J4|UniRef50_R5F3N1	UniRef90_unknown|UniRef90_R5D884
megahit_512356	lgt	1801	0.9098	0.9146	AB	A?B	o__Clostridiales	s__Enterococcus_faecium	p__Firmicutes	f__Clostridiales_noname|g__Pseudoflavonifractor|s__Pseudoflavonifractor_capillosus; f__Ruminococcaceae|g__Subdoligranulum|s__Subdoligranulum_sp_4_3_54A2FAA	--	r__Root|k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales	r__Root|k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Enterococcaceae|g__Enterococcus|s__Enterococcus_faecium	1:608:+|1558:1801:-	UniRef50_B1IEN9|UniRef50_J6CNV7	UniRef90_A6NYS9|UniRef90_J6CNV7
megahit_513187	lgt	1641	0.8099	0.8685	ABA	B>A	s__Enterococcus_faecalis	s__Lactobacillus_ruminis	o__Lactobacillales	--	--	r__Root|k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Enterococcaceae|g__Enterococcus|s__Enterococcus_faecalis	r__Root|k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae|g__Lactobacillus|s__Lactobacillus_ruminis	193:578:+|690:1267:+|1286:1640:+	UniRef50_R4NIP9|UniRef50_D6DFQ6|UniRef50_T3NJ35	UniRef90_R5ZI60|UniRef90_unknown|UniRef90_T3NJ35
megahit_51373	lgt	1670	0.8274	0.8455	AB	A?B	s__Lachnospiraceae_bacterium_7_1_58FAA	s__Clostridium_sp_ATCC_BAA_442	o__Clostridiales	--	--	r__Root|k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Lachnospiraceae_noname|s__Lachnospiraceae_bacterium_7_1_58FAA	r__Root|k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiaceae|g__Clostridium|s__Clostridium_sp_ATCC_BAA_442	242:745:-|1255:1667:+	UniRef50_R5RZD8|UniRef50_R5N2E6	UniRef90_H1C6V5|UniRef90_G9YRM2
megahit_514129	lgt	841	0.8263	0.9111	AB	A?B	s__Clostridium_sp_M62_1	s__Clostridium_scindens	g__Clostridium	--	--	r__Root|k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiaceae|g__Clostridium|s__Clostridium_sp_M62_1	r__Root|k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiaceae|g__Clostridium|s__Clostridium_scindens	1:248:-|390:649:-	UniRef50_A8S0A0|UniRef50_B0N9Q8	UniRef90_D4CE63|UniRef90_B0N9Q8
megahit_514574	lgt	937	0.9626	0.9666	AB	A?B	s__Clostridium_sp_M62_1	s__Pseudoflavonifractor_capillosus	o__Clostridiales	--	--	r__Root|k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiaceae|g__Clostridium|s__Clostridium_sp_M62_1	r__Root|k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiales_noname|g__Pseudoflavonifractor|s__Pseudoflavonifractor_capillosus	1:272:-|644:937:+	UniRef50_G1WVB4|UniRef50_D9R7K4	UniRef90_G1WVB4|UniRef90_A6NYW4
megahit_518596	lgt	7980	0.8564	0.9425	AAAAAAAAABA	B>A	g__Clostridium	g__Erysipelotrichaceae_noname	p__Firmicutes	--	--	r__Root|k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiaceae|g__Clostridium	r__Root|k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Erysipelotrichaceae_noname	1:1502:+|1483:2301:+|2367:4148:+|4164:4430:+|4417:5082:+|5255:5637:+|5783:6301:+|6288:6494:+|6494:6835:+|7017:7370:+|7620:7913:+	UniRef50_R7PL25|UniRef50_R7PIX8|UniRef50_A5N4V6|UniRef50_E6U9J8|UniRef50_C4ZEP6|UniRef50_R7PIX4|UniRef50_R7PJH0|UniRef50_A5N4V1|UniRef50_G2T376|UniRef50_E3GLX9|UniRef50_U2D1D9	UniRef90_unknown|UniRef90_U2D6X4|UniRef90_R0BHP0|UniRef90_R7PH92|UniRef90_R0BJT3|UniRef90_R7PIX4|UniRef90_R0BHN6|UniRef90_U2BTY9|UniRef90_R7PL91|UniRef90_G1VL21|UniRef90_U2D1D9
megahit_51965	lgt	2718	0.8162	0.8917	ABAAA	B>A	g__Clostridium	g__Blautia	o__Clostridiales	--	--	r__Root|k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiaceae|g__Clostridium	r__Root|k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Blautia	1:241:+|377:946:+|946:1182:+|1218:1611:+|2420:2718:+	UniRef50_D4LFV6|UniRef50_R5IQR1|UniRef50_B6FNP2|UniRef50_R5HHG5|UniRef50_C9YMG2	UniRef90_D4LFV6|UniRef90_D4L1Z5|UniRef90_U2D6Q8|UniRef90_H1AJE3|UniRef90_C9YMG2
megahit_52395	lgt	2591	0.9227	0.9355	AB	A?B	s__Bifidobacterium_longum	s__Bilophila_wadsworthia	k__Bacteria	--	--	r__Root|k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales|f__Bifidobacteriaceae|g__Bifidobacterium|s__Bifidobacterium_longum	r__Root|k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Desulfovibrionales|f__Desulfovibrionaceae|g__Bilophila|s__Bilophila_wadsworthia	1:213:-|1331:2080:+	UniRef50_D4LWU5|UniRef50_R7E945	UniRef90_I3B9R4|UniRef90_E5Y708
megahit_533162	lgt	3545	0.8246	0.8595	AB	A?B	f__Paenibacillaceae	s__Caldibacillus_debilis	o__Bacillales	g__Brevibacillus|s__Brevibacillus_borstelensis; g__Brevibacillus|s__Brevibacillus_brevis; g__Brevibacillus|s__Brevibacillus_sp_BC25; g__Brevibacillus|s__Brevibacillus_sp_CF112; g__Paenibacillus|s__Paenibacillus_elgii; g__Paenibacillus|s__Paenibacillus_ginsengihumi; g__Paenibacillus|s__Paenibacillus_mucilaginosus; g__Paenibacillus|s__Paenibacillus_sp_HGF5; g__Paenibacillus|s__Paenibacillus_sp_HGF7; g__Paenibacillus|s__Paenibacillus_sp_HGH0039; g__Paenibacillus|s__Paenibacillus_sp_JCM_10914; g__Paenibacillus|s__Paenibacillus_sp_Y412MC10; g__Paenibacillus|s__Paenibacillus_terrigena; g__Paenibacillus|s__Paenibacillus_vortex	--	r__Root|k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Paenibacillaceae	r__Root|k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Bacillaceae|g__Caldibacillus|s__Caldibacillus_debilis	1:1921:-|2152:2876:-	UniRef50_Q17ZW1|UniRef50_C6D2P9	UniRef90_unknown|UniRef90_I0BJD1
megahit_53536	lgt	14765	0.9259	0.9746	AAAAAAAAAAAAAAAAAB*	A?B	g__Clostridium	g__Eubacterium	o__Clostridiales	--	--	r__Root|k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiaceae|g__Clostridium	r__Root|k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Eubacteriaceae|g__Eubacterium	1:285:-|567:851:+|954:2111:+|2111:3076:+|3040:3813:+|3818:4702:+|4738:5555:+|5622:5945:+|5952:6223:+|6220:6528:+|6661:7830:+|7852:8646:+|8653:9609:+|9690:9992:+|9986:10264:+|10321:12051:+|12052:12742:+|12796:13026:+|13182:14222:+	UniRef50_E0RVJ1|UniRef50_B6FQ28|UniRef50_G0DSU9|UniRef50_R6QWP2|UniRef50_B6FQ25|UniRef50_F7JUC3|UniRef50_D4J624|UniRef50_U2EPW7|UniRef50_F7JUC0|UniRef50_D4JEA0|UniRef50_D4JE99|UniRef50_B6FQ18|UniRef50_R9NAP5|UniRef50_B6FQ16|UniRef50_R9JS62|UniRef50_E7MM90|UniRef50_B6FQ11|UniRef50_D4JRA2|UniRef50_W0GM55	UniRef90_D4MRA9|UniRef90_B6FQ28|UniRef90_B6FQ27|UniRef90_B6FQ26|UniRef90_B6FQ25|UniRef90_F7JUC3|UniRef90_B6FQ23|UniRef90_B6FQ22|UniRef90_F7JUC0|UniRef90_B6FQ20|UniRef90_B6FQ19|UniRef90_B6FQ18|UniRef90_B6FQ17|UniRef90_B6FQ16|UniRef90_B6FQ15|UniRef90_F7JUB2|UniRef90_B6FQ11|UniRef90_D4JRA2|UniRef90_D4J4A5
megahit_540164	lgt	1415	0.8413	0.8452	AB	A?B	g__Oscillibacter	s__Anaerotruncus_colihominis	o__Clostridiales	s__Oscillibacter_sp_KLE_1728; s__Oscillibacter_sp_KLE_1745	--	r__Root|k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Oscillospiraceae|g__Oscillibacter	r__Root|k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Anaerotruncus|s__Anaerotruncus_colihominis	2:1021:+|1169:1415:+	UniRef50_U2QS14|UniRef50_B0PGN0	UniRef90_U2QS14|UniRef90_H1CJ67
megahit_54432	lgt	8449	0.8421	0.8712	AB	A?B	g__Clostridium	g__Eubacterium	o__Clostridiales	--	--	r__Root|k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiaceae|g__Clostridium	r__Root|k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Eubacteriaceae|g__Eubacterium	84:553:-|8190:8446:+	UniRef50_D4JE83|UniRef50_R6YT56	UniRef90_D4JDE7|UniRef90_S0J9N0
megahit_545083	lgt	3434	0.8634	0.8958	ABAA	B>A	s__Faecalibacterium_prausnitzii	s__Clostridium_sp_M62_1	o__Clostridiales	--	--	r__Root|k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Faecalibacterium|s__Faecalibacterium_prausnitzii	r__Root|k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiaceae|g__Clostridium|s__Clostridium_sp_M62_1	233:934:-|1303:1809:-|2277:2993:-|3006:3434:-	UniRef50_R6RET0|UniRef50_R9III7|UniRef50_Q18D58|UniRef50_T4NX77	UniRef90_D4K6S7|UniRef90_D4C6I1|UniRef90_A7VCS7|UniRef90_D4K6S2
megahit_546760	lgt	851	0.8316	0.8455	AB	A?B	s__Coprococcus_comes	g__Blautia	f__Lachnospiraceae	--	s__Blautia_sp_KLE_1732; s__Ruminococcus_obeum	r__Root|k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Coprococcus|s__Coprococcus_comes	r__Root|k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Blautia	1:420:-|413:796:-	UniRef50_C0B6X8|UniRef50_R5MHZ6	UniRef90_C0B6X8|UniRef90_unknown
megahit_548667	lgt	2483	0.8052	0.8351	AB	A?B	s__Anaerotruncus_colihominis	g__Oscillibacter	o__Clostridiales	--	s__Oscillibacter_sp_KLE_1728; s__Oscillibacter_sp_KLE_1745	r__Root|k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Anaerotruncus|s__Anaerotruncus_colihominis	r__Root|k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Oscillospiraceae|g__Oscillibacter	1:634:-|1149:2483:+	UniRef50_R7CFY1|UniRef50_unknown	UniRef90_B0PGL0|UniRef90_unknown
megahit_549668	lgt	1033	0.8001	0.8204	AB	A?B	s__Clostridium_scindens	s__Clostridium_sp_M62_1	g__Clostridium	--	--	r__Root|k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiaceae|g__Clostridium|s__Clostridium_scindens	r__Root|k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiaceae|g__Clostridium|s__Clostridium_sp_M62_1	102:359:+|399:1033:+	UniRef50_B0N9Q8|UniRef50_A8S0A0	UniRef90_B0N9Q8|UniRef90_D4CE63
megahit_55208	lgt	648	0.8047	0.8223	AB	A?B	s__Clostridium_asparagiforme	s__Clostridium_hathewayi	g__Clostridium	--	--	r__Root|k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiaceae|g__Clostridium|s__Clostridium_asparagiforme	r__Root|k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiaceae|g__Clostridium|s__Clostridium_hathewayi	1:298:+|394:648:+	UniRef50_P42604|UniRef50_D9RAH1	UniRef90_C0D8N4|UniRef90_G5IDW0
megahit_552444	lgt	1504	0.9178	0.9322	AB	A?B	s__Eubacterium_biforme	o__Clostridiales	p__Firmicutes	--	f__Clostridiaceae|g__Clostridium|s__Clostridium_nexile; f__Lachnospiraceae|g__Blautia|s__Ruminococcus_gnavus; f__Lachnospiraceae|g__Coprococcus|s__Coprococcus_catus; f__Lachnospiraceae|g__Roseburia|s__Roseburia_inulinivorans; f__Ruminococcaceae|g__Ruminococcus|s__Ruminococcus_sp_5_1_39BFAA	r__Root|k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Erysipelotrichaceae_noname|s__Eubacterium_biforme	r__Root|k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales	289:851:+|877:1326:+	UniRef50_Q8R6C1|UniRef50_R6FNZ0	UniRef90_B7CCR1|UniRef90_R7NEY7
megahit_554752	lgt	1893	0.8559	0.8768	AB	A?B	s__Clostridium_sp_M62_1	s__Blautia_hydrogenotrophica	o__Clostridiales	--	--	r__Root|k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiaceae|g__Clostridium|s__Clostridium_sp_M62_1	r__Root|k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Blautia|s__Blautia_hydrogenotrophica	1008:1221:-|1573:1836:+	UniRef50_C4ZDH3|UniRef50_R5VQK4	UniRef90_D6DDL0|UniRef90_R5C5M0
megahit_55603	lgt	3786	0.8365	0.9159	AB	A?B	s__Enterococcus_faecalis	s__Clostridium_saccharolyticum	p__Firmicutes	--	--	r__Root|k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Enterococcaceae|g__Enterococcus|s__Enterococcus_faecalis	r__Root|k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiaceae|g__Clostridium|s__Clostridium_saccharolyticum	3166:3399:+|3577:3786:+	UniRef50_R3FVJ1|UniRef50_D5W0H0	UniRef90_R3FVJ1|UniRef90_D6DFL2
megahit_556116	lgt	15293	0.8256	0.8522	AAABB	A?B	o__Clostridiales	o__Lactobacillales	p__Firmicutes	--	--	r__Root|k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales	r__Root|k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales	1156:1395:+|1392:1862:+|1856:2060:+|6486:9363:+|13154:14684:+	UniRef50_R6E1X4|UniRef50_M2CJM6|UniRef50_R6DF45|UniRef50_J7APU2|UniRef50_J6CNV7	UniRef90_F7V6X4|UniRef90_R6LSG6|UniRef90_F7V6X2|UniRef90_J7APU2|UniRef90_J6CNV7
megahit_559317	lgt	505	0.9034	0.9129	AB	A?B	s__Clostridium_sp_ASF356	s__Clostridium_nexile	g__Clostridium	--	--	r__Root|k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiaceae|g__Clostridium|s__Clostridium_sp_ASF356	r__Root|k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiaceae|g__Clostridium|s__Clostridium_nexile	1:207:+|197:505:+	UniRef50_M1MWS4|UniRef50_T3I508	UniRef90_N1ZUC0|UniRef90_B6FLN8
megahit_56098	lgt	3542	0.8115	0.9219	ABAA	B>A	s__Clostridium_difficile	s__Butyrivibrio_crossotus	o__Clostridiales	--	--	r__Root|k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Peptostreptococcaceae|g__Peptostreptococcaceae_noname|s__Clostridium_difficile	r__Root|k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Butyrivibrio|s__Butyrivibrio_crossotus	1:597:+|745:2040:+|2133:2894:+|2949:3542:+	UniRef50_Q1JB81|UniRef50_R5DXM9|UniRef50_D4JRB4|UniRef50_D4L8I1	UniRef90_unknown|UniRef90_R5DXM9|UniRef90_T4RV10|UniRef90_T4RVX8
megahit_562480	lgt	844	0.8429	0.9176	AB	A?B	s__Pseudoflavonifractor_capillosus	s__Clostridium_sp_ATCC_BAA_442	o__Clostridiales	--	--	r__Root|k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiales_noname|g__Pseudoflavonifractor|s__Pseudoflavonifractor_capillosus	r__Root|k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiaceae|g__Clostridium|s__Clostridium_sp_ATCC_BAA_442	1:261:+|434:843:+	UniRef50_A6P295|UniRef50_U2BID2	UniRef90_A6P295|UniRef90_U2BIC4
megahit_56282	lgt	8341	0.8661	0.8990	ABB	A?B	s__Enterococcus_faecium	s__Enterococcus_raffinosus	g__Enterococcus	--	--	r__Root|k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Enterococcaceae|g__Enterococcus|s__Enterococcus_faecium	r__Root|k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Enterococcaceae|g__Enterococcus|s__Enterococcus_raffinosus	1:1577:-|4251:4631:-|6128:7588:-	UniRef50_J7BAU5|UniRef50_R2R4R9|UniRef50_R2NX16	UniRef90_J7BAU5|UniRef90_R2R4R9|UniRef90_R2NX16
megahit_566664	lgt	1563	0.8098	0.8353	ABB	A?B	s__Clostridium_sp_KLE_1755	f__Lachnospiraceae	o__Clostridiales	--	g__Blautia|s__Blautia_hansenii; g__Lachnospiraceae_noname|s__Lachnospiraceae_bacterium_6_1_63FAA	r__Root|k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiaceae|g__Clostridium|s__Clostridium_sp_KLE_1755	r__Root|k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae	2:281:+|873:1302:+|1323:1563:+	UniRef50_P0ABU3|UniRef50_R6SQ41|UniRef50_A4W3H4	UniRef90_U2AL18|UniRef90_R6NIJ0|UniRef90_R6N820
megahit_567490	lgt	2605	0.8882	0.9259	ABB	A?B	s__Lachnospiraceae_bacterium_7_1_58FAA	s__Clostridium_sp_ATCC_29733	o__Clostridiales	--	--	r__Root|k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Lachnospiraceae_noname|s__Lachnospiraceae_bacterium_7_1_58FAA	r__Root|k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiaceae|g__Clostridium|s__Clostridium_sp_ATCC_29733	2:882:-|1158:1676:+|1687:2511:+	UniRef50_D9R2G1|UniRef50_A6NVB5|UniRef50_D4LYC1	UniRef90_H1CN41|UniRef90_U2DA88|UniRef90_U2DS83
megahit_569129	lgt	5118	0.8140	0.8509	AABAA	B>A	g__Clostridium	g__Ruminococcus	o__Clostridiales	--	--	r__Root|k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiaceae|g__Clostridium	r__Root|k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcus	1:725:+|1880:2776:-|2900:3218:-|3535:3897:-|3894:5118:-	UniRef50_H8LCD8|UniRef50_R5T1D5|UniRef50_U2KBK6|UniRef50_C9YMF5|UniRef50_D6DIX5	UniRef90_D3ABK5|UniRef90_G9RVI0|UniRef90_U2KBK6|UniRef90_E9SQY8|UniRef90_F0Z1X9
megahit_56971	lgt	6249	0.8164	0.8225	AAB	A?B	s__Marvinbryantia_formatexigens	s__Coprococcus_comes	f__Lachnospiraceae	--	--	r__Root|k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Marvinbryantia|s__Marvinbryantia_formatexigens	r__Root|k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Coprococcus|s__Coprococcus_comes	64:1713:-|1872:2213:-|5980:6212:+	UniRef50_D4L0R1|UniRef50_D4KLQ8|UniRef50_R9J984	UniRef90_N9YB84|UniRef90_R0A040|UniRef90_C0B7K2
megahit_569949	lgt	18700	0.8205	0.9549	ABBBBBBBBBBBBA	B>A	s__Subdoligranulum_sp_4_3_54A2FAA	s__Pseudoflavonifractor_capillosus	o__Clostridiales	--	--	r__Root|k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Subdoligranulum|s__Subdoligranulum_sp_4_3_54A2FAA	r__Root|k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiales_noname|g__Pseudoflavonifractor|s__Pseudoflavonifractor_capillosus	3636:4748:-|4848:6041:-|6157:6363:-|6854:7399:-|7496:7825:-|8507:9100:+|9109:9921:+|10031:11620:+|11634:14252:+|14259:15074:+|15081:15521:+|15722:16923:+|16938:17369:+|17978:18660:+	UniRef50_P44681|UniRef50_R7FY47|UniRef50_R7E7U6|UniRef50_A6NXL4|UniRef50_R7KLL8|UniRef50_R6RBP0|UniRef50_R6NUH1|UniRef50_Q3SES9|UniRef50_R6GUQ7|UniRef50_A6NXW8|UniRef50_A6NXW9|UniRef50_D9SLP1|UniRef50_R5FYT1|UniRef50_C0Z5U8	UniRef90_G9RSH5|UniRef90_A6NXL1|UniRef90_A6NXL2|UniRef90_A6NXL4|UniRef90_A6NXL5|UniRef90_A6NXL7|UniRef90_A6NXL8|UniRef90_A6NXW6|UniRef90_unknown|UniRef90_A6NXW8|UniRef90_A6NXW9|UniRef90_A6NXX1|UniRef90_R5FYT1|UniRef90_G9RRE3
megahit_57840	lgt	2131	0.8388	0.8960	ABB	A?B	s__Ruminococcus_gnavus	s__Clostridium_clostridioforme	o__Clostridiales	--	--	r__Root|k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Blautia|s__Ruminococcus_gnavus	r__Root|k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiaceae|g__Clostridium|s__Clostridium_clostridioforme	74:323:+|435:665:+|741:1964:+	UniRef50_A7AZI4|UniRef50_D9QZG9|UniRef50_D4JDI6	UniRef90_A7AZI4|UniRef90_R5RPF6|UniRef90_R5R282
megahit_579403	lgt	820	0.8696	0.9227	AB	A?B	s__Subdoligranulum_variabile	s__Clostridium_methylpentosum	o__Clostridiales	--	--	r__Root|k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Subdoligranulum|s__Subdoligranulum_variabile	r__Root|k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiaceae|g__Clostridium|s__Clostridium_methylpentosum	1:459:+|568:774:-	UniRef50_B9DXJ5|UniRef50_C0EBS9	UniRef90_R6YIE4|UniRef90_C0EBS9
megahit_57944	lgt	8901	0.8403	0.8742	ABB	A?B	s__Coprococcus_comes	s__Marvinbryantia_formatexigens	f__Lachnospiraceae	--	--	r__Root|k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Coprococcus|s__Coprococcus_comes	r__Root|k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Marvinbryantia|s__Marvinbryantia_formatexigens	1:410:+|7818:8421:-|8404:8715:+	UniRef50_R7B2J7|UniRef50_R5M5J5|UniRef50_C6LK18	UniRef90_R5C140|UniRef90_unknown|UniRef90_C6LK18
megahit_583372	lgt	3856	0.8394	0.8448	AB	A?B	s__Eubacterium_sp_3_1_31	g__Blautia	o__Clostridiales	--	s__Blautia_sp_KLE_1732; s__Ruminococcus_obeum	r__Root|k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Eubacteriaceae|g__Eubacterium|s__Eubacterium_sp_3_1_31	r__Root|k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Blautia	891:1423:-|3503:3856:-	UniRef50_G2IFK3|UniRef50_D4J1I0	UniRef90_H1BNS6|UniRef90_D4LR54
megahit_583457	lgt	1011	0.8143	0.8465	AB	A?B	s__Lachnospiraceae_bacterium_7_1_58FAA	g__Oscillibacter	o__Clostridiales	--	s__Oscillibacter_sp_KLE_1728; s__Oscillibacter_sp_KLE_1745	r__Root|k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Lachnospiraceae_noname|s__Lachnospiraceae_bacterium_7_1_58FAA	r__Root|k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Oscillospiraceae|g__Oscillibacter	142:341:-|339:701:-	UniRef50_G4KSK4|UniRef50_U2QSL9	UniRef90_H1CJ86|UniRef90_U2QSL9
megahit_58523	lgt	3247	0.8795	0.8954	AB	A?B	s__Aerococcus_viridans	g__Listeria	c__Bacilli	--	s__Listeria_innocua; s__Listeria_monocytogenes	r__Root|k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Aerococcaceae|g__Aerococcus|s__Aerococcus_viridans	r__Root|k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Listeriaceae|g__Listeria	1193:1717:-|2643:3247:-	UniRef50_D4YI83|UniRef50_I2HA78	UniRef90_D4YI83|UniRef90_I2HA78
