Bin Id,Marker lineage,# genomes,# markers,# marker sets,Completeness,Contamination,Strain heterogeneity,Genome size (bp),# ambiguous bases,# scaffolds,# contigs,N50 (scaffolds),N50 (contigs),Mean scaffold length (bp),Mean contig length (bp),Longest scaffold (bp),Longest contig (bp),GC,GC std (scaffolds > 1kbp),Coding density,Translation table,# predicted genes,0,1,2,3,4,5+
chicken1_D5_maxbin.006.fasta.contigs.fa,f__Enterobacteriaceae (UID5124),134,1173,336,43.32,0.41,77.78,2308147,27040,2382,2382,21001,351,282,270,1539,1507,36.3,5.07,-100.0,-1,-1,696,470,6,1,0,0
chicken1_D5_maxbin.007.fasta.contigs.fa,o__Clostridiales (UID1212),172,263,149,77.34,0.89,0.0,1380705,27601,1359,1359,60552,371,300,280,1998,1855,38.6,6.3,-100.0,-1,-1,47,214,2,0,0,0
chicken1_D5_maxbin.009.fasta.contigs.fa,o__Clostridiales (UID1212),172,263,149,94.97,2.75,0.0,2253997,18605,2170,2170,39853,378,306,297,1645,1544,40.1,6.56,-100.0,-1,-1,11,245,7,0,0,0
chicken1_D5_maxbin.010.fasta.contigs.fa,o__Clostridiales (UID1212),172,263,149,92.95,0.0,0.0,2327091,25933,2313,2313,41382,367,294,283,1748,1665,38.4,5.23,-100.0,-1,-1,15,248,0,0,0,0
chicken1_D5_maxbin.011.fasta.contigs.fa,o__Clostridiales (UID1212),172,263,149,91.61,7.05,15.79,3166904,32211,3185,3185,63889,359,287,277,3191,3031,38.8,6.81,-100.0,-1,-1,16,232,13,2,0,0
chicken1_D5_maxbin.013.fasta.contigs.fa,o__Clostridiales (UID1212),172,263,149,85.68,6.04,0.0,2533617,42893,2325,2325,88867,383,313,295,3009,2787,40.1,6.18,-100.0,-1,-1,33,220,1,9,0,0
chicken1_D5_maxbin.014.fasta.contigs.fa,o__Clostridiales (UID1212),172,263,149,28.86,0.0,0.0,1110900,16105,1031,1031,94142,391,325,309,2327,2185,39.8,5.84,-100.0,-1,-1,164,99,0,0,0,0
chicken1_D5_maxbin.015.fasta.contigs.fa,o__Clostridiales (UID1212),172,263,149,31.38,0.0,0.0,896573,12984,817,817,56781,386,326,310,1744,1631,40.5,4.85,-100.0,-1,-1,165,98,0,0,0,0
chicken1_D5_maxbin.020.fasta.contigs.fa,f__Lachnospiraceae (UID1256),33,333,171,92.76,1.25,60.0,3138318,36476,3184,3184,75797,379,300,289,2513,2388,40.4,5.41,-100.0,-1,-1,18,310,5,0,0,0
chicken1_D5_maxbin.021.fasta.contigs.fa,o__Clostridiales (UID1212),172,257,149,76.79,6.12,31.82,1946212,15678,1959,1959,14134,357,281,273,1600,1556,39.6,4.85,-100.0,-1,-1,48,191,16,2,0,0
chicken1_D5_maxbin.022.fasta.contigs.fa,o__Clostridiales (UID1212),172,257,149,62.86,3.09,25.0,1711418,13742,1614,1614,43724,359,301,292,1576,1550,37.8,4.88,-100.0,-1,-1,83,166,8,0,0,0
chicken1_D5_maxbin.023.fasta.contigs.fa,o__Clostridiales (UID1212),172,263,149,38.39,4.07,33.33,1996936,20070,2162,2162,14741,339,271,261,2076,1963,37.7,6.16,-100.0,-1,-1,158,95,9,1,0,0
chicken1_D5_maxbin.024.fasta.contigs.fa,c__Clostridia (UID1118),387,223,124,85.69,0.05,0.0,2011119,23359,1868,1868,113362,394,320,308,4754,4499,39.4,4.95,-100.0,-1,-1,24,198,0,1,0,0
chicken1_D5_maxbin.025.fasta.contigs.fa,k__Bacteria (UID2372),131,177,106,96.23,2.49,50.0,2356868,34354,2641,2641,17440,326,268,255,1541,1452,40.8,6.76,-100.0,-1,-1,5,168,4,0,0,0
chicken1_D5_maxbin.027.fasta.contigs.fa,o__Clostridiales (UID1226),155,278,158,96.84,29.11,0.0,4671539,55970,4536,4536,73338,380,307,294,4281,4113,41.2,5.04,-100.0,-1,-1,11,215,40,12,0,0
chicken1_D5_maxbin.028.fasta.contigs.fa,k__Bacteria (UID203),5449,104,58,96.55,10.34,0.0,5802782,81002,5823,5823,100621,343,279,265,2512,2307,37.9,6.55,-100.0,-1,-1,2,82,20,0,0,0
chicken1_D5_maxbin.030.fasta.contigs.fa,o__Clostridiales (UID1226),155,278,158,71.84,0.0,0.0,2225768,25766,2154,2154,82449,380,315,303,1616,1547,41.9,3.18,-100.0,-1,-1,55,223,0,0,0,0
chicken1_D5_maxbin.031.fasta.contigs.fa,o__Clostridiales (UID1212),172,257,149,89.26,20.88,25.37,3587926,30689,3699,3699,29594,359,279,271,2307,2231,38.8,5.56,-100.0,-1,-1,24,193,28,11,1,0
chicken1_D5_maxbin.032.fasta.contigs.fa,f__Lachnospiraceae (UID1256),33,333,171,86.13,8.38,27.27,3362442,39925,3185,3185,63042,383,318,305,2841,2639,40.3,6.54,-100.0,-1,-1,48,254,30,1,0,0
chicken1_D5_maxbin.033.fasta.contigs.fa,o__Clostridiales (UID1212),172,261,147,74.83,1.7,0.0,1795668,15493,1705,1705,87881,372,309,300,1903,1836,37.2,5.54,-100.0,-1,-1,65,194,1,1,0,0
chicken1_D5_maxbin.034.fasta.contigs.fa,o__Clostridiales (UID1212),172,263,149,82.33,2.14,0.0,2495641,33158,2411,2411,63469,380,296,282,2584,2415,39.3,6.34,-100.0,-1,-1,45,204,14,0,0,0
chicken1_D5_maxbin.035.fasta.contigs.fa,o__Clostridiales (UID1212),172,263,149,92.28,0.69,0.0,2516859,24227,2488,2488,79828,369,302,292,3109,2947,38.7,5.15,-100.0,-1,-1,16,245,2,0,0,0
chicken1_D5_maxbin.036.fasta.contigs.fa,f__Lachnospiraceae (UID1255),90,354,174,82.65,6.84,39.13,3748578,40080,3664,3664,23968,379,307,296,1925,1819,41.0,5.5,-100.0,-1,-1,68,265,20,1,0,0
chicken1_D5_maxbin.038.fasta.contigs.fa,o__Clostridiales (UID1120),304,250,143,89.86,0.7,0.0,1893834,21266,1829,1829,286531,368,306,294,2196,2116,38.1,6.32,-100.0,-1,-1,27,222,1,0,0,0
chicken1_D5_maxbin.040.fasta.contigs.fa,k__Bacteria (UID2372),131,177,106,95.28,0.47,100.0,3166950,61597,3206,3206,32683,352,289,270,3618,3291,40.2,8.68,-100.0,-1,-1,18,158,1,0,0,0
chicken1_D5_maxbin.042.fasta.contigs.fa,o__Clostridiales (UID1212),172,263,149,76.85,1.51,0.0,2123468,20683,1913,1913,85790,403,327,316,2498,2399,38.2,5.7,-100.0,-1,-1,58,201,4,0,0,0
chicken1_D5_maxbin.043.fasta.contigs.fa,o__Clostridiales (UID1212),172,257,149,86.18,57.89,12.75,3510166,27949,3690,3690,18024,347,280,272,2839,2714,38.3,5.45,-100.0,-1,-1,39,115,88,11,3,1
chicken1_D5_maxbin.044.fasta_sub.contigs.fa,f__Lachnospiraceae (UID1256),33,333,171,38.76,10.04,66.67,1448900,16819,1391,1391,12968,391,316,304,2205,2073,40.0,6.62,-100.0,-1,-1,190,121,18,3,1,0
chicken1_D5_maxbin.049.fasta.contigs.fa,k__Bacteria (UID203),5449,104,58,93.1,47.26,11.29,2602997,28988,2630,2630,26498,362,290,279,2570,2420,39.3,5.3,-100.0,-1,-1,4,62,26,12,0,0
chicken1_D5_maxbin.051.fasta_sub.contigs.fa,k__Bacteria (UID203),5449,98,58,53.16,25.0,15.79,2243385,20404,2427,2427,9913,343,276,268,1784,1706,38.5,6.52,-100.0,-1,-1,57,30,7,4,0,0
chicken1_D5_maxbin.054.fasta.contigs.fa,p__Actinobacteria (UID2112),31,211,124,87.89,3.08,42.86,3035189,20870,2914,2914,6724,369,293,286,2278,2175,36.4,4.52,-100.0,-1,-1,31,173,7,0,0,0
chicken1_D5_maxbin.055.fasta.contigs.fa,k__Bacteria (UID203),5449,104,58,69.5,35.61,14.93,4902311,53283,5868,5868,4144,329,250,241,2562,2457,37.9,6.18,-100.0,-1,-1,26,41,25,10,2,0
chicken1_D5_maxbin.056.fasta_sub.contigs.fa,o__Clostridiales (UID1212),172,263,149,6.37,0.69,50.0,1763350,22202,2246,2246,4772,293,227,217,2002,1879,39.9,4.68,-100.0,-1,-1,221,40,2,0,0,0
chicken1_D5_maxbin.063.fasta_sub.contigs.fa,o__Clostridiales (UID1212),172,263,149,67.76,16.41,0.0,3046981,41189,4072,4073,2436,275,212,202,1439,1353,39.5,4.73,-100.0,-1,-1,102,126,34,1,0,0
chicken1_D5_maxbin.067.fasta.contigs.fa,f__Lachnospiraceae (UID1256),33,333,171,41.37,14.76,5.84,3958317,48263,5164,5164,3507,285,221,212,1997,1933,41.1,7.56,-100.0,-1,-1,191,102,28,2,3,7
chicken1_D5_maxbin.069.fasta.contigs.fa,k__Bacteria (UID203),5449,103,57,58.29,16.43,0.0,2485267,33338,3035,3035,2195,317,243,232,5562,5301,39.1,5.24,-100.0,-1,-1,39,43,18,3,0,0
chicken1_D5_maxbin.074.fasta.contigs.fa,o__Clostridiales (UID1226),155,278,158,12.7,1.92,29.63,577322,7843,645,645,2304,349,275,263,1880,1781,37.7,5.13,-100.0,-1,-1,206,57,9,6,0,0
chicken1_D5_maxbin.085.fasta.contigs.fa,o__Lactobacillales (UID544),293,475,267,77.95,9.9,8.16,2578732,34247,3292,3292,2476,294,230,220,1209,1162,36.3,8.15,-100.0,-1,-1,115,313,46,1,0,0
chicken1_D5_metabat2.107.fa.contigs.fa,f__Lachnospiraceae (UID1256),33,333,171,65.24,3.8,69.23,1727467,19546,1674,1674,16060,380,309,297,3204,3029,40.7,5.51,-100.0,-1,-1,124,196,13,0,0,0
chicken1_D5_metabat2.74.fa.contigs.fa,k__Bacteria (UID203),5449,103,57,47.37,3.51,0.0,1499190,16129,1408,1408,11898,386,319,307,1730,1690,41.2,4.54,-100.0,-1,-1,71,29,3,0,0,0
chicken1_D5_metabat2.88.fa.contigs.fa,o__Clostridiales (UID1212),172,263,149,61.86,0.0,0.0,1290343,18317,1322,1322,22539,347,293,279,1514,1448,40.1,5.31,-100.0,-1,-1,80,183,0,0,0,0
chicken1_D5_metabat2.93.fa.contigs.fa,f__Lachnospiraceae (UID1256),33,333,171,38.6,0.0,0.0,894103,10100,915,915,24678,364,298,287,1422,1350,41.0,3.58,-100.0,-1,-1,204,129,0,0,0,0
chicken1_D6_maxbin.001.fasta.contigs.fa,c__Gammaproteobacteria (UID4442),899,312,185,100.0,0.18,0.0,3986272,53645,3701,3701,219741,373,309,295,4373,3966,36.0,7.03,-100.0,-1,-1,0,311,1,0,0,0
chicken1_D6_maxbin.002.fasta.contigs.fa,o__Clostridiales (UID1212),172,261,147,84.35,0.91,0.0,2286329,19090,2007,2007,98908,392,335,326,3311,3127,36.4,5.42,-100.0,-1,-1,35,224,2,0,0,0
chicken1_D6_maxbin.004.fasta.contigs.fa,k__Bacteria (UID203),5449,98,58,84.48,9.95,19.05,2641248,22035,2651,2651,58183,363,291,283,1434,1406,38.6,5.6,-100.0,-1,-1,11,66,21,0,0,0
chicken1_D6_maxbin.006.fasta.contigs.fa,o__Clostridiales (UID1212),172,263,149,94.3,0.67,0.0,3085048,35240,3143,3143,31389,362,284,273,1929,1821,38.3,6.57,-100.0,-1,-1,12,250,1,0,0,0
chicken1_D6_maxbin.007.fasta.contigs.fa,o__Clostridiales (UID1212),172,263,149,77.34,0.89,0.0,1390618,27894,1363,1363,60555,373,301,281,1998,1855,38.6,6.3,-100.0,-1,-1,47,214,2,0,0,0
chicken1_D6_maxbin.008.fasta.contigs.fa,o__Clostridiales (UID1226),155,278,158,4.43,0.0,0.0,516532,6092,583,583,11627,361,260,250,2720,2604,37.7,6.39,-100.0,-1,-1,237,41,0,0,0,0
chicken1_D6_maxbin.009.fasta.contigs.fa,o__Clostridiales (UID1212),172,263,149,88.59,1.34,0.0,2292816,22973,2167,2167,103836,365,303,292,3178,3019,39.4,6.64,-100.0,-1,-1,52,209,2,0,0,0
chicken1_D6_maxbin.010.fasta.contigs.fa,k__Bacteria (UID203),5449,104,58,98.28,49.92,6.12,3888053,32134,3694,3694,46130,376,304,296,3135,2963,39.8,6.8,-100.0,-1,-1,1,64,34,5,0,0
chicken1_D6_maxbin.012.fasta.contigs.fa,f__Bacillaceae (UID829),128,559,183,86.5,6.93,0.0,5739664,79149,5742,5742,113660,342,280,266,2020,1885,38.0,7.38,-100.0,-1,-1,42,486,30,1,0,0
chicken1_D6_maxbin.013.fasta.contigs.fa,o__Clostridiales (UID1212),172,263,149,4.7,0.0,0.0,703233,7967,809,809,22171,333,245,235,3401,3285,38.1,5.68,-100.0,-1,-1,222,41,0,0,0,0
chicken1_D6_maxbin.014.fasta.contigs.fa,o__Clostridiales (UID1212),172,263,149,80.98,2.68,0.0,2332949,39506,2146,2146,77635,383,313,295,3009,2787,40.3,5.71,-100.0,-1,-1,43,211,9,0,0,0
chicken1_D6_maxbin.015.fasta.contigs.fa,o__Clostridiales (UID1212),172,261,147,86.39,0.68,0.0,2025729,17591,1920,1920,88985,372,311,302,1903,1836,37.4,5.75,-100.0,-1,-1,41,219,1,0,0,0
chicken1_D6_maxbin.016.fasta_sub.contigs.fa,o__Clostridiales (UID1212),172,257,149,76.55,26.58,14.29,2941784,26549,2899,2899,29765,371,302,293,3365,3261,38.5,6.45,-100.0,-1,-1,63,133,56,3,2,0
chicken1_D6_maxbin.018.fasta.contigs.fa,o__Clostridiales (UID1212),172,263,149,72.26,0.0,0.0,1693620,21930,1577,1577,90207,372,306,292,2584,2415,40.0,5.83,-100.0,-1,-1,68,195,0,0,0,0
chicken1_D6_maxbin.019.fasta.contigs.fa,k__Bacteria (UID203),5449,104,58,92.63,25.0,33.33,3579527,40776,3574,3574,64298,378,304,293,2244,2153,40.6,5.19,-100.0,-1,-1,8,72,21,1,2,0
chicken1_D6_maxbin.020.fasta.contigs.fa,o__Clostridiales (UID1212),172,263,149,93.96,21.44,0.0,3300741,49450,3216,3216,58940,375,304,288,2617,2441,39.9,6.04,-100.0,-1,-1,12,199,52,0,0,0
chicken1_D6_maxbin.021.fasta.contigs.fa,o__Clostridiales (UID1212),172,257,149,90.27,50.85,12.9,3812273,31301,3816,3816,30486,361,289,281,3143,3013,38.7,4.21,-100.0,-1,-1,20,138,88,10,1,0
chicken1_D6_maxbin.022.fasta.contigs.fa,k__Bacteria (UID2372),131,177,106,94.34,0.61,0.0,2567921,38472,2763,2763,39016,340,277,263,2733,2541,40.6,6.97,-100.0,-1,-1,8,167,2,0,0,0
chicken1_D6_maxbin.023.fasta.contigs.fa,o__Clostridiales (UID1212),172,257,149,74.5,4.47,30.77,1797003,14056,1795,1795,17732,355,286,278,1606,1551,37.5,4.74,-100.0,-1,-1,89,157,10,1,0,0
chicken1_D6_maxbin.025.fasta.contigs.fa,f__Lachnospiraceae (UID1255),90,354,174,86.83,3.54,0.0,4009600,43365,3714,3714,71397,392,323,311,1716,1674,41.2,5.34,-100.0,-1,-1,40,307,7,0,0,0
chicken1_D6_maxbin.026.fasta.contigs.fa,o__Clostridiales (UID1212),172,263,149,91.61,0.88,9.09,2619253,25336,2594,2594,85608,371,301,291,3109,2947,38.6,5.22,-100.0,-1,-1,13,239,11,0,0,0
chicken1_D6_maxbin.027.fasta.contigs.fa,o__Clostridiales (UID1212),172,263,149,93.96,1.48,0.0,3187477,46690,3107,3107,73689,381,307,292,3833,3644,39.4,5.99,-100.0,-1,-1,14,243,6,0,0,0
chicken1_D6_maxbin.028.fasta.contigs.fa,o__Clostridiales (UID1226),155,278,158,74.05,24.37,0.0,4734235,56800,4688,4688,55046,373,299,286,4281,4113,41.2,5.59,-100.0,-1,-1,67,171,29,2,9,0
chicken1_D6_maxbin.030.fasta.contigs.fa,c__Clostridia (UID1118),387,223,124,88.31,0.46,0.0,1972574,22281,1880,1880,77309,378,313,301,4754,4499,39.6,5.61,-100.0,-1,-1,19,202,1,1,0,0
chicken1_D6_maxbin.032.fasta.contigs.fa,o__Clostridiales (UID1226),155,278,158,92.41,1.9,33.33,2368098,25787,2210,2210,81659,386,321,309,3764,3648,40.7,4.14,-100.0,-1,-1,17,258,3,0,0,0
chicken1_D6_maxbin.033.fasta.contigs.fa,o__Clostridiales (UID1226),155,278,158,92.41,0.55,0.0,2731856,27549,2413,2413,75424,389,325,314,5023,4837,41.3,5.04,-100.0,-1,-1,50,225,3,0,0,0
chicken1_D6_maxbin.034.fasta.contigs.fa,c__Clostridia (UID1118),387,223,124,75.4,6.34,0.0,1906906,23492,1756,1756,34471,393,314,301,3072,2891,39.3,4.21,-100.0,-1,-1,51,159,9,4,0,0
chicken1_D6_maxbin.037.fasta.contigs.fa,k__Bacteria (UID203),5449,103,57,64.91,6.06,0.0,2289667,23501,2177,2177,33154,390,315,304,1757,1672,40.5,6.0,-100.0,-1,-1,26,59,18,0,0,0
chicken1_D6_maxbin.038.fasta.contigs.fa,p__Actinobacteria (UID2112),31,211,124,93.39,3.69,9.09,3035059,20864,2630,2630,19901,406,322,314,2588,2510,36.4,4.88,-100.0,-1,-1,18,186,5,2,0,0
chicken1_D6_maxbin.039.fasta.contigs.fa,f__Enterobacteriaceae (UID5162),88,1207,328,99.66,1.78,48.0,4724584,55794,4802,4802,15089,360,292,281,2452,2268,36.1,6.63,-100.0,-1,-1,7,1175,25,0,0,0
chicken1_D6_maxbin.040.fasta.contigs.fa,o__Clostridiales (UID1212),172,263,149,76.92,4.05,0.0,2018160,19446,1853,1853,20848,392,322,312,2047,1941,38.2,5.68,-100.0,-1,-1,70,181,12,0,0,0
chicken1_D6_maxbin.045.fasta.contigs.fa,k__Bacteria (UID203),5449,103,57,69.3,1.75,50.0,2570027,51229,2869,2869,6391,322,265,247,2365,2161,40.1,7.99,-100.0,-1,-1,58,43,2,0,0,0
chicken1_D6_maxbin.054.fasta.contigs.fa,k__Bacteria (UID203),5449,104,58,93.97,16.69,7.14,2015231,23048,2325,2325,5481,322,257,247,1953,1864,38.0,5.63,-100.0,-1,-1,4,76,22,2,0,0
chicken1_D6_maxbin.056.fasta_sub.contigs.fa,k__Bacteria (UID203),5449,104,58,73.12,47.38,7.02,5227269,49480,6854,6854,2176,296,228,221,3077,2967,38.7,6.73,-100.0,-1,-1,28,42,24,9,1,0
chicken1_D6_maxbin.061.fasta.contigs.fa,o__Clostridiales (UID1212),172,263,149,50.49,2.85,0.0,2166556,35967,3086,3086,1963,258,199,187,2512,2307,38.8,10.75,-100.0,-1,-1,130,127,6,0,0,0
chicken1_D6_metabat2.105.fa.contigs.fa,k__Bacteria (UID203),5449,104,58,11.83,0.0,0.0,429145,4734,392,392,20106,379,314,302,1330,1292,41.1,3.05,-100.0,-1,-1,89,15,0,0,0,0
chicken1_D6_metabat2.163.fa.contigs.fa,o__Clostridiales (UID1226),155,278,158,17.09,0.0,0.0,595721,6881,549,549,140939,399,333,320,1616,1547,41.9,3.58,-100.0,-1,-1,205,73,0,0,0,0
chicken1_D6_metabat2.32.fa.contigs.fa,o__Clostridiales (UID1212),172,257,149,6.71,0.0,0.0,310956,2847,303,303,63167,371,309,299,1460,1409,38.5,2.12,-100.0,-1,-1,212,45,0,0,0,0
chicken1_D6_metabat2.64.fa_sub.contigs.fa,f__Lachnospiraceae (UID1256),33,333,171,8.19,0.29,0.0,269807,3008,273,273,33939,354,300,289,1503,1447,41.6,2.77,-100.0,-1,-1,286,46,1,0,0,0
chicken1_D6_metabat2.67.fa_sub.contigs.fa,f__Lachnospiraceae (UID1256),33,333,171,45.51,9.17,51.85,2065994,24559,2014,2014,23483,378,308,296,2103,2005,40.3,6.18,-100.0,-1,-1,187,121,24,1,0,0
chicken1_D6_metabat2.84.fa.contigs.fa,k__Bacteria (UID203),5449,104,58,49.48,0.0,0.0,763182,8290,741,741,14755,373,312,301,1658,1576,40.8,6.67,-100.0,-1,-1,70,34,0,0,0,0
chicken1_D6_metabat2.86.fa.contigs.fa,o__Clostridiales (UID1212),172,257,149,55.56,1.01,50.0,1910199,17973,1856,1856,12555,382,310,301,2763,2648,38.5,5.61,-100.0,-1,-1,127,128,2,0,0,0
chicken1_D6_metabat2.95.fa_sub.contigs.fa,k__Bacteria (UID203),5449,103,57,50.24,0.0,0.0,1515613,15514,1482,1482,10330,366,305,295,1766,1674,40.5,4.67,-100.0,-1,-1,65,38,0,0,0,0
chicken1_D7_maxbin.001.fasta.contigs.fa,c__Gammaproteobacteria (UID4442),899,312,185,100.0,0.0,0.0,3979544,53642,3699,3699,224039,373,309,295,4373,3966,36.0,7.03,-100.0,-1,-1,0,312,0,0,0,0
chicken1_D7_maxbin.002.fasta.contigs.fa,o__Clostridiales (UID1212),172,261,147,79.59,2.27,0.0,2179381,18290,1949,1949,102149,386,329,320,3311,3127,36.6,5.46,-100.0,-1,-1,50,207,4,0,0,0
chicken1_D7_maxbin.005.fasta.contigs.fa,o__Clostridiales (UID1212),172,263,149,77.34,0.89,0.0,1397546,28017,1391,1391,60555,369,297,276,1998,1855,38.6,6.3,-100.0,-1,-1,47,214,2,0,0,0
chicken1_D7_maxbin.006.fasta.contigs.fa,o__Clostridiales (UID1212),172,263,149,92.39,1.98,12.5,2536433,34047,2496,2496,80642,362,291,277,2584,2415,39.7,6.11,-100.0,-1,-1,18,237,8,0,0,0
chicken1_D7_maxbin.007.fasta.contigs.fa,o__Clostridiales (UID1212),172,257,149,79.58,7.85,10.53,2484942,20516,2440,2440,28216,373,298,289,1513,1464,38.4,5.79,-100.0,-1,-1,56,184,16,1,0,0
chicken1_D7_maxbin.008.fasta.contigs.fa,o__Clostridiales (UID1212),172,263,149,94.3,0.0,0.0,3139274,35930,3176,3176,38255,366,288,276,2720,2604,38.3,6.92,-100.0,-1,-1,12,251,0,0,0,0
chicken1_D7_maxbin.009.fasta.contigs.fa,o__Clostridiales (UID1212),172,263,149,91.95,10.74,0.0,3683532,37024,3746,3746,48799,357,284,274,3165,3007,39.0,5.66,-100.0,-1,-1,15,227,20,0,1,0
chicken1_D7_maxbin.010.fasta.contigs.fa,k__Bacteria (UID203),5449,98,58,89.66,11.99,36.36,2806903,23917,2720,2720,33020,363,293,285,2307,2231,39.0,6.12,-100.0,-1,-1,7,69,22,0,0,0
chicken1_D7_maxbin.011.fasta.contigs.fa,o__Clostridiales (UID1212),172,263,149,86.58,5.15,0.0,3292711,55137,3264,3264,67867,363,289,272,3009,2787,40.1,6.87,-100.0,-1,-1,33,215,15,0,0,0
chicken1_D7_maxbin.012.fasta.contigs.fa,o__Clostridiales (UID1212),172,261,147,82.31,0.68,0.0,2037645,17781,1943,1943,83611,371,309,299,1902,1836,37.3,5.76,-100.0,-1,-1,48,212,1,0,0,0
chicken1_D7_maxbin.014.fasta.contigs.fa,f__Lachnospiraceae (UID1256),33,333,171,92.27,4.1,25.0,2844687,32403,2769,2769,64294,386,313,301,2123,2049,40.7,5.31,-100.0,-1,-1,24,289,20,0,0,0
chicken1_D7_maxbin.015.fasta.contigs.fa,f__Enterobacteriaceae (UID5162),88,1207,328,98.29,1.49,73.33,4631110,53927,4477,4477,42784,376,307,295,1807,1707,36.1,6.79,-100.0,-1,-1,28,1166,12,1,0,0
chicken1_D7_maxbin.016.fasta.contigs.fa,o__Clostridiales (UID1212),172,263,149,89.77,3.04,8.33,3007141,43352,2957,2957,55684,375,300,285,2617,2441,39.9,6.01,-100.0,-1,-1,20,233,9,1,0,0
chicken1_D7_maxbin.017.fasta.contigs.fa,o__Clostridiales (UID1212),172,263,149,72.64,1.57,0.0,2030340,37326,2244,2244,76492,345,265,249,3317,3075,38.0,7.26,-100.0,-1,-1,66,195,1,1,0,0
chicken1_D7_maxbin.018.fasta.contigs.fa,o__Clostridiales (UID1212),172,263,149,73.15,9.0,4.17,1836568,14751,1714,1714,63269,387,312,303,2332,2209,40.1,7.66,-100.0,-1,-1,60,186,15,1,1,0
chicken1_D7_maxbin.019.fasta.contigs.fa,o__Clostridiales (UID1212),172,257,149,68.01,7.05,0.0,1464927,11938,1374,1374,79236,376,307,298,1485,1407,37.8,5.0,-100.0,-1,-1,70,174,12,1,0,0
chicken1_D7_maxbin.020.fasta.contigs.fa,k__Bacteria (UID203),5449,104,58,80.72,35.5,22.81,2939556,26456,2880,2880,78378,370,305,296,3365,3261,38.3,5.16,-100.0,-1,-1,16,53,24,11,0,0
chicken1_D7_maxbin.021.fasta.contigs.fa,o__Clostridiales (UID1212),172,263,149,92.28,1.14,0.0,2548523,24590,2501,2501,93472,374,304,295,3109,2947,38.7,5.26,-100.0,-1,-1,13,246,4,0,0,0
chicken1_D7_maxbin.022.fasta.contigs.fa,f__Lachnospiraceae (UID1255),90,354,174,86.16,5.94,68.42,3793199,40495,3835,3835,10182,370,298,287,1581,1527,41.0,5.41,-100.0,-1,-1,68,269,16,1,0,0
chicken1_D7_maxbin.023.fasta.contigs.fa,o__Clostridiales (UID1212),172,263,149,38.04,16.7,45.0,3799677,37891,4210,4210,18287,351,265,256,2869,2679,37.9,6.42,-100.0,-1,-1,143,80,35,3,1,1
chicken1_D7_maxbin.024.fasta_sub.contigs.fa,o__Clostridiales (UID1226),155,278,158,73.02,35.13,4.88,3110081,35168,3084,3084,62978,372,306,294,2208,2127,41.6,5.44,-100.0,-1,-1,67,133,76,2,0,0
chicken1_D7_maxbin.029.fasta.contigs.fa,k__Bacteria (UID2372),131,177,106,94.34,0.13,0.0,2339885,34083,2473,2473,40096,344,284,271,2733,2541,40.7,6.94,-100.0,-1,-1,8,168,1,0,0,0
chicken1_D7_maxbin.030.fasta.contigs.fa,k__Bacteria (UID203),5449,103,57,94.74,60.93,7.79,4668856,50012,4574,4574,33943,388,308,297,2291,2153,40.4,5.28,-100.0,-1,-1,4,36,56,7,0,0
chicken1_D7_maxbin.031.fasta.contigs.fa,o__Clostridiales (UID1226),155,278,158,94.94,0.95,0.0,2487003,26954,2362,2362,114997,381,316,304,3764,3648,40.7,4.07,-100.0,-1,-1,10,266,2,0,0,0
chicken1_D7_maxbin.032.fasta.contigs.fa,f__Lachnospiraceae (UID1256),33,333,171,84.03,16.16,7.55,3226615,36591,3349,3349,36475,367,292,281,2169,2084,41.1,5.62,-100.0,-1,-1,47,241,41,4,0,0
chicken1_D7_maxbin.034.fasta_sub.contigs.fa,f__Bacillaceae (UID829),128,559,183,86.5,5.22,0.0,5460102,74443,5428,5428,87943,347,282,268,2018,1885,38.0,6.66,-100.0,-1,-1,40,500,19,0,0,0
chicken1_D7_maxbin.035.fasta_sub.contigs.fa,k__Bacteria (UID2372),131,177,106,77.67,1.73,33.33,2641117,51990,2748,2748,19268,344,282,263,3565,3241,40.1,8.66,-100.0,-1,-1,67,107,3,0,0,0
chicken1_D7_maxbin.036.fasta.contigs.fa,o__Clostridiales (UID1212),172,263,149,84.68,2.35,0.0,2165129,21363,1937,1937,36177,408,331,320,2300,2204,38.2,5.47,-100.0,-1,-1,30,227,6,0,0,0
chicken1_D7_maxbin.037.fasta.contigs.fa,p__Actinobacteria (UID2112),31,211,124,91.94,7.06,0.0,3201358,22177,2819,2819,18387,400,317,309,3612,3484,36.4,6.01,-100.0,-1,-1,21,178,12,0,0,0
chicken1_D7_maxbin.046.fasta.contigs.fa,o__Clostridiales (UID1226),155,278,158,92.79,40.35,8.4,4472821,51946,4883,4883,25168,337,274,263,3976,3823,41.9,4.33,-100.0,-1,-1,23,176,62,15,2,0
chicken1_D7_maxbin.047.fasta.contigs.fa,k__Bacteria (UID203),5449,103,57,50.61,8.33,19.23,3566091,40756,4623,4623,2691,307,227,219,2647,2548,37.7,5.16,-100.0,-1,-1,39,44,17,3,0,0
chicken1_D7_maxbin.060.fasta.contigs.fa,o__Clostridiales (UID1212),172,263,149,48.99,18.01,7.69,1130053,9796,1330,1330,3792,311,252,245,2001,1922,39.1,5.37,-100.0,-1,-1,144,85,33,0,1,0
