genome,secondary_cluster,threshold,cluster_method,comparison_algorithm,primary_cluster
chicken1_concoct_20_refined_2_Bin_9_15-contigs.fa,158_1,0.020000000000000018,average,ANImf,158
chicken1_concoct_20_refined_2_Bin_7_2-contigs.fa,159_0,0.020000000000000018,average,ANImf,159
chicken1_concoct_20_refined_2_Bin_6_12-contigs.fa,160_0,0.020000000000000018,average,ANImf,160
chicken1_C-6_maxbin.002.fasta.contigs.fa,161_1,0.020000000000000018,average,ANImf,161
chicken1_D11_maxbin.019.fasta_sub.contigs.fa,161_1,0.020000000000000018,average,ANImf,161
chicken1_D12_maxbin.005.fasta.contigs.fa,161_1,0.020000000000000018,average,ANImf,161
chicken1_D18_maxbin.003.fasta.contigs.fa,161_1,0.020000000000000018,average,ANImf,161
chicken1_D25_maxbin.002.fasta.contigs.fa,161_1,0.020000000000000018,average,ANImf,161
chicken1_D26_maxbin.002.fasta.contigs.fa,161_1,0.020000000000000018,average,ANImf,161
chicken1_D3_maxbin.003.fasta.contigs.fa,161_1,0.020000000000000018,average,ANImf,161
chicken1_D43_maxbin.006.fasta.contigs.fa,161_1,0.020000000000000018,average,ANImf,161
chicken1_concoct_20_refined_2_Bin_7_12-contigs.fa,161_1,0.020000000000000018,average,ANImf,161
chicken1_D43_maxbin.011.fasta.contigs.fa,162_1,0.020000000000000018,average,ANImf,162
chicken1_concoct_20_refined_2_Bin_4_6-contigs.fa,162_2,0.020000000000000018,average,ANImf,162
chicken1_D43_maxbin.004.fasta.contigs.fa,163_0,0.020000000000000018,average,ANImf,163
chicken1_concoct_20_refined_2_Bin_0_9_1-contigs.fa,164_0,0.020000000000000018,average,ANImf,164
chicken1_C-2_maxbin.004.fasta.contigs.fa,165_1,0.020000000000000018,average,ANImf,165
chicken1_C-3_maxbin.002.fasta.contigs.fa,165_1,0.020000000000000018,average,ANImf,165
chicken1_C-6_maxbin.007.fasta.contigs.fa,165_1,0.020000000000000018,average,ANImf,165
chicken1_D12_maxbin.019.fasta.contigs.fa,165_1,0.020000000000000018,average,ANImf,165
chicken1_D13_maxbin.027.fasta.contigs.fa,165_1,0.020000000000000018,average,ANImf,165
chicken1_D14_metabat2.17.fa_sub.contigs.fa,165_1,0.020000000000000018,average,ANImf,165
chicken1_D19_maxbin.054.fasta.contigs.fa,165_1,0.020000000000000018,average,ANImf,165
chicken1_D20_maxbin.034.fasta.contigs.fa,165_1,0.020000000000000018,average,ANImf,165
chicken1_D21_metabat2.50.fa.contigs.fa,165_1,0.020000000000000018,average,ANImf,165
chicken1_D25_metabat2.12.fa.contigs.fa,165_1,0.020000000000000018,average,ANImf,165
chicken1_D26_maxbin.008.fasta.contigs.fa,165_1,0.020000000000000018,average,ANImf,165
chicken1_D27_maxbin.014.fasta.contigs.fa,165_1,0.020000000000000018,average,ANImf,165
chicken1_D2_maxbin.069.fasta.contigs.fa,165_1,0.020000000000000018,average,ANImf,165
chicken1_D32_maxbin.007.fasta.contigs.fa,165_1,0.020000000000000018,average,ANImf,165
chicken1_D33_maxbin.009.fasta.contigs.fa,165_1,0.020000000000000018,average,ANImf,165
chicken1_D34_maxbin.009.fasta_sub.contigs.fa,165_1,0.020000000000000018,average,ANImf,165
chicken1_D35_maxbin.021.fasta.contigs.fa,165_1,0.020000000000000018,average,ANImf,165
chicken1_D36_maxbin.019.fasta.contigs.fa,165_1,0.020000000000000018,average,ANImf,165
chicken1_D37_maxbin.007.fasta.contigs.fa,165_1,0.020000000000000018,average,ANImf,165
chicken1_D38_maxbin.007.fasta.contigs.fa,165_1,0.020000000000000018,average,ANImf,165
chicken1_D39_maxbin.008.fasta.contigs.fa,165_1,0.020000000000000018,average,ANImf,165
chicken1_D3_maxbin.008.fasta.contigs.fa,165_1,0.020000000000000018,average,ANImf,165
chicken1_concoct_20_refined_2_Bin_7_8_1-contigs.fa,165_1,0.020000000000000018,average,ANImf,165
chicken1_D15_maxbin.006.fasta.contigs.fa,166_1,0.020000000000000018,average,ANImf,166
chicken1_D9_maxbin.041.fasta.contigs.fa,166_1,0.020000000000000018,average,ANImf,166
chicken1_concoct_20_refined_2_Bin_14_8-contigs.fa,166_1,0.020000000000000018,average,ANImf,166
chicken1_C-1_maxbin.017.fasta.contigs.fa,167_1,0.020000000000000018,average,ANImf,167
chicken1_C-4_maxbin.005.fasta.contigs.fa,167_1,0.020000000000000018,average,ANImf,167
chicken1_D10_maxbin.017.fasta.contigs.fa,167_1,0.020000000000000018,average,ANImf,167
chicken1_D13_maxbin.013.fasta.contigs.fa,167_1,0.020000000000000018,average,ANImf,167
chicken1_D17_maxbin.018.fasta.contigs.fa,167_1,0.020000000000000018,average,ANImf,167
chicken1_D19_maxbin.016.fasta.contigs.fa,167_1,0.020000000000000018,average,ANImf,167
chicken1_D1_maxbin.029.fasta.contigs.fa,167_1,0.020000000000000018,average,ANImf,167
chicken1_D20_maxbin.010.fasta.contigs.fa,167_1,0.020000000000000018,average,ANImf,167
chicken1_D24_maxbin.010.fasta.contigs.fa,167_1,0.020000000000000018,average,ANImf,167
chicken1_D27_maxbin.012.fasta.contigs.fa,167_1,0.020000000000000018,average,ANImf,167
chicken1_D28_maxbin.029.fasta.contigs.fa,167_1,0.020000000000000018,average,ANImf,167
chicken1_D2_maxbin.014.fasta.contigs.fa,167_1,0.020000000000000018,average,ANImf,167
chicken1_D31_maxbin.013.fasta.contigs.fa,167_1,0.020000000000000018,average,ANImf,167
chicken1_D34_maxbin.006.fasta.contigs.fa,167_1,0.020000000000000018,average,ANImf,167
chicken1_D35_maxbin.017.fasta.contigs.fa,167_1,0.020000000000000018,average,ANImf,167
chicken1_D36_maxbin.017.fasta.contigs.fa,167_1,0.020000000000000018,average,ANImf,167
chicken1_D37_maxbin.010.fasta.contigs.fa,167_1,0.020000000000000018,average,ANImf,167
chicken1_D40_maxbin.006.fasta.contigs.fa,167_1,0.020000000000000018,average,ANImf,167
chicken1_D4_maxbin.010.fasta.contigs.fa,167_1,0.020000000000000018,average,ANImf,167
chicken1_D5_maxbin.013.fasta.contigs.fa,167_1,0.020000000000000018,average,ANImf,167
chicken1_D6_maxbin.014.fasta.contigs.fa,167_1,0.020000000000000018,average,ANImf,167
chicken1_D7_maxbin.011.fasta.contigs.fa,167_1,0.020000000000000018,average,ANImf,167
chicken1_concoct_20_refined_2_Bin_9_5_1-contigs.fa,167_1,0.020000000000000018,average,ANImf,167
chicken1_C-1_maxbin.013.fasta.contigs.fa,168_1,0.020000000000000018,average,ANImf,168
chicken1_C-2_maxbin.013.fasta.contigs.fa,168_1,0.020000000000000018,average,ANImf,168
chicken1_C-4_maxbin.006.fasta.contigs.fa,168_1,0.020000000000000018,average,ANImf,168
chicken1_D10_maxbin.005.fasta.contigs.fa,168_1,0.020000000000000018,average,ANImf,168
chicken1_D11_maxbin.007.fasta.contigs.fa,168_1,0.020000000000000018,average,ANImf,168
chicken1_D12_maxbin.018.fasta.contigs.fa,168_1,0.020000000000000018,average,ANImf,168
chicken1_D13_maxbin.018.fasta.contigs.fa,168_1,0.020000000000000018,average,ANImf,168
chicken1_D17_maxbin.005.fasta.contigs.fa,168_1,0.020000000000000018,average,ANImf,168
chicken1_D1_maxbin.009.fasta.contigs.fa,168_1,0.020000000000000018,average,ANImf,168
chicken1_D24_maxbin.009.fasta.contigs.fa,168_1,0.020000000000000018,average,ANImf,168
chicken1_D27_maxbin.011.fasta.contigs.fa,168_1,0.020000000000000018,average,ANImf,168
chicken1_D28_maxbin.021.fasta.contigs.fa,168_1,0.020000000000000018,average,ANImf,168
chicken1_D29_maxbin.006.fasta.contigs.fa,168_1,0.020000000000000018,average,ANImf,168
chicken1_D2_maxbin.008.fasta.contigs.fa,168_1,0.020000000000000018,average,ANImf,168
chicken1_D31_maxbin.007.fasta.contigs.fa,168_1,0.020000000000000018,average,ANImf,168
chicken1_D34_maxbin.004.fasta.contigs.fa,168_1,0.020000000000000018,average,ANImf,168
chicken1_D35_maxbin.010.fasta.contigs.fa,168_1,0.020000000000000018,average,ANImf,168
chicken1_D37_maxbin.013.fasta.contigs.fa,168_1,0.020000000000000018,average,ANImf,168
chicken1_D40_maxbin.005.fasta.contigs.fa,168_1,0.020000000000000018,average,ANImf,168
chicken1_D42_maxbin.012.fasta.contigs.fa,168_1,0.020000000000000018,average,ANImf,168
chicken1_D4_maxbin.007.fasta.contigs.fa,168_1,0.020000000000000018,average,ANImf,168
chicken1_D5_maxbin.007.fasta.contigs.fa,168_1,0.020000000000000018,average,ANImf,168
chicken1_D6_maxbin.007.fasta.contigs.fa,168_1,0.020000000000000018,average,ANImf,168
chicken1_D7_maxbin.005.fasta.contigs.fa,168_1,0.020000000000000018,average,ANImf,168
chicken1_D8_maxbin.009.fasta.contigs.fa,168_1,0.020000000000000018,average,ANImf,168
chicken1_D9_maxbin.021.fasta.contigs.fa,168_1,0.020000000000000018,average,ANImf,168
chicken1_concoct_20_refined_2_Bin_9_2-contigs.fa,168_1,0.020000000000000018,average,ANImf,168
chicken1_C-1_maxbin.020.fasta.contigs.fa,169_1,0.020000000000000018,average,ANImf,169
chicken1_C-4_maxbin.011.fasta.contigs.fa,169_1,0.020000000000000018,average,ANImf,169
chicken1_D13_maxbin.010.fasta.contigs.fa,169_1,0.020000000000000018,average,ANImf,169
chicken1_D19_maxbin.010.fasta.contigs.fa,169_1,0.020000000000000018,average,ANImf,169
chicken1_D2_maxbin.006.fasta.contigs.fa,169_1,0.020000000000000018,average,ANImf,169
chicken1_D35_maxbin.020.fasta.contigs.fa,169_1,0.020000000000000018,average,ANImf,169
chicken1_D40_maxbin.031.fasta.contigs.fa,169_1,0.020000000000000018,average,ANImf,169
chicken1_D7_maxbin.017.fasta.contigs.fa,169_1,0.020000000000000018,average,ANImf,169
chicken1_concoct_20_refined_2_Bin_9_6_1-contigs.fa,169_1,0.020000000000000018,average,ANImf,169
chicken1_D43_maxbin.026.fasta.contigs.fa,170_0,0.020000000000000018,average,ANImf,170
chicken1_D43_maxbin.038.fasta.contigs.fa,171_0,0.020000000000000018,average,ANImf,171
chicken1_concoct_20_refined_2_Bin_4_3_1-contigs.fa,172_0,0.020000000000000018,average,ANImf,172
chicken1_D31_maxbin.056.fasta.contigs.fa,173_1,0.020000000000000018,average,ANImf,173
chicken1_concoct_20_refined_2_Bin_9_13_1-contigs.fa,173_1,0.020000000000000018,average,ANImf,173
chicken1_C-1_maxbin.025.fasta.contigs.fa,174_1,0.020000000000000018,average,ANImf,174
chicken1_C-4_maxbin.022.fasta.contigs.fa,174_1,0.020000000000000018,average,ANImf,174
chicken1_C-5_maxbin.013.fasta.contigs.fa,174_1,0.020000000000000018,average,ANImf,174
chicken1_D11_maxbin.022.fasta.contigs.fa,174_1,0.020000000000000018,average,ANImf,174
chicken1_D12_maxbin.024.fasta.contigs.fa,174_1,0.020000000000000018,average,ANImf,174
chicken1_D13_maxbin.042.fasta.contigs.fa,174_1,0.020000000000000018,average,ANImf,174
chicken1_D14_maxbin.002.fasta.contigs.fa,174_1,0.020000000000000018,average,ANImf,174
chicken1_D15_maxbin.030.fasta.contigs.fa,174_1,0.020000000000000018,average,ANImf,174
chicken1_D16_maxbin.022.fasta.contigs.fa,174_1,0.020000000000000018,average,ANImf,174
chicken1_D19_maxbin.022.fasta.contigs.fa,174_1,0.020000000000000018,average,ANImf,174
chicken1_D1_maxbin.020.fasta.contigs.fa,174_1,0.020000000000000018,average,ANImf,174
chicken1_D20_maxbin.038.fasta.contigs.fa,174_1,0.020000000000000018,average,ANImf,174
chicken1_D22_maxbin.016.fasta.contigs.fa,174_1,0.020000000000000018,average,ANImf,174
chicken1_D24_maxbin.042.fasta_sub.contigs.fa,174_1,0.020000000000000018,average,ANImf,174
chicken1_D27_maxbin.046.fasta.contigs.fa,174_1,0.020000000000000018,average,ANImf,174
chicken1_D28_maxbin.002.fasta.contigs.fa,174_1,0.020000000000000018,average,ANImf,174
chicken1_D29_maxbin.029.fasta.contigs.fa,174_1,0.020000000000000018,average,ANImf,174
chicken1_D2_maxbin.042.fasta.contigs.fa,174_1,0.020000000000000018,average,ANImf,174
chicken1_D30_maxbin.018.fasta.contigs.fa,174_1,0.020000000000000018,average,ANImf,174
chicken1_D31_maxbin.043.fasta_sub.contigs.fa,174_1,0.020000000000000018,average,ANImf,174
chicken1_D34_maxbin.035.fasta.contigs.fa,174_1,0.020000000000000018,average,ANImf,174
chicken1_D35_maxbin.012.fasta.contigs.fa,174_1,0.020000000000000018,average,ANImf,174
chicken1_D36_maxbin.020.fasta.contigs.fa,174_1,0.020000000000000018,average,ANImf,174
chicken1_D37_maxbin.022.fasta.contigs.fa,174_1,0.020000000000000018,average,ANImf,174
chicken1_D40_maxbin.024.fasta.contigs.fa,174_1,0.020000000000000018,average,ANImf,174
chicken1_D41_maxbin.024.fasta.contigs.fa,174_1,0.020000000000000018,average,ANImf,174
chicken1_D4_maxbin.047.fasta.contigs.fa,174_1,0.020000000000000018,average,ANImf,174
chicken1_D8_maxbin.066.fasta.contigs.fa,174_1,0.020000000000000018,average,ANImf,174
chicken1_concoct_20_refined_2_Bin_7_6_1-contigs.fa,174_1,0.020000000000000018,average,ANImf,174
chicken1_C-4_maxbin.008.fasta.contigs.fa,175_1,0.020000000000000018,average,ANImf,175
chicken1_C-5_maxbin.027.fasta.contigs.fa,175_1,0.020000000000000018,average,ANImf,175
chicken1_D12_maxbin.025.fasta.contigs.fa,175_1,0.020000000000000018,average,ANImf,175
chicken1_D19_maxbin.039.fasta.contigs.fa,175_1,0.020000000000000018,average,ANImf,175
chicken1_D31_maxbin.042.fasta.contigs.fa,175_1,0.020000000000000018,average,ANImf,175
chicken1_D40_maxbin.008.fasta.contigs.fa,175_1,0.020000000000000018,average,ANImf,175
chicken1_D41_maxbin.037.fasta.contigs.fa,175_1,0.020000000000000018,average,ANImf,175
chicken1_D42_maxbin.017.fasta.contigs.fa,175_1,0.020000000000000018,average,ANImf,175
chicken1_concoct_20_refined_2_Bin_18_12-contigs.fa,175_1,0.020000000000000018,average,ANImf,175
chicken1_C-2_maxbin.005.fasta.contigs.fa,176_1,0.020000000000000018,average,ANImf,176
chicken1_C-3_maxbin.005.fasta.contigs.fa,176_1,0.020000000000000018,average,ANImf,176
chicken1_C-5_maxbin.003.fasta.contigs.fa,176_1,0.020000000000000018,average,ANImf,176
chicken1_C-6_maxbin.006.fasta.contigs.fa,176_1,0.020000000000000018,average,ANImf,176
chicken1_D12_maxbin.007.fasta.contigs.fa,176_1,0.020000000000000018,average,ANImf,176
chicken1_D14_maxbin.005.fasta.contigs.fa,176_1,0.020000000000000018,average,ANImf,176
chicken1_D21_metabat2.11.fa_sub.contigs.fa,176_1,0.020000000000000018,average,ANImf,176
chicken1_D26_maxbin.007.fasta.contigs.fa,176_1,0.020000000000000018,average,ANImf,176
chicken1_D28_maxbin.047.fasta.contigs.fa,176_1,0.020000000000000018,average,ANImf,176
chicken1_D30_maxbin.003.fasta.contigs.fa,176_1,0.020000000000000018,average,ANImf,176
chicken1_D33_maxbin.011.fasta.contigs.fa,176_1,0.020000000000000018,average,ANImf,176
chicken1_D38_maxbin.005.fasta.contigs.fa,176_1,0.020000000000000018,average,ANImf,176
chicken1_D39_maxbin.007.fasta.contigs.fa,176_1,0.020000000000000018,average,ANImf,176
chicken1_D3_maxbin.009.fasta.contigs.fa,176_1,0.020000000000000018,average,ANImf,176
chicken1_D41_maxbin.008.fasta.contigs.fa,176_1,0.020000000000000018,average,ANImf,176
chicken1_D42_maxbin.006.fasta.contigs.fa,176_1,0.020000000000000018,average,ANImf,176
chicken1_D5_maxbin.085.fasta.contigs.fa,176_1,0.020000000000000018,average,ANImf,176
chicken1_concoct_20_refined_2_Bin_4_1-contigs.fa,176_1,0.020000000000000018,average,ANImf,176
chicken1_C-1_maxbin.046.fasta.contigs.fa,177_1,0.020000000000000018,average,ANImf,177
chicken1_D10_maxbin.036.fasta.contigs.fa,177_1,0.020000000000000018,average,ANImf,177
chicken1_D13_maxbin.035.fasta.contigs.fa,177_1,0.020000000000000018,average,ANImf,177
chicken1_D17_maxbin.041.fasta.contigs.fa,177_1,0.020000000000000018,average,ANImf,177
chicken1_D19_maxbin.040.fasta.contigs.fa,177_1,0.020000000000000018,average,ANImf,177
chicken1_D20_maxbin.036.fasta.contigs.fa,177_1,0.020000000000000018,average,ANImf,177
chicken1_D24_maxbin.032.fasta.contigs.fa,177_1,0.020000000000000018,average,ANImf,177
chicken1_D27_maxbin.042.fasta.contigs.fa,177_1,0.020000000000000018,average,ANImf,177
chicken1_D28_maxbin.055.fasta.contigs.fa,177_1,0.020000000000000018,average,ANImf,177
chicken1_D2_maxbin.031.fasta.contigs.fa,177_1,0.020000000000000018,average,ANImf,177
chicken1_D43_maxbin.072.fasta.contigs.fa,177_1,0.020000000000000018,average,ANImf,177
chicken1_D5_maxbin.040.fasta.contigs.fa,177_1,0.020000000000000018,average,ANImf,177
chicken1_D7_maxbin.035.fasta_sub.contigs.fa,177_1,0.020000000000000018,average,ANImf,177
chicken1_D8_maxbin.037.fasta.contigs.fa,177_1,0.020000000000000018,average,ANImf,177
chicken1_D9_maxbin.043.fasta.contigs.fa,177_1,0.020000000000000018,average,ANImf,177
chicken1_concoct_20_refined_2_Bin_8_2_1-contigs.fa,177_1,0.020000000000000018,average,ANImf,177
chicken1_C-1_maxbin.022.fasta.contigs.fa,178_1,0.020000000000000018,average,ANImf,178
chicken1_D10_maxbin.021.fasta.contigs.fa,178_1,0.020000000000000018,average,ANImf,178
chicken1_D11_maxbin.008.fasta.contigs.fa,178_1,0.020000000000000018,average,ANImf,178
chicken1_D12_maxbin.014.fasta.contigs.fa,178_1,0.020000000000000018,average,ANImf,178
chicken1_D13_maxbin.015.fasta.contigs.fa,178_1,0.020000000000000018,average,ANImf,178
chicken1_D17_maxbin.019.fasta.contigs.fa,178_1,0.020000000000000018,average,ANImf,178
chicken1_D19_maxbin.020.fasta.contigs.fa,178_1,0.020000000000000018,average,ANImf,178
chicken1_D20_maxbin.014.fasta.contigs.fa,178_1,0.020000000000000018,average,ANImf,178
chicken1_D21_maxbin.012.fasta.contigs.fa,178_1,0.020000000000000018,average,ANImf,178
chicken1_D24_maxbin.015.fasta.contigs.fa,178_1,0.020000000000000018,average,ANImf,178
chicken1_D27_maxbin.016.fasta.contigs.fa,178_1,0.020000000000000018,average,ANImf,178
chicken1_D28_maxbin.035.fasta.contigs.fa,178_1,0.020000000000000018,average,ANImf,178
chicken1_D2_maxbin.018.fasta.contigs.fa,178_1,0.020000000000000018,average,ANImf,178
chicken1_D43_maxbin.086.fasta.contigs.fa,178_1,0.020000000000000018,average,ANImf,178
chicken1_D4_maxbin.015.fasta.contigs.fa,178_1,0.020000000000000018,average,ANImf,178
chicken1_D5_maxbin.025.fasta.contigs.fa,178_1,0.020000000000000018,average,ANImf,178
chicken1_D6_maxbin.022.fasta.contigs.fa,178_1,0.020000000000000018,average,ANImf,178
chicken1_D7_maxbin.029.fasta.contigs.fa,178_1,0.020000000000000018,average,ANImf,178
chicken1_D8_maxbin.022.fasta.contigs.fa,178_1,0.020000000000000018,average,ANImf,178
chicken1_D9_maxbin.016.fasta.contigs.fa,178_1,0.020000000000000018,average,ANImf,178
chicken1_concoct_20_refined_2_Bin_8_1_1-contigs.fa,178_1,0.020000000000000018,average,ANImf,178
chicken1_C-4_maxbin.028.fasta.contigs.fa,179_1,0.020000000000000018,average,ANImf,179
chicken1_C-5_maxbin.023.fasta.contigs.fa,179_1,0.020000000000000018,average,ANImf,179
chicken1_D16_maxbin.024.fasta.contigs.fa,179_1,0.020000000000000018,average,ANImf,179
chicken1_D23_maxbin.035.fasta.contigs.fa,179_1,0.020000000000000018,average,ANImf,179
chicken1_D24_maxbin.007.fasta.contigs.fa,179_1,0.020000000000000018,average,ANImf,179
chicken1_D27_maxbin.013.fasta.contigs.fa,179_1,0.020000000000000018,average,ANImf,179
chicken1_D34_maxbin.032.fasta.contigs.fa,179_1,0.020000000000000018,average,ANImf,179
chicken1_D37_maxbin.014.fasta.contigs.fa,179_1,0.020000000000000018,average,ANImf,179
chicken1_D40_maxbin.017.fasta.contigs.fa,179_1,0.020000000000000018,average,ANImf,179
chicken1_D42_maxbin.019.fasta.contigs.fa,179_1,0.020000000000000018,average,ANImf,179
chicken1_D4_maxbin.032.fasta_sub.contigs.fa,179_1,0.020000000000000018,average,ANImf,179
chicken1_D5_maxbin.028.fasta.contigs.fa,179_1,0.020000000000000018,average,ANImf,179
chicken1_D6_maxbin.012.fasta.contigs.fa,179_1,0.020000000000000018,average,ANImf,179
chicken1_D7_maxbin.034.fasta_sub.contigs.fa,179_1,0.020000000000000018,average,ANImf,179
chicken1_concoct_20_refined_2_Bin_18_5_1-contigs.fa,179_1,0.020000000000000018,average,ANImf,179
chicken1_D37_maxbin.027.fasta.contigs.fa,180_1,0.020000000000000018,average,ANImf,180
chicken1_concoct_20_refined_2_Bin_14_1-contigs.fa,180_1,0.020000000000000018,average,ANImf,180
chicken1_C-4_maxbin.010.fasta.contigs.fa,181_1,0.020000000000000018,average,ANImf,181
chicken1_D17_maxbin.056.fasta.contigs.fa,181_1,0.020000000000000018,average,ANImf,181
chicken1_D31_maxbin.035.fasta_sub.contigs.fa,181_1,0.020000000000000018,average,ANImf,181
chicken1_D42_maxbin.054.fasta.contigs.fa,181_1,0.020000000000000018,average,ANImf,181
chicken1_concoct_20_refined_2_Bin_9_20-contigs.fa,181_1,0.020000000000000018,average,ANImf,181
chicken1_concoct_20_refined_2_Bin_4_2_1-contigs.fa,182_0,0.020000000000000018,average,ANImf,182
chicken1_concoct_20_refined_2_Bin_10_3-contigs.fa,183_0,0.020000000000000018,average,ANImf,183
