genome,location,length
human1_HV-12_maxbin.004.fasta.contigs.fa,/datadrive05/Flo/NRP72/human1/ssbins/ssbins_genomes_human1/human1_HV-12_maxbin.004.fasta.contigs.fa,3229876
human1_HV-12_maxbin.006.fasta.contigs.fa,/datadrive05/Flo/NRP72/human1/ssbins/ssbins_genomes_human1/human1_HV-12_maxbin.006.fasta.contigs.fa,3052451
human1_HV-12_maxbin.008.fasta.contigs.fa,/datadrive05/Flo/NRP72/human1/ssbins/ssbins_genomes_human1/human1_HV-12_maxbin.008.fasta.contigs.fa,2394017
human1_HV-12_maxbin.009.fasta.contigs.fa,/datadrive05/Flo/NRP72/human1/ssbins/ssbins_genomes_human1/human1_HV-12_maxbin.009.fasta.contigs.fa,2671679
human1_HV-12_maxbin.010.fasta.contigs.fa,/datadrive05/Flo/NRP72/human1/ssbins/ssbins_genomes_human1/human1_HV-12_maxbin.010.fasta.contigs.fa,5023649
human1_HV-12_maxbin.018.fasta.contigs.fa,/datadrive05/Flo/NRP72/human1/ssbins/ssbins_genomes_human1/human1_HV-12_maxbin.018.fasta.contigs.fa,3142030
human1_HV-12_maxbin.022.fasta.contigs.fa,/datadrive05/Flo/NRP72/human1/ssbins/ssbins_genomes_human1/human1_HV-12_maxbin.022.fasta.contigs.fa,2464967
human1_HV-12_maxbin.024.fasta.contigs.fa,/datadrive05/Flo/NRP72/human1/ssbins/ssbins_genomes_human1/human1_HV-12_maxbin.024.fasta.contigs.fa,2952142
human1_HV-12_maxbin.025.fasta.contigs.fa,/datadrive05/Flo/NRP72/human1/ssbins/ssbins_genomes_human1/human1_HV-12_maxbin.025.fasta.contigs.fa,6702860
human1_HV-12_maxbin.026.fasta_sub.contigs.fa,/datadrive05/Flo/NRP72/human1/ssbins/ssbins_genomes_human1/human1_HV-12_maxbin.026.fasta_sub.contigs.fa,1877721
human1_HV-12_maxbin.028.fasta.contigs.fa,/datadrive05/Flo/NRP72/human1/ssbins/ssbins_genomes_human1/human1_HV-12_maxbin.028.fasta.contigs.fa,4136724
human1_HV-12_maxbin.029.fasta.contigs.fa,/datadrive05/Flo/NRP72/human1/ssbins/ssbins_genomes_human1/human1_HV-12_maxbin.029.fasta.contigs.fa,4906257
human1_HV-12_maxbin.030.fasta.contigs.fa,/datadrive05/Flo/NRP72/human1/ssbins/ssbins_genomes_human1/human1_HV-12_maxbin.030.fasta.contigs.fa,2584678
human1_HV-12_maxbin.032.fasta.contigs.fa,/datadrive05/Flo/NRP72/human1/ssbins/ssbins_genomes_human1/human1_HV-12_maxbin.032.fasta.contigs.fa,1569205
human1_HV-12_maxbin.034.fasta.contigs.fa,/datadrive05/Flo/NRP72/human1/ssbins/ssbins_genomes_human1/human1_HV-12_maxbin.034.fasta.contigs.fa,2098851
human1_HV-12_maxbin.039.fasta.contigs.fa,/datadrive05/Flo/NRP72/human1/ssbins/ssbins_genomes_human1/human1_HV-12_maxbin.039.fasta.contigs.fa,2754206
human1_HV-13_maxbin.002.fasta.contigs.fa,/datadrive05/Flo/NRP72/human1/ssbins/ssbins_genomes_human1/human1_HV-13_maxbin.002.fasta.contigs.fa,2416599
human1_HV-13_maxbin.004.fasta.contigs.fa,/datadrive05/Flo/NRP72/human1/ssbins/ssbins_genomes_human1/human1_HV-13_maxbin.004.fasta.contigs.fa,6759890
human1_HV-13_maxbin.005.fasta.contigs.fa,/datadrive05/Flo/NRP72/human1/ssbins/ssbins_genomes_human1/human1_HV-13_maxbin.005.fasta.contigs.fa,5190144
human1_HV-13_maxbin.007.fasta.contigs.fa,/datadrive05/Flo/NRP72/human1/ssbins/ssbins_genomes_human1/human1_HV-13_maxbin.007.fasta.contigs.fa,1287860
human1_HV-13_maxbin.008.fasta.contigs.fa,/datadrive05/Flo/NRP72/human1/ssbins/ssbins_genomes_human1/human1_HV-13_maxbin.008.fasta.contigs.fa,1834475
human1_HV-13_maxbin.009.fasta.contigs.fa,/datadrive05/Flo/NRP72/human1/ssbins/ssbins_genomes_human1/human1_HV-13_maxbin.009.fasta.contigs.fa,3852625
human1_HV-13_maxbin.010.fasta.contigs.fa,/datadrive05/Flo/NRP72/human1/ssbins/ssbins_genomes_human1/human1_HV-13_maxbin.010.fasta.contigs.fa,5198801
human1_HV-14_maxbin.003.fasta.contigs.fa,/datadrive05/Flo/NRP72/human1/ssbins/ssbins_genomes_human1/human1_HV-14_maxbin.003.fasta.contigs.fa,4127755
human1_HV-14_maxbin.006.fasta.contigs.fa,/datadrive05/Flo/NRP72/human1/ssbins/ssbins_genomes_human1/human1_HV-14_maxbin.006.fasta.contigs.fa,7308084
human1_HV-14_maxbin.007.fasta.contigs.fa,/datadrive05/Flo/NRP72/human1/ssbins/ssbins_genomes_human1/human1_HV-14_maxbin.007.fasta.contigs.fa,4402229
human1_HV-14_maxbin.008.fasta.contigs.fa,/datadrive05/Flo/NRP72/human1/ssbins/ssbins_genomes_human1/human1_HV-14_maxbin.008.fasta.contigs.fa,3861646
human1_HV-14_maxbin.009.fasta.contigs.fa,/datadrive05/Flo/NRP72/human1/ssbins/ssbins_genomes_human1/human1_HV-14_maxbin.009.fasta.contigs.fa,4848380
human1_HV-15_maxbin.002.fasta.contigs.fa,/datadrive05/Flo/NRP72/human1/ssbins/ssbins_genomes_human1/human1_HV-15_maxbin.002.fasta.contigs.fa,3134665
human1_HV-15_maxbin.004.fasta.contigs.fa,/datadrive05/Flo/NRP72/human1/ssbins/ssbins_genomes_human1/human1_HV-15_maxbin.004.fasta.contigs.fa,2510322
human1_HV-15_maxbin.006.fasta.contigs.fa,/datadrive05/Flo/NRP72/human1/ssbins/ssbins_genomes_human1/human1_HV-15_maxbin.006.fasta.contigs.fa,1263357
human1_HV-15_maxbin.007.fasta.contigs.fa,/datadrive05/Flo/NRP72/human1/ssbins/ssbins_genomes_human1/human1_HV-15_maxbin.007.fasta.contigs.fa,2495155
human1_HV-15_maxbin.008.fasta.contigs.fa,/datadrive05/Flo/NRP72/human1/ssbins/ssbins_genomes_human1/human1_HV-15_maxbin.008.fasta.contigs.fa,2559689
human1_HV-15_maxbin.009.fasta.contigs.fa,/datadrive05/Flo/NRP72/human1/ssbins/ssbins_genomes_human1/human1_HV-15_maxbin.009.fasta.contigs.fa,4671055
human1_HV-15_maxbin.010.fasta.contigs.fa,/datadrive05/Flo/NRP72/human1/ssbins/ssbins_genomes_human1/human1_HV-15_maxbin.010.fasta.contigs.fa,3981670
human1_HV-16_maxbin.002.fasta.contigs.fa,/datadrive05/Flo/NRP72/human1/ssbins/ssbins_genomes_human1/human1_HV-16_maxbin.002.fasta.contigs.fa,6913489
human1_HV-16_maxbin.003.fasta.contigs.fa,/datadrive05/Flo/NRP72/human1/ssbins/ssbins_genomes_human1/human1_HV-16_maxbin.003.fasta.contigs.fa,2764551
human1_HV-16_maxbin.004.fasta.contigs.fa,/datadrive05/Flo/NRP72/human1/ssbins/ssbins_genomes_human1/human1_HV-16_maxbin.004.fasta.contigs.fa,3967774
human1_HV-16_maxbin.006.fasta.contigs.fa,/datadrive05/Flo/NRP72/human1/ssbins/ssbins_genomes_human1/human1_HV-16_maxbin.006.fasta.contigs.fa,1239077
human1_HV-16_maxbin.007.fasta.contigs.fa,/datadrive05/Flo/NRP72/human1/ssbins/ssbins_genomes_human1/human1_HV-16_maxbin.007.fasta.contigs.fa,1375663
human1_HV-16_maxbin.009.fasta.contigs.fa,/datadrive05/Flo/NRP72/human1/ssbins/ssbins_genomes_human1/human1_HV-16_maxbin.009.fasta.contigs.fa,5788082
human1_HV-17_maxbin.001.fasta.contigs.fa,/datadrive05/Flo/NRP72/human1/ssbins/ssbins_genomes_human1/human1_HV-17_maxbin.001.fasta.contigs.fa,3575765
human1_HV-17_maxbin.002.fasta.contigs.fa,/datadrive05/Flo/NRP72/human1/ssbins/ssbins_genomes_human1/human1_HV-17_maxbin.002.fasta.contigs.fa,3811540
human1_HV-17_maxbin.003.fasta.contigs.fa,/datadrive05/Flo/NRP72/human1/ssbins/ssbins_genomes_human1/human1_HV-17_maxbin.003.fasta.contigs.fa,3796070
human1_HV-17_maxbin.007.fasta.contigs.fa,/datadrive05/Flo/NRP72/human1/ssbins/ssbins_genomes_human1/human1_HV-17_maxbin.007.fasta.contigs.fa,2669789
human1_HV-17_maxbin.008.fasta.contigs.fa,/datadrive05/Flo/NRP72/human1/ssbins/ssbins_genomes_human1/human1_HV-17_maxbin.008.fasta.contigs.fa,2668562
human1_HV-17_maxbin.012.fasta.contigs.fa,/datadrive05/Flo/NRP72/human1/ssbins/ssbins_genomes_human1/human1_HV-17_maxbin.012.fasta.contigs.fa,2420816
human1_HV-17_maxbin.013.fasta.contigs.fa,/datadrive05/Flo/NRP72/human1/ssbins/ssbins_genomes_human1/human1_HV-17_maxbin.013.fasta.contigs.fa,2882342
human1_HV-17_maxbin.014.fasta_sub.contigs.fa,/datadrive05/Flo/NRP72/human1/ssbins/ssbins_genomes_human1/human1_HV-17_maxbin.014.fasta_sub.contigs.fa,3192640
human1_HV-17_maxbin.015.fasta.contigs.fa,/datadrive05/Flo/NRP72/human1/ssbins/ssbins_genomes_human1/human1_HV-17_maxbin.015.fasta.contigs.fa,3253081
human1_HV-17_maxbin.016.fasta.contigs.fa,/datadrive05/Flo/NRP72/human1/ssbins/ssbins_genomes_human1/human1_HV-17_maxbin.016.fasta.contigs.fa,3707992
human1_HV-17_maxbin.017.fasta.contigs.fa,/datadrive05/Flo/NRP72/human1/ssbins/ssbins_genomes_human1/human1_HV-17_maxbin.017.fasta.contigs.fa,3430789
human1_HV-17_maxbin.018.fasta.contigs.fa,/datadrive05/Flo/NRP72/human1/ssbins/ssbins_genomes_human1/human1_HV-17_maxbin.018.fasta.contigs.fa,2969963
human1_HV-17_maxbin.019.fasta.contigs.fa,/datadrive05/Flo/NRP72/human1/ssbins/ssbins_genomes_human1/human1_HV-17_maxbin.019.fasta.contigs.fa,1543306
human1_HV-17_maxbin.020.fasta.contigs.fa,/datadrive05/Flo/NRP72/human1/ssbins/ssbins_genomes_human1/human1_HV-17_maxbin.020.fasta.contigs.fa,6891034
human1_HV-17_maxbin.021.fasta.contigs.fa,/datadrive05/Flo/NRP72/human1/ssbins/ssbins_genomes_human1/human1_HV-17_maxbin.021.fasta.contigs.fa,2562325
human1_HV-17_maxbin.022.fasta.contigs.fa,/datadrive05/Flo/NRP72/human1/ssbins/ssbins_genomes_human1/human1_HV-17_maxbin.022.fasta.contigs.fa,2519824
human1_HV-17_maxbin.028.fasta.contigs.fa,/datadrive05/Flo/NRP72/human1/ssbins/ssbins_genomes_human1/human1_HV-17_maxbin.028.fasta.contigs.fa,3266616
human1_HV-17_maxbin.030.fasta.contigs.fa,/datadrive05/Flo/NRP72/human1/ssbins/ssbins_genomes_human1/human1_HV-17_maxbin.030.fasta.contigs.fa,3022469
human1_HV-17_maxbin.032.fasta.contigs.fa,/datadrive05/Flo/NRP72/human1/ssbins/ssbins_genomes_human1/human1_HV-17_maxbin.032.fasta.contigs.fa,2844492
human1_HV-17_maxbin.033.fasta.contigs.fa,/datadrive05/Flo/NRP72/human1/ssbins/ssbins_genomes_human1/human1_HV-17_maxbin.033.fasta.contigs.fa,2629432
human1_HV-17_maxbin.034.fasta.contigs.fa,/datadrive05/Flo/NRP72/human1/ssbins/ssbins_genomes_human1/human1_HV-17_maxbin.034.fasta.contigs.fa,2476972
human1_HV-18_maxbin.003.fasta.contigs.fa,/datadrive05/Flo/NRP72/human1/ssbins/ssbins_genomes_human1/human1_HV-18_maxbin.003.fasta.contigs.fa,2661061
human1_HV-18_maxbin.004.fasta.contigs.fa,/datadrive05/Flo/NRP72/human1/ssbins/ssbins_genomes_human1/human1_HV-18_maxbin.004.fasta.contigs.fa,2992484
human1_HV-18_maxbin.007.fasta.contigs.fa,/datadrive05/Flo/NRP72/human1/ssbins/ssbins_genomes_human1/human1_HV-18_maxbin.007.fasta.contigs.fa,4586191
human1_HV-18_maxbin.008.fasta.contigs.fa,/datadrive05/Flo/NRP72/human1/ssbins/ssbins_genomes_human1/human1_HV-18_maxbin.008.fasta.contigs.fa,5033659
human1_HV-18_maxbin.010.fasta.contigs.fa,/datadrive05/Flo/NRP72/human1/ssbins/ssbins_genomes_human1/human1_HV-18_maxbin.010.fasta.contigs.fa,2629800
human1_HV-18_maxbin.012.fasta.contigs.fa,/datadrive05/Flo/NRP72/human1/ssbins/ssbins_genomes_human1/human1_HV-18_maxbin.012.fasta.contigs.fa,2803054
human1_HV-18_maxbin.013.fasta.contigs.fa,/datadrive05/Flo/NRP72/human1/ssbins/ssbins_genomes_human1/human1_HV-18_maxbin.013.fasta.contigs.fa,3097947
human1_HV-18_maxbin.016.fasta.contigs.fa,/datadrive05/Flo/NRP72/human1/ssbins/ssbins_genomes_human1/human1_HV-18_maxbin.016.fasta.contigs.fa,2741085
human1_HV-18_maxbin.017.fasta.contigs.fa,/datadrive05/Flo/NRP72/human1/ssbins/ssbins_genomes_human1/human1_HV-18_maxbin.017.fasta.contigs.fa,2956539
human1_HV-18_maxbin.019.fasta.contigs.fa,/datadrive05/Flo/NRP72/human1/ssbins/ssbins_genomes_human1/human1_HV-18_maxbin.019.fasta.contigs.fa,2851048
human1_HV-18_maxbin.020.fasta.contigs.fa,/datadrive05/Flo/NRP72/human1/ssbins/ssbins_genomes_human1/human1_HV-18_maxbin.020.fasta.contigs.fa,2422867
human1_HV-18_maxbin.021.fasta.contigs.fa,/datadrive05/Flo/NRP72/human1/ssbins/ssbins_genomes_human1/human1_HV-18_maxbin.021.fasta.contigs.fa,2738954
human1_HV-18_maxbin.023.fasta.contigs.fa,/datadrive05/Flo/NRP72/human1/ssbins/ssbins_genomes_human1/human1_HV-18_maxbin.023.fasta.contigs.fa,2943995
human1_HV-18_maxbin.025.fasta.contigs.fa,/datadrive05/Flo/NRP72/human1/ssbins/ssbins_genomes_human1/human1_HV-18_maxbin.025.fasta.contigs.fa,6800617
human1_HV-18_maxbin.026.fasta.contigs.fa,/datadrive05/Flo/NRP72/human1/ssbins/ssbins_genomes_human1/human1_HV-18_maxbin.026.fasta.contigs.fa,2469401
human1_HV-18_maxbin.027.fasta.contigs.fa,/datadrive05/Flo/NRP72/human1/ssbins/ssbins_genomes_human1/human1_HV-18_maxbin.027.fasta.contigs.fa,2020076
human1_HV-18_maxbin.028.fasta.contigs.fa,/datadrive05/Flo/NRP72/human1/ssbins/ssbins_genomes_human1/human1_HV-18_maxbin.028.fasta.contigs.fa,2770922
human1_HV-18_maxbin.029.fasta.contigs.fa,/datadrive05/Flo/NRP72/human1/ssbins/ssbins_genomes_human1/human1_HV-18_maxbin.029.fasta.contigs.fa,3479408
human1_HV-18_maxbin.030.fasta.contigs.fa,/datadrive05/Flo/NRP72/human1/ssbins/ssbins_genomes_human1/human1_HV-18_maxbin.030.fasta.contigs.fa,2319541
human1_HV-18_maxbin.031.fasta.contigs.fa,/datadrive05/Flo/NRP72/human1/ssbins/ssbins_genomes_human1/human1_HV-18_maxbin.031.fasta.contigs.fa,2495305
human1_HV-18_maxbin.032.fasta.contigs.fa,/datadrive05/Flo/NRP72/human1/ssbins/ssbins_genomes_human1/human1_HV-18_maxbin.032.fasta.contigs.fa,1772053
human1_HV-18_maxbin.033.fasta.contigs.fa,/datadrive05/Flo/NRP72/human1/ssbins/ssbins_genomes_human1/human1_HV-18_maxbin.033.fasta.contigs.fa,5189348
human1_HV-18_maxbin.040.fasta.contigs.fa,/datadrive05/Flo/NRP72/human1/ssbins/ssbins_genomes_human1/human1_HV-18_maxbin.040.fasta.contigs.fa,2054458
human1_HV-18_maxbin.043.fasta.contigs.fa,/datadrive05/Flo/NRP72/human1/ssbins/ssbins_genomes_human1/human1_HV-18_maxbin.043.fasta.contigs.fa,1518603
human1_HV-19_maxbin.003.fasta.contigs.fa,/datadrive05/Flo/NRP72/human1/ssbins/ssbins_genomes_human1/human1_HV-19_maxbin.003.fasta.contigs.fa,4678793
human1_HV-19_maxbin.004.fasta.contigs.fa,/datadrive05/Flo/NRP72/human1/ssbins/ssbins_genomes_human1/human1_HV-19_maxbin.004.fasta.contigs.fa,2531689
human1_HV-19_maxbin.006.fasta.contigs.fa,/datadrive05/Flo/NRP72/human1/ssbins/ssbins_genomes_human1/human1_HV-19_maxbin.006.fasta.contigs.fa,2798890
human1_HV-19_maxbin.007.fasta.contigs.fa,/datadrive05/Flo/NRP72/human1/ssbins/ssbins_genomes_human1/human1_HV-19_maxbin.007.fasta.contigs.fa,6922296
human1_HV-19_maxbin.011.fasta.contigs.fa,/datadrive05/Flo/NRP72/human1/ssbins/ssbins_genomes_human1/human1_HV-19_maxbin.011.fasta.contigs.fa,4928714
human1_HV-19_maxbin.012.fasta.contigs.fa,/datadrive05/Flo/NRP72/human1/ssbins/ssbins_genomes_human1/human1_HV-19_maxbin.012.fasta.contigs.fa,3790916
human1_HV-1_maxbin.004.fasta.contigs.fa,/datadrive05/Flo/NRP72/human1/ssbins/ssbins_genomes_human1/human1_HV-1_maxbin.004.fasta.contigs.fa,3713048
human1_HV-1_maxbin.009.fasta.contigs.fa,/datadrive05/Flo/NRP72/human1/ssbins/ssbins_genomes_human1/human1_HV-1_maxbin.009.fasta.contigs.fa,2737547
human1_HV-1_maxbin.011.fasta.contigs.fa,/datadrive05/Flo/NRP72/human1/ssbins/ssbins_genomes_human1/human1_HV-1_maxbin.011.fasta.contigs.fa,5035364
human1_HV-1_maxbin.013.fasta.contigs.fa,/datadrive05/Flo/NRP72/human1/ssbins/ssbins_genomes_human1/human1_HV-1_maxbin.013.fasta.contigs.fa,3472880
human1_HV-1_maxbin.014.fasta.contigs.fa,/datadrive05/Flo/NRP72/human1/ssbins/ssbins_genomes_human1/human1_HV-1_maxbin.014.fasta.contigs.fa,5199800
human1_HV-1_maxbin.018.fasta.contigs.fa,/datadrive05/Flo/NRP72/human1/ssbins/ssbins_genomes_human1/human1_HV-1_maxbin.018.fasta.contigs.fa,4902970
human1_HV-1_maxbin.020.fasta.contigs.fa,/datadrive05/Flo/NRP72/human1/ssbins/ssbins_genomes_human1/human1_HV-1_maxbin.020.fasta.contigs.fa,1863277
human1_HV-1_maxbin.021.fasta.contigs.fa,/datadrive05/Flo/NRP72/human1/ssbins/ssbins_genomes_human1/human1_HV-1_maxbin.021.fasta.contigs.fa,2577844
human1_HV-1_maxbin.022.fasta.contigs.fa,/datadrive05/Flo/NRP72/human1/ssbins/ssbins_genomes_human1/human1_HV-1_maxbin.022.fasta.contigs.fa,2698702
human1_HV-1_maxbin.023.fasta_sub.contigs.fa,/datadrive05/Flo/NRP72/human1/ssbins/ssbins_genomes_human1/human1_HV-1_maxbin.023.fasta_sub.contigs.fa,2800106
human1_HV-1_maxbin.025.fasta.contigs.fa,/datadrive05/Flo/NRP72/human1/ssbins/ssbins_genomes_human1/human1_HV-1_maxbin.025.fasta.contigs.fa,2161270
human1_HV-1_maxbin.028.fasta.contigs.fa,/datadrive05/Flo/NRP72/human1/ssbins/ssbins_genomes_human1/human1_HV-1_maxbin.028.fasta.contigs.fa,6608347
human1_HV-1_maxbin.029.fasta.contigs.fa,/datadrive05/Flo/NRP72/human1/ssbins/ssbins_genomes_human1/human1_HV-1_maxbin.029.fasta.contigs.fa,3432259
human1_HV-1_maxbin.030.fasta.contigs.fa,/datadrive05/Flo/NRP72/human1/ssbins/ssbins_genomes_human1/human1_HV-1_maxbin.030.fasta.contigs.fa,2067572
human1_HV-1_maxbin.031.fasta.contigs.fa,/datadrive05/Flo/NRP72/human1/ssbins/ssbins_genomes_human1/human1_HV-1_maxbin.031.fasta.contigs.fa,3794233
human1_HV-1_maxbin.033.fasta.contigs.fa,/datadrive05/Flo/NRP72/human1/ssbins/ssbins_genomes_human1/human1_HV-1_maxbin.033.fasta.contigs.fa,2203948
human1_HV-1_maxbin.034.fasta.contigs.fa,/datadrive05/Flo/NRP72/human1/ssbins/ssbins_genomes_human1/human1_HV-1_maxbin.034.fasta.contigs.fa,3131078
human1_HV-1_maxbin.035.fasta.contigs.fa,/datadrive05/Flo/NRP72/human1/ssbins/ssbins_genomes_human1/human1_HV-1_maxbin.035.fasta.contigs.fa,4604164
human1_HV-1_maxbin.037.fasta.contigs.fa,/datadrive05/Flo/NRP72/human1/ssbins/ssbins_genomes_human1/human1_HV-1_maxbin.037.fasta.contigs.fa,2264137
human1_HV-1_maxbin.040.fasta.contigs.fa,/datadrive05/Flo/NRP72/human1/ssbins/ssbins_genomes_human1/human1_HV-1_maxbin.040.fasta.contigs.fa,2667438
human1_HV-1_maxbin.041.fasta.contigs.fa,/datadrive05/Flo/NRP72/human1/ssbins/ssbins_genomes_human1/human1_HV-1_maxbin.041.fasta.contigs.fa,2950463
human1_HV-1_maxbin.042.fasta.contigs.fa,/datadrive05/Flo/NRP72/human1/ssbins/ssbins_genomes_human1/human1_HV-1_maxbin.042.fasta.contigs.fa,3488261
human1_HV-1_maxbin.049.fasta.contigs.fa,/datadrive05/Flo/NRP72/human1/ssbins/ssbins_genomes_human1/human1_HV-1_maxbin.049.fasta.contigs.fa,1717612
human1_HV-20_maxbin.004.fasta.contigs.fa,/datadrive05/Flo/NRP72/human1/ssbins/ssbins_genomes_human1/human1_HV-20_maxbin.004.fasta.contigs.fa,4913896
human1_HV-20_maxbin.005.fasta.contigs.fa,/datadrive05/Flo/NRP72/human1/ssbins/ssbins_genomes_human1/human1_HV-20_maxbin.005.fasta.contigs.fa,2594823
human1_HV-20_maxbin.006.fasta.contigs.fa,/datadrive05/Flo/NRP72/human1/ssbins/ssbins_genomes_human1/human1_HV-20_maxbin.006.fasta.contigs.fa,7139876
human1_HV-21_maxbin.002.fasta.contigs.fa,/datadrive05/Flo/NRP72/human1/ssbins/ssbins_genomes_human1/human1_HV-21_maxbin.002.fasta.contigs.fa,2328645
human1_HV-21_maxbin.003.fasta.contigs.fa,/datadrive05/Flo/NRP72/human1/ssbins/ssbins_genomes_human1/human1_HV-21_maxbin.003.fasta.contigs.fa,6990630
human1_HV-21_maxbin.004.fasta.contigs.fa,/datadrive05/Flo/NRP72/human1/ssbins/ssbins_genomes_human1/human1_HV-21_maxbin.004.fasta.contigs.fa,4880785
human1_HV-21_maxbin.005.fasta.contigs.fa,/datadrive05/Flo/NRP72/human1/ssbins/ssbins_genomes_human1/human1_HV-21_maxbin.005.fasta.contigs.fa,2396292
human1_HV-21_maxbin.006.fasta.contigs.fa,/datadrive05/Flo/NRP72/human1/ssbins/ssbins_genomes_human1/human1_HV-21_maxbin.006.fasta.contigs.fa,1400379
human1_HV-21_maxbin.008.fasta.contigs.fa,/datadrive05/Flo/NRP72/human1/ssbins/ssbins_genomes_human1/human1_HV-21_maxbin.008.fasta.contigs.fa,3767309
human1_HV-21_maxbin.009.fasta.contigs.fa,/datadrive05/Flo/NRP72/human1/ssbins/ssbins_genomes_human1/human1_HV-21_maxbin.009.fasta.contigs.fa,2358818
human1_HV-22_maxbin.001.fasta.contigs.fa,/datadrive05/Flo/NRP72/human1/ssbins/ssbins_genomes_human1/human1_HV-22_maxbin.001.fasta.contigs.fa,4776303
human1_HV-22_maxbin.002.fasta.contigs.fa,/datadrive05/Flo/NRP72/human1/ssbins/ssbins_genomes_human1/human1_HV-22_maxbin.002.fasta.contigs.fa,6997804
human1_HV-22_maxbin.003.fasta.contigs.fa,/datadrive05/Flo/NRP72/human1/ssbins/ssbins_genomes_human1/human1_HV-22_maxbin.003.fasta.contigs.fa,4500713
human1_HV-22_maxbin.005.fasta.contigs.fa,/datadrive05/Flo/NRP72/human1/ssbins/ssbins_genomes_human1/human1_HV-22_maxbin.005.fasta.contigs.fa,1549258
human1_HV-22_maxbin.006.fasta.contigs.fa,/datadrive05/Flo/NRP72/human1/ssbins/ssbins_genomes_human1/human1_HV-22_maxbin.006.fasta.contigs.fa,1384470
human1_HV-23_maxbin.001.fasta.contigs.fa,/datadrive05/Flo/NRP72/human1/ssbins/ssbins_genomes_human1/human1_HV-23_maxbin.001.fasta.contigs.fa,3183592
human1_HV-23_maxbin.003.fasta.contigs.fa,/datadrive05/Flo/NRP72/human1/ssbins/ssbins_genomes_human1/human1_HV-23_maxbin.003.fasta.contigs.fa,3602363
human1_HV-23_maxbin.004.fasta.contigs.fa,/datadrive05/Flo/NRP72/human1/ssbins/ssbins_genomes_human1/human1_HV-23_maxbin.004.fasta.contigs.fa,2875236
human1_HV-23_maxbin.006.fasta.contigs.fa,/datadrive05/Flo/NRP72/human1/ssbins/ssbins_genomes_human1/human1_HV-23_maxbin.006.fasta.contigs.fa,2692665
human1_HV-23_maxbin.007.fasta.contigs.fa,/datadrive05/Flo/NRP72/human1/ssbins/ssbins_genomes_human1/human1_HV-23_maxbin.007.fasta.contigs.fa,6803259
human1_HV-23_maxbin.008.fasta.contigs.fa,/datadrive05/Flo/NRP72/human1/ssbins/ssbins_genomes_human1/human1_HV-23_maxbin.008.fasta.contigs.fa,2445937
human1_HV-23_maxbin.010.fasta.contigs.fa,/datadrive05/Flo/NRP72/human1/ssbins/ssbins_genomes_human1/human1_HV-23_maxbin.010.fasta.contigs.fa,3133556
human1_HV-23_maxbin.011.fasta.contigs.fa,/datadrive05/Flo/NRP72/human1/ssbins/ssbins_genomes_human1/human1_HV-23_maxbin.011.fasta.contigs.fa,2113700
human1_HV-23_maxbin.012.fasta.contigs.fa,/datadrive05/Flo/NRP72/human1/ssbins/ssbins_genomes_human1/human1_HV-23_maxbin.012.fasta.contigs.fa,2247694
human1_HV-23_maxbin.017.fasta.contigs.fa,/datadrive05/Flo/NRP72/human1/ssbins/ssbins_genomes_human1/human1_HV-23_maxbin.017.fasta.contigs.fa,3129117
human1_HV-23_maxbin.023.fasta.contigs.fa,/datadrive05/Flo/NRP72/human1/ssbins/ssbins_genomes_human1/human1_HV-23_maxbin.023.fasta.contigs.fa,4263508
human1_HV-23_maxbin.024.fasta.contigs.fa,/datadrive05/Flo/NRP72/human1/ssbins/ssbins_genomes_human1/human1_HV-23_maxbin.024.fasta.contigs.fa,2945792
human1_HV-23_maxbin.025.fasta.contigs.fa,/datadrive05/Flo/NRP72/human1/ssbins/ssbins_genomes_human1/human1_HV-23_maxbin.025.fasta.contigs.fa,2448289
human1_HV-23_maxbin.026.fasta.contigs.fa,/datadrive05/Flo/NRP72/human1/ssbins/ssbins_genomes_human1/human1_HV-23_maxbin.026.fasta.contigs.fa,3384430
human1_HV-23_maxbin.028.fasta.contigs.fa,/datadrive05/Flo/NRP72/human1/ssbins/ssbins_genomes_human1/human1_HV-23_maxbin.028.fasta.contigs.fa,2535427
human1_HV-23_maxbin.037.fasta.contigs.fa,/datadrive05/Flo/NRP72/human1/ssbins/ssbins_genomes_human1/human1_HV-23_maxbin.037.fasta.contigs.fa,2994949
human1_HV-23_maxbin.040.fasta.contigs.fa,/datadrive05/Flo/NRP72/human1/ssbins/ssbins_genomes_human1/human1_HV-23_maxbin.040.fasta.contigs.fa,4167025
human1_HV-23_maxbin.041.fasta.contigs.fa,/datadrive05/Flo/NRP72/human1/ssbins/ssbins_genomes_human1/human1_HV-23_maxbin.041.fasta.contigs.fa,1499219
human1_HV-23_maxbin.050.fasta.contigs.fa,/datadrive05/Flo/NRP72/human1/ssbins/ssbins_genomes_human1/human1_HV-23_maxbin.050.fasta.contigs.fa,2154441
human1_HV-23_maxbin.051.fasta.contigs.fa,/datadrive05/Flo/NRP72/human1/ssbins/ssbins_genomes_human1/human1_HV-23_maxbin.051.fasta.contigs.fa,1983085
human1_HV-24_maxbin.010.fasta.contigs.fa,/datadrive05/Flo/NRP72/human1/ssbins/ssbins_genomes_human1/human1_HV-24_maxbin.010.fasta.contigs.fa,2736124
