genome,location,length
chicken1_D28_maxbin.004.fasta.contigs.fa,/datadrive05/Flo/NRP72/chicken1/ssbins/ssbins_genomes_chicken1/chicken1_D28_maxbin.004.fasta.contigs.fa,2519428
chicken1_D28_maxbin.006.fasta.contigs.fa,/datadrive05/Flo/NRP72/chicken1/ssbins/ssbins_genomes_chicken1/chicken1_D28_maxbin.006.fasta.contigs.fa,2318580
chicken1_D28_maxbin.007.fasta.contigs.fa,/datadrive05/Flo/NRP72/chicken1/ssbins/ssbins_genomes_chicken1/chicken1_D28_maxbin.007.fasta.contigs.fa,3321571
chicken1_D28_maxbin.008.fasta.contigs.fa,/datadrive05/Flo/NRP72/chicken1/ssbins/ssbins_genomes_chicken1/chicken1_D28_maxbin.008.fasta.contigs.fa,2238902
chicken1_D28_maxbin.010.fasta.contigs.fa,/datadrive05/Flo/NRP72/chicken1/ssbins/ssbins_genomes_chicken1/chicken1_D28_maxbin.010.fasta.contigs.fa,1488684
chicken1_D28_maxbin.012.fasta.contigs.fa,/datadrive05/Flo/NRP72/chicken1/ssbins/ssbins_genomes_chicken1/chicken1_D28_maxbin.012.fasta.contigs.fa,2981009
chicken1_D28_maxbin.013.fasta.contigs.fa,/datadrive05/Flo/NRP72/chicken1/ssbins/ssbins_genomes_chicken1/chicken1_D28_maxbin.013.fasta.contigs.fa,3543787
chicken1_D28_maxbin.014.fasta.contigs.fa,/datadrive05/Flo/NRP72/chicken1/ssbins/ssbins_genomes_chicken1/chicken1_D28_maxbin.014.fasta.contigs.fa,3139200
chicken1_D28_maxbin.015.fasta.contigs.fa,/datadrive05/Flo/NRP72/chicken1/ssbins/ssbins_genomes_chicken1/chicken1_D28_maxbin.015.fasta.contigs.fa,3285431
chicken1_D28_maxbin.017.fasta_sub.contigs.fa,/datadrive05/Flo/NRP72/chicken1/ssbins/ssbins_genomes_chicken1/chicken1_D28_maxbin.017.fasta_sub.contigs.fa,2410654
chicken1_D28_maxbin.018.fasta.contigs.fa,/datadrive05/Flo/NRP72/chicken1/ssbins/ssbins_genomes_chicken1/chicken1_D28_maxbin.018.fasta.contigs.fa,4148735
chicken1_D28_maxbin.021.fasta.contigs.fa,/datadrive05/Flo/NRP72/chicken1/ssbins/ssbins_genomes_chicken1/chicken1_D28_maxbin.021.fasta.contigs.fa,1482762
chicken1_D28_maxbin.022.fasta.contigs.fa,/datadrive05/Flo/NRP72/chicken1/ssbins/ssbins_genomes_chicken1/chicken1_D28_maxbin.022.fasta.contigs.fa,1954501
chicken1_D28_maxbin.023.fasta.contigs.fa,/datadrive05/Flo/NRP72/chicken1/ssbins/ssbins_genomes_chicken1/chicken1_D28_maxbin.023.fasta.contigs.fa,4197416
chicken1_D28_maxbin.024.fasta.contigs.fa,/datadrive05/Flo/NRP72/chicken1/ssbins/ssbins_genomes_chicken1/chicken1_D28_maxbin.024.fasta.contigs.fa,2947935
chicken1_D28_maxbin.025.fasta.contigs.fa,/datadrive05/Flo/NRP72/chicken1/ssbins/ssbins_genomes_chicken1/chicken1_D28_maxbin.025.fasta.contigs.fa,1948531
chicken1_D28_maxbin.029.fasta.contigs.fa,/datadrive05/Flo/NRP72/chicken1/ssbins/ssbins_genomes_chicken1/chicken1_D28_maxbin.029.fasta.contigs.fa,2433342
chicken1_D28_maxbin.030.fasta.contigs.fa,/datadrive05/Flo/NRP72/chicken1/ssbins/ssbins_genomes_chicken1/chicken1_D28_maxbin.030.fasta.contigs.fa,2146388
chicken1_D28_maxbin.035.fasta.contigs.fa,/datadrive05/Flo/NRP72/chicken1/ssbins/ssbins_genomes_chicken1/chicken1_D28_maxbin.035.fasta.contigs.fa,2803985
chicken1_D28_maxbin.040.fasta.contigs.fa,/datadrive05/Flo/NRP72/chicken1/ssbins/ssbins_genomes_chicken1/chicken1_D28_maxbin.040.fasta.contigs.fa,2343543
chicken1_D28_maxbin.041.fasta.contigs.fa,/datadrive05/Flo/NRP72/chicken1/ssbins/ssbins_genomes_chicken1/chicken1_D28_maxbin.041.fasta.contigs.fa,2727548
chicken1_D28_maxbin.047.fasta.contigs.fa,/datadrive05/Flo/NRP72/chicken1/ssbins/ssbins_genomes_chicken1/chicken1_D28_maxbin.047.fasta.contigs.fa,2596789
chicken1_D28_maxbin.055.fasta.contigs.fa,/datadrive05/Flo/NRP72/chicken1/ssbins/ssbins_genomes_chicken1/chicken1_D28_maxbin.055.fasta.contigs.fa,2594925
chicken1_D28_maxbin.061.fasta.contigs.fa,/datadrive05/Flo/NRP72/chicken1/ssbins/ssbins_genomes_chicken1/chicken1_D28_maxbin.061.fasta.contigs.fa,2061277
chicken1_D28_maxbin.062.fasta.contigs.fa,/datadrive05/Flo/NRP72/chicken1/ssbins/ssbins_genomes_chicken1/chicken1_D28_maxbin.062.fasta.contigs.fa,1955646
chicken1_D29_maxbin.003.fasta.contigs.fa,/datadrive05/Flo/NRP72/chicken1/ssbins/ssbins_genomes_chicken1/chicken1_D29_maxbin.003.fasta.contigs.fa,2822383
chicken1_D29_maxbin.005.fasta.contigs.fa,/datadrive05/Flo/NRP72/chicken1/ssbins/ssbins_genomes_chicken1/chicken1_D29_maxbin.005.fasta.contigs.fa,2173126
chicken1_D29_maxbin.006.fasta.contigs.fa,/datadrive05/Flo/NRP72/chicken1/ssbins/ssbins_genomes_chicken1/chicken1_D29_maxbin.006.fasta.contigs.fa,1385162
chicken1_D29_maxbin.007.fasta.contigs.fa,/datadrive05/Flo/NRP72/chicken1/ssbins/ssbins_genomes_chicken1/chicken1_D29_maxbin.007.fasta.contigs.fa,2555426
chicken1_D29_maxbin.014.fasta.contigs.fa,/datadrive05/Flo/NRP72/chicken1/ssbins/ssbins_genomes_chicken1/chicken1_D29_maxbin.014.fasta.contigs.fa,1978266
chicken1_D29_maxbin.017.fasta.contigs.fa,/datadrive05/Flo/NRP72/chicken1/ssbins/ssbins_genomes_chicken1/chicken1_D29_maxbin.017.fasta.contigs.fa,3936944
chicken1_D29_maxbin.018.fasta.contigs.fa,/datadrive05/Flo/NRP72/chicken1/ssbins/ssbins_genomes_chicken1/chicken1_D29_maxbin.018.fasta.contigs.fa,2240412
chicken1_D29_maxbin.020.fasta.contigs.fa,/datadrive05/Flo/NRP72/chicken1/ssbins/ssbins_genomes_chicken1/chicken1_D29_maxbin.020.fasta.contigs.fa,2350343
chicken1_D29_maxbin.022.fasta.contigs.fa,/datadrive05/Flo/NRP72/chicken1/ssbins/ssbins_genomes_chicken1/chicken1_D29_maxbin.022.fasta.contigs.fa,2514624
chicken1_D29_maxbin.028.fasta.contigs.fa,/datadrive05/Flo/NRP72/chicken1/ssbins/ssbins_genomes_chicken1/chicken1_D29_maxbin.028.fasta.contigs.fa,2674341
chicken1_D29_maxbin.029.fasta.contigs.fa,/datadrive05/Flo/NRP72/chicken1/ssbins/ssbins_genomes_chicken1/chicken1_D29_maxbin.029.fasta.contigs.fa,2712014
chicken1_D29_maxbin.030.fasta.contigs.fa,/datadrive05/Flo/NRP72/chicken1/ssbins/ssbins_genomes_chicken1/chicken1_D29_maxbin.030.fasta.contigs.fa,2279511
chicken1_D29_maxbin.031.fasta.contigs.fa,/datadrive05/Flo/NRP72/chicken1/ssbins/ssbins_genomes_chicken1/chicken1_D29_maxbin.031.fasta.contigs.fa,3960803
chicken1_D29_maxbin.033.fasta.contigs.fa,/datadrive05/Flo/NRP72/chicken1/ssbins/ssbins_genomes_chicken1/chicken1_D29_maxbin.033.fasta.contigs.fa,3044007
chicken1_D29_maxbin.034.fasta.contigs.fa,/datadrive05/Flo/NRP72/chicken1/ssbins/ssbins_genomes_chicken1/chicken1_D29_maxbin.034.fasta.contigs.fa,1967103
chicken1_D29_maxbin.035.fasta.contigs.fa,/datadrive05/Flo/NRP72/chicken1/ssbins/ssbins_genomes_chicken1/chicken1_D29_maxbin.035.fasta.contigs.fa,3115502
chicken1_D29_maxbin.038.fasta.contigs.fa,/datadrive05/Flo/NRP72/chicken1/ssbins/ssbins_genomes_chicken1/chicken1_D29_maxbin.038.fasta.contigs.fa,2824687
chicken1_D29_maxbin.042.fasta.contigs.fa,/datadrive05/Flo/NRP72/chicken1/ssbins/ssbins_genomes_chicken1/chicken1_D29_maxbin.042.fasta.contigs.fa,2370108
chicken1_D29_maxbin.059.fasta.contigs.fa,/datadrive05/Flo/NRP72/chicken1/ssbins/ssbins_genomes_chicken1/chicken1_D29_maxbin.059.fasta.contigs.fa,4268371
chicken1_D2_maxbin.002.fasta.contigs.fa,/datadrive05/Flo/NRP72/chicken1/ssbins/ssbins_genomes_chicken1/chicken1_D2_maxbin.002.fasta.contigs.fa,2040705
chicken1_D2_maxbin.004.fasta.contigs.fa,/datadrive05/Flo/NRP72/chicken1/ssbins/ssbins_genomes_chicken1/chicken1_D2_maxbin.004.fasta.contigs.fa,4153994
chicken1_D2_maxbin.006.fasta.contigs.fa,/datadrive05/Flo/NRP72/chicken1/ssbins/ssbins_genomes_chicken1/chicken1_D2_maxbin.006.fasta.contigs.fa,2049782
chicken1_D2_maxbin.008.fasta.contigs.fa,/datadrive05/Flo/NRP72/chicken1/ssbins/ssbins_genomes_chicken1/chicken1_D2_maxbin.008.fasta.contigs.fa,1387370
chicken1_D2_maxbin.009.fasta.contigs.fa,/datadrive05/Flo/NRP72/chicken1/ssbins/ssbins_genomes_chicken1/chicken1_D2_maxbin.009.fasta.contigs.fa,3778288
chicken1_D2_maxbin.010.fasta.contigs.fa,/datadrive05/Flo/NRP72/chicken1/ssbins/ssbins_genomes_chicken1/chicken1_D2_maxbin.010.fasta.contigs.fa,1987663
chicken1_D2_maxbin.013.fasta.contigs.fa,/datadrive05/Flo/NRP72/chicken1/ssbins/ssbins_genomes_chicken1/chicken1_D2_maxbin.013.fasta.contigs.fa,2481123
chicken1_D2_maxbin.014.fasta.contigs.fa,/datadrive05/Flo/NRP72/chicken1/ssbins/ssbins_genomes_chicken1/chicken1_D2_maxbin.014.fasta.contigs.fa,2548909
chicken1_D2_maxbin.015.fasta.contigs.fa,/datadrive05/Flo/NRP72/chicken1/ssbins/ssbins_genomes_chicken1/chicken1_D2_maxbin.015.fasta.contigs.fa,2934449
chicken1_D2_maxbin.017.fasta.contigs.fa,/datadrive05/Flo/NRP72/chicken1/ssbins/ssbins_genomes_chicken1/chicken1_D2_maxbin.017.fasta.contigs.fa,2199015
chicken1_D2_maxbin.018.fasta.contigs.fa,/datadrive05/Flo/NRP72/chicken1/ssbins/ssbins_genomes_chicken1/chicken1_D2_maxbin.018.fasta.contigs.fa,3029760
chicken1_D2_maxbin.020.fasta.contigs.fa,/datadrive05/Flo/NRP72/chicken1/ssbins/ssbins_genomes_chicken1/chicken1_D2_maxbin.020.fasta.contigs.fa,3084011
chicken1_D2_maxbin.021.fasta.contigs.fa,/datadrive05/Flo/NRP72/chicken1/ssbins/ssbins_genomes_chicken1/chicken1_D2_maxbin.021.fasta.contigs.fa,3619267
chicken1_D2_maxbin.023.fasta.contigs.fa,/datadrive05/Flo/NRP72/chicken1/ssbins/ssbins_genomes_chicken1/chicken1_D2_maxbin.023.fasta.contigs.fa,3552776
chicken1_D2_maxbin.026.fasta.contigs.fa,/datadrive05/Flo/NRP72/chicken1/ssbins/ssbins_genomes_chicken1/chicken1_D2_maxbin.026.fasta.contigs.fa,2032826
chicken1_D2_maxbin.027.fasta.contigs.fa,/datadrive05/Flo/NRP72/chicken1/ssbins/ssbins_genomes_chicken1/chicken1_D2_maxbin.027.fasta.contigs.fa,2324644
chicken1_D2_maxbin.029.fasta.contigs.fa,/datadrive05/Flo/NRP72/chicken1/ssbins/ssbins_genomes_chicken1/chicken1_D2_maxbin.029.fasta.contigs.fa,2006817
chicken1_D2_maxbin.030.fasta.contigs.fa,/datadrive05/Flo/NRP72/chicken1/ssbins/ssbins_genomes_chicken1/chicken1_D2_maxbin.030.fasta.contigs.fa,2726705
chicken1_D2_maxbin.031.fasta.contigs.fa,/datadrive05/Flo/NRP72/chicken1/ssbins/ssbins_genomes_chicken1/chicken1_D2_maxbin.031.fasta.contigs.fa,2563091
chicken1_D2_maxbin.032.fasta.contigs.fa,/datadrive05/Flo/NRP72/chicken1/ssbins/ssbins_genomes_chicken1/chicken1_D2_maxbin.032.fasta.contigs.fa,3383388
chicken1_D2_maxbin.034.fasta.contigs.fa,/datadrive05/Flo/NRP72/chicken1/ssbins/ssbins_genomes_chicken1/chicken1_D2_maxbin.034.fasta.contigs.fa,2254191
chicken1_D2_maxbin.038.fasta_sub.contigs.fa,/datadrive05/Flo/NRP72/chicken1/ssbins/ssbins_genomes_chicken1/chicken1_D2_maxbin.038.fasta_sub.contigs.fa,2221449
chicken1_D2_maxbin.039.fasta.contigs.fa,/datadrive05/Flo/NRP72/chicken1/ssbins/ssbins_genomes_chicken1/chicken1_D2_maxbin.039.fasta.contigs.fa,2838592
chicken1_D2_maxbin.041.fasta.contigs.fa,/datadrive05/Flo/NRP72/chicken1/ssbins/ssbins_genomes_chicken1/chicken1_D2_maxbin.041.fasta.contigs.fa,4614283
chicken1_D2_maxbin.042.fasta.contigs.fa,/datadrive05/Flo/NRP72/chicken1/ssbins/ssbins_genomes_chicken1/chicken1_D2_maxbin.042.fasta.contigs.fa,2978719
chicken1_D2_maxbin.069.fasta.contigs.fa,/datadrive05/Flo/NRP72/chicken1/ssbins/ssbins_genomes_chicken1/chicken1_D2_maxbin.069.fasta.contigs.fa,2836666
chicken1_D30_maxbin.001.fasta.contigs.fa,/datadrive05/Flo/NRP72/chicken1/ssbins/ssbins_genomes_chicken1/chicken1_D30_maxbin.001.fasta.contigs.fa,2439241
chicken1_D30_maxbin.002.fasta.contigs.fa,/datadrive05/Flo/NRP72/chicken1/ssbins/ssbins_genomes_chicken1/chicken1_D30_maxbin.002.fasta.contigs.fa,2707928
chicken1_D30_maxbin.003.fasta.contigs.fa,/datadrive05/Flo/NRP72/chicken1/ssbins/ssbins_genomes_chicken1/chicken1_D30_maxbin.003.fasta.contigs.fa,2631647
chicken1_D30_maxbin.006.fasta.contigs.fa,/datadrive05/Flo/NRP72/chicken1/ssbins/ssbins_genomes_chicken1/chicken1_D30_maxbin.006.fasta.contigs.fa,1863235
chicken1_D30_maxbin.007.fasta.contigs.fa,/datadrive05/Flo/NRP72/chicken1/ssbins/ssbins_genomes_chicken1/chicken1_D30_maxbin.007.fasta.contigs.fa,3955044
chicken1_D30_maxbin.008.fasta_sub.contigs.fa,/datadrive05/Flo/NRP72/chicken1/ssbins/ssbins_genomes_chicken1/chicken1_D30_maxbin.008.fasta_sub.contigs.fa,2122868
chicken1_D30_maxbin.010.fasta.contigs.fa,/datadrive05/Flo/NRP72/chicken1/ssbins/ssbins_genomes_chicken1/chicken1_D30_maxbin.010.fasta.contigs.fa,3734593
chicken1_D30_maxbin.011.fasta.contigs.fa,/datadrive05/Flo/NRP72/chicken1/ssbins/ssbins_genomes_chicken1/chicken1_D30_maxbin.011.fasta.contigs.fa,2182913
chicken1_D30_maxbin.012.fasta.contigs.fa,/datadrive05/Flo/NRP72/chicken1/ssbins/ssbins_genomes_chicken1/chicken1_D30_maxbin.012.fasta.contigs.fa,2543702
chicken1_D30_maxbin.017.fasta.contigs.fa,/datadrive05/Flo/NRP72/chicken1/ssbins/ssbins_genomes_chicken1/chicken1_D30_maxbin.017.fasta.contigs.fa,2899703
chicken1_D30_maxbin.018.fasta.contigs.fa,/datadrive05/Flo/NRP72/chicken1/ssbins/ssbins_genomes_chicken1/chicken1_D30_maxbin.018.fasta.contigs.fa,3097466
chicken1_D30_maxbin.020.fasta.contigs.fa,/datadrive05/Flo/NRP72/chicken1/ssbins/ssbins_genomes_chicken1/chicken1_D30_maxbin.020.fasta.contigs.fa,2879498
chicken1_D30_maxbin.021.fasta_sub.contigs.fa,/datadrive05/Flo/NRP72/chicken1/ssbins/ssbins_genomes_chicken1/chicken1_D30_maxbin.021.fasta_sub.contigs.fa,2594958
chicken1_D30_maxbin.022.fasta.contigs.fa,/datadrive05/Flo/NRP72/chicken1/ssbins/ssbins_genomes_chicken1/chicken1_D30_maxbin.022.fasta.contigs.fa,3064944
chicken1_D30_maxbin.023.fasta_sub.contigs.fa,/datadrive05/Flo/NRP72/chicken1/ssbins/ssbins_genomes_chicken1/chicken1_D30_maxbin.023.fasta_sub.contigs.fa,2488898
chicken1_D30_maxbin.024.fasta.contigs.fa,/datadrive05/Flo/NRP72/chicken1/ssbins/ssbins_genomes_chicken1/chicken1_D30_maxbin.024.fasta.contigs.fa,3265958
chicken1_D30_maxbin.025.fasta.contigs.fa,/datadrive05/Flo/NRP72/chicken1/ssbins/ssbins_genomes_chicken1/chicken1_D30_maxbin.025.fasta.contigs.fa,2550072
chicken1_D30_maxbin.026.fasta.contigs.fa,/datadrive05/Flo/NRP72/chicken1/ssbins/ssbins_genomes_chicken1/chicken1_D30_maxbin.026.fasta.contigs.fa,2849964
chicken1_D30_maxbin.029.fasta.contigs.fa,/datadrive05/Flo/NRP72/chicken1/ssbins/ssbins_genomes_chicken1/chicken1_D30_maxbin.029.fasta.contigs.fa,3172862
chicken1_D31_maxbin.004.fasta.contigs.fa,/datadrive05/Flo/NRP72/chicken1/ssbins/ssbins_genomes_chicken1/chicken1_D31_maxbin.004.fasta.contigs.fa,1896603
chicken1_D31_maxbin.005.fasta.contigs.fa,/datadrive05/Flo/NRP72/chicken1/ssbins/ssbins_genomes_chicken1/chicken1_D31_maxbin.005.fasta.contigs.fa,4169459
chicken1_D31_maxbin.007.fasta.contigs.fa,/datadrive05/Flo/NRP72/chicken1/ssbins/ssbins_genomes_chicken1/chicken1_D31_maxbin.007.fasta.contigs.fa,1378908
chicken1_D31_maxbin.008.fasta.contigs.fa,/datadrive05/Flo/NRP72/chicken1/ssbins/ssbins_genomes_chicken1/chicken1_D31_maxbin.008.fasta.contigs.fa,2775547
chicken1_D31_maxbin.010.fasta.contigs.fa,/datadrive05/Flo/NRP72/chicken1/ssbins/ssbins_genomes_chicken1/chicken1_D31_maxbin.010.fasta.contigs.fa,2706295
chicken1_D31_maxbin.011.fasta.contigs.fa,/datadrive05/Flo/NRP72/chicken1/ssbins/ssbins_genomes_chicken1/chicken1_D31_maxbin.011.fasta.contigs.fa,2852302
chicken1_D31_maxbin.012.fasta.contigs.fa,/datadrive05/Flo/NRP72/chicken1/ssbins/ssbins_genomes_chicken1/chicken1_D31_maxbin.012.fasta.contigs.fa,3001475
chicken1_D31_maxbin.013.fasta.contigs.fa,/datadrive05/Flo/NRP72/chicken1/ssbins/ssbins_genomes_chicken1/chicken1_D31_maxbin.013.fasta.contigs.fa,2791774
chicken1_D31_maxbin.015.fasta.contigs.fa,/datadrive05/Flo/NRP72/chicken1/ssbins/ssbins_genomes_chicken1/chicken1_D31_maxbin.015.fasta.contigs.fa,2391878
chicken1_D31_maxbin.016.fasta.contigs.fa,/datadrive05/Flo/NRP72/chicken1/ssbins/ssbins_genomes_chicken1/chicken1_D31_maxbin.016.fasta.contigs.fa,1557359
chicken1_D31_maxbin.017.fasta.contigs.fa,/datadrive05/Flo/NRP72/chicken1/ssbins/ssbins_genomes_chicken1/chicken1_D31_maxbin.017.fasta.contigs.fa,3255280
chicken1_D31_maxbin.018.fasta.contigs.fa,/datadrive05/Flo/NRP72/chicken1/ssbins/ssbins_genomes_chicken1/chicken1_D31_maxbin.018.fasta.contigs.fa,3549190
chicken1_D31_maxbin.021.fasta.contigs.fa,/datadrive05/Flo/NRP72/chicken1/ssbins/ssbins_genomes_chicken1/chicken1_D31_maxbin.021.fasta.contigs.fa,2521330
chicken1_D31_maxbin.023.fasta.contigs.fa,/datadrive05/Flo/NRP72/chicken1/ssbins/ssbins_genomes_chicken1/chicken1_D31_maxbin.023.fasta.contigs.fa,2217155
chicken1_D31_maxbin.025.fasta.contigs.fa,/datadrive05/Flo/NRP72/chicken1/ssbins/ssbins_genomes_chicken1/chicken1_D31_maxbin.025.fasta.contigs.fa,3894067
chicken1_D31_maxbin.026.fasta.contigs.fa,/datadrive05/Flo/NRP72/chicken1/ssbins/ssbins_genomes_chicken1/chicken1_D31_maxbin.026.fasta.contigs.fa,3354016
chicken1_D31_maxbin.027.fasta.contigs.fa,/datadrive05/Flo/NRP72/chicken1/ssbins/ssbins_genomes_chicken1/chicken1_D31_maxbin.027.fasta.contigs.fa,2018514
chicken1_D31_maxbin.035.fasta_sub.contigs.fa,/datadrive05/Flo/NRP72/chicken1/ssbins/ssbins_genomes_chicken1/chicken1_D31_maxbin.035.fasta_sub.contigs.fa,4585497
chicken1_D31_maxbin.036.fasta.contigs.fa,/datadrive05/Flo/NRP72/chicken1/ssbins/ssbins_genomes_chicken1/chicken1_D31_maxbin.036.fasta.contigs.fa,3234544
chicken1_D31_maxbin.037.fasta.contigs.fa,/datadrive05/Flo/NRP72/chicken1/ssbins/ssbins_genomes_chicken1/chicken1_D31_maxbin.037.fasta.contigs.fa,2043732
chicken1_D31_maxbin.039.fasta.contigs.fa,/datadrive05/Flo/NRP72/chicken1/ssbins/ssbins_genomes_chicken1/chicken1_D31_maxbin.039.fasta.contigs.fa,2001325
chicken1_D31_maxbin.041.fasta.contigs.fa,/datadrive05/Flo/NRP72/chicken1/ssbins/ssbins_genomes_chicken1/chicken1_D31_maxbin.041.fasta.contigs.fa,2949161
chicken1_D31_maxbin.042.fasta.contigs.fa,/datadrive05/Flo/NRP72/chicken1/ssbins/ssbins_genomes_chicken1/chicken1_D31_maxbin.042.fasta.contigs.fa,3476279
chicken1_D31_maxbin.043.fasta_sub.contigs.fa,/datadrive05/Flo/NRP72/chicken1/ssbins/ssbins_genomes_chicken1/chicken1_D31_maxbin.043.fasta_sub.contigs.fa,2434448
chicken1_D31_maxbin.044.fasta.contigs.fa,/datadrive05/Flo/NRP72/chicken1/ssbins/ssbins_genomes_chicken1/chicken1_D31_maxbin.044.fasta.contigs.fa,2330120
chicken1_D31_maxbin.046.fasta.contigs.fa,/datadrive05/Flo/NRP72/chicken1/ssbins/ssbins_genomes_chicken1/chicken1_D31_maxbin.046.fasta.contigs.fa,3307392
chicken1_D31_maxbin.050.fasta.contigs.fa,/datadrive05/Flo/NRP72/chicken1/ssbins/ssbins_genomes_chicken1/chicken1_D31_maxbin.050.fasta.contigs.fa,2816498
chicken1_D31_maxbin.056.fasta.contigs.fa,/datadrive05/Flo/NRP72/chicken1/ssbins/ssbins_genomes_chicken1/chicken1_D31_maxbin.056.fasta.contigs.fa,2528033
chicken1_D32_maxbin.001.fasta.contigs.fa,/datadrive05/Flo/NRP72/chicken1/ssbins/ssbins_genomes_chicken1/chicken1_D32_maxbin.001.fasta.contigs.fa,4577474
chicken1_D32_maxbin.002.fasta.contigs.fa,/datadrive05/Flo/NRP72/chicken1/ssbins/ssbins_genomes_chicken1/chicken1_D32_maxbin.002.fasta.contigs.fa,4229837
chicken1_D32_maxbin.004.fasta.contigs.fa,/datadrive05/Flo/NRP72/chicken1/ssbins/ssbins_genomes_chicken1/chicken1_D32_maxbin.004.fasta.contigs.fa,1985010
chicken1_D32_maxbin.005.fasta.contigs.fa,/datadrive05/Flo/NRP72/chicken1/ssbins/ssbins_genomes_chicken1/chicken1_D32_maxbin.005.fasta.contigs.fa,1931912
chicken1_D32_maxbin.006.fasta.contigs.fa,/datadrive05/Flo/NRP72/chicken1/ssbins/ssbins_genomes_chicken1/chicken1_D32_maxbin.006.fasta.contigs.fa,4775856
chicken1_D32_maxbin.007.fasta.contigs.fa,/datadrive05/Flo/NRP72/chicken1/ssbins/ssbins_genomes_chicken1/chicken1_D32_maxbin.007.fasta.contigs.fa,4046808
chicken1_D32_maxbin.008.fasta.contigs.fa,/datadrive05/Flo/NRP72/chicken1/ssbins/ssbins_genomes_chicken1/chicken1_D32_maxbin.008.fasta.contigs.fa,2652481
chicken1_D32_maxbin.009.fasta.contigs.fa,/datadrive05/Flo/NRP72/chicken1/ssbins/ssbins_genomes_chicken1/chicken1_D32_maxbin.009.fasta.contigs.fa,3624668
chicken1_D32_maxbin.010.fasta.contigs.fa,/datadrive05/Flo/NRP72/chicken1/ssbins/ssbins_genomes_chicken1/chicken1_D32_maxbin.010.fasta.contigs.fa,3533310
chicken1_D33_maxbin.001.fasta.contigs.fa,/datadrive05/Flo/NRP72/chicken1/ssbins/ssbins_genomes_chicken1/chicken1_D33_maxbin.001.fasta.contigs.fa,4491450
chicken1_D33_maxbin.002.fasta.contigs.fa,/datadrive05/Flo/NRP72/chicken1/ssbins/ssbins_genomes_chicken1/chicken1_D33_maxbin.002.fasta.contigs.fa,2068338
chicken1_D33_maxbin.003.fasta.contigs.fa,/datadrive05/Flo/NRP72/chicken1/ssbins/ssbins_genomes_chicken1/chicken1_D33_maxbin.003.fasta.contigs.fa,4285285
chicken1_D33_maxbin.004.fasta.contigs.fa,/datadrive05/Flo/NRP72/chicken1/ssbins/ssbins_genomes_chicken1/chicken1_D33_maxbin.004.fasta.contigs.fa,4761838
chicken1_D33_maxbin.005.fasta.contigs.fa,/datadrive05/Flo/NRP72/chicken1/ssbins/ssbins_genomes_chicken1/chicken1_D33_maxbin.005.fasta.contigs.fa,2196440
chicken1_D33_maxbin.007.fasta.contigs.fa,/datadrive05/Flo/NRP72/chicken1/ssbins/ssbins_genomes_chicken1/chicken1_D33_maxbin.007.fasta.contigs.fa,2752954
chicken1_D33_maxbin.008.fasta.contigs.fa,/datadrive05/Flo/NRP72/chicken1/ssbins/ssbins_genomes_chicken1/chicken1_D33_maxbin.008.fasta.contigs.fa,3419082
chicken1_D33_maxbin.009.fasta.contigs.fa,/datadrive05/Flo/NRP72/chicken1/ssbins/ssbins_genomes_chicken1/chicken1_D33_maxbin.009.fasta.contigs.fa,4178533
chicken1_D33_maxbin.010.fasta.contigs.fa,/datadrive05/Flo/NRP72/chicken1/ssbins/ssbins_genomes_chicken1/chicken1_D33_maxbin.010.fasta.contigs.fa,3571379
chicken1_D33_maxbin.011.fasta.contigs.fa,/datadrive05/Flo/NRP72/chicken1/ssbins/ssbins_genomes_chicken1/chicken1_D33_maxbin.011.fasta.contigs.fa,3767099
chicken1_D34_maxbin.001.fasta.contigs.fa,/datadrive05/Flo/NRP72/chicken1/ssbins/ssbins_genomes_chicken1/chicken1_D34_maxbin.001.fasta.contigs.fa,4285423
chicken1_D34_maxbin.002.fasta.contigs.fa,/datadrive05/Flo/NRP72/chicken1/ssbins/ssbins_genomes_chicken1/chicken1_D34_maxbin.002.fasta.contigs.fa,2784182
chicken1_D34_maxbin.004.fasta.contigs.fa,/datadrive05/Flo/NRP72/chicken1/ssbins/ssbins_genomes_chicken1/chicken1_D34_maxbin.004.fasta.contigs.fa,1470844
chicken1_D34_maxbin.005.fasta.contigs.fa,/datadrive05/Flo/NRP72/chicken1/ssbins/ssbins_genomes_chicken1/chicken1_D34_maxbin.005.fasta.contigs.fa,3225490
chicken1_D34_maxbin.006.fasta.contigs.fa,/datadrive05/Flo/NRP72/chicken1/ssbins/ssbins_genomes_chicken1/chicken1_D34_maxbin.006.fasta.contigs.fa,3191767
chicken1_D34_maxbin.007.fasta.contigs.fa,/datadrive05/Flo/NRP72/chicken1/ssbins/ssbins_genomes_chicken1/chicken1_D34_maxbin.007.fasta.contigs.fa,3982942
chicken1_D34_maxbin.008.fasta.contigs.fa,/datadrive05/Flo/NRP72/chicken1/ssbins/ssbins_genomes_chicken1/chicken1_D34_maxbin.008.fasta.contigs.fa,2822535
chicken1_D34_maxbin.009.fasta_sub.contigs.fa,/datadrive05/Flo/NRP72/chicken1/ssbins/ssbins_genomes_chicken1/chicken1_D34_maxbin.009.fasta_sub.contigs.fa,3425123
chicken1_D34_maxbin.013.fasta.contigs.fa,/datadrive05/Flo/NRP72/chicken1/ssbins/ssbins_genomes_chicken1/chicken1_D34_maxbin.013.fasta.contigs.fa,1488489
